# Athena++ data at time=1.900000e+11  cycle=12667835  variables=prim 
# i       x1v         rho          press          vel1         vel2         vel3     
0002  1.13064e+18  2.14917e-18  9.01892e-06 -3.88112e+05  7.30002e-08  0.00000e+00
0003  1.13294e+18  1.93060e-18  8.38132e-06 -3.31783e+05  3.72476e-02  0.00000e+00
0004  1.13525e+18  1.83557e-18  8.07283e-06 -3.64345e+05  3.80612e-02  0.00000e+00
0005  1.13755e+18  1.69641e-18  7.63185e-06 -3.85911e+05  3.91202e-02  0.00000e+00
0006  1.13985e+18  1.20166e-18  6.14817e-06 -1.11384e+06  3.98814e-02  0.00000e+00
0007  1.14215e+18  2.77620e-19  3.52699e-06 -3.69299e+06  4.02068e-02  0.00000e+00
0008  1.14445e+18  2.10896e-19  3.38646e-06 -4.31092e+06  4.00999e-02  0.00000e+00
0009  1.14676e+18  2.08322e-19  3.36830e-06 -4.31733e+06  3.99905e-02  0.00000e+00
0010  1.14906e+18  2.06198e-19  3.35160e-06 -4.30744e+06  3.98713e-02  0.00000e+00
0011  1.15136e+18  2.04464e-19  3.33597e-06 -4.29934e+06  3.97483e-02  0.00000e+00
0012  1.15366e+18  2.02945e-19  3.32092e-06 -4.28890e+06  3.96222e-02  0.00000e+00
0013  1.15596e+18  2.01767e-19  3.30677e-06 -4.27609e+06  3.94945e-02  0.00000e+00
0014  1.15827e+18  2.00872e-19  3.29338e-06 -4.26127e+06  3.93659e-02  0.00000e+00
0015  1.16057e+18  2.00192e-19  3.28060e-06 -4.24490e+06  3.92369e-02  0.00000e+00
0016  1.16287e+18  1.99665e-19  3.26826e-06 -4.22744e+06  3.91079e-02  0.00000e+00
0017  1.16517e+18  1.99234e-19  3.25622e-06 -4.20929e+06  3.89792e-02  0.00000e+00
0018  1.16747e+18  1.98862e-19  3.24440e-06 -4.19074e+06  3.88509e-02  0.00000e+00
0019  1.16977e+18  1.98520e-19  3.23272e-06 -4.17200e+06  3.87232e-02  0.00000e+00
0020  1.17208e+18  1.98194e-19  3.22114e-06 -4.15318e+06  3.85961e-02  0.00000e+00
0021  1.17438e+18  1.97875e-19  3.20965e-06 -4.13435e+06  3.84696e-02  0.00000e+00
0022  1.17668e+18  1.97560e-19  3.19824e-06 -4.11552e+06  3.83438e-02  0.00000e+00
0023  1.17898e+18  1.97249e-19  3.18689e-06 -4.09671e+06  3.82185e-02  0.00000e+00
0024  1.18128e+18  1.96941e-19  3.17562e-06 -4.07791e+06  3.80939e-02  0.00000e+00
0025  1.18359e+18  1.96636e-19  3.16442e-06 -4.05913e+06  3.79698e-02  0.00000e+00
0026  1.18589e+18  1.96335e-19  3.15329e-06 -4.04035e+06  3.78464e-02  0.00000e+00
0027  1.18819e+18  1.96038e-19  3.14223e-06 -4.02159e+06  3.77237e-02  0.00000e+00
0028  1.19049e+18  1.95744e-19  3.13124e-06 -4.00282e+06  3.76015e-02  0.00000e+00
0029  1.19279e+18  1.95455e-19  3.12033e-06 -3.98407e+06  3.74800e-02  0.00000e+00
0030  1.19510e+18  1.95170e-19  3.10949e-06 -3.96537e+06  3.73591e-02  0.00000e+00
0031  1.19740e+18  1.94879e-19  3.09869e-06 -3.94658e+06  3.72388e-02  0.00000e+00
0032  1.19970e+18  1.94608e-19  3.08801e-06 -3.92771e+06  3.71191e-02  0.00000e+00
0033  1.20200e+18  1.94312e-19  3.07730e-06 -3.90986e+06  3.70001e-02  0.00000e+00
0034  1.20430e+18  1.94008e-19  3.06456e-06 -3.89199e+06  3.68817e-02  0.00000e+00
0035  1.20661e+18  1.93721e-19  3.05338e-06 -3.87380e+06  3.67640e-02  0.00000e+00
0036  1.20891e+18  1.93436e-19  3.04227e-06 -3.85560e+06  3.66469e-02  0.00000e+00
0037  1.21121e+18  1.93151e-19  3.03124e-06 -3.83743e+06  3.65305e-02  0.00000e+00
0038  1.21351e+18  1.92867e-19  3.02029e-06 -3.81927e+06  3.64147e-02  0.00000e+00
0039  1.21581e+18  1.92585e-19  3.00940e-06 -3.80114e+06  3.62994e-02  0.00000e+00
0040  1.21812e+18  1.92303e-19  2.99859e-06 -3.78302e+06  3.61848e-02  0.00000e+00
0041  1.22042e+18  1.92023e-19  2.98785e-06 -3.76492e+06  3.60708e-02  0.00000e+00
0042  1.22272e+18  1.91743e-19  2.97717e-06 -3.74684e+06  3.59575e-02  0.00000e+00
0043  1.22502e+18  1.91465e-19  2.96657e-06 -3.72878e+06  3.58447e-02  0.00000e+00
0044  1.22732e+18  1.91188e-19  2.95604e-06 -3.71073e+06  3.57325e-02  0.00000e+00
0045  1.22963e+18  1.90912e-19  2.94557e-06 -3.69271e+06  3.56208e-02  0.00000e+00
0046  1.23193e+18  1.90636e-19  2.93518e-06 -3.67470e+06  3.55098e-02  0.00000e+00
0047  1.23423e+18  1.90363e-19  2.92485e-06 -3.65671e+06  3.53994e-02  0.00000e+00
0048  1.23653e+18  1.90090e-19  2.91458e-06 -3.63874e+06  3.52895e-02  0.00000e+00
0049  1.23883e+18  1.89819e-19  2.90439e-06 -3.62078e+06  3.51802e-02  0.00000e+00
0050  1.24114e+18  1.89548e-19  2.89426e-06 -3.60284e+06  3.50714e-02  0.00000e+00
0051  1.24344e+18  1.89280e-19  2.88419e-06 -3.58492e+06  3.49632e-02  0.00000e+00
0052  1.24574e+18  1.89012e-19  2.87419e-06 -3.56701e+06  3.48556e-02  0.00000e+00
0053  1.24804e+18  1.88746e-19  2.86426e-06 -3.54912e+06  3.47486e-02  0.00000e+00
0054  1.25034e+18  1.88482e-19  2.85439e-06 -3.53124e+06  3.46420e-02  0.00000e+00
0055  1.25265e+18  1.88218e-19  2.84458e-06 -3.51338e+06  3.45361e-02  0.00000e+00
0056  1.25495e+18  1.87956e-19  2.83483e-06 -3.49554e+06  3.44307e-02  0.00000e+00
0057  1.25725e+18  1.87696e-19  2.82515e-06 -3.47771e+06  3.43258e-02  0.00000e+00
0058  1.25955e+18  1.87436e-19  2.81553e-06 -3.45990e+06  3.42214e-02  0.00000e+00
0059  1.26185e+18  1.87179e-19  2.80596e-06 -3.44210e+06  3.41176e-02  0.00000e+00
0060  1.26415e+18  1.86922e-19  2.79646e-06 -3.42432e+06  3.40143e-02  0.00000e+00
0061  1.26646e+18  1.86667e-19  2.78702e-06 -3.40655e+06  3.39116e-02  0.00000e+00
0062  1.26876e+18  1.86413e-19  2.77764e-06 -3.38879e+06  3.38094e-02  0.00000e+00
0063  1.27106e+18  1.86160e-19  2.76832e-06 -3.37106e+06  3.37077e-02  0.00000e+00
0064  1.27336e+18  1.85909e-19  2.75906e-06 -3.35333e+06  3.36065e-02  0.00000e+00
0065  1.27566e+18  1.85659e-19  2.74986e-06 -3.33563e+06  3.35058e-02  0.00000e+00
0066  1.27797e+18  1.85410e-19  2.74071e-06 -3.31794e+06  3.34057e-02  0.00000e+00
0067  1.28027e+18  1.85162e-19  2.73162e-06 -3.30026e+06  3.33061e-02  0.00000e+00
0068  1.28257e+18  1.84916e-19  2.72258e-06 -3.28260e+06  3.32069e-02  0.00000e+00
0069  1.28487e+18  1.84670e-19  2.71361e-06 -3.26495e+06  3.31083e-02  0.00000e+00
0070  1.28717e+18  1.84426e-19  2.70468e-06 -3.24732e+06  3.30102e-02  0.00000e+00
0071  1.28948e+18  1.84183e-19  2.69582e-06 -3.22971e+06  3.29125e-02  0.00000e+00
0072  1.29178e+18  1.83940e-19  2.68700e-06 -3.21211e+06  3.28154e-02  0.00000e+00
0073  1.29408e+18  1.83699e-19  2.67825e-06 -3.19453e+06  3.27187e-02  0.00000e+00
0074  1.29638e+18  1.83459e-19  2.66954e-06 -3.17697e+06  3.26226e-02  0.00000e+00
0075  1.29868e+18  1.83220e-19  2.66089e-06 -3.15942e+06  3.25269e-02  0.00000e+00
0076  1.30099e+18  1.82982e-19  2.65229e-06 -3.14188e+06  3.24317e-02  0.00000e+00
0077  1.30329e+18  1.82745e-19  2.64374e-06 -3.12437e+06  3.23370e-02  0.00000e+00
0078  1.30559e+18  1.82508e-19  2.63525e-06 -3.10687e+06  3.22428e-02  0.00000e+00
0079  1.30789e+18  1.82273e-19  2.62680e-06 -3.08939e+06  3.21490e-02  0.00000e+00
0080  1.31019e+18  1.82038e-19  2.61841e-06 -3.07192e+06  3.20557e-02  0.00000e+00
0081  1.31250e+18  1.81804e-19  2.61006e-06 -3.05447e+06  3.19629e-02  0.00000e+00
0082  1.31480e+18  1.81572e-19  2.60177e-06 -3.03702e+06  3.18705e-02  0.00000e+00
0083  1.31710e+18  1.81338e-19  2.59345e-06 -3.01969e+06  3.17786e-02  0.00000e+00
0084  1.31940e+18  1.81101e-19  2.58487e-06 -3.00254e+06  3.16871e-02  0.00000e+00
0085  1.32170e+18  1.80864e-19  2.57635e-06 -2.98543e+06  3.15962e-02  0.00000e+00
0086  1.32401e+18  1.80629e-19  2.56788e-06 -2.96833e+06  3.15056e-02  0.00000e+00
0087  1.32631e+18  1.80394e-19  2.55947e-06 -2.95124e+06  3.14156e-02  0.00000e+00
0088  1.32861e+18  1.80160e-19  2.55111e-06 -2.93416e+06  3.13259e-02  0.00000e+00
0089  1.33091e+18  1.79927e-19  2.54279e-06 -2.91710e+06  3.12368e-02  0.00000e+00
0090  1.33321e+18  1.79694e-19  2.53453e-06 -2.90006e+06  3.11481e-02  0.00000e+00
0091  1.33552e+18  1.79463e-19  2.52632e-06 -2.88303e+06  3.10598e-02  0.00000e+00
0092  1.33782e+18  1.79232e-19  2.51816e-06 -2.86601e+06  3.09719e-02  0.00000e+00
0093  1.34012e+18  1.79002e-19  2.51006e-06 -2.84901e+06  3.08845e-02  0.00000e+00
0094  1.34242e+18  1.78773e-19  2.50200e-06 -2.83202e+06  3.07976e-02  0.00000e+00
0095  1.34472e+18  1.78545e-19  2.49398e-06 -2.81505e+06  3.07110e-02  0.00000e+00
0096  1.34702e+18  1.78317e-19  2.48602e-06 -2.79810e+06  3.06249e-02  0.00000e+00
0097  1.34933e+18  1.78090e-19  2.47811e-06 -2.78116e+06  3.05392e-02  0.00000e+00
0098  1.35163e+18  1.77864e-19  2.47024e-06 -2.76423e+06  3.04540e-02  0.00000e+00
0099  1.35393e+18  1.77638e-19  2.46242e-06 -2.74733e+06  3.03691e-02  0.00000e+00
0100  1.35623e+18  1.77413e-19  2.45465e-06 -2.73043e+06  3.02847e-02  0.00000e+00
0101  1.35853e+18  1.77189e-19  2.44692e-06 -2.71356e+06  3.02006e-02  0.00000e+00
0102  1.36084e+18  1.76965e-19  2.43924e-06 -2.69669e+06  3.01170e-02  0.00000e+00
0103  1.36314e+18  1.76742e-19  2.43160e-06 -2.67985e+06  3.00338e-02  0.00000e+00
0104  1.36544e+18  1.76519e-19  2.42401e-06 -2.66302e+06  2.99510e-02  0.00000e+00
0105  1.36774e+18  1.76297e-19  2.41647e-06 -2.64621e+06  2.98685e-02  0.00000e+00
