# Athena++ data at time=3.300000e+11  cycle=22002033  variables=prim 
# i       x1v         rho          press          vel1         vel2         vel3     
0002  1.13064e+18  2.14917e-18  9.01893e-06 -2.68619e+05  9.53275e-08  0.00000e+00
0003  1.13294e+18  1.95991e-18  8.47418e-06 -2.11699e+05  7.40596e-02  0.00000e+00
0004  1.13525e+18  1.87065e-18  8.18291e-06 -2.32411e+05  7.50986e-02  0.00000e+00
0005  1.13755e+18  1.76868e-18  7.85477e-06 -2.44156e+05  7.65810e-02  0.00000e+00
0006  1.13985e+18  1.67220e-18  7.54790e-06 -2.56550e+05  7.78821e-02  0.00000e+00
0007  1.14215e+18  1.58327e-18  7.26322e-06 -2.67706e+05  7.91573e-02  0.00000e+00
0008  1.14445e+18  1.50178e-18  7.00537e-06 -2.80664e+05  8.03736e-02  0.00000e+00
0009  1.14676e+18  1.42558e-18  6.76918e-06 -2.98104e+05  8.15435e-02  0.00000e+00
0010  1.14906e+18  1.35137e-18  6.54499e-06 -3.18918e+05  8.26623e-02  0.00000e+00
0011  1.15136e+18  1.27759e-18  6.31605e-06 -3.40569e+05  8.37192e-02  0.00000e+00
0012  1.15366e+18  1.20092e-18  6.08474e-06 -3.58180e+05  8.47226e-02  0.00000e+00
0013  1.15596e+18  1.13311e-18  5.87178e-06 -3.62877e+05  8.56689e-02  0.00000e+00
0014  1.15827e+18  1.00610e-18  5.49455e-06 -4.83305e+05  8.64813e-02  0.00000e+00
0015  1.16057e+18  4.16650e-19  3.75607e-06 -2.09924e+06  8.69674e-02  0.00000e+00
0016  1.16287e+18  1.33708e-19  2.79360e-06 -4.58624e+06  8.70212e-02  0.00000e+00
0017  1.16517e+18  1.17372e-19  2.57759e-06 -5.06778e+06  8.66901e-02  0.00000e+00
0018  1.16747e+18  1.16678e-19  2.56399e-06 -5.07541e+06  8.64851e-02  0.00000e+00
0019  1.16977e+18  1.16390e-19  2.55604e-06 -5.05251e+06  8.62607e-02  0.00000e+00
0020  1.17208e+18  1.16231e-19  2.54994e-06 -5.03371e+06  8.60411e-02  0.00000e+00
0021  1.17438e+18  1.15970e-19  2.54253e-06 -5.01646e+06  8.58218e-02  0.00000e+00
0022  1.17668e+18  1.15722e-19  2.53528e-06 -4.99949e+06  8.56034e-02  0.00000e+00
0023  1.17898e+18  1.15477e-19  2.52810e-06 -4.98237e+06  8.53858e-02  0.00000e+00
0024  1.18128e+18  1.15234e-19  2.52097e-06 -4.96528e+06  8.51690e-02  0.00000e+00
0025  1.18359e+18  1.14990e-19  2.51386e-06 -4.94824e+06  8.49531e-02  0.00000e+00
0026  1.18589e+18  1.14746e-19  2.50656e-06 -4.93143e+06  8.47381e-02  0.00000e+00
0027  1.18819e+18  1.14503e-19  2.49924e-06 -4.91473e+06  8.45238e-02  0.00000e+00
0028  1.19049e+18  1.14260e-19  2.49197e-06 -4.89805e+06  8.43104e-02  0.00000e+00
0029  1.19279e+18  1.14019e-19  2.48473e-06 -4.88139e+06  8.40979e-02  0.00000e+00
0030  1.19510e+18  1.13779e-19  2.47754e-06 -4.86477e+06  8.38861e-02  0.00000e+00
0031  1.19740e+18  1.13540e-19  2.47039e-06 -4.84818e+06  8.36752e-02  0.00000e+00
0032  1.19970e+18  1.13302e-19  2.46327e-06 -4.83162e+06  8.34651e-02  0.00000e+00
0033  1.20200e+18  1.13065e-19  2.45620e-06 -4.81510e+06  8.32557e-02  0.00000e+00
0034  1.20430e+18  1.12829e-19  2.44916e-06 -4.79860e+06  8.30472e-02  0.00000e+00
0035  1.20661e+18  1.12595e-19  2.44217e-06 -4.78213e+06  8.28395e-02  0.00000e+00
0036  1.20891e+18  1.12361e-19  2.43521e-06 -4.76569e+06  8.26326e-02  0.00000e+00
0037  1.21121e+18  1.12129e-19  2.42829e-06 -4.74928e+06  8.24265e-02  0.00000e+00
0038  1.21351e+18  1.11898e-19  2.42141e-06 -4.73290e+06  8.22211e-02  0.00000e+00
0039  1.21581e+18  1.11668e-19  2.41457e-06 -4.71655e+06  8.20166e-02  0.00000e+00
0040  1.21812e+18  1.11439e-19  2.40776e-06 -4.70023e+06  8.18128e-02  0.00000e+00
0041  1.22042e+18  1.11211e-19  2.40099e-06 -4.68394e+06  8.16098e-02  0.00000e+00
0042  1.22272e+18  1.10984e-19  2.39426e-06 -4.66768e+06  8.14075e-02  0.00000e+00
0043  1.22502e+18  1.10758e-19  2.38756e-06 -4.65145e+06  8.12060e-02  0.00000e+00
0044  1.22732e+18  1.10533e-19  2.38090e-06 -4.63524e+06  8.10053e-02  0.00000e+00
0045  1.22963e+18  1.10309e-19  2.37428e-06 -4.61907e+06  8.08053e-02  0.00000e+00
0046  1.23193e+18  1.10087e-19  2.36769e-06 -4.60292e+06  8.06061e-02  0.00000e+00
0047  1.23423e+18  1.09865e-19  2.36114e-06 -4.58680e+06  8.04076e-02  0.00000e+00
0048  1.23653e+18  1.09644e-19  2.35462e-06 -4.57071e+06  8.02098e-02  0.00000e+00
0049  1.23883e+18  1.09425e-19  2.34814e-06 -4.55465e+06  8.00128e-02  0.00000e+00
