# Athena++ data at time=2.410000e+12  cycle=160681543  variables=prim 
# i       x1v         rho          press          vel1         vel2         vel3     
0002  1.13064e+18  2.14917e-18  9.01893e-06  2.87347e+04  1.49163e-09  0.00000e+00
0003  1.13294e+18  1.96692e-18  8.49642e-06  1.06656e+05  1.45444e-03  0.00000e+00
0004  1.13525e+18  1.86340e-18  8.16012e-06  1.07494e+05  3.44497e-03  0.00000e+00
0005  1.13755e+18  1.76644e-18  7.84782e-06  1.12000e+05  5.47905e-03  0.00000e+00
0006  1.13985e+18  1.67563e-18  7.55837e-06  1.17202e+05  7.43864e-03  0.00000e+00
0007  1.14215e+18  1.59041e-18  7.28520e-06  1.22896e+05  9.32002e-03  0.00000e+00
0008  1.14445e+18  1.50906e-18  7.02729e-06  1.28929e+05  1.11447e-02  0.00000e+00
0009  1.14676e+18  1.43049e-18  6.78353e-06  1.35419e+05  1.29313e-02  0.00000e+00
0010  1.14906e+18  1.35422e-18  6.55353e-06  1.42442e+05  1.46888e-02  0.00000e+00
0011  1.15136e+18  1.28435e-18  6.33585e-06  1.49663e+05  1.64174e-02  0.00000e+00
0012  1.15366e+18  1.21713e-18  6.13082e-06  1.57242e+05  1.81117e-02  0.00000e+00
0013  1.15596e+18  1.15495e-18  5.93640e-06  1.65174e+05  1.97636e-02  0.00000e+00
0014  1.15827e+18  1.09610e-18  5.75286e-06  1.73395e+05  2.13645e-02  0.00000e+00
0015  1.16057e+18  1.03997e-18  5.57901e-06  1.82156e+05  2.29064e-02  0.00000e+00
0016  1.16287e+18  9.85045e-19  5.41480e-06  1.91642e+05  2.43842e-02  0.00000e+00
0017  1.16517e+18  9.30729e-19  5.25996e-06  2.02118e+05  2.57964e-02  0.00000e+00
0018  1.16747e+18  8.81314e-19  5.11336e-06  2.12895e+05  2.71447e-02  0.00000e+00
0019  1.16977e+18  8.37159e-19  4.97526e-06  2.23323e+05  2.84343e-02  0.00000e+00
0020  1.17208e+18  8.02888e-19  4.84269e-06  2.32463e+05  2.96704e-02  0.00000e+00
0021  1.17438e+18  7.65220e-19  4.71914e-06  2.42544e+05  3.08616e-02  0.00000e+00
0022  1.17668e+18  7.29102e-19  4.59899e-06  2.54132e+05  3.20156e-02  0.00000e+00
0023  1.17898e+18  6.96059e-19  4.48551e-06  2.65380e+05  3.31399e-02  0.00000e+00
0024  1.18128e+18  6.63594e-19  4.37783e-06  2.77376e+05  3.42411e-02  0.00000e+00
0025  1.18359e+18  6.31232e-19  4.27533e-06  2.90615e+05  3.53245e-02  0.00000e+00
0026  1.18589e+18  6.00783e-19  4.17778e-06  3.04399e+05  3.63936e-02  0.00000e+00
0027  1.18819e+18  5.74883e-19  4.08446e-06  3.17344e+05  3.74508e-02  0.00000e+00
0028  1.19049e+18  5.49922e-19  3.99658e-06  3.30351e+05  3.84979e-02  0.00000e+00
0029  1.19279e+18  5.24967e-19  3.91218e-06  3.44831e+05  3.95354e-02  0.00000e+00
0030  1.19510e+18  5.00903e-19  3.83152e-06  3.60192e+05  4.05634e-02  0.00000e+00
0031  1.19740e+18  4.78685e-19  3.75435e-06  3.75778e+05  4.15814e-02  0.00000e+00
0032  1.19970e+18  4.56771e-19  3.68119e-06  3.92334e+05  4.25888e-02  0.00000e+00
0033  1.20200e+18  4.34157e-19  3.61118e-06  4.11275e+05  4.35846e-02  0.00000e+00
0034  1.20430e+18  4.10243e-19  3.54508e-06  4.33329e+05  4.45674e-02  0.00000e+00
0035  1.20661e+18  3.89970e-19  3.48065e-06  4.55039e+05  4.55359e-02  0.00000e+00
0036  1.20891e+18  3.74529e-19  3.41992e-06  4.72699e+05  4.64895e-02  0.00000e+00
0037  1.21121e+18  3.59409e-19  3.36336e-06  4.90448e+05  4.74281e-02  0.00000e+00
0038  1.21351e+18  3.43304e-19  3.30779e-06  5.11911e+05  4.83506e-02  0.00000e+00
0039  1.21581e+18  3.26147e-19  3.25413e-06  5.37328e+05  4.92558e-02  0.00000e+00
0040  1.21812e+18  3.07740e-19  3.20244e-06  5.67917e+05  5.01431e-02  0.00000e+00
0041  1.22042e+18  2.88602e-19  3.15190e-06  6.04474e+05  5.10117e-02  0.00000e+00
0042  1.22272e+18  2.66427e-19  3.10507e-06  6.52198e+05  5.18613e-02  0.00000e+00
0043  1.22502e+18  2.43333e-19  3.05756e-06  7.12585e+05  5.26913e-02  0.00000e+00
0044  1.22732e+18  2.24379e-19  3.01017e-06  7.73451e+05  5.35018e-02  0.00000e+00
0045  1.22963e+18  2.05937e-19  2.97068e-06  8.38176e+05  5.42951e-02  0.00000e+00
0046  1.23193e+18  1.88029e-19  2.93092e-06  9.14555e+05  5.50716e-02  0.00000e+00
0047  1.23423e+18  1.74104e-19  2.89300e-06  9.83673e+05  5.58324e-02  0.00000e+00
0048  1.23653e+18  1.67882e-19  2.85877e-06  1.02194e+06  5.65793e-02  0.00000e+00
0049  1.23883e+18  1.64749e-19  2.83242e-06  1.03680e+06  5.73154e-02  0.00000e+00
0050  1.24114e+18  1.61927e-19  2.80789e-06  1.05004e+06  5.80422e-02  0.00000e+00
0051  1.24344e+18  1.59019e-19  2.78279e-06  1.06538e+06  5.87598e-02  0.00000e+00
0052  1.24574e+18  1.56168e-19  2.75802e-06  1.08110e+06  5.94684e-02  0.00000e+00
0053  1.24804e+18  1.53416e-19  2.73384e-06  1.09665e+06  6.01681e-02  0.00000e+00
0054  1.25034e+18  1.50751e-19  2.71019e-06  1.11209e+06  6.08593e-02  0.00000e+00
0055  1.25265e+18  1.48219e-19  2.68701e-06  1.12716e+06  6.15421e-02  0.00000e+00
0056  1.25495e+18  1.45905e-19  2.66430e-06  1.14120e+06  6.22168e-02  0.00000e+00
0057  1.25725e+18  1.43696e-19  2.64231e-06  1.15460e+06  6.28836e-02  0.00000e+00
0058  1.25955e+18  1.41529e-19  2.62059e-06  1.16820e+06  6.35429e-02  0.00000e+00
0059  1.26185e+18  1.39410e-19  2.59921e-06  1.18187e+06  6.41947e-02  0.00000e+00
0060  1.26415e+18  1.37343e-19  2.57820e-06  1.19555e+06  6.48392e-02  0.00000e+00
0061  1.26646e+18  1.35326e-19  2.55753e-06  1.20923e+06  6.54766e-02  0.00000e+00
0062  1.26876e+18  1.33356e-19  2.53719e-06  1.22294e+06  6.61072e-02  0.00000e+00
0063  1.27106e+18  1.31431e-19  2.51718e-06  1.23667e+06  6.67310e-02  0.00000e+00
0064  1.27336e+18  1.29551e-19  2.49749e-06  1.25041e+06  6.73482e-02  0.00000e+00
0065  1.27566e+18  1.27715e-19  2.47811e-06  1.26416e+06  6.79589e-02  0.00000e+00
0066  1.27797e+18  1.25923e-19  2.45906e-06  1.27788e+06  6.85633e-02  0.00000e+00
0067  1.28027e+18  1.24180e-19  2.44037e-06  1.29145e+06  6.91616e-02  0.00000e+00
0068  1.28257e+18  1.22580e-19  2.42192e-06  1.30414e+06  6.97539e-02  0.00000e+00
0069  1.28487e+18  1.21102e-19  2.40406e-06  1.31565e+06  7.03405e-02  0.00000e+00
0070  1.28717e+18  1.19663e-19  2.38654e-06  1.32693e+06  7.09215e-02  0.00000e+00
0071  1.28948e+18  1.18243e-19  2.36919e-06  1.33839e+06  7.14970e-02  0.00000e+00
0072  1.29178e+18  1.16844e-19  2.35203e-06  1.34996e+06  7.20673e-02  0.00000e+00
0073  1.29408e+18  1.15252e-19  2.33559e-06  1.36287e+06  7.26326e-02  0.00000e+00
0074  1.29638e+18  1.14107e-19  2.31824e-06  1.37352e+06  7.31928e-02  0.00000e+00
0075  1.29868e+18  1.13133e-19  2.30293e-06  1.38001e+06  7.37485e-02  0.00000e+00
0076  1.30099e+18  1.12135e-19  2.28736e-06  1.38748e+06  7.42998e-02  0.00000e+00
0077  1.30329e+18  1.11144e-19  2.27190e-06  1.39512e+06  7.48468e-02  0.00000e+00
0078  1.30559e+18  1.10168e-19  2.25665e-06  1.40270e+06  7.53897e-02  0.00000e+00
0079  1.30789e+18  1.09204e-19  2.24158e-06  1.41026e+06  7.59287e-02  0.00000e+00
0080  1.31019e+18  1.08253e-19  2.22668e-06  1.41783e+06  7.64640e-02  0.00000e+00
0081  1.31250e+18  1.07313e-19  2.21195e-06  1.42540e+06  7.69955e-02  0.00000e+00
0082  1.31480e+18  1.06386e-19  2.19740e-06  1.43296e+06  7.75235e-02  0.00000e+00
0083  1.31710e+18  1.05470e-19  2.18301e-06  1.44052e+06  7.80481e-02  0.00000e+00
0084  1.31940e+18  1.04565e-19  2.16878e-06  1.44808e+06  7.85693e-02  0.00000e+00
0085  1.32170e+18  1.03671e-19  2.15471e-06  1.45563e+06  7.90873e-02  0.00000e+00
0086  1.32401e+18  1.02788e-19  2.14080e-06  1.46319e+06  7.96020e-02  0.00000e+00
0087  1.32631e+18  1.01916e-19  2.12705e-06  1.47075e+06  8.01136e-02  0.00000e+00
0088  1.32861e+18  1.01055e-19  2.11345e-06  1.47831e+06  8.06222e-02  0.00000e+00
0089  1.33091e+18  1.00204e-19  2.09999e-06  1.48587e+06  8.11278e-02  0.00000e+00
0090  1.33321e+18  9.93625e-20  2.08669e-06  1.49344e+06  8.16305e-02  0.00000e+00
0091  1.33552e+18  9.85313e-20  2.07352e-06  1.50101e+06  8.21303e-02  0.00000e+00
0092  1.33782e+18  9.77101e-20  2.06051e-06  1.50858e+06  8.26273e-02  0.00000e+00
0093  1.34012e+18  9.68985e-20  2.04763e-06  1.51616e+06  8.31214e-02  0.00000e+00
0094  1.34242e+18  9.60965e-20  2.03489e-06  1.52374e+06  8.36128e-02  0.00000e+00
0095  1.34472e+18  9.53040e-20  2.02229e-06  1.53132e+06  8.41012e-02  0.00000e+00
0096  1.34702e+18  9.45210e-20  2.00983e-06  1.53890e+06  8.45868e-02  0.00000e+00
0097  1.34933e+18  9.37473e-20  1.99750e-06  1.54648e+06  8.50695e-02  0.00000e+00
0098  1.35163e+18  9.29829e-20  1.98531e-06  1.55405e+06  8.55494e-02  0.00000e+00
0099  1.35393e+18  9.22277e-20  1.97325e-06  1.56161e+06  8.60265e-02  0.00000e+00
0100  1.35623e+18  9.14817e-20  1.96133e-06  1.56915e+06  8.65009e-02  0.00000e+00
0101  1.35853e+18  9.07447e-20  1.94953e-06  1.57668e+06  8.69727e-02  0.00000e+00
0102  1.36084e+18  9.00166e-20  1.93787e-06  1.58419e+06  8.74421e-02  0.00000e+00
0103  1.36314e+18  8.92972e-20  1.92633e-06  1.59169e+06  8.79091e-02  0.00000e+00
