# Athena++ data at time=6.800000e+11  cycle=45337528  variables=prim 
# i       x1v         rho          press          vel1         vel2         vel3     
0002  1.13064e+18  2.14917e-18  9.01893e-06 -7.70073e+04  1.31712e-08  0.00000e+00
0003  1.13294e+18  1.96402e-18  8.48723e-06 -6.94747e+03  1.48068e-01  0.00000e+00
0004  1.13525e+18  1.86502e-18  8.16520e-06 -1.41987e+04  1.50229e-01  0.00000e+00
0005  1.13755e+18  1.76939e-18  7.85699e-06 -1.48679e+04  1.53367e-01  0.00000e+00
0006  1.13985e+18  1.67846e-18  7.56705e-06 -1.57741e+04  1.56207e-01  0.00000e+00
0007  1.14215e+18  1.59282e-18  7.29265e-06 -1.66497e+04  1.59067e-01  0.00000e+00
0008  1.14445e+18  1.51105e-18  7.03329e-06 -1.75555e+04  1.61880e-01  0.00000e+00
0009  1.14676e+18  1.43209e-18  6.78821e-06 -1.84924e+04  1.64657e-01  0.00000e+00
0010  1.14906e+18  1.35551e-18  6.55714e-06 -1.94031e+04  1.67384e-01  0.00000e+00
0011  1.15136e+18  1.28542e-18  6.33897e-06 -2.03596e+04  1.70047e-01  0.00000e+00
0012  1.15366e+18  1.21789e-18  6.13299e-06 -2.13265e+04  1.72661e-01  0.00000e+00
0013  1.15596e+18  1.15559e-18  5.93831e-06 -2.23681e+04  1.75213e-01  0.00000e+00
0014  1.15827e+18  1.09651e-18  5.75408e-06 -2.34777e+04  1.77717e-01  0.00000e+00
0015  1.16057e+18  1.04019e-18  5.57967e-06 -2.46891e+04  1.80170e-01  0.00000e+00
0016  1.16287e+18  9.84963e-19  5.41459e-06 -2.60717e+04  1.82566e-01  0.00000e+00
0017  1.16517e+18  9.30327e-19  5.25895e-06 -2.75738e+04  1.84889e-01  0.00000e+00
0018  1.16747e+18  8.80849e-19  5.11205e-06 -2.92441e+04  1.87121e-01  0.00000e+00
0019  1.16977e+18  8.36923e-19  4.97421e-06 -3.06861e+04  1.89281e-01  0.00000e+00
0020  1.17208e+18  8.02541e-19  4.84164e-06 -3.21912e+04  1.91384e-01  0.00000e+00
0021  1.17438e+18  7.64171e-19  4.71601e-06 -3.37408e+04  1.93480e-01  0.00000e+00
0022  1.17668e+18  7.28417e-19  4.59679e-06 -3.52228e+04  1.95521e-01  0.00000e+00
0023  1.17898e+18  6.95354e-19  4.48334e-06 -3.66614e+04  1.97525e-01  0.00000e+00
0024  1.18128e+18  6.62804e-19  4.37551e-06 -3.82980e+04  1.99498e-01  0.00000e+00
0025  1.18359e+18  6.30508e-19  4.27335e-06 -4.04030e+04  2.01435e-01  0.00000e+00
0026  1.18589e+18  6.00524e-19  4.17699e-06 -4.28694e+04  2.03329e-01  0.00000e+00
0027  1.18819e+18  5.75124e-19  4.08527e-06 -4.55987e+04  2.05200e-01  0.00000e+00
0028  1.19049e+18  5.50247e-19  3.99763e-06 -4.84890e+04  2.07082e-01  0.00000e+00
0029  1.19279e+18  5.25499e-19  3.91378e-06 -5.13738e+04  2.08965e-01  0.00000e+00
0030  1.19510e+18  5.01617e-19  3.83372e-06 -5.39653e+04  2.10837e-01  0.00000e+00
0031  1.19740e+18  4.79564e-19  3.75706e-06 -5.62830e+04  2.12692e-01  0.00000e+00
0032  1.19970e+18  4.57696e-19  3.68385e-06 -5.85071e+04  2.14534e-01  0.00000e+00
0033  1.20200e+18  4.35194e-19  3.61389e-06 -6.09581e+04  2.16342e-01  0.00000e+00
0034  1.20430e+18  4.11390e-19  3.54764e-06 -6.36451e+04  2.18082e-01  0.00000e+00
0035  1.20661e+18  3.91280e-19  3.48532e-06 -6.63290e+04  2.19721e-01  0.00000e+00
0036  1.20891e+18  3.76374e-19  3.42610e-06 -6.99420e+04  2.21314e-01  0.00000e+00
0037  1.21121e+18  3.61707e-19  3.37053e-06 -7.58885e+04  2.22910e-01  0.00000e+00
0038  1.21351e+18  3.46995e-19  3.31819e-06 -8.43095e+04  2.24493e-01  0.00000e+00
0039  1.21581e+18  3.31308e-19  3.26754e-06 -9.24040e+04  2.26046e-01  0.00000e+00
0040  1.21812e+18  3.14459e-19  3.21712e-06 -9.62758e+04  2.27544e-01  0.00000e+00
0041  1.22042e+18  2.96439e-19  3.16746e-06 -9.62924e+04  2.28973e-01  0.00000e+00
0042  1.22272e+18  2.73845e-19  3.11985e-06 -9.25869e+04  2.30301e-01  0.00000e+00
0043  1.22502e+18  2.50725e-19  3.07613e-06 -8.54162e+04  2.31423e-01  0.00000e+00
0044  1.22732e+18  2.36413e-19  3.03339e-06 -9.39193e+04  2.32353e-01  0.00000e+00
0045  1.22963e+18  2.28792e-19  3.00926e-06 -1.49918e+05  2.33209e-01  0.00000e+00
0046  1.23193e+18  2.27179e-19  2.99679e-06 -2.49254e+05  2.33958e-01  0.00000e+00
0047  1.23423e+18  2.23497e-19  2.97995e-06 -3.21267e+05  2.34533e-01  0.00000e+00
0048  1.23653e+18  2.11291e-19  2.94964e-06 -3.25869e+05  2.34888e-01  0.00000e+00
0049  1.23883e+18  1.86424e-19  2.89749e-06 -2.16100e+05  2.35066e-01  0.00000e+00
0050  1.24114e+18  1.60683e-19  2.79917e-06 -5.20869e+04  2.35174e-01  0.00000e+00
0051  1.24344e+18  1.53871e-19  2.74986e-06  2.61531e+03  2.35238e-01  0.00000e+00
0052  1.24574e+18  1.51471e-19  2.72857e-06 -3.85902e+04  2.35274e-01  0.00000e+00
