# Athena++ data at time=3.800000e+11  cycle=25335675  variables=prim 
# i       x1v         rho          press          vel1         vel2         vel3     
0002  1.13064e+18  2.14917e-18  9.01893e-06 -2.43356e+05  9.71582e-08  0.00000e+00
0003  1.13294e+18  1.96022e-18  8.47516e-06 -1.81292e+05  8.67618e-02  0.00000e+00
0004  1.13525e+18  1.86628e-18  8.16918e-06 -1.96373e+05  8.79580e-02  0.00000e+00
0005  1.13755e+18  1.76843e-18  7.85400e-06 -2.04928e+05  8.96762e-02  0.00000e+00
0006  1.13985e+18  1.67809e-18  7.56592e-06 -2.15279e+05  9.11930e-02  0.00000e+00
0007  1.14215e+18  1.59294e-18  7.29303e-06 -2.25761e+05  9.26911e-02  0.00000e+00
0008  1.14445e+18  1.51094e-18  7.03297e-06 -2.36947e+05  9.41314e-02  0.00000e+00
0009  1.14676e+18  1.42971e-18  6.78125e-06 -2.49261e+05  9.55188e-02  0.00000e+00
0010  1.14906e+18  1.34980e-18  6.54027e-06 -2.62593e+05  9.68458e-02  0.00000e+00
0011  1.15136e+18  1.27568e-18  6.31044e-06 -2.77401e+05  9.81107e-02  0.00000e+00
0012  1.15366e+18  1.20554e-18  6.09792e-06 -2.93468e+05  9.93176e-02  0.00000e+00
0013  1.15596e+18  1.14289e-18  5.90062e-06 -3.10022e+05  1.00465e-01  0.00000e+00
0014  1.15827e+18  1.08350e-18  5.71566e-06 -3.26195e+05  1.01559e-01  0.00000e+00
0015  1.16057e+18  1.02553e-18  5.53796e-06 -3.41669e+05  1.02602e-01  0.00000e+00
0016  1.16287e+18  9.66164e-19  5.36386e-06 -3.58794e+05  1.03584e-01  0.00000e+00
0017  1.16517e+18  9.08956e-19  5.20303e-06 -3.74603e+05  1.04483e-01  0.00000e+00
0018  1.16747e+18  8.52972e-19  5.03389e-06 -3.87178e+05  1.05312e-01  0.00000e+00
0019  1.16977e+18  7.02075e-19  4.54227e-06 -7.79651e+05  1.06027e-01  0.00000e+00
0020  1.17208e+18  2.34022e-19  3.30628e-06 -2.55261e+06  1.06381e-01  0.00000e+00
0021  1.17438e+18  1.10370e-19  2.48383e-06 -4.66150e+06  1.06119e-01  0.00000e+00
0022  1.17668e+18  9.80420e-20  2.30640e-06 -5.11263e+06  1.05869e-01  0.00000e+00
0023  1.17898e+18  9.74234e-20  2.29415e-06 -5.12202e+06  1.05608e-01  0.00000e+00
0024  1.18128e+18  9.71820e-20  2.28659e-06 -5.10112e+06  1.05351e-01  0.00000e+00
0025  1.18359e+18  9.70338e-20  2.28031e-06 -5.08398e+06  1.05095e-01  0.00000e+00
0026  1.18589e+18  9.68048e-20  2.27312e-06 -5.06836e+06  1.04840e-01  0.00000e+00
0027  1.18819e+18  9.65866e-20  2.26608e-06 -5.05293e+06  1.04586e-01  0.00000e+00
0028  1.19049e+18  9.63700e-20  2.25908e-06 -5.03737e+06  1.04333e-01  0.00000e+00
0029  1.19279e+18  9.61551e-20  2.25214e-06 -5.02185e+06  1.04081e-01  0.00000e+00
0030  1.19510e+18  9.59411e-20  2.24524e-06 -5.00634e+06  1.03830e-01  0.00000e+00
0031  1.19740e+18  9.57282e-20  2.23839e-06 -4.99087e+06  1.03580e-01  0.00000e+00
0032  1.19970e+18  9.55163e-20  2.23158e-06 -4.97541e+06  1.03330e-01  0.00000e+00
0033  1.20200e+18  9.53055e-20  2.22482e-06 -4.95998e+06  1.03082e-01  0.00000e+00
0034  1.20430e+18  9.50958e-20  2.21811e-06 -4.94457e+06  1.02835e-01  0.00000e+00
0035  1.20661e+18  9.48871e-20  2.21143e-06 -4.92918e+06  1.02589e-01  0.00000e+00
0036  1.20891e+18  9.46795e-20  2.20480e-06 -4.91382e+06  1.02344e-01  0.00000e+00
0037  1.21121e+18  9.44729e-20  2.19821e-06 -4.89848e+06  1.02099e-01  0.00000e+00
0038  1.21351e+18  9.42673e-20  2.19167e-06 -4.88316e+06  1.01856e-01  0.00000e+00
0039  1.21581e+18  9.40628e-20  2.18517e-06 -4.86786e+06  1.01613e-01  0.00000e+00
0040  1.21812e+18  9.38594e-20  2.17871e-06 -4.85259e+06  1.01372e-01  0.00000e+00
0041  1.22042e+18  9.36568e-20  2.17229e-06 -4.83733e+06  1.01131e-01  0.00000e+00
0042  1.22272e+18  9.34550e-20  2.16591e-06 -4.82209e+06  1.00891e-01  0.00000e+00
0043  1.22502e+18  9.32550e-20  2.15958e-06 -4.80690e+06  1.00653e-01  0.00000e+00
0044  1.22732e+18  9.30560e-20  2.15329e-06 -4.79175e+06  1.00415e-01  0.00000e+00
0045  1.22963e+18  9.28539e-20  2.14697e-06 -4.77662e+06  1.00178e-01  0.00000e+00
0046  1.23193e+18  9.26620e-20  2.14087e-06 -4.76122e+06  9.99415e-02  0.00000e+00
0047  1.23423e+18  9.24852e-20  2.13672e-06 -4.74391e+06  9.97063e-02  0.00000e+00
0048  1.23653e+18  9.23167e-20  2.13283e-06 -4.72618e+06  9.94718e-02  0.00000e+00
0049  1.23883e+18  9.21472e-20  2.12891e-06 -4.70854e+06  9.92381e-02  0.00000e+00
0050  1.24114e+18  9.19789e-20  2.12503e-06 -4.69082e+06  9.90051e-02  0.00000e+00
