# Athena++ data at time=1.800000e+11  cycle=12001106  variables=prim 
# i       x1v         rho          press          vel1         vel2         vel3     
0002  1.13064e+18  2.14917e-18  9.01892e-06 -5.28135e+05  9.43851e-08  0.00000e+00
0003  1.13294e+18  1.91664e-18  8.33718e-06 -4.80444e+05  3.39939e-02  0.00000e+00
0004  1.13525e+18  1.82999e-18  8.05537e-06 -5.25109e+05  3.47927e-02  0.00000e+00
0005  1.13755e+18  1.51769e-18  7.08389e-06 -7.46196e+05  3.58666e-02  0.00000e+00
0006  1.13985e+18  5.27061e-19  4.14667e-06 -2.68176e+06  3.64398e-02  0.00000e+00
0007  1.14215e+18  2.59777e-19  3.47877e-06 -4.06905e+06  3.65068e-02  0.00000e+00
0008  1.14445e+18  2.53413e-19  3.45421e-06 -4.10588e+06  3.64323e-02  0.00000e+00
0009  1.14676e+18  2.51538e-19  3.43887e-06 -4.08578e+06  3.63895e-02  0.00000e+00
0010  1.14906e+18  2.49454e-19  3.42335e-06 -4.07182e+06  3.63428e-02  0.00000e+00
0011  1.15136e+18  2.47242e-19  3.40771e-06 -4.05776e+06  3.62972e-02  0.00000e+00
0012  1.15366e+18  2.44964e-19  3.39211e-06 -4.04332e+06  3.62514e-02  0.00000e+00
0013  1.15596e+18  2.42462e-19  3.37632e-06 -4.02922e+06  3.62060e-02  0.00000e+00
0014  1.15827e+18  2.39566e-19  3.36016e-06 -4.01639e+06  3.61608e-02  0.00000e+00
0015  1.16057e+18  2.36198e-19  3.34361e-06 -4.00550e+06  3.61142e-02  0.00000e+00
0016  1.16287e+18  2.32674e-19  3.32720e-06 -3.99619e+06  3.60627e-02  0.00000e+00
0017  1.16517e+18  2.29370e-19  3.30931e-06 -3.98968e+06  3.60023e-02  0.00000e+00
0018  1.16747e+18  2.26178e-19  3.29175e-06 -3.98624e+06  3.59314e-02  0.00000e+00
0019  1.16977e+18  2.22885e-19  3.27425e-06 -3.98436e+06  3.58509e-02  0.00000e+00
0020  1.17208e+18  2.19478e-19  3.25682e-06 -3.98310e+06  3.57630e-02  0.00000e+00
0021  1.17438e+18  2.16072e-19  3.23971e-06 -3.98193e+06  3.56693e-02  0.00000e+00
0022  1.17668e+18  2.12850e-19  3.22320e-06 -3.97988e+06  3.55701e-02  0.00000e+00
0023  1.17898e+18  2.10039e-19  3.20759e-06 -3.97527e+06  3.54658e-02  0.00000e+00
0024  1.18128e+18  2.07841e-19  3.19306e-06 -3.96689e+06  3.53570e-02  0.00000e+00
