# Athena++ data at time=1.100000e+11  cycle=7371108  variables=prim 
# i       x1v         rho          press          vel1         vel2         vel3     
0002  1.13875e+18  2.14917e-18  8.97288e-06 -1.43773e+06  9.49055e-09  0.00000e+00
0003  1.15716e+18  1.05510e-18  5.63780e-06 -1.28946e+06  1.42636e-02  0.00000e+00
0004  1.17558e+18  7.65546e-19  4.71524e-06 -1.72345e+06  1.48568e-02  0.00000e+00
0005  1.19399e+18  5.59813e-19  4.01444e-06 -1.94310e+06  1.52343e-02  0.00000e+00
0006  1.21241e+18  4.72931e-19  3.68045e-06 -1.99829e+06  1.53529e-02  0.00000e+00
0007  1.23082e+18  4.23235e-19  3.46797e-06 -1.95163e+06  1.53775e-02  0.00000e+00
0008  1.24924e+18  3.92470e-19  3.32003e-06 -1.84625e+06  1.52851e-02  0.00000e+00
0009  1.26765e+18  3.71812e-19  3.20299e-06 -1.71606e+06  1.51130e-02  0.00000e+00
0010  1.28607e+18  3.54788e-19  3.09358e-06 -1.57923e+06  1.49331e-02  0.00000e+00
0011  1.30448e+18  3.39676e-19  2.99299e-06 -1.44353e+06  1.47197e-02  0.00000e+00
0012  1.32290e+18  3.26319e-19  2.90229e-06 -1.30834e+06  1.44822e-02  0.00000e+00
0013  1.34131e+18  3.15036e-19  2.81476e-06 -1.17048e+06  1.42227e-02  0.00000e+00
0014  1.35973e+18  3.05967e-19  2.73696e-06 -1.02822e+06  1.39459e-02  0.00000e+00
0015  1.37814e+18  2.98992e-19  2.66831e-06 -8.79959e+05  1.36577e-02  0.00000e+00
0016  1.39656e+18  2.93872e-19  2.60797e-06 -7.26341e+05  1.33641e-02  0.00000e+00
0017  1.41497e+18  2.90205e-19  2.54779e-06 -5.67999e+05  1.30705e-02  0.00000e+00
0018  1.43339e+18  2.87664e-19  2.49838e-06 -4.05376e+05  1.27810e-02  0.00000e+00
0019  1.45180e+18  2.85923e-19  2.44738e-06 -2.41308e+05  1.24983e-02  0.00000e+00
0020  1.47022e+18  2.84648e-19  2.40005e-06 -7.69145e+04  1.22247e-02  0.00000e+00
0021  1.48863e+18  2.83743e-19  2.35613e-06  8.82291e+04  1.19608e-02  0.00000e+00
0022  1.50705e+18  2.83092e-19  2.31526e-06  2.53619e+05  1.17071e-02  0.00000e+00
0023  1.52546e+18  2.82627e-19  2.27712e-06  4.18964e+05  1.14635e-02  0.00000e+00
0024  1.54388e+18  2.82295e-19  2.24145e-06  5.84058e+05  1.12301e-02  0.00000e+00
0027  1.56229e+18  2.82051e-19  2.20798e-06  7.48680e+05  1.10063e-02  0.00000e+00
0028  1.58071e+18  2.81865e-19  2.17649e-06  9.12558e+05  1.07920e-02  0.00000e+00
0029  1.59912e+18  2.81688e-19  2.14580e-06  1.07508e+06  1.05869e-02  0.00000e+00
0030  1.61754e+18  2.81463e-19  2.11569e-06  1.23559e+06  1.03904e-02  0.00000e+00
0031  1.63595e+18  2.81118e-19  2.08574e-06  1.39413e+06  1.02023e-02  0.00000e+00
0032  1.65437e+18  2.80643e-19  2.05685e-06  1.55099e+06  1.00219e-02  0.00000e+00
0033  1.67278e+18  2.80056e-19  2.02896e-06  1.70607e+06  9.84864e-03  0.00000e+00
0034  1.69120e+18  2.79361e-19  2.00195e-06  1.85919e+06  9.68198e-03  0.00000e+00
0035  1.70961e+18  2.78564e-19  1.97574e-06  2.01037e+06  9.52130e-03  0.00000e+00
0036  1.72803e+18  2.77677e-19  1.95028e-06  2.15971e+06  9.36614e-03  0.00000e+00
0037  1.74644e+18  2.76716e-19  1.92534e-06  2.30726e+06  9.21610e-03  0.00000e+00
0038  1.76486e+18  2.75694e-19  1.90059e-06  2.45276e+06  9.07087e-03  0.00000e+00
0039  1.78328e+18  2.74601e-19  1.87380e-06  2.59578e+06  8.93036e-03  0.00000e+00
0040  1.80169e+18  2.73450e-19  1.84792e-06  2.73692e+06  8.79441e-03  0.00000e+00
0041  1.82011e+18  2.72278e-19  1.82296e-06  2.87676e+06  8.66272e-03  0.00000e+00
0042  1.83852e+18  2.71085e-19  1.79885e-06  3.01518e+06  8.53504e-03  0.00000e+00
0043  1.85694e+18  2.69868e-19  1.77553e-06  3.15215e+06  8.41112e-03  0.00000e+00
0044  1.87535e+18  2.68632e-19  1.75295e-06  3.28770e+06  8.29073e-03  0.00000e+00
0045  1.89377e+18  2.67384e-19  1.73108e-06  3.42186e+06  8.17368e-03  0.00000e+00
0046  1.91218e+18  2.66129e-19  1.70988e-06  3.55466e+06  8.05979e-03  0.00000e+00
0047  1.93060e+18  2.64874e-19  1.68934e-06  3.68616e+06  7.94892e-03  0.00000e+00
0048  1.94901e+18  2.63624e-19  1.66944e-06  3.81640e+06  7.84092e-03  0.00000e+00
0049  1.96743e+18  2.62383e-19  1.65015e-06  3.94540e+06  7.73567e-03  0.00000e+00
0050  1.98584e+18  2.61151e-19  1.63115e-06  4.07309e+06  7.63309e-03  0.00000e+00
0051  2.00426e+18  2.59923e-19  1.61183e-06  4.19924e+06  7.53313e-03  0.00000e+00
0052  2.02267e+18  2.58698e-19  1.59304e-06  4.32409e+06  7.43575e-03  0.00000e+00
0053  2.04109e+18  2.57483e-19  1.57475e-06  4.44778e+06  7.34086e-03  0.00000e+00
0054  2.05951e+18  2.56274e-19  1.55695e-06  4.57027e+06  7.24836e-03  0.00000e+00
0055  2.07792e+18  2.55069e-19  1.53959e-06  4.69155e+06  7.15817e-03  0.00000e+00
0056  2.09634e+18  2.53864e-19  1.52265e-06  4.81160e+06  7.07020e-03  0.00000e+00
0057  2.11475e+18  2.52663e-19  1.50612e-06  4.93058e+06  6.98436e-03  0.00000e+00
0058  2.13317e+18  2.51480e-19  1.49463e-06  5.04922e+06  6.90047e-03  0.00000e+00
0059  2.15158e+18  2.50313e-19  1.47980e-06  5.16736e+06  6.81814e-03  0.00000e+00
0060  2.17000e+18  2.49105e-19  1.46317e-06  5.28174e+06  6.73774e-03  0.00000e+00
0061  2.18841e+18  2.47862e-19  1.44686e-06  5.39497e+06  6.65930e-03  0.00000e+00
0062  2.20683e+18  2.46635e-19  1.43100e-06  5.50728e+06  6.58273e-03  0.00000e+00
0063  2.22524e+18  2.45415e-19  1.41555e-06  5.61848e+06  6.50794e-03  0.00000e+00
0064  2.24366e+18  2.44194e-19  1.40045e-06  5.72852e+06  6.43486e-03  0.00000e+00
0065  2.26207e+18  2.42973e-19  1.38552e-06  5.83736e+06  6.36344e-03  0.00000e+00
0066  2.28049e+18  2.41746e-19  1.36998e-06  5.94468e+06  6.29368e-03  0.00000e+00
0067  2.29891e+18  2.40515e-19  1.35484e-06  6.05079e+06  6.22557e-03  0.00000e+00
0068  2.31732e+18  2.39289e-19  1.34010e-06  6.15587e+06  6.15903e-03  0.00000e+00
0069  2.33574e+18  2.38066e-19  1.32573e-06  6.25989e+06  6.09400e-03  0.00000e+00
0070  2.35415e+18  2.36846e-19  1.31171e-06  6.36282e+06  6.03044e-03  0.00000e+00
