# Athena++ data at time=1.720000e+13  cycle=1152574813  variables=prim 
# i       x1v         rho          press          vel1         vel2         vel3     
0002  1.13875e+18  2.14917e-18  8.97288e-06 -4.09800e+05  1.46607e-09  0.00000e+00
0003  1.15716e+18  9.91565e-19  5.45956e-06  2.43594e+05  7.93075e-03  0.00000e+00
0004  1.17558e+18  6.41286e-19  4.33775e-06  3.11370e+05  1.74215e-02  0.00000e+00
0005  1.19399e+18  4.31072e-19  3.63779e-06  4.31074e+05  2.60041e-02  0.00000e+00
0006  1.21241e+18  2.83179e-19  3.17893e-06  6.30627e+05  3.34733e-02  0.00000e+00
0007  1.23082e+18  1.70276e-19  2.89032e-06  9.60056e+05  4.01730e-02  0.00000e+00
0008  1.24924e+18  1.39930e-19  2.63488e-06  1.18967e+06  4.61857e-02  0.00000e+00
0009  1.26765e+18  1.25873e-19  2.48276e-06  1.25753e+06  5.17674e-02  0.00000e+00
0010  1.28607e+18  1.14905e-19  2.34262e-06  1.33326e+06  5.69943e-02  0.00000e+00
0011  1.30448e+18  1.06792e-19  2.21649e-06  1.39560e+06  6.19065e-02  0.00000e+00
0012  1.32290e+18  9.98068e-20  2.10580e-06  1.44948e+06  6.65447e-02  0.00000e+00
0013  1.34131e+18  9.33614e-20  2.00320e-06  1.50695e+06  7.09317e-02  0.00000e+00
0014  1.35973e+18  8.75135e-20  1.90930e-06  1.56415e+06  7.50887e-02  0.00000e+00
0015  1.37814e+18  8.24346e-20  1.82298e-06  1.61716e+06  7.90338e-02  0.00000e+00
0016  1.39656e+18  7.78874e-20  1.74446e-06  1.66616e+06  8.27865e-02  0.00000e+00
0017  1.41497e+18  7.36956e-20  1.67178e-06  1.71497e+06  8.63614e-02  0.00000e+00
0018  1.43339e+18  6.98516e-20  1.60473e-06  1.76261e+06  8.97739e-02  0.00000e+00
0019  1.45180e+18  6.67281e-20  1.54165e-06  1.80138e+06  9.30317e-02  0.00000e+00
0020  1.47022e+18  6.35916e-20  1.48572e-06  1.83968e+06  9.61544e-02  0.00000e+00
0021  1.48863e+18  6.04282e-20  1.43086e-06  1.88849e+06  9.91465e-02  0.00000e+00
0022  1.50705e+18  5.78120e-20  1.37948e-06  1.92879e+06  1.02014e-01  0.00000e+00
0023  1.52546e+18  5.53940e-20  1.33367e-06  1.96277e+06  1.04771e-01  0.00000e+00
0024  1.54388e+18  5.30245e-20  1.28950e-06  2.00186e+06  1.07423e-01  0.00000e+00
0027  1.56229e+18  5.07857e-20  1.24795e-06  2.04132e+06  1.09978e-01  0.00000e+00
0028  1.58071e+18  4.86844e-20  1.20901e-06  2.08011e+06  1.12440e-01  0.00000e+00
0029  1.59912e+18  4.67009e-20  1.17240e-06  2.11878e+06  1.14816e-01  0.00000e+00
0030  1.61754e+18  4.48176e-20  1.13789e-06  2.15780e+06  1.17112e-01  0.00000e+00
0031  1.63595e+18  4.30203e-20  1.10530e-06  2.19756e+06  1.19332e-01  0.00000e+00
0032  1.65437e+18  4.12976e-20  1.07453e-06  2.23832e+06  1.21482e-01  0.00000e+00
0033  1.67278e+18  3.96614e-20  1.04551e-06  2.27920e+06  1.23565e-01  0.00000e+00
0034  1.69120e+18  3.82032e-20  1.01821e-06  2.31567e+06  1.25586e-01  0.00000e+00
0035  1.70961e+18  3.69267e-20  9.93096e-07  2.34445e+06  1.27551e-01  0.00000e+00
0036  1.72803e+18  3.57835e-20  9.69619e-07  2.36822e+06  1.29464e-01  0.00000e+00
0037  1.74644e+18  3.46918e-20  9.47551e-07  2.39105e+06  1.31331e-01  0.00000e+00
0038  1.76486e+18  3.36109e-20  9.26263e-07  2.41657e+06  1.33152e-01  0.00000e+00
0039  1.78328e+18  3.25460e-20  9.05790e-07  2.44436e+06  1.34930e-01  0.00000e+00
0040  1.80169e+18  3.15066e-20  8.86180e-07  2.47368e+06  1.36668e-01  0.00000e+00
0041  1.82011e+18  3.04958e-20  8.67443e-07  2.50428e+06  1.38366e-01  0.00000e+00
0042  1.83852e+18  2.95137e-20  8.49592e-07  2.53577e+06  1.40027e-01  0.00000e+00
0043  1.85694e+18  2.86685e-20  8.32708e-07  2.56391e+06  1.41651e-01  0.00000e+00
0044  1.87535e+18  2.79911e-20  8.16493e-07  2.57951e+06  1.43248e-01  0.00000e+00
0045  1.89377e+18  2.69577e-20  8.01849e-07  2.59168e+06  1.44875e-01  0.00000e+00
0046  1.91218e+18  2.50420e-20  7.89840e-07  2.63821e+06  1.46481e-01  0.00000e+00
0047  1.93060e+18  2.47073e-20  7.74884e-07  2.72937e+06  1.47891e-01  0.00000e+00
0048  1.94901e+18  2.51509e-20  7.58342e-07  2.78095e+06  1.49115e-01  0.00000e+00
0049  1.96743e+18  2.55302e-20  7.43221e-07  2.69763e+06  1.50458e-01  0.00000e+00
0050  1.98584e+18  2.78623e-20  7.42211e-07  2.38924e+06  1.52239e-01  0.00000e+00
0051  2.00426e+18  3.16214e-20  7.67673e-07  1.95929e+06  1.54344e-01  0.00000e+00
0052  2.02267e+18  3.14646e-20  7.58189e-07  1.83999e+06  1.55904e-01  0.00000e+00
0053  2.04109e+18  3.10398e-20  7.46069e-07  1.85205e+06  1.57081e-01  0.00000e+00
0054  2.05951e+18  3.01874e-20  7.29050e-07  1.94711e+06  1.58933e-01  0.00000e+00
0055  2.07792e+18  2.52037e-20  6.75628e-07  1.82127e+06  1.63410e-01  0.00000e+00
0056  2.09634e+18  1.03720e-20  7.73248e-07  1.93889e+06  1.73408e-01  0.00000e+00
0057  2.11475e+18  4.61371e-21  6.93896e-07  2.97015e+06  1.89944e-01  0.00000e+00
0058  2.13317e+18  3.79388e-21  6.92188e-07  3.22215e+06  2.05974e-01  0.00000e+00
0059  2.15158e+18  3.81988e-21  6.93078e-07  3.40810e+06  2.08555e-01  0.00000e+00
0060  2.17000e+18  4.06749e-21  6.89033e-07  3.64023e+06  2.05740e-01  0.00000e+00
0061  2.18841e+18  5.55253e-21  6.85946e-07  4.23388e+06  1.92290e-01  0.00000e+00
0062  2.20683e+18  1.51019e-20  6.29247e-07  4.58935e+06  1.69062e-01  0.00000e+00
0063  2.22524e+18  2.75796e-20  6.48606e-07  3.93770e+06  1.61664e-01  0.00000e+00
0064  2.24366e+18  2.77514e-20  6.43241e-07  3.79573e+06  1.61429e-01  0.00000e+00
0065  2.26207e+18  2.71714e-20  6.31170e-07  3.79800e+06  1.61963e-01  0.00000e+00
0066  2.28049e+18  2.64102e-20  6.17267e-07  3.79861e+06  1.63491e-01  0.00000e+00
0067  2.29891e+18  2.56702e-20  6.03854e-07  3.79309e+06  1.65565e-01  0.00000e+00
0068  2.31732e+18  2.48432e-20  5.88491e-07  3.76703e+06  1.67448e-01  0.00000e+00
0069  2.33574e+18  2.36217e-20  5.69114e-07  3.67530e+06  1.68990e-01  0.00000e+00
0070  2.35415e+18  2.16802e-20  5.43094e-07  3.48139e+06  1.70361e-01  0.00000e+00
0071  2.37257e+18  1.94658e-20  5.18734e-07  3.24556e+06  1.71601e-01  0.00000e+00
0072  2.39098e+18  1.80320e-20  5.03980e-07  3.12075e+06  1.72633e-01  0.00000e+00
0073  2.40940e+18  1.73650e-20  4.94997e-07  3.10556e+06  1.73460e-01  0.00000e+00
0074  2.42781e+18  1.69278e-20  4.87162e-07  3.11548e+06  1.74157e-01  0.00000e+00
0075  2.44623e+18  1.66451e-20  4.79786e-07  3.13509e+06  1.74789e-01  0.00000e+00
0076  2.46464e+18  1.64932e-20  4.72776e-07  3.15481e+06  1.75408e-01  0.00000e+00
0077  2.48306e+18  1.64034e-20  4.66069e-07  3.17120e+06  1.76051e-01  0.00000e+00
0078  2.50147e+18  1.63198e-20  4.59595e-07  3.18618e+06  1.76727e-01  0.00000e+00
0079  2.51989e+18  1.62108e-20  4.53255e-07  3.20264e+06  1.77422e-01  0.00000e+00
0080  2.53831e+18  1.60628e-20  4.46961e-07  3.22242e+06  1.78119e-01  0.00000e+00
0081  2.55672e+18  1.58799e-20  4.40699e-07  3.24518e+06  1.78812e-01  0.00000e+00
0082  2.57514e+18  1.56833e-20  4.34538e-07  3.26793e+06  1.79503e-01  0.00000e+00
0083  2.59355e+18  1.55157e-20  4.28633e-07  3.28664e+06  1.80197e-01  0.00000e+00
0084  2.61197e+18  1.53752e-20  4.23000e-07  3.29728e+06  1.80902e-01  0.00000e+00
0085  2.63038e+18  1.52316e-20  4.17441e-07  3.29675e+06  1.81610e-01  0.00000e+00
0086  2.64880e+18  1.51120e-20  4.12088e-07  3.29184e+06  1.82273e-01  0.00000e+00
0087  2.66721e+18  1.49613e-20  4.06689e-07  3.29265e+06  1.82890e-01  0.00000e+00
0088  2.68563e+18  1.44272e-20  3.99895e-07  3.24295e+06  1.83716e-01  0.00000e+00
0089  2.70404e+18  1.06279e-20  4.05175e-07  3.42724e+06  1.85179e-01  0.00000e+00
0090  2.72246e+18  5.71103e-21  3.83615e-07  4.73027e+06  1.87242e-01  0.00000e+00
0091  2.74088e+18  3.66820e-21  3.52086e-07  6.14796e+06  1.89684e-01  0.00000e+00
0092  2.75929e+18  2.90541e-21  3.39495e-07  6.95344e+06  1.92311e-01  0.00000e+00
0093  2.77771e+18  2.51614e-21  3.30982e-07  7.53138e+06  1.95008e-01  0.00000e+00
0094  2.79612e+18  2.26581e-21  3.24068e-07  8.00408e+06  1.97727e-01  0.00000e+00
0095  2.81454e+18  2.08184e-21  3.18121e-07  8.41578e+06  2.00456e-01  0.00000e+00
0096  2.83295e+18  1.93674e-21  3.12792e-07  8.78702e+06  2.03189e-01  0.00000e+00
0097  2.85137e+18  1.81772e-21  3.07905e-07  9.12339e+06  2.05924e-01  0.00000e+00
0098  2.86978e+18  1.71568e-21  3.03429e-07  9.43079e+06  2.08664e-01  0.00000e+00
0099  2.88820e+18  1.62638e-21  2.99026e-07  9.71950e+06  2.11408e-01  0.00000e+00
0100  2.90661e+18  1.54744e-21  2.94870e-07  9.98898e+06  2.14156e-01  0.00000e+00
0101  2.92503e+18  1.47664e-21  2.90900e-07  1.02467e+07  2.16908e-01  0.00000e+00
0102  2.94345e+18  1.41280e-21  2.87158e-07  1.04943e+07  2.19666e-01  0.00000e+00
0103  2.96186e+18  1.35504e-21  2.83657e-07  1.07325e+07  2.22433e-01  0.00000e+00
0104  2.98028e+18  1.30260e-21  2.80381e-07  1.09615e+07  2.25209e-01  0.00000e+00
0105  2.99869e+18  1.25468e-21  2.77316e-07  1.11816e+07  2.27998e-01  0.00000e+00
0106  3.01711e+18  1.21065e-21  2.74420e-07  1.13934e+07  2.30803e-01  0.00000e+00
0107  3.03552e+18  1.16988e-21  2.71681e-07  1.15972e+07  2.33625e-01  0.00000e+00
0108  3.05394e+18  1.13188e-21  2.69045e-07  1.17942e+07  2.36469e-01  0.00000e+00
0109  3.07235e+18  1.09637e-21  2.66505e-07  1.19837e+07  2.39334e-01  0.00000e+00
0110  3.09077e+18  1.06314e-21  2.64049e-07  1.21647e+07  2.42224e-01  0.00000e+00
