# Athena++ data at time=1.502000e+13  cycle=1006492656  variables=prim 
# i       x1v         rho          press          vel1         vel2         vel3     
0002  1.13875e+18  2.14917e-18  8.97288e-06 -4.09800e+05  1.46607e-09  0.00000e+00
0003  1.15716e+18  9.91565e-19  5.45956e-06  2.43594e+05  7.93075e-03  0.00000e+00
0004  1.17558e+18  6.41286e-19  4.33775e-06  3.11370e+05  1.74215e-02  0.00000e+00
0005  1.19399e+18  4.31072e-19  3.63779e-06  4.31074e+05  2.60041e-02  0.00000e+00
0006  1.21241e+18  2.83179e-19  3.17893e-06  6.30627e+05  3.34734e-02  0.00000e+00
0007  1.23082e+18  1.70276e-19  2.89032e-06  9.60056e+05  4.01730e-02  0.00000e+00
0008  1.24924e+18  1.39930e-19  2.63488e-06  1.18967e+06  4.61857e-02  0.00000e+00
0009  1.26765e+18  1.25873e-19  2.48276e-06  1.25753e+06  5.17674e-02  0.00000e+00
0010  1.28607e+18  1.14905e-19  2.34262e-06  1.33326e+06  5.69943e-02  0.00000e+00
0011  1.30448e+18  1.06792e-19  2.21649e-06  1.39560e+06  6.19065e-02  0.00000e+00
0012  1.32290e+18  9.98068e-20  2.10580e-06  1.44948e+06  6.65447e-02  0.00000e+00
0013  1.34131e+18  9.33614e-20  2.00320e-06  1.50695e+06  7.09317e-02  0.00000e+00
0014  1.35973e+18  8.75135e-20  1.90930e-06  1.56415e+06  7.50887e-02  0.00000e+00
0015  1.37814e+18  8.24346e-20  1.82298e-06  1.61716e+06  7.90338e-02  0.00000e+00
0016  1.39656e+18  7.78874e-20  1.74446e-06  1.66616e+06  8.27865e-02  0.00000e+00
0017  1.41497e+18  7.36956e-20  1.67178e-06  1.71497e+06  8.63614e-02  0.00000e+00
0018  1.43339e+18  6.98516e-20  1.60473e-06  1.76261e+06  8.97739e-02  0.00000e+00
0019  1.45180e+18  6.67281e-20  1.54165e-06  1.80138e+06  9.30318e-02  0.00000e+00
0020  1.47022e+18  6.35916e-20  1.48572e-06  1.83968e+06  9.61544e-02  0.00000e+00
0021  1.48863e+18  6.04282e-20  1.43087e-06  1.88849e+06  9.91465e-02  0.00000e+00
0022  1.50705e+18  5.78120e-20  1.37948e-06  1.92879e+06  1.02014e-01  0.00000e+00
0023  1.52546e+18  5.53940e-20  1.33367e-06  1.96277e+06  1.04771e-01  0.00000e+00
0024  1.54388e+18  5.30245e-20  1.28950e-06  2.00186e+06  1.07423e-01  0.00000e+00
0027  1.56229e+18  5.07857e-20  1.24795e-06  2.04132e+06  1.09978e-01  0.00000e+00
0028  1.58071e+18  4.86844e-20  1.20901e-06  2.08011e+06  1.12440e-01  0.00000e+00
0029  1.59912e+18  4.67009e-20  1.17240e-06  2.11878e+06  1.14816e-01  0.00000e+00
0030  1.61754e+18  4.48176e-20  1.13789e-06  2.15780e+06  1.17112e-01  0.00000e+00
0031  1.63595e+18  4.30203e-20  1.10530e-06  2.19756e+06  1.19333e-01  0.00000e+00
0032  1.65437e+18  4.12976e-20  1.07453e-06  2.23831e+06  1.21482e-01  0.00000e+00
0033  1.67278e+18  3.96614e-20  1.04551e-06  2.27920e+06  1.23565e-01  0.00000e+00
0034  1.69120e+18  3.82031e-20  1.01821e-06  2.31567e+06  1.25586e-01  0.00000e+00
0035  1.70961e+18  3.69267e-20  9.93096e-07  2.34445e+06  1.27551e-01  0.00000e+00
0036  1.72803e+18  3.57836e-20  9.69619e-07  2.36822e+06  1.29464e-01  0.00000e+00
0037  1.74644e+18  3.46919e-20  9.47551e-07  2.39104e+06  1.31331e-01  0.00000e+00
0038  1.76486e+18  3.36111e-20  9.26264e-07  2.41656e+06  1.33152e-01  0.00000e+00
0039  1.78328e+18  3.25466e-20  9.05792e-07  2.44433e+06  1.34930e-01  0.00000e+00
0040  1.80169e+18  3.15083e-20  8.86187e-07  2.47351e+06  1.36668e-01  0.00000e+00
0041  1.82011e+18  3.04986e-20  8.67452e-07  2.50377e+06  1.38367e-01  0.00000e+00
0042  1.83852e+18  2.95064e-20  8.49569e-07  2.53575e+06  1.40030e-01  0.00000e+00
0043  1.85694e+18  2.84926e-20  8.32598e-07  2.57000e+06  1.41657e-01  0.00000e+00
0044  1.87535e+18  2.77602e-20  8.16571e-07  2.60106e+06  1.43236e-01  0.00000e+00
0045  1.89377e+18  2.73577e-20  8.00762e-07  2.61700e+06  1.44766e-01  0.00000e+00
0046  1.91218e+18  2.67613e-20  7.85490e-07  2.61467e+06  1.46340e-01  0.00000e+00
0047  1.93060e+18  2.46006e-20  7.74745e-07  2.64925e+06  1.48048e-01  0.00000e+00
0048  1.94901e+18  2.29195e-20  7.61924e-07  2.73716e+06  1.49703e-01  0.00000e+00
0049  1.96743e+18  2.39279e-20  7.51067e-07  2.67031e+06  1.50948e-01  0.00000e+00
0050  1.98584e+18  2.88410e-20  7.49539e-07  2.36887e+06  1.51974e-01  0.00000e+00
0051  2.00426e+18  3.18027e-20  7.69307e-07  2.03734e+06  1.53396e-01  0.00000e+00
0052  2.02267e+18  3.16238e-20  7.60062e-07  2.03543e+06  1.55298e-01  0.00000e+00
0053  2.04109e+18  3.09944e-20  7.45608e-07  2.04093e+06  1.57225e-01  0.00000e+00
0054  2.05951e+18  3.00963e-20  7.28193e-07  2.04655e+06  1.58785e-01  0.00000e+00
0055  2.07792e+18  2.91627e-20  7.10639e-07  2.04671e+06  1.60096e-01  0.00000e+00
0056  2.09634e+18  2.83231e-20  6.94451e-07  2.04746e+06  1.61422e-01  0.00000e+00
0057  2.11475e+18  2.75981e-20  6.79774e-07  2.05641e+06  1.62819e-01  0.00000e+00
0058  2.13317e+18  2.69697e-20  6.66442e-07  2.06751e+06  1.64183e-01  0.00000e+00
0059  2.15158e+18  2.67220e-20  6.57419e-07  2.07120e+06  1.65718e-01  0.00000e+00
0060  2.17000e+18  2.61982e-20  6.45320e-07  2.06856e+06  1.68351e-01  0.00000e+00
0061  2.18841e+18  1.88061e-20  6.05584e-07  2.10916e+06  1.73420e-01  0.00000e+00
0062  2.20683e+18  8.07957e-21  6.47845e-07  2.58696e+06  1.82052e-01  0.00000e+00
0063  2.22524e+18  4.65868e-21  6.07936e-07  3.66550e+06  1.93910e-01  0.00000e+00
0064  2.24366e+18  3.61215e-21  6.05460e-07  4.12582e+06  2.08166e-01  0.00000e+00
0065  2.26207e+18  3.04836e-21  6.02900e-07  4.45346e+06  2.24491e-01  0.00000e+00
0066  2.28049e+18  2.61312e-21  6.02189e-07  4.69483e+06  2.43080e-01  0.00000e+00
0067  2.29891e+18  2.22266e-21  6.01588e-07  4.90568e+06  2.64362e-01  0.00000e+00
0068  2.31732e+18  1.87046e-21  5.97681e-07  5.17606e+06  2.88389e-01  0.00000e+00
0069  2.33574e+18  1.60497e-21  5.91033e-07  5.49225e+06  3.14334e-01  0.00000e+00
0070  2.35415e+18  1.49024e-21  5.87370e-07  5.70416e+06  3.39506e-01  0.00000e+00
0071  2.37257e+18  1.47179e-21  5.87530e-07  5.81082e+06  3.55444e-01  0.00000e+00
0072  2.39098e+18  1.48115e-21  5.88715e-07  5.85661e+06  3.57880e-01  0.00000e+00
0073  2.40940e+18  1.51129e-21  5.87570e-07  5.96521e+06  3.56704e-01  0.00000e+00
0074  2.42781e+18  1.64542e-21  5.78151e-07  6.28985e+06  3.49479e-01  0.00000e+00
0075  2.44623e+18  2.60085e-21  5.70073e-07  6.69873e+06  3.17283e-01  0.00000e+00
0076  2.46464e+18  9.81638e-21  5.50861e-07  6.43961e+06  2.25069e-01  0.00000e+00
0077  2.48306e+18  2.39060e-20  5.46962e-07  5.18101e+06  1.70285e-01  0.00000e+00
0078  2.50147e+18  2.46519e-20  5.48599e-07  4.83093e+06  1.61651e-01  0.00000e+00
0079  2.51989e+18  2.40657e-20  5.37655e-07  4.80932e+06  1.61498e-01  0.00000e+00
0080  2.53831e+18  2.32431e-20  5.23841e-07  4.78146e+06  1.61865e-01  0.00000e+00
0081  2.55672e+18  2.24665e-20  5.10776e-07  4.73974e+06  1.63009e-01  0.00000e+00
0082  2.57514e+18  2.17458e-20  4.98524e-07  4.69497e+06  1.64896e-01  0.00000e+00
0083  2.59355e+18  2.10979e-20  4.87293e-07  4.65411e+06  1.67099e-01  0.00000e+00
0084  2.61197e+18  2.04563e-20  4.74432e-07  4.60703e+06  1.69229e-01  0.00000e+00
0085  2.63038e+18  1.97819e-20  4.63242e-07  4.56031e+06  1.71157e-01  0.00000e+00
0086  2.64880e+18  1.91805e-20  4.53182e-07  4.52758e+06  1.72917e-01  0.00000e+00
0087  2.66721e+18  1.86678e-20  4.43105e-07  4.50102e+06  1.74561e-01  0.00000e+00
0088  2.68563e+18  1.81862e-20  4.34187e-07  4.47287e+06  1.76111e-01  0.00000e+00
0089  2.70404e+18  1.76811e-20  4.25171e-07  4.43294e+06  1.77576e-01  0.00000e+00
0090  2.72246e+18  1.69701e-20  4.14067e-07  4.34140e+06  1.78940e-01  0.00000e+00
0091  2.74088e+18  1.57289e-20  3.98327e-07  4.14063e+06  1.80124e-01  0.00000e+00
0092  2.75929e+18  1.41452e-20  3.82241e-07  3.87448e+06  1.81028e-01  0.00000e+00
0093  2.77771e+18  1.32115e-20  3.73128e-07  3.72678e+06  1.81659e-01  0.00000e+00
0094  2.79612e+18  1.30010e-20  3.67725e-07  3.70537e+06  1.82137e-01  0.00000e+00
0095  2.81454e+18  1.29162e-20  3.63117e-07  3.71060e+06  1.82592e-01  0.00000e+00
0096  2.83295e+18  1.25664e-20  3.58124e-07  3.68297e+06  1.83227e-01  0.00000e+00
0097  2.85137e+18  9.92176e-21  3.59586e-07  3.83978e+06  1.84346e-01  0.00000e+00
0098  2.86978e+18  5.68500e-21  3.45862e-07  4.99752e+06  1.85930e-01  0.00000e+00
0099  2.88820e+18  3.59496e-21  3.12784e-07  6.56145e+06  1.87796e-01  0.00000e+00
0100  2.90661e+18  2.78766e-21  2.98246e-07  7.49479e+06  1.89802e-01  0.00000e+00
0101  2.92503e+18  2.38127e-21  2.88488e-07  8.16831e+06  1.91854e-01  0.00000e+00
0102  2.94345e+18  2.12653e-21  2.80847e-07  8.71488e+06  1.93913e-01  0.00000e+00
0103  2.96186e+18  1.94265e-21  2.74316e-07  9.18918e+06  1.95967e-01  0.00000e+00
0104  2.98028e+18  1.79852e-21  2.68467e-07  9.61600e+06  1.98010e-01  0.00000e+00
0105  2.99869e+18  1.68121e-21  2.63115e-07  1.00020e+07  2.00039e-01  0.00000e+00
0106  3.01711e+18  1.58183e-21  2.58184e-07  1.03555e+07  2.02056e-01  0.00000e+00
0107  3.03552e+18  1.49505e-21  2.53390e-07  1.06903e+07  2.04059e-01  0.00000e+00
0108  3.05394e+18  1.41881e-21  2.48869e-07  1.10050e+07  2.06048e-01  0.00000e+00
0109  3.07235e+18  1.35127e-21  2.44634e-07  1.13040e+07  2.08025e-01  0.00000e+00
0110  3.09077e+18  1.29090e-21  2.40671e-07  1.15914e+07  2.09989e-01  0.00000e+00
