# Athena++ data at time=3.250000e+12  cycle=217783031  variables=prim 
# i       x1v         rho          press          vel1         vel2         vel3     
0002  1.13875e+18  2.14917e-18  8.97288e-06 -4.09864e+05  1.46607e-09  0.00000e+00
0003  1.15716e+18  9.91600e-19  5.45966e-06  2.43463e+05  7.93786e-03  0.00000e+00
0004  1.17558e+18  6.41308e-19  4.33781e-06  3.11157e+05  1.74383e-02  0.00000e+00
0005  1.19399e+18  4.31088e-19  3.63783e-06  4.30774e+05  2.60306e-02  0.00000e+00
0006  1.21241e+18  2.83206e-19  3.17897e-06  6.30150e+05  3.35087e-02  0.00000e+00
0007  1.23082e+18  1.70289e-19  2.89040e-06  9.59349e+05  4.02156e-02  0.00000e+00
0008  1.24924e+18  1.39946e-19  2.63500e-06  1.18878e+06  4.62350e-02  0.00000e+00
0009  1.26765e+18  1.25886e-19  2.48287e-06  1.25660e+06  5.18231e-02  0.00000e+00
0010  1.28607e+18  1.14913e-19  2.34272e-06  1.33232e+06  5.70561e-02  0.00000e+00
0011  1.30448e+18  1.06800e-19  2.21659e-06  1.39463e+06  6.19744e-02  0.00000e+00
0012  1.32290e+18  9.98143e-20  2.10589e-06  1.44847e+06  6.66186e-02  0.00000e+00
0013  1.34131e+18  9.33686e-20  2.00329e-06  1.50590e+06  7.10114e-02  0.00000e+00
0014  1.35973e+18  8.75204e-20  1.90938e-06  1.56306e+06  7.51743e-02  0.00000e+00
0015  1.37814e+18  8.24407e-20  1.82306e-06  1.61605e+06  7.91251e-02  0.00000e+00
0016  1.39656e+18  7.78931e-20  1.74453e-06  1.66503e+06  8.28834e-02  0.00000e+00
0017  1.41497e+18  7.37011e-20  1.67185e-06  1.71380e+06  8.64639e-02  0.00000e+00
0018  1.43339e+18  6.98568e-20  1.60480e-06  1.76143e+06  8.98819e-02  0.00000e+00
0019  1.45180e+18  6.67308e-20  1.54171e-06  1.80021e+06  9.31452e-02  0.00000e+00
0020  1.47022e+18  6.35953e-20  1.48576e-06  1.83850e+06  9.62733e-02  0.00000e+00
0021  1.48863e+18  6.04282e-20  1.43094e-06  1.88732e+06  9.92709e-02  0.00000e+00
0022  1.50705e+18  5.78148e-20  1.37951e-06  1.92759e+06  1.02143e-01  0.00000e+00
0023  1.52546e+18  5.53994e-20  1.33374e-06  1.96141e+06  1.04906e-01  0.00000e+00
0024  1.54388e+18  5.30294e-20  1.28956e-06  2.00049e+06  1.07564e-01  0.00000e+00
0027  1.56229e+18  5.07902e-20  1.24800e-06  2.03995e+06  1.10124e-01  0.00000e+00
0028  1.58071e+18  4.86888e-20  1.20905e-06  2.07872e+06  1.12591e-01  0.00000e+00
0029  1.59912e+18  4.67052e-20  1.17244e-06  2.11736e+06  1.14973e-01  0.00000e+00
0030  1.61754e+18  4.48220e-20  1.13793e-06  2.15635e+06  1.17274e-01  0.00000e+00
0031  1.63595e+18  4.30248e-20  1.10534e-06  2.19608e+06  1.19500e-01  0.00000e+00
0032  1.65437e+18  4.13021e-20  1.07456e-06  2.23680e+06  1.21655e-01  0.00000e+00
0033  1.67278e+18  3.96656e-20  1.04555e-06  2.27768e+06  1.23743e-01  0.00000e+00
0034  1.69120e+18  3.82068e-20  1.01824e-06  2.31416e+06  1.25770e-01  0.00000e+00
0035  1.70961e+18  3.69299e-20  9.93119e-07  2.34295e+06  1.27740e-01  0.00000e+00
0036  1.72803e+18  3.57862e-20  9.69636e-07  2.36673e+06  1.29659e-01  0.00000e+00
0037  1.74644e+18  3.46944e-20  9.47563e-07  2.38956e+06  1.31530e-01  0.00000e+00
0038  1.76486e+18  3.36136e-20  9.26274e-07  2.41505e+06  1.33357e-01  0.00000e+00
0039  1.78328e+18  3.25492e-20  9.05801e-07  2.44280e+06  1.35141e-01  0.00000e+00
0040  1.80169e+18  3.15116e-20  8.86195e-07  2.47203e+06  1.36884e-01  0.00000e+00
0041  1.82011e+18  3.05055e-20  8.67469e-07  2.50212e+06  1.38588e-01  0.00000e+00
0042  1.83852e+18  2.95460e-20  8.49646e-07  2.53202e+06  1.40256e-01  0.00000e+00
0043  1.85694e+18  2.86396e-20  8.32671e-07  2.55885e+06  1.41894e-01  0.00000e+00
0044  1.87535e+18  2.75553e-20  8.17237e-07  2.58720e+06  1.43513e-01  0.00000e+00
0045  1.89377e+18  2.64906e-20  8.03659e-07  2.63393e+06  1.45075e-01  0.00000e+00
0046  1.91218e+18  2.63556e-20  7.86865e-07  2.67698e+06  1.46527e-01  0.00000e+00
0047  1.93060e+18  2.62182e-20  7.70812e-07  2.66664e+06  1.47955e-01  0.00000e+00
0048  1.94901e+18  2.52021e-20  7.58390e-07  2.65552e+06  1.49558e-01  0.00000e+00
0049  1.96743e+18  2.34642e-20  7.47131e-07  2.65700e+06  1.51390e-01  0.00000e+00
0050  1.98584e+18  2.65488e-20  7.34984e-07  2.41326e+06  1.53039e-01  0.00000e+00
0051  2.00426e+18  3.12300e-20  7.63125e-07  1.98927e+06  1.54326e-01  0.00000e+00
0052  2.02267e+18  3.13876e-20  7.57211e-07  1.90135e+06  1.55554e-01  0.00000e+00
0053  2.04109e+18  3.10215e-20  7.45874e-07  1.92316e+06  1.57103e-01  0.00000e+00
0054  2.05951e+18  3.05023e-20  7.32986e-07  1.96139e+06  1.58926e-01  0.00000e+00
0055  2.07792e+18  3.00587e-20  7.21266e-07  1.99044e+06  1.60578e-01  0.00000e+00
0056  2.09634e+18  2.96600e-20  7.10191e-07  2.00174e+06  1.62093e-01  0.00000e+00
0057  2.11475e+18  2.87821e-20  6.93254e-07  2.05055e+06  1.64478e-01  0.00000e+00
0058  2.13317e+18  2.20334e-20  6.34577e-07  1.98187e+06  1.69542e-01  0.00000e+00
0059  2.15158e+18  9.12651e-21  7.10849e-07  2.19235e+06  1.79609e-01  0.00000e+00
0060  2.17000e+18  4.77080e-21  6.54357e-07  3.16746e+06  1.95037e-01  0.00000e+00
0061  2.18841e+18  3.24116e-21  6.52716e-07  3.51085e+06  2.15119e-01  0.00000e+00
0062  2.20683e+18  2.65185e-21  6.49854e-07  3.84689e+06  2.38138e-01  0.00000e+00
0063  2.22524e+18  2.57973e-21  6.47479e-07  4.17769e+06  2.55473e-01  0.00000e+00
0064  2.24366e+18  2.61354e-21  6.49733e-07  4.41537e+06  2.58445e-01  0.00000e+00
0065  2.26207e+18  2.73733e-21  6.53749e-07  4.57492e+06  2.56834e-01  0.00000e+00
0066  2.28049e+18  3.14475e-21  6.51572e-07  4.68692e+06  2.48267e-01  0.00000e+00
0067  2.29891e+18  4.98256e-21  6.50395e-07  5.02430e+06  2.20527e-01  0.00000e+00
0068  2.31732e+18  1.48698e-20  5.59018e-07  5.09711e+06  1.77552e-01  0.00000e+00
0069  2.33574e+18  2.60785e-20  6.02502e-07  4.27032e+06  1.63580e-01  0.00000e+00
0070  2.35415e+18  2.59198e-20  5.95285e-07  4.14160e+06  1.62654e-01  0.00000e+00
0071  2.37257e+18  2.52660e-20  5.82892e-07  4.13408e+06  1.62879e-01  0.00000e+00
0072  2.39098e+18  2.45517e-20  5.67763e-07  4.12558e+06  1.63810e-01  0.00000e+00
0073  2.40940e+18  2.37681e-20  5.54274e-07  4.10035e+06  1.65569e-01  0.00000e+00
0074  2.42781e+18  2.29739e-20  5.40973e-07  4.07880e+06  1.67712e-01  0.00000e+00
0075  2.44623e+18  2.22953e-20  5.28057e-07  4.06359e+06  1.69745e-01  0.00000e+00
0076  2.46464e+18  2.16661e-20  5.16420e-07  4.04657e+06  1.71548e-01  0.00000e+00
0077  2.48306e+18  2.09965e-20  5.04496e-07  4.02412e+06  1.73224e-01  0.00000e+00
0078  2.50147e+18  2.01603e-20  4.90953e-07  3.96964e+06  1.74851e-01  0.00000e+00
0079  2.51989e+18  1.88696e-20  4.73364e-07  3.83560e+06  1.76382e-01  0.00000e+00
0080  2.53831e+18  1.70125e-20  4.53497e-07  3.61165e+06  1.77679e-01  0.00000e+00
0081  2.55672e+18  1.54253e-20  4.40295e-07  3.43765e+06  1.78653e-01  0.00000e+00
0082  2.57514e+18  1.47374e-20  4.33098e-07  3.40201e+06  1.79372e-01  0.00000e+00
0083  2.59355e+18  1.44073e-20  4.27160e-07  3.41274e+06  1.79974e-01  0.00000e+00
0084  2.61197e+18  1.42045e-20  4.21092e-07  3.43760e+06  1.80532e-01  0.00000e+00
0085  2.63038e+18  1.40917e-20  4.15029e-07  3.45893e+06  1.81067e-01  0.00000e+00
0086  2.64880e+18  1.40829e-20  4.09250e-07  3.46662e+06  1.81587e-01  0.00000e+00
0087  2.66721e+18  1.40836e-20  4.03797e-07  3.46566e+06  1.82101e-01  0.00000e+00
0088  2.68563e+18  1.40727e-20  3.98594e-07  3.46386e+06  1.82628e-01  0.00000e+00
0089  2.70404e+18  1.40261e-20  3.93533e-07  3.46468e+06  1.83174e-01  0.00000e+00
0090  2.72246e+18  1.39523e-20  3.88546e-07  3.47014e+06  1.83713e-01  0.00000e+00
0091  2.74088e+18  1.38370e-20  3.83595e-07  3.48110e+06  1.84271e-01  0.00000e+00
0092  2.75929e+18  1.31120e-20  3.77519e-07  3.45838e+06  1.85095e-01  0.00000e+00
0093  2.77771e+18  9.22406e-21  3.89674e-07  3.73279e+06  1.86506e-01  0.00000e+00
0094  2.79612e+18  5.06593e-21  3.54394e-07  5.28971e+06  1.88363e-01  0.00000e+00
0095  2.81454e+18  3.40974e-21  3.27447e-07  6.61795e+06  1.90494e-01  0.00000e+00
0096  2.83295e+18  2.74425e-21  3.15046e-07  7.43616e+06  1.92752e-01  0.00000e+00
0097  2.85137e+18  2.38656e-21  3.06380e-07  8.04607e+06  1.95054e-01  0.00000e+00
0098  2.86978e+18  2.14974e-21  2.99142e-07  8.55390e+06  1.97370e-01  0.00000e+00
0099  2.88820e+18  1.97316e-21  2.92821e-07  8.99454e+06  1.99687e-01  0.00000e+00
0100  2.90661e+18  1.83293e-21  2.86969e-07  9.38875e+06  2.01998e-01  0.00000e+00
0101  2.92503e+18  1.71699e-21  2.81474e-07  9.74580e+06  2.04300e-01  0.00000e+00
0102  2.94345e+18  1.61749e-21  2.76428e-07  1.00774e+07  2.06592e-01  0.00000e+00
0103  2.96186e+18  1.53108e-21  2.71672e-07  1.03941e+07  2.08875e-01  0.00000e+00
0104  2.98028e+18  1.45544e-21  2.67269e-07  1.06958e+07  2.11146e-01  0.00000e+00
0105  2.99869e+18  1.38799e-21  2.63171e-07  1.09859e+07  2.13406e-01  0.00000e+00
0106  3.01711e+18  1.32717e-21  2.59286e-07  1.12670e+07  2.15654e-01  0.00000e+00
0107  3.03552e+18  1.27209e-21  2.55597e-07  1.15381e+07  2.17887e-01  0.00000e+00
0108  3.05394e+18  1.22199e-21  2.52082e-07  1.17985e+07  2.20106e-01  0.00000e+00
0109  3.07235e+18  1.17627e-21  2.48721e-07  1.20475e+07  2.22310e-01  0.00000e+00
0110  3.09077e+18  1.13426e-21  2.45489e-07  1.22854e+07  2.24499e-01  0.00000e+00
0111  3.10918e+18  1.09527e-21  2.42348e-07  1.25146e+07  2.26672e-01  0.00000e+00
0112  3.12760e+18  1.05897e-21  2.39287e-07  1.27358e+07  2.28831e-01  0.00000e+00
0113  3.14602e+18  1.02514e-21  2.36317e-07  1.29494e+07  2.30976e-01  0.00000e+00
0114  3.16443e+18  9.93602e-22  2.33450e-07  1.31560e+07  2.33108e-01  0.00000e+00
0115  3.18285e+18  9.64174e-22  2.30697e-07  1.33563e+07  2.35230e-01  0.00000e+00
0116  3.20126e+18  9.36691e-22  2.28067e-07  1.35510e+07  2.37344e-01  0.00000e+00
0117  3.21968e+18  9.10991e-22  2.25558e-07  1.37402e+07  2.39450e-01  0.00000e+00
0118  3.23809e+18  8.86914e-22  2.23161e-07  1.39240e+07  2.41552e-01  0.00000e+00
0119  3.25651e+18  8.64254e-22  2.20877e-07  1.41023e+07  2.43651e-01  0.00000e+00
0120  3.27492e+18  8.42867e-22  2.18680e-07  1.42753e+07  2.45748e-01  0.00000e+00
0121  3.29334e+18  8.22667e-22  2.16568e-07  1.44421e+07  2.47845e-01  0.00000e+00
0122  3.31176e+18  8.03555e-22  2.14532e-07  1.46024e+07  2.49943e-01  0.00000e+00
0123  3.33017e+18  7.85437e-22  2.12565e-07  1.47559e+07  2.52044e-01  0.00000e+00
0124  3.34859e+18  7.68235e-22  2.10658e-07  1.49025e+07  2.54147e-01  0.00000e+00
0125  3.36700e+18  7.51882e-22  2.08808e-07  1.50423e+07  2.56254e-01  0.00000e+00
0126  3.38542e+18  7.36323e-22  2.07013e-07  1.51759e+07  2.58366e-01  0.00000e+00
0127  3.40383e+18  7.21507e-22  2.05273e-07  1.53038e+07  2.60483e-01  0.00000e+00
0128  3.42225e+18  7.07394e-22  2.03591e-07  1.54264e+07  2.62606e-01  0.00000e+00
0129  3.44066e+18  6.93947e-22  2.01969e-07  1.55446e+07  2.64736e-01  0.00000e+00
0130  3.45908e+18  6.81134e-22  2.00412e-07  1.56585e+07  2.66875e-01  0.00000e+00
0131  3.47749e+18  6.68921e-22  1.98922e-07  1.57686e+07  2.69023e-01  0.00000e+00
0132  3.49591e+18  6.57274e-22  1.97498e-07  1.58750e+07  2.71182e-01  0.00000e+00
0133  3.51433e+18  6.46155e-22  1.96140e-07  1.59774e+07  2.73354e-01  0.00000e+00
0134  3.53274e+18  6.35527e-22  1.94843e-07  1.60758e+07  2.75540e-01  0.00000e+00
0135  3.55116e+18  6.25350e-22  1.93601e-07  1.61700e+07  2.77742e-01  0.00000e+00
0136  3.56957e+18  6.15587e-22  1.92407e-07  1.62600e+07  2.79962e-01  0.00000e+00
0137  3.58799e+18  6.06202e-22  1.91254e-07  1.63455e+07  2.82200e-01  0.00000e+00
0138  3.60640e+18  5.97165e-22  1.90136e-07  1.64266e+07  2.84459e-01  0.00000e+00
0139  3.62482e+18  5.88449e-22  1.89050e-07  1.65032e+07  2.86740e-01  0.00000e+00
0140  3.64323e+18  5.80034e-22  1.87991e-07  1.65753e+07  2.89043e-01  0.00000e+00
0141  3.66165e+18  5.71900e-22  1.86958e-07  1.66433e+07  2.91370e-01  0.00000e+00
0142  3.68007e+18  5.64032e-22  1.85948e-07  1.67075e+07  2.93721e-01  0.00000e+00
0143  3.69848e+18  5.56419e-22  1.84964e-07  1.67683e+07  2.96097e-01  0.00000e+00
0144  3.71690e+18  5.49073e-22  1.84011e-07  1.68257e+07  2.98498e-01  0.00000e+00
0145  3.73531e+18  5.41989e-22  1.83098e-07  1.68797e+07  3.00925e-01  0.00000e+00
0146  3.75373e+18  5.35143e-22  1.82219e-07  1.69315e+07  3.03378e-01  0.00000e+00
0147  3.77214e+18  5.28533e-22  1.81377e-07  1.69810e+07  3.05857e-01  0.00000e+00
0148  3.79056e+18  5.22153e-22  1.80574e-07  1.70282e+07  3.08361e-01  0.00000e+00
0149  3.80897e+18  5.15993e-22  1.79809e-07  1.70734e+07  3.10891e-01  0.00000e+00
0150  3.82739e+18  5.10040e-22  1.79077e-07  1.71164e+07  3.13445e-01  0.00000e+00
0151  3.84581e+18  5.04286e-22  1.78374e-07  1.71574e+07  3.16025e-01  0.00000e+00
0152  3.86422e+18  4.98714e-22  1.77694e-07  1.71962e+07  3.18628e-01  0.00000e+00
0153  3.88264e+18  4.93311e-22  1.77031e-07  1.72330e+07  3.21255e-01  0.00000e+00
0154  3.90105e+18  4.88063e-22  1.76380e-07  1.72676e+07  3.23905e-01  0.00000e+00
0155  3.91947e+18  4.82960e-22  1.75738e-07  1.73001e+07  3.26577e-01  0.00000e+00
0156  3.93788e+18  4.77992e-22  1.75102e-07  1.73304e+07  3.29271e-01  0.00000e+00
0157  3.95630e+18  4.73155e-22  1.74471e-07  1.73585e+07  3.31987e-01  0.00000e+00
0158  3.97471e+18  4.68445e-22  1.73847e-07  1.73843e+07  3.34726e-01  0.00000e+00
0159  3.99313e+18  4.63861e-22  1.73232e-07  1.74079e+07  3.37488e-01  0.00000e+00
0160  4.01155e+18  4.59404e-22  1.72630e-07  1.74294e+07  3.40273e-01  0.00000e+00
0161  4.02996e+18  4.55074e-22  1.72044e-07  1.74489e+07  3.43085e-01  0.00000e+00
0162  4.04838e+18  4.50868e-22  1.71477e-07  1.74666e+07  3.45923e-01  0.00000e+00
0163  4.06679e+18  4.46785e-22  1.70931e-07  1.74828e+07  3.48792e-01  0.00000e+00
0164  4.08521e+18  4.42818e-22  1.70406e-07  1.74978e+07  3.51692e-01  0.00000e+00
0165  4.10362e+18  4.38960e-22  1.69901e-07  1.75118e+07  3.54628e-01  0.00000e+00
0166  4.12204e+18  4.35201e-22  1.69415e-07  1.75252e+07  3.57603e-01  0.00000e+00
0167  4.14045e+18  4.31531e-22  1.68944e-07  1.75381e+07  3.60619e-01  0.00000e+00
0168  4.15887e+18  4.27938e-22  1.68484e-07  1.75505e+07  3.63680e-01  0.00000e+00
0169  4.17728e+18  4.24413e-22  1.68034e-07  1.75625e+07  3.66791e-01  0.00000e+00
0170  4.19570e+18  4.20946e-22  1.67589e-07  1.75738e+07  3.69955e-01  0.00000e+00
0171  4.21412e+18  4.17530e-22  1.67148e-07  1.75844e+07  3.73175e-01  0.00000e+00
0172  4.23253e+18  4.14158e-22  1.66710e-07  1.75940e+07  3.76456e-01  0.00000e+00
0173  4.25095e+18  4.10825e-22  1.66275e-07  1.76024e+07  3.79803e-01  0.00000e+00
0174  4.26936e+18  4.07529e-22  1.65842e-07  1.76093e+07  3.83220e-01  0.00000e+00
0175  4.28778e+18  4.04267e-22  1.65412e-07  1.76146e+07  3.86711e-01  0.00000e+00
0176  4.30619e+18  4.01036e-22  1.64987e-07  1.76181e+07  3.90282e-01  0.00000e+00
0177  4.32461e+18  3.97838e-22  1.64570e-07  1.76201e+07  3.93937e-01  0.00000e+00
0178  4.34302e+18  3.94657e-22  1.64153e-07  1.76205e+07  3.97682e-01  0.00000e+00
0179  4.36144e+18  3.91506e-22  1.63746e-07  1.76197e+07  4.01521e-01  0.00000e+00
0180  4.37986e+18  3.88379e-22  1.63347e-07  1.76183e+07  4.05458e-01  0.00000e+00
0181  4.39827e+18  3.85274e-22  1.62956e-07  1.76163e+07  4.09498e-01  0.00000e+00
0182  4.41669e+18  3.82190e-22  1.62573e-07  1.76141e+07  4.13642e-01  0.00000e+00
0183  4.43510e+18  3.79125e-22  1.62196e-07  1.76119e+07  4.17893e-01  0.00000e+00
0184  4.45352e+18  3.76082e-22  1.61827e-07  1.76101e+07  4.22252e-01  0.00000e+00
0185  4.47193e+18  3.73063e-22  1.61465e-07  1.76086e+07  4.26716e-01  0.00000e+00
0186  4.49035e+18  3.70070e-22  1.61109e-07  1.76074e+07  4.31283e-01  0.00000e+00
0187  4.50876e+18  3.67108e-22  1.60759e-07  1.76065e+07  4.35948e-01  0.00000e+00
0188  4.52718e+18  3.64181e-22  1.60414e-07  1.76054e+07  4.40704e-01  0.00000e+00
0189  4.54560e+18  3.61298e-22  1.60074e-07  1.76041e+07  4.45543e-01  0.00000e+00
0190  4.56401e+18  3.58464e-22  1.59737e-07  1.76022e+07  4.50455e-01  0.00000e+00
0191  4.58243e+18  3.55688e-22  1.59405e-07  1.75996e+07  4.55430e-01  0.00000e+00
0192  4.60084e+18  3.52976e-22  1.59075e-07  1.75959e+07  4.60457e-01  0.00000e+00
0193  4.61926e+18  3.50332e-22  1.58748e-07  1.75913e+07  4.65525e-01  0.00000e+00
0194  4.63767e+18  3.47754e-22  1.58421e-07  1.75855e+07  4.70626e-01  0.00000e+00
0195  4.65609e+18  3.45239e-22  1.58095e-07  1.75787e+07  4.75754e-01  0.00000e+00
0196  4.67450e+18  3.42815e-22  1.57768e-07  1.75710e+07  4.80914e-01  0.00000e+00
0197  4.69292e+18  3.40526e-22  1.57441e-07  1.75627e+07  4.86109e-01  0.00000e+00
0198  4.71134e+18  3.38273e-22  1.57113e-07  1.75538e+07  4.91295e-01  0.00000e+00
0199  4.72975e+18  3.35607e-22  1.56785e-07  1.75449e+07  4.96397e-01  0.00000e+00
0200  4.74817e+18  3.32237e-22  1.56457e-07  1.75360e+07  5.01624e-01  0.00000e+00
0201  4.76658e+18  3.30407e-22  1.56132e-07  1.75272e+07  5.07951e-01  0.00000e+00
0202  4.78500e+18  3.30724e-22  1.55808e-07  1.75193e+07  5.16149e-01  0.00000e+00
0203  4.80341e+18  3.34722e-22  1.55481e-07  1.75120e+07  5.21108e-01  0.00000e+00
0204  4.82183e+18  3.56946e-22  1.55147e-07  1.75074e+07  5.20748e-01  0.00000e+00
0205  4.84024e+18  4.59146e-22  1.54750e-07  1.75074e+07  5.15445e-01  0.00000e+00
0206  4.85866e+18  8.89024e-22  1.54162e-07  1.74938e+07  4.93488e-01  0.00000e+00
0207  4.87708e+18  2.41719e-21  1.47510e-07  1.72944e+07  4.33838e-01  0.00000e+00
0208  4.89549e+18  5.10140e-21  1.36214e-07  1.62914e+07  3.45063e-01  0.00000e+00
0209  4.91391e+18  5.89361e-21  1.36358e-07  1.54135e+07  2.59996e-01  0.00000e+00
0210  4.93232e+18  5.79846e-21  1.33964e-07  1.52841e+07  1.89679e-01  0.00000e+00
0211  4.95074e+18  5.47228e-21  1.28909e-07  1.53362e+07  1.44716e-01  0.00000e+00
0212  4.96915e+18  4.91064e-21  1.21505e-07  1.54600e+07  1.26586e-01  0.00000e+00
0213  4.98757e+18  4.15270e-21  1.14959e-07  1.56144e+07  1.23358e-01  0.00000e+00
0214  5.00598e+18  3.22796e-21  1.11202e-07  1.59036e+07  1.23278e-01  0.00000e+00
0215  5.02440e+18  2.31875e-21  1.05742e-07  1.65257e+07  1.23392e-01  0.00000e+00
0216  5.04282e+18  1.66541e-21  9.81634e-08  1.73854e+07  1.23732e-01  0.00000e+00
0217  5.06123e+18  1.28816e-21  9.22204e-08  1.81349e+07  1.24309e-01  0.00000e+00
0218  5.07965e+18  1.07548e-21  8.83469e-08  1.86899e+07  1.25072e-01  0.00000e+00
0219  5.09806e+18  9.43926e-22  8.54381e-08  1.91266e+07  1.25962e-01  0.00000e+00
0220  5.11648e+18  8.53641e-22  8.29681e-08  1.94969e+07  1.26929e-01  0.00000e+00
0221  5.13489e+18  7.86360e-22  8.07833e-08  1.98225e+07  1.27940e-01  0.00000e+00
0222  5.15331e+18  7.33005e-22  7.88114e-08  2.01174e+07  1.28977e-01  0.00000e+00
0223  5.17172e+18  6.88912e-22  7.69952e-08  2.03900e+07  1.30027e-01  0.00000e+00
0224  5.19014e+18  6.51482e-22  7.53105e-08  2.06439e+07  1.31080e-01  0.00000e+00
0225  5.20856e+18  6.19058e-22  7.37398e-08  2.08824e+07  1.32133e-01  0.00000e+00
0226  5.22697e+18  5.90552e-22  7.22645e-08  2.11080e+07  1.33181e-01  0.00000e+00
0227  5.24539e+18  5.65245e-22  7.08742e-08  2.13221e+07  1.34221e-01  0.00000e+00
0228  5.26380e+18  5.42590e-22  6.95589e-08  2.15256e+07  1.35250e-01  0.00000e+00
0229  5.28222e+18  5.22079e-22  6.83143e-08  2.17199e+07  1.36269e-01  0.00000e+00
0230  5.30063e+18  5.03314e-22  6.71247e-08  2.19077e+07  1.37275e-01  0.00000e+00
0231  5.31905e+18  4.86058e-22  6.59855e-08  2.20892e+07  1.38269e-01  0.00000e+00
0232  5.33746e+18  4.70117e-22  6.48950e-08  2.22648e+07  1.39250e-01  0.00000e+00
0233  5.35588e+18  4.55317e-22  6.38496e-08  2.24349e+07  1.40218e-01  0.00000e+00
0234  5.37430e+18  4.41518e-22  6.28453e-08  2.26003e+07  1.41175e-01  0.00000e+00
0235  5.39271e+18  4.28612e-22  6.18792e-08  2.27610e+07  1.42121e-01  0.00000e+00
0236  5.41113e+18  4.16512e-22  6.09496e-08  2.29173e+07  1.43057e-01  0.00000e+00
0237  5.42954e+18  4.05145e-22  6.00547e-08  2.30691e+07  1.43984e-01  0.00000e+00
0238  5.44796e+18  3.94444e-22  5.91927e-08  2.32167e+07  1.44903e-01  0.00000e+00
0239  5.46637e+18  3.84351e-22  5.83620e-08  2.33601e+07  1.45815e-01  0.00000e+00
0240  5.48479e+18  3.74816e-22  5.75608e-08  2.34995e+07  1.46720e-01  0.00000e+00
0241  5.50320e+18  3.65794e-22  5.67876e-08  2.36350e+07  1.47619e-01  0.00000e+00
0242  5.52162e+18  3.57227e-22  5.60412e-08  2.37668e+07  1.48514e-01  0.00000e+00
0243  5.54004e+18  3.49060e-22  5.53184e-08  2.38958e+07  1.49404e-01  0.00000e+00
0244  5.55845e+18  3.41259e-22  5.46176e-08  2.40220e+07  1.50290e-01  0.00000e+00
0245  5.57687e+18  3.33802e-22  5.39383e-08  2.41456e+07  1.51173e-01  0.00000e+00
0246  5.59528e+18  3.26670e-22  5.32804e-08  2.42664e+07  1.52053e-01  0.00000e+00
0247  5.61370e+18  3.19846e-22  5.26433e-08  2.43843e+07  1.52931e-01  0.00000e+00
0248  5.63211e+18  3.13314e-22  5.20265e-08  2.44994e+07  1.53806e-01  0.00000e+00
0249  5.65053e+18  3.07057e-22  5.14294e-08  2.46116e+07  1.54679e-01  0.00000e+00
0250  5.66894e+18  3.01060e-22  5.08514e-08  2.47210e+07  1.55550e-01  0.00000e+00
0251  5.68736e+18  2.95310e-22  5.02918e-08  2.48276e+07  1.56419e-01  0.00000e+00
0252  5.70578e+18  2.89793e-22  4.97497e-08  2.49314e+07  1.57287e-01  0.00000e+00
0253  5.72419e+18  2.84495e-22  4.92246e-08  2.50325e+07  1.58153e-01  0.00000e+00
0254  5.74261e+18  2.79406e-22  4.87157e-08  2.51309e+07  1.59018e-01  0.00000e+00
