# Athena++ data at time=1.958000e+13  cycle=1312059002  variables=prim 
# i       x1v         rho          press          vel1         vel2         vel3     
0002  1.13875e+18  2.14917e-18  8.97288e-06 -4.09800e+05  1.46607e-09  0.00000e+00
0003  1.15716e+18  9.91565e-19  5.45956e-06  2.43594e+05  7.93075e-03  0.00000e+00
0004  1.17558e+18  6.41286e-19  4.33775e-06  3.11370e+05  1.74215e-02  0.00000e+00
0005  1.19399e+18  4.31072e-19  3.63779e-06  4.31074e+05  2.60041e-02  0.00000e+00
0006  1.21241e+18  2.83179e-19  3.17893e-06  6.30627e+05  3.34734e-02  0.00000e+00
0007  1.23082e+18  1.70276e-19  2.89032e-06  9.60056e+05  4.01730e-02  0.00000e+00
0008  1.24924e+18  1.39930e-19  2.63488e-06  1.18967e+06  4.61857e-02  0.00000e+00
0009  1.26765e+18  1.25873e-19  2.48276e-06  1.25753e+06  5.17674e-02  0.00000e+00
0010  1.28607e+18  1.14905e-19  2.34262e-06  1.33326e+06  5.69943e-02  0.00000e+00
0011  1.30448e+18  1.06792e-19  2.21649e-06  1.39560e+06  6.19065e-02  0.00000e+00
0012  1.32290e+18  9.98068e-20  2.10580e-06  1.44948e+06  6.65447e-02  0.00000e+00
0013  1.34131e+18  9.33614e-20  2.00320e-06  1.50695e+06  7.09317e-02  0.00000e+00
0014  1.35973e+18  8.75135e-20  1.90930e-06  1.56415e+06  7.50887e-02  0.00000e+00
0015  1.37814e+18  8.24346e-20  1.82298e-06  1.61716e+06  7.90338e-02  0.00000e+00
0016  1.39656e+18  7.78874e-20  1.74446e-06  1.66616e+06  8.27865e-02  0.00000e+00
0017  1.41497e+18  7.36956e-20  1.67178e-06  1.71497e+06  8.63614e-02  0.00000e+00
0018  1.43339e+18  6.98516e-20  1.60473e-06  1.76261e+06  8.97739e-02  0.00000e+00
0019  1.45180e+18  6.67281e-20  1.54165e-06  1.80138e+06  9.30317e-02  0.00000e+00
0020  1.47022e+18  6.35916e-20  1.48572e-06  1.83968e+06  9.61544e-02  0.00000e+00
0021  1.48863e+18  6.04282e-20  1.43086e-06  1.88849e+06  9.91465e-02  0.00000e+00
0022  1.50705e+18  5.78120e-20  1.37948e-06  1.92879e+06  1.02014e-01  0.00000e+00
0023  1.52546e+18  5.53940e-20  1.33367e-06  1.96277e+06  1.04771e-01  0.00000e+00
0024  1.54388e+18  5.30245e-20  1.28950e-06  2.00186e+06  1.07423e-01  0.00000e+00
0027  1.56229e+18  5.07857e-20  1.24795e-06  2.04132e+06  1.09978e-01  0.00000e+00
0028  1.58071e+18  4.86844e-20  1.20901e-06  2.08011e+06  1.12440e-01  0.00000e+00
0029  1.59912e+18  4.67009e-20  1.17240e-06  2.11878e+06  1.14816e-01  0.00000e+00
0030  1.61754e+18  4.48176e-20  1.13789e-06  2.15780e+06  1.17112e-01  0.00000e+00
0031  1.63595e+18  4.30203e-20  1.10530e-06  2.19756e+06  1.19333e-01  0.00000e+00
0032  1.65437e+18  4.12975e-20  1.07453e-06  2.23832e+06  1.21482e-01  0.00000e+00
0033  1.67278e+18  3.96614e-20  1.04551e-06  2.27920e+06  1.23565e-01  0.00000e+00
0034  1.69120e+18  3.82031e-20  1.01821e-06  2.31567e+06  1.25586e-01  0.00000e+00
0035  1.70961e+18  3.69267e-20  9.93096e-07  2.34445e+06  1.27551e-01  0.00000e+00
0036  1.72803e+18  3.57835e-20  9.69619e-07  2.36822e+06  1.29464e-01  0.00000e+00
0037  1.74644e+18  3.46918e-20  9.47551e-07  2.39105e+06  1.31331e-01  0.00000e+00
0038  1.76486e+18  3.36110e-20  9.26263e-07  2.41656e+06  1.33152e-01  0.00000e+00
0039  1.78328e+18  3.25462e-20  9.05790e-07  2.44435e+06  1.34930e-01  0.00000e+00
0040  1.80169e+18  3.15063e-20  8.86179e-07  2.47368e+06  1.36668e-01  0.00000e+00
0041  1.82011e+18  3.04951e-20  8.67443e-07  2.50424e+06  1.38366e-01  0.00000e+00
0042  1.83852e+18  2.95077e-20  8.49581e-07  2.53574e+06  1.40028e-01  0.00000e+00
0043  1.85694e+18  2.86132e-20  8.32629e-07  2.56668e+06  1.41651e-01  0.00000e+00
0044  1.87535e+18  2.79702e-20  8.16517e-07  2.58976e+06  1.43236e-01  0.00000e+00
0045  1.89377e+18  2.72955e-20  8.00860e-07  2.58686e+06  1.44834e-01  0.00000e+00
0046  1.91218e+18  2.55539e-20  7.91215e-07  2.61199e+06  1.46494e-01  0.00000e+00
0047  1.93060e+18  2.39861e-20  7.74854e-07  2.70573e+06  1.48040e-01  0.00000e+00
0048  1.94901e+18  2.41859e-20  7.60715e-07  2.78604e+06  1.49294e-01  0.00000e+00
0049  1.96743e+18  2.54954e-20  7.42579e-07  2.75432e+06  1.50382e-01  0.00000e+00
0050  1.98584e+18  2.77986e-20  7.41010e-07  2.55157e+06  1.51816e-01  0.00000e+00
0051  2.00426e+18  2.63238e-20  7.22608e-07  2.08090e+06  1.54264e-01  0.00000e+00
0052  2.02267e+18  1.52328e-20  8.35083e-07  2.05348e+06  1.58440e-01  0.00000e+00
0053  2.04109e+18  1.25719e-20  8.21171e-07  3.14096e+06  1.59775e-01  0.00000e+00
0054  2.05951e+18  1.82700e-20  7.15575e-07  3.64545e+06  1.58656e-01  0.00000e+00
0055  2.07792e+18  2.86556e-20  7.07722e-07  3.07689e+06  1.57956e-01  0.00000e+00
0056  2.09634e+18  2.85449e-20  6.97409e-07  2.75879e+06  1.58347e-01  0.00000e+00
0057  2.11475e+18  2.73406e-20  6.77113e-07  2.68272e+06  1.59743e-01  0.00000e+00
0058  2.13317e+18  2.61526e-20  6.58024e-07  2.65757e+06  1.61643e-01  0.00000e+00
0059  2.15158e+18  2.51892e-20  6.41871e-07  2.65194e+06  1.63126e-01  0.00000e+00
0060  2.17000e+18  2.43108e-20  6.27075e-07  2.65254e+06  1.64060e-01  0.00000e+00
0061  2.18841e+18  2.34660e-20  6.13114e-07  2.65366e+06  1.64792e-01  0.00000e+00
0062  2.20683e+18  2.26905e-20  6.00001e-07  2.65364e+06  1.65589e-01  0.00000e+00
0063  2.22524e+18  2.20354e-20  5.87947e-07  2.65346e+06  1.66557e-01  0.00000e+00
0064  2.24366e+18  2.15153e-20  5.77140e-07  2.65686e+06  1.67639e-01  0.00000e+00
0065  2.26207e+18  2.11304e-20  5.67489e-07  2.66701e+06  1.68692e-01  0.00000e+00
0066  2.28049e+18  2.08447e-20  5.58723e-07  2.68284e+06  1.69632e-01  0.00000e+00
0067  2.29891e+18  2.06056e-20  5.50471e-07  2.70246e+06  1.70486e-01  0.00000e+00
0068  2.31732e+18  2.03730e-20  5.42435e-07  2.72574e+06  1.71333e-01  0.00000e+00
0069  2.33574e+18  2.01240e-20  5.34432e-07  2.75374e+06  1.72228e-01  0.00000e+00
0070  2.35415e+18  1.98512e-20  5.26397e-07  2.78666e+06  1.73177e-01  0.00000e+00
0071  2.37257e+18  1.95599e-20  5.18377e-07  2.82161e+06  1.74142e-01  0.00000e+00
0072  2.39098e+18  1.92729e-20  5.10554e-07  2.85263e+06  1.75079e-01  0.00000e+00
0073  2.40940e+18  1.90189e-20  5.03145e-07  2.87417e+06  1.75979e-01  0.00000e+00
0074  2.42781e+18  1.87494e-20  4.95740e-07  2.88167e+06  1.76860e-01  0.00000e+00
0075  2.44623e+18  1.84926e-20  4.88543e-07  2.87688e+06  1.77729e-01  0.00000e+00
0076  2.46464e+18  1.82232e-20  4.81321e-07  2.86549e+06  1.78540e-01  0.00000e+00
0077  2.48306e+18  1.79599e-20  4.74281e-07  2.86099e+06  1.79323e-01  0.00000e+00
0078  2.50147e+18  1.74634e-20  4.65611e-07  2.78763e+06  1.80438e-01  0.00000e+00
0079  2.51989e+18  1.27572e-20  4.63601e-07  2.93104e+06  1.82510e-01  0.00000e+00
0080  2.53831e+18  6.46776e-21  4.55250e-07  4.01170e+06  1.85616e-01  0.00000e+00
0081  2.55672e+18  4.03244e-21  4.22116e-07  5.37876e+06  1.89419e-01  0.00000e+00
0082  2.57514e+18  3.19346e-21  4.11313e-07  6.04883e+06  1.93602e-01  0.00000e+00
0083  2.59355e+18  2.77257e-21  4.04327e-07  6.51373e+06  1.97982e-01  0.00000e+00
0084  2.61197e+18  2.50229e-21  3.98275e-07  6.89585e+06  2.02477e-01  0.00000e+00
0085  2.63038e+18  2.30308e-21  3.93032e-07  7.22412e+06  2.07063e-01  0.00000e+00
0086  2.64880e+18  2.14648e-21  3.88278e-07  7.51585e+06  2.11735e-01  0.00000e+00
0087  2.66721e+18  2.01489e-21  3.84059e-07  7.78539e+06  2.16488e-01  0.00000e+00
0088  2.68563e+18  1.89996e-21  3.80002e-07  8.04668e+06  2.21320e-01  0.00000e+00
0089  2.70404e+18  1.79872e-21  3.76220e-07  8.29509e+06  2.26229e-01  0.00000e+00
0090  2.72246e+18  1.70826e-21  3.72625e-07  8.53132e+06  2.31216e-01  0.00000e+00
0091  2.74088e+18  1.62647e-21  3.69166e-07  8.75562e+06  2.36281e-01  0.00000e+00
0092  2.75929e+18  1.55210e-21  3.65821e-07  8.96786e+06  2.41424e-01  0.00000e+00
0093  2.77771e+18  1.48437e-21  3.62607e-07  9.16825e+06  2.46642e-01  0.00000e+00
0094  2.79612e+18  1.42255e-21  3.59539e-07  9.35841e+06  2.51935e-01  0.00000e+00
0095  2.81454e+18  1.36580e-21  3.56649e-07  9.54085e+06  2.57295e-01  0.00000e+00
0096  2.83295e+18  1.31350e-21  3.53908e-07  9.71741e+06  2.62717e-01  0.00000e+00
0097  2.85137e+18  1.26528e-21  3.51305e-07  9.88797e+06  2.68191e-01  0.00000e+00
0098  2.86978e+18  1.22083e-21  3.48833e-07  1.00520e+07  2.73709e-01  0.00000e+00
0099  2.88820e+18  1.17986e-21  3.46487e-07  1.02091e+07  2.79261e-01  0.00000e+00
0100  2.90661e+18  1.14211e-21  3.44267e-07  1.03591e+07  2.84842e-01  0.00000e+00
0101  2.92503e+18  1.10729e-21  3.42178e-07  1.05018e+07  2.90447e-01  0.00000e+00
0102  2.94345e+18  1.07511e-21  3.40219e-07  1.06371e+07  2.96078e-01  0.00000e+00
0103  2.96186e+18  1.04532e-21  3.38383e-07  1.07650e+07  3.01737e-01  0.00000e+00
0104  2.98028e+18  1.01759e-21  3.36654e-07  1.08853e+07  3.07431e-01  0.00000e+00
0105  2.99869e+18  9.91660e-22  3.35008e-07  1.09982e+07  3.13169e-01  0.00000e+00
0106  3.01711e+18  9.67304e-22  3.33431e-07  1.11037e+07  3.18962e-01  0.00000e+00
0107  3.03552e+18  9.44314e-22  3.31910e-07  1.12020e+07  3.24822e-01  0.00000e+00
0108  3.05394e+18  9.22548e-22  3.30435e-07  1.12939e+07  3.30764e-01  0.00000e+00
0109  3.07235e+18  9.01885e-22  3.29011e-07  1.13797e+07  3.36802e-01  0.00000e+00
0110  3.09077e+18  8.82211e-22  3.27638e-07  1.14601e+07  3.42950e-01  0.00000e+00
