# Athena++ data at time=1.192000e+13  cycle=798761149  variables=prim 
# i       x1v         rho          press          vel1         vel2         vel3     
0002  1.13875e+18  2.14917e-18  8.97288e-06 -4.09800e+05  1.46607e-09  0.00000e+00
0003  1.15716e+18  9.91565e-19  5.45956e-06  2.43594e+05  7.93074e-03  0.00000e+00
0004  1.17558e+18  6.41286e-19  4.33775e-06  3.11370e+05  1.74215e-02  0.00000e+00
0005  1.19399e+18  4.31072e-19  3.63779e-06  4.31074e+05  2.60041e-02  0.00000e+00
0006  1.21241e+18  2.83179e-19  3.17893e-06  6.30627e+05  3.34733e-02  0.00000e+00
0007  1.23082e+18  1.70276e-19  2.89032e-06  9.60056e+05  4.01729e-02  0.00000e+00
0008  1.24924e+18  1.39930e-19  2.63488e-06  1.18967e+06  4.61857e-02  0.00000e+00
0009  1.26765e+18  1.25873e-19  2.48276e-06  1.25753e+06  5.17674e-02  0.00000e+00
0010  1.28607e+18  1.14905e-19  2.34262e-06  1.33327e+06  5.69943e-02  0.00000e+00
0011  1.30448e+18  1.06792e-19  2.21649e-06  1.39560e+06  6.19064e-02  0.00000e+00
0012  1.32290e+18  9.98068e-20  2.10580e-06  1.44948e+06  6.65447e-02  0.00000e+00
0013  1.34131e+18  9.33614e-20  2.00320e-06  1.50695e+06  7.09317e-02  0.00000e+00
0014  1.35973e+18  8.75135e-20  1.90930e-06  1.56415e+06  7.50887e-02  0.00000e+00
0015  1.37814e+18  8.24346e-20  1.82298e-06  1.61716e+06  7.90338e-02  0.00000e+00
0016  1.39656e+18  7.78874e-20  1.74446e-06  1.66616e+06  8.27865e-02  0.00000e+00
0017  1.41497e+18  7.36956e-20  1.67178e-06  1.71497e+06  8.63614e-02  0.00000e+00
0018  1.43339e+18  6.98516e-20  1.60473e-06  1.76261e+06  8.97739e-02  0.00000e+00
0019  1.45180e+18  6.67281e-20  1.54164e-06  1.80138e+06  9.30317e-02  0.00000e+00
0020  1.47022e+18  6.35916e-20  1.48572e-06  1.83968e+06  9.61544e-02  0.00000e+00
0021  1.48863e+18  6.04282e-20  1.43085e-06  1.88849e+06  9.91465e-02  0.00000e+00
0022  1.50705e+18  5.78120e-20  1.37948e-06  1.92879e+06  1.02014e-01  0.00000e+00
0023  1.52546e+18  5.53940e-20  1.33367e-06  1.96277e+06  1.04771e-01  0.00000e+00
0024  1.54388e+18  5.30245e-20  1.28950e-06  2.00186e+06  1.07423e-01  0.00000e+00
0027  1.56229e+18  5.07857e-20  1.24795e-06  2.04132e+06  1.09978e-01  0.00000e+00
0028  1.58071e+18  4.86844e-20  1.20901e-06  2.08011e+06  1.12440e-01  0.00000e+00
0029  1.59912e+18  4.67009e-20  1.17240e-06  2.11878e+06  1.14816e-01  0.00000e+00
0030  1.61754e+18  4.48176e-20  1.13789e-06  2.15780e+06  1.17112e-01  0.00000e+00
0031  1.63595e+18  4.30203e-20  1.10530e-06  2.19756e+06  1.19332e-01  0.00000e+00
0032  1.65437e+18  4.12975e-20  1.07453e-06  2.23832e+06  1.21482e-01  0.00000e+00
0033  1.67278e+18  3.96614e-20  1.04551e-06  2.27921e+06  1.23565e-01  0.00000e+00
0034  1.69120e+18  3.82032e-20  1.01821e-06  2.31567e+06  1.25586e-01  0.00000e+00
0035  1.70961e+18  3.69267e-20  9.93097e-07  2.34445e+06  1.27551e-01  0.00000e+00
0036  1.72803e+18  3.57836e-20  9.69619e-07  2.36822e+06  1.29464e-01  0.00000e+00
0037  1.74644e+18  3.46919e-20  9.47552e-07  2.39104e+06  1.31331e-01  0.00000e+00
0038  1.76486e+18  3.36111e-20  9.26264e-07  2.41655e+06  1.33152e-01  0.00000e+00
0039  1.78328e+18  3.25464e-20  9.05791e-07  2.44434e+06  1.34930e-01  0.00000e+00
0040  1.80169e+18  3.15066e-20  8.86181e-07  2.47364e+06  1.36668e-01  0.00000e+00
0041  1.82011e+18  3.04956e-20  8.67445e-07  2.50411e+06  1.38366e-01  0.00000e+00
0042  1.83852e+18  2.95039e-20  8.49569e-07  2.53591e+06  1.40029e-01  0.00000e+00
0043  1.85694e+18  2.85642e-20  8.32601e-07  2.56903e+06  1.41652e-01  0.00000e+00
0044  1.87535e+18  2.79420e-20  8.16527e-07  2.59425e+06  1.43232e-01  0.00000e+00
0045  1.89377e+18  2.74108e-20  8.00817e-07  2.59092e+06  1.44808e-01  0.00000e+00
0046  1.91218e+18  2.59967e-20  7.88558e-07  2.60346e+06  1.46470e-01  0.00000e+00
0047  1.93060e+18  2.38232e-20  7.74983e-07  2.67956e+06  1.48095e-01  0.00000e+00
0048  1.94901e+18  2.37305e-20  7.60401e-07  2.77487e+06  1.49434e-01  0.00000e+00
0049  1.96743e+18  2.44274e-20  7.45655e-07  2.81931e+06  1.50522e-01  0.00000e+00
0050  1.98584e+18  2.45950e-20  7.29418e-07  2.79545e+06  1.51716e-01  0.00000e+00
0051  2.00426e+18  2.30546e-20  7.21450e-07  2.76449e+06  1.53383e-01  0.00000e+00
0052  2.02267e+18  2.25900e-20  7.07155e-07  2.74691e+06  1.55480e-01  0.00000e+00
0053  2.04109e+18  2.50049e-20  6.93864e-07  2.58682e+06  1.57019e-01  0.00000e+00
0054  2.05951e+18  2.67336e-20  6.94316e-07  2.39668e+06  1.57782e-01  0.00000e+00
0055  2.07792e+18  2.65084e-20  6.83824e-07  2.41586e+06  1.58365e-01  0.00000e+00
0056  2.09634e+18  2.60072e-20  6.71430e-07  2.44812e+06  1.59129e-01  0.00000e+00
0057  2.11475e+18  2.54081e-20  6.58549e-07  2.49282e+06  1.60218e-01  0.00000e+00
0058  2.13317e+18  2.48410e-20  6.46212e-07  2.53648e+06  1.61535e-01  0.00000e+00
0059  2.15158e+18  2.43004e-20  6.34308e-07  2.57652e+06  1.62833e-01  0.00000e+00
0060  2.17000e+18  2.37722e-20  6.22716e-07  2.61473e+06  1.63964e-01  0.00000e+00
0061  2.18841e+18  2.32541e-20  6.11431e-07  2.65085e+06  1.64970e-01  0.00000e+00
0062  2.20683e+18  2.27538e-20  6.00399e-07  2.68102e+06  1.65965e-01  0.00000e+00
0063  2.22524e+18  2.22719e-20  5.89700e-07  2.70046e+06  1.67022e-01  0.00000e+00
0064  2.24366e+18  2.17897e-20  5.79187e-07  2.70834e+06  1.68129e-01  0.00000e+00
0065  2.26207e+18  2.13097e-20  5.68850e-07  2.70904e+06  1.69216e-01  0.00000e+00
0066  2.28049e+18  2.08634e-20  5.58939e-07  2.70929e+06  1.70223e-01  0.00000e+00
0067  2.29891e+18  2.04451e-20  5.49384e-07  2.71304e+06  1.71150e-01  0.00000e+00
0068  2.31732e+18  2.00484e-20  5.40134e-07  2.72416e+06  1.72035e-01  0.00000e+00
0069  2.33574e+18  1.96720e-20  5.31191e-07  2.74347e+06  1.72919e-01  0.00000e+00
0070  2.35415e+18  1.93221e-20  5.22602e-07  2.76837e+06  1.73814e-01  0.00000e+00
0071  2.37257e+18  1.90143e-20  5.14465e-07  2.79425e+06  1.74711e-01  0.00000e+00
0072  2.39098e+18  1.87637e-20  5.06868e-07  2.81664e+06  1.75588e-01  0.00000e+00
0073  2.40940e+18  1.85745e-20  4.99834e-07  2.83346e+06  1.76443e-01  0.00000e+00
0074  2.42781e+18  1.84331e-20  4.93287e-07  2.84568e+06  1.77289e-01  0.00000e+00
0075  2.44623e+18  1.82885e-20  4.86875e-07  2.85482e+06  1.78137e-01  0.00000e+00
0076  2.46464e+18  1.81060e-20  4.80311e-07  2.86330e+06  1.78949e-01  0.00000e+00
0077  2.48306e+18  1.79182e-20  4.73905e-07  2.87232e+06  1.79717e-01  0.00000e+00
0078  2.50147e+18  1.75349e-20  4.65988e-07  2.84288e+06  1.80724e-01  0.00000e+00
0079  2.51989e+18  1.36640e-20  4.54224e-07  2.94635e+06  1.82557e-01  0.00000e+00
0080  2.53831e+18  7.08631e-21  4.62592e-07  3.76647e+06  1.85426e-01  0.00000e+00
0081  2.55672e+18  4.20821e-21  4.22248e-07  5.35882e+06  1.89003e-01  0.00000e+00
0082  2.57514e+18  3.26815e-21  4.10192e-07  6.08960e+06  1.92964e-01  0.00000e+00
0083  2.59355e+18  2.81159e-21  4.02303e-07  6.57412e+06  1.97115e-01  0.00000e+00
0084  2.61197e+18  2.52723e-21  3.95901e-07  6.96550e+06  2.01354e-01  0.00000e+00
0085  2.63038e+18  2.32256e-21  3.90631e-07  7.30057e+06  2.05644e-01  0.00000e+00
0086  2.64880e+18  2.16366e-21  3.85926e-07  7.59684e+06  2.09975e-01  0.00000e+00
0087  2.66721e+18  2.03214e-21  3.81737e-07  7.86573e+06  2.14346e-01  0.00000e+00
0088  2.68563e+18  1.91849e-21  3.77805e-07  8.12096e+06  2.18753e-01  0.00000e+00
0089  2.70404e+18  1.81889e-21  3.74185e-07  8.36263e+06  2.23201e-01  0.00000e+00
0090  2.72246e+18  1.73052e-21  3.70841e-07  8.59172e+06  2.27691e-01  0.00000e+00
0091  2.74088e+18  1.65107e-21  3.67710e-07  8.80939e+06  2.32229e-01  0.00000e+00
0092  2.75929e+18  1.57901e-21  3.64720e-07  9.01588e+06  2.36818e-01  0.00000e+00
0093  2.77771e+18  1.51334e-21  3.61864e-07  9.20967e+06  2.41465e-01  0.00000e+00
0094  2.79612e+18  1.45332e-21  3.59138e-07  9.39052e+06  2.46174e-01  0.00000e+00
0095  2.81454e+18  1.39816e-21  3.56555e-07  9.55996e+06  2.50952e-01  0.00000e+00
0096  2.83295e+18  1.34713e-21  3.54104e-07  9.72084e+06  2.55804e-01  0.00000e+00
0097  2.85137e+18  1.29972e-21  3.51800e-07  9.87486e+06  2.60731e-01  0.00000e+00
0098  2.86978e+18  1.25560e-21  3.49635e-07  1.00229e+07  2.65737e-01  0.00000e+00
0099  2.88820e+18  1.21452e-21  3.47599e-07  1.01649e+07  2.70821e-01  0.00000e+00
0100  2.90661e+18  1.17622e-21  3.45676e-07  1.03008e+07  2.75980e-01  0.00000e+00
0101  2.92503e+18  1.14050e-21  3.43854e-07  1.04304e+07  2.81210e-01  0.00000e+00
0102  2.94345e+18  1.10721e-21  3.42130e-07  1.05536e+07  2.86504e-01  0.00000e+00
0103  2.96186e+18  1.07618e-21  3.40501e-07  1.06703e+07  2.91857e-01  0.00000e+00
0104  2.98028e+18  1.04726e-21  3.38966e-07  1.07806e+07  2.97260e-01  0.00000e+00
0105  2.99869e+18  1.02029e-21  3.37514e-07  1.08845e+07  3.02709e-01  0.00000e+00
0106  3.01711e+18  9.95086e-22  3.36135e-07  1.09820e+07  3.08199e-01  0.00000e+00
0107  3.03552e+18  9.71470e-22  3.34810e-07  1.10732e+07  3.13730e-01  0.00000e+00
0108  3.05394e+18  9.49269e-22  3.33526e-07  1.11582e+07  3.19302e-01  0.00000e+00
0109  3.07235e+18  9.28355e-22  3.32270e-07  1.12375e+07  3.24918e-01  0.00000e+00
0110  3.09077e+18  9.08608e-22  3.31039e-07  1.13112e+07  3.30584e-01  0.00000e+00
0111  3.10918e+18  8.89913e-22  3.29836e-07  1.13803e+07  3.36309e-01  0.00000e+00
0112  3.12760e+18  8.72162e-22  3.28665e-07  1.14452e+07  3.42104e-01  0.00000e+00
0113  3.14602e+18  8.55261e-22  3.27532e-07  1.15067e+07  3.47980e-01  0.00000e+00
0114  3.16443e+18  8.39121e-22  3.26442e-07  1.15650e+07  3.53952e-01  0.00000e+00
0115  3.18285e+18  8.23661e-22  3.25397e-07  1.16202e+07  3.60036e-01  0.00000e+00
0116  3.20126e+18  8.08805e-22  3.24400e-07  1.16723e+07  3.66246e-01  0.00000e+00
0117  3.21968e+18  7.94482e-22  3.23448e-07  1.17213e+07  3.72600e-01  0.00000e+00
0118  3.23809e+18  7.80632e-22  3.22538e-07  1.17671e+07  3.79116e-01  0.00000e+00
0119  3.25651e+18  7.67200e-22  3.21669e-07  1.18099e+07  3.85810e-01  0.00000e+00
