# Athena++ data at time=1.761000e+13  cycle=1180048980  variables=prim 
# i       x1v         rho          press          vel1         vel2         vel3     
0002  1.13875e+18  2.14917e-18  8.97288e-06 -4.09800e+05  1.46607e-09  0.00000e+00
0003  1.15716e+18  9.91565e-19  5.45956e-06  2.43594e+05  7.93075e-03  0.00000e+00
0004  1.17558e+18  6.41286e-19  4.33775e-06  3.11370e+05  1.74215e-02  0.00000e+00
0005  1.19399e+18  4.31072e-19  3.63779e-06  4.31074e+05  2.60041e-02  0.00000e+00
0006  1.21241e+18  2.83179e-19  3.17893e-06  6.30627e+05  3.34734e-02  0.00000e+00
0007  1.23082e+18  1.70276e-19  2.89032e-06  9.60056e+05  4.01730e-02  0.00000e+00
0008  1.24924e+18  1.39930e-19  2.63488e-06  1.18967e+06  4.61857e-02  0.00000e+00
0009  1.26765e+18  1.25873e-19  2.48276e-06  1.25753e+06  5.17674e-02  0.00000e+00
0010  1.28607e+18  1.14905e-19  2.34262e-06  1.33327e+06  5.69943e-02  0.00000e+00
0011  1.30448e+18  1.06792e-19  2.21649e-06  1.39560e+06  6.19065e-02  0.00000e+00
0012  1.32290e+18  9.98068e-20  2.10580e-06  1.44948e+06  6.65447e-02  0.00000e+00
0013  1.34131e+18  9.33614e-20  2.00320e-06  1.50695e+06  7.09317e-02  0.00000e+00
0014  1.35973e+18  8.75135e-20  1.90930e-06  1.56415e+06  7.50887e-02  0.00000e+00
0015  1.37814e+18  8.24346e-20  1.82298e-06  1.61716e+06  7.90338e-02  0.00000e+00
0016  1.39656e+18  7.78874e-20  1.74446e-06  1.66616e+06  8.27865e-02  0.00000e+00
0017  1.41497e+18  7.36956e-20  1.67178e-06  1.71497e+06  8.63614e-02  0.00000e+00
0018  1.43339e+18  6.98516e-20  1.60473e-06  1.76261e+06  8.97739e-02  0.00000e+00
0019  1.45180e+18  6.67281e-20  1.54165e-06  1.80138e+06  9.30317e-02  0.00000e+00
0020  1.47022e+18  6.35916e-20  1.48572e-06  1.83968e+06  9.61544e-02  0.00000e+00
0021  1.48863e+18  6.04282e-20  1.43085e-06  1.88849e+06  9.91465e-02  0.00000e+00
0022  1.50705e+18  5.78120e-20  1.37948e-06  1.92879e+06  1.02014e-01  0.00000e+00
0023  1.52546e+18  5.53940e-20  1.33367e-06  1.96277e+06  1.04771e-01  0.00000e+00
0024  1.54388e+18  5.30245e-20  1.28950e-06  2.00186e+06  1.07423e-01  0.00000e+00
0027  1.56229e+18  5.07857e-20  1.24795e-06  2.04132e+06  1.09978e-01  0.00000e+00
0028  1.58071e+18  4.86844e-20  1.20901e-06  2.08011e+06  1.12440e-01  0.00000e+00
0029  1.59912e+18  4.67009e-20  1.17240e-06  2.11878e+06  1.14816e-01  0.00000e+00
0030  1.61754e+18  4.48176e-20  1.13789e-06  2.15780e+06  1.17112e-01  0.00000e+00
0031  1.63595e+18  4.30203e-20  1.10530e-06  2.19756e+06  1.19333e-01  0.00000e+00
0032  1.65437e+18  4.12976e-20  1.07453e-06  2.23831e+06  1.21482e-01  0.00000e+00
0033  1.67278e+18  3.96614e-20  1.04551e-06  2.27920e+06  1.23565e-01  0.00000e+00
0034  1.69120e+18  3.82032e-20  1.01821e-06  2.31567e+06  1.25586e-01  0.00000e+00
0035  1.70961e+18  3.69267e-20  9.93096e-07  2.34445e+06  1.27551e-01  0.00000e+00
0036  1.72803e+18  3.57836e-20  9.69619e-07  2.36822e+06  1.29464e-01  0.00000e+00
0037  1.74644e+18  3.46919e-20  9.47551e-07  2.39104e+06  1.31331e-01  0.00000e+00
0038  1.76486e+18  3.36111e-20  9.26264e-07  2.41656e+06  1.33152e-01  0.00000e+00
0039  1.78328e+18  3.25463e-20  9.05791e-07  2.44434e+06  1.34930e-01  0.00000e+00
0040  1.80169e+18  3.15062e-20  8.86179e-07  2.47368e+06  1.36668e-01  0.00000e+00
0041  1.82011e+18  3.04945e-20  8.67442e-07  2.50426e+06  1.38366e-01  0.00000e+00
0042  1.83852e+18  2.95043e-20  8.49574e-07  2.53590e+06  1.40028e-01  0.00000e+00
0043  1.85694e+18  2.85967e-20  8.32619e-07  2.56760e+06  1.41651e-01  0.00000e+00
0044  1.87535e+18  2.79715e-20  8.16524e-07  2.59129e+06  1.43234e-01  0.00000e+00
0045  1.89377e+18  2.73482e-20  8.00846e-07  2.58674e+06  1.44825e-01  0.00000e+00
0046  1.91218e+18  2.56989e-20  7.90265e-07  2.60699e+06  1.46493e-01  0.00000e+00
0047  1.93060e+18  2.38634e-20  7.74827e-07  2.70026e+06  1.48062e-01  0.00000e+00
0048  1.94901e+18  2.39431e-20  7.60718e-07  2.79030e+06  1.49345e-01  0.00000e+00
0049  1.96743e+18  2.55874e-20  7.43714e-07  2.69036e+06  1.50460e-01  0.00000e+00
0050  1.98584e+18  2.95385e-20  7.54744e-07  2.36578e+06  1.51892e-01  0.00000e+00
0051  2.00426e+18  3.10462e-20  7.60678e-07  2.09622e+06  1.53825e-01  0.00000e+00
0052  2.02267e+18  3.05418e-20  7.47384e-07  2.06550e+06  1.55719e-01  0.00000e+00
0053  2.04109e+18  2.98034e-20  7.31737e-07  2.05538e+06  1.57172e-01  0.00000e+00
0054  2.05951e+18  2.89530e-20  7.15148e-07  2.06557e+06  1.58361e-01  0.00000e+00
0055  2.07792e+18  2.82177e-20  7.00111e-07  2.08190e+06  1.59601e-01  0.00000e+00
0056  2.09634e+18  2.76527e-20  6.87103e-07  2.10014e+06  1.61020e-01  0.00000e+00
0057  2.11475e+18  2.71957e-20  6.75422e-07  2.11964e+06  1.62515e-01  0.00000e+00
0058  2.13317e+18  2.67973e-20  6.64536e-07  2.13998e+06  1.63918e-01  0.00000e+00
0059  2.15158e+18  2.64271e-20  6.54117e-07  2.16363e+06  1.65194e-01  0.00000e+00
0060  2.17000e+18  2.60613e-20  6.43924e-07  2.19231e+06  1.66411e-01  0.00000e+00
0061  2.18841e+18  2.56864e-20  6.33795e-07  2.22160e+06  1.67615e-01  0.00000e+00
0062  2.20683e+18  2.52236e-20  6.22786e-07  2.25995e+06  1.68891e-01  0.00000e+00
0063  2.22524e+18  2.46663e-20  6.11084e-07  2.33119e+06  1.70644e-01  0.00000e+00
0064  2.24366e+18  2.26998e-20  5.87136e-07  2.20255e+06  1.73863e-01  0.00000e+00
0065  2.26207e+18  1.18609e-20  6.44643e-07  2.41536e+06  1.79475e-01  0.00000e+00
0066  2.28049e+18  5.66454e-21  5.77982e-07  3.81968e+06  1.87335e-01  0.00000e+00
0067  2.29891e+18  3.95586e-21  5.62303e-07  4.42675e+06  1.96863e-01  0.00000e+00
0068  2.31732e+18  3.28394e-21  5.55752e-07  4.75546e+06  2.07343e-01  0.00000e+00
0069  2.33574e+18  2.89785e-21  5.50687e-07  5.01036e+06  2.18495e-01  0.00000e+00
0070  2.35415e+18  2.61699e-21  5.47115e-07  5.23776e+06  2.30291e-01  0.00000e+00
0071  2.37257e+18  2.38436e-21  5.43860e-07  5.47473e+06  2.42784e-01  0.00000e+00
0072  2.39098e+18  2.18079e-21  5.40569e-07  5.72759e+06  2.56065e-01  0.00000e+00
0073  2.40940e+18  2.00146e-21  5.38384e-07  5.96075e+06  2.70291e-01  0.00000e+00
0074  2.42781e+18  1.84155e-21  5.37517e-07  6.15864e+06  2.85712e-01  0.00000e+00
0075  2.44623e+18  1.69246e-21  5.36051e-07  6.35040e+06  3.02650e-01  0.00000e+00
0076  2.46464e+18  1.54903e-21  5.32301e-07  6.59306e+06  3.21456e-01  0.00000e+00
0077  2.48306e+18  1.41568e-21  5.28644e-07  6.81616e+06  3.42510e-01  0.00000e+00
0078  2.50147e+18  1.29451e-21  5.27572e-07  6.93622e+06  3.66182e-01  0.00000e+00
0079  2.51989e+18  1.17883e-21  5.28237e-07  6.99730e+06  3.92744e-01  0.00000e+00
0080  2.53831e+18  1.07303e-21  5.28037e-07  7.05438e+06  4.22714e-01  0.00000e+00
0081  2.55672e+18  1.00354e-21  5.23467e-07  7.25030e+06  4.55149e-01  0.00000e+00
0082  2.57514e+18  9.84630e-22  5.17638e-07  7.49426e+06  4.75070e-01  0.00000e+00
0083  2.59355e+18  1.01005e-21  5.15681e-07  7.54795e+06  4.75209e-01  0.00000e+00
0084  2.61197e+18  1.28845e-21  5.20806e-07  7.40755e+06  4.59692e-01  0.00000e+00
0085  2.63038e+18  4.21965e-21  5.35573e-07  7.41571e+06  3.60345e-01  0.00000e+00
0086  2.64880e+18  1.76453e-20  4.48211e-07  6.40590e+06  2.12640e-01  0.00000e+00
0087  2.66721e+18  2.28598e-20  4.97797e-07  5.31987e+06  1.64838e-01  0.00000e+00
0088  2.68563e+18  2.24667e-20  4.89833e-07  5.30103e+06  1.59621e-01  0.00000e+00
0089  2.70404e+18  2.18626e-20  4.79380e-07  5.28746e+06  1.59624e-01  0.00000e+00
0090  2.72246e+18  2.12485e-20  4.68766e-07  5.26392e+06  1.60051e-01  0.00000e+00
0091  2.74088e+18  2.06761e-20  4.58764e-07  5.23200e+06  1.61256e-01  0.00000e+00
0092  2.75929e+18  2.01304e-20  4.49183e-07  5.19466e+06  1.63280e-01  0.00000e+00
0093  2.77771e+18  1.95959e-20  4.39824e-07  5.15235e+06  1.65771e-01  0.00000e+00
0094  2.79612e+18  1.90598e-20  4.30522e-07  5.10622e+06  1.68268e-01  0.00000e+00
0095  2.81454e+18  1.85280e-20  4.21358e-07  5.05792e+06  1.70518e-01  0.00000e+00
0096  2.83295e+18  1.80368e-20  4.12791e-07  5.00563e+06  1.72512e-01  0.00000e+00
0097  2.85137e+18  1.76350e-20  4.05412e-07  4.94402e+06  1.74340e-01  0.00000e+00
0098  2.86978e+18  1.72448e-20  3.98225e-07  4.87234e+06  1.76070e-01  0.00000e+00
0099  2.88820e+18  1.66867e-20  3.87475e-07  4.81204e+06  1.77694e-01  0.00000e+00
0100  2.90661e+18  1.59569e-20  3.76519e-07  4.82572e+06  1.79135e-01  0.00000e+00
0101  2.92503e+18  1.50238e-20  3.61890e-07  4.91907e+06  1.80389e-01  0.00000e+00
0102  2.94345e+18  1.35973e-20  3.43695e-07  5.01985e+06  1.81650e-01  0.00000e+00
0103  2.96186e+18  1.01538e-20  3.27722e-07  5.22187e+06  1.83188e-01  0.00000e+00
0104  2.98028e+18  5.56498e-21  3.18047e-07  6.20410e+06  1.85097e-01  0.00000e+00
0105  2.99869e+18  3.27863e-21  2.87451e-07  7.70476e+06  1.87410e-01  0.00000e+00
0106  3.01711e+18  2.45060e-21  2.74242e-07  8.52840e+06  1.89927e-01  0.00000e+00
0107  3.03552e+18  2.07777e-21  2.65368e-07  9.08644e+06  1.92364e-01  0.00000e+00
0108  3.05394e+18  1.86712e-21  2.57860e-07  9.54179e+06  1.94548e-01  0.00000e+00
0109  3.07235e+18  1.72476e-21  2.51269e-07  9.94578e+06  1.96465e-01  0.00000e+00
0110  3.09077e+18  1.61560e-21  2.45333e-07  1.03211e+07  1.98188e-01  0.00000e+00
