# Athena++ data at time=1.134000e+13  cycle=759895254  variables=prim 
# i       x1v         rho          press          vel1         vel2         vel3     
0002  1.13875e+18  2.14917e-18  8.97288e-06 -4.09800e+05  1.46607e-09  0.00000e+00
0003  1.15716e+18  9.91565e-19  5.45956e-06  2.43594e+05  7.93074e-03  0.00000e+00
0004  1.17558e+18  6.41286e-19  4.33775e-06  3.11370e+05  1.74215e-02  0.00000e+00
0005  1.19399e+18  4.31072e-19  3.63779e-06  4.31075e+05  2.60041e-02  0.00000e+00
0006  1.21241e+18  2.83179e-19  3.17893e-06  6.30627e+05  3.34733e-02  0.00000e+00
0007  1.23082e+18  1.70276e-19  2.89032e-06  9.60056e+05  4.01729e-02  0.00000e+00
0008  1.24924e+18  1.39930e-19  2.63488e-06  1.18967e+06  4.61857e-02  0.00000e+00
0009  1.26765e+18  1.25873e-19  2.48276e-06  1.25753e+06  5.17674e-02  0.00000e+00
0010  1.28607e+18  1.14905e-19  2.34262e-06  1.33327e+06  5.69943e-02  0.00000e+00
0011  1.30448e+18  1.06792e-19  2.21649e-06  1.39560e+06  6.19065e-02  0.00000e+00
0012  1.32290e+18  9.98068e-20  2.10580e-06  1.44948e+06  6.65447e-02  0.00000e+00
0013  1.34131e+18  9.33614e-20  2.00320e-06  1.50695e+06  7.09317e-02  0.00000e+00
0014  1.35973e+18  8.75135e-20  1.90930e-06  1.56415e+06  7.50887e-02  0.00000e+00
0015  1.37814e+18  8.24346e-20  1.82298e-06  1.61716e+06  7.90338e-02  0.00000e+00
0016  1.39656e+18  7.78874e-20  1.74446e-06  1.66616e+06  8.27865e-02  0.00000e+00
0017  1.41497e+18  7.36956e-20  1.67178e-06  1.71497e+06  8.63614e-02  0.00000e+00
0018  1.43339e+18  6.98516e-20  1.60473e-06  1.76261e+06  8.97739e-02  0.00000e+00
0019  1.45180e+18  6.67281e-20  1.54165e-06  1.80138e+06  9.30317e-02  0.00000e+00
0020  1.47022e+18  6.35916e-20  1.48572e-06  1.83968e+06  9.61544e-02  0.00000e+00
0021  1.48863e+18  6.04282e-20  1.43090e-06  1.88850e+06  9.91465e-02  0.00000e+00
0022  1.50705e+18  5.78120e-20  1.37948e-06  1.92879e+06  1.02014e-01  0.00000e+00
0023  1.52546e+18  5.53940e-20  1.33367e-06  1.96277e+06  1.04771e-01  0.00000e+00
0024  1.54388e+18  5.30245e-20  1.28950e-06  2.00186e+06  1.07423e-01  0.00000e+00
0027  1.56229e+18  5.07857e-20  1.24795e-06  2.04132e+06  1.09978e-01  0.00000e+00
0028  1.58071e+18  4.86844e-20  1.20901e-06  2.08011e+06  1.12440e-01  0.00000e+00
0029  1.59912e+18  4.67009e-20  1.17240e-06  2.11878e+06  1.14816e-01  0.00000e+00
0030  1.61754e+18  4.48176e-20  1.13789e-06  2.15780e+06  1.17112e-01  0.00000e+00
0031  1.63595e+18  4.30203e-20  1.10530e-06  2.19756e+06  1.19332e-01  0.00000e+00
0032  1.65437e+18  4.12975e-20  1.07453e-06  2.23832e+06  1.21482e-01  0.00000e+00
0033  1.67278e+18  3.96614e-20  1.04551e-06  2.27921e+06  1.23565e-01  0.00000e+00
0034  1.69120e+18  3.82031e-20  1.01821e-06  2.31567e+06  1.25586e-01  0.00000e+00
0035  1.70961e+18  3.69267e-20  9.93096e-07  2.34446e+06  1.27551e-01  0.00000e+00
0036  1.72803e+18  3.57835e-20  9.69619e-07  2.36822e+06  1.29464e-01  0.00000e+00
0037  1.74644e+18  3.46918e-20  9.47551e-07  2.39105e+06  1.31331e-01  0.00000e+00
0038  1.76486e+18  3.36110e-20  9.26263e-07  2.41656e+06  1.33152e-01  0.00000e+00
0039  1.78328e+18  3.25463e-20  9.05791e-07  2.44434e+06  1.34930e-01  0.00000e+00
0040  1.80169e+18  3.15071e-20  8.86183e-07  2.47359e+06  1.36668e-01  0.00000e+00
0041  1.82011e+18  3.04969e-20  8.67448e-07  2.50394e+06  1.38367e-01  0.00000e+00
0042  1.83852e+18  2.95031e-20  8.49562e-07  2.53600e+06  1.40029e-01  0.00000e+00
0043  1.85694e+18  2.85216e-20  8.32590e-07  2.57056e+06  1.41653e-01  0.00000e+00
0044  1.87535e+18  2.78884e-20  8.16513e-07  2.59779e+06  1.43232e-01  0.00000e+00
0045  1.89377e+18  2.74321e-20  8.00770e-07  2.60034e+06  1.44785e-01  0.00000e+00
0046  1.91218e+18  2.64088e-20  7.86697e-07  2.60393e+06  1.46421e-01  0.00000e+00
0047  1.93060e+18  2.40275e-20  7.74948e-07  2.65478e+06  1.48109e-01  0.00000e+00
0048  1.94901e+18  2.32336e-20  7.60633e-07  2.75345e+06  1.49567e-01  0.00000e+00
0049  1.96743e+18  2.37966e-20  7.46878e-07  2.82213e+06  1.50685e-01  0.00000e+00
0050  1.98584e+18  2.40719e-20  7.31727e-07  2.82032e+06  1.51752e-01  0.00000e+00
0051  2.00426e+18  2.61974e-20  7.22012e-07  2.58221e+06  1.53232e-01  0.00000e+00
0052  2.02267e+18  3.09777e-20  7.53693e-07  2.02783e+06  1.55487e-01  0.00000e+00
0053  2.04109e+18  3.19578e-20  7.57776e-07  1.73883e+06  1.57366e-01  0.00000e+00
0054  2.05951e+18  3.17487e-20  7.49804e-07  1.73397e+06  1.58549e-01  0.00000e+00
0055  2.07792e+18  3.09708e-20  7.32469e-07  1.80790e+06  1.60430e-01  0.00000e+00
0056  2.09634e+18  2.29952e-20  6.58015e-07  1.73683e+06  1.65483e-01  0.00000e+00
0057  2.11475e+18  8.05818e-21  7.46432e-07  1.71847e+06  1.77138e-01  0.00000e+00
0058  2.13317e+18  5.27926e-21  6.89690e-07  2.46377e+06  1.85539e-01  0.00000e+00
0059  2.15158e+18  6.07840e-21  6.94167e-07  3.28986e+06  1.83061e-01  0.00000e+00
0060  2.17000e+18  1.55518e-20  6.53210e-07  3.72177e+06  1.71968e-01  0.00000e+00
0061  2.18841e+18  2.92890e-20  6.79204e-07  3.13336e+06  1.65336e-01  0.00000e+00
0062  2.20683e+18  2.95683e-20  6.78357e-07  2.96049e+06  1.64764e-01  0.00000e+00
0063  2.22524e+18  2.88882e-20  6.64826e-07  2.89308e+06  1.65222e-01  0.00000e+00
0064  2.24366e+18  2.79646e-20  6.46078e-07  2.81299e+06  1.66693e-01  0.00000e+00
0065  2.26207e+18  2.68064e-20  6.27096e-07  2.74029e+06  1.68670e-01  0.00000e+00
0066  2.28049e+18  2.55988e-20  6.06941e-07  2.70086e+06  1.70262e-01  0.00000e+00
0067  2.29891e+18  2.44997e-20  5.88565e-07  2.68853e+06  1.71402e-01  0.00000e+00
0068  2.31732e+18  2.34387e-20  5.71183e-07  2.70116e+06  1.72478e-01  0.00000e+00
0069  2.33574e+18  2.26932e-20  5.57983e-07  2.74613e+06  1.73974e-01  0.00000e+00
0070  2.35415e+18  2.16370e-20  5.41939e-07  2.68147e+06  1.76675e-01  0.00000e+00
0071  2.37257e+18  1.45853e-20  5.27127e-07  2.76011e+06  1.81304e-01  0.00000e+00
0072  2.39098e+18  6.69746e-21  5.33079e-07  3.54831e+06  1.88205e-01  0.00000e+00
0073  2.40940e+18  4.05148e-21  5.10650e-07  4.54963e+06  1.97216e-01  0.00000e+00
0074  2.42781e+18  3.16675e-21  5.05588e-07  4.93576e+06  2.07505e-01  0.00000e+00
0075  2.44623e+18  2.74309e-21  5.01254e-07  5.20057e+06  2.18262e-01  0.00000e+00
0076  2.46464e+18  2.48248e-21  4.97064e-07  5.42288e+06  2.29030e-01  0.00000e+00
0077  2.48306e+18  2.28891e-21  4.93015e-07  5.63196e+06  2.39728e-01  0.00000e+00
0078  2.50147e+18  2.12856e-21  4.89640e-07  5.83029e+06  2.50557e-01  0.00000e+00
0079  2.51989e+18  1.98518e-21  4.86981e-07  6.02495e+06  2.61880e-01  0.00000e+00
0080  2.53831e+18  1.84845e-21  4.84268e-07  6.23382e+06  2.74113e-01  0.00000e+00
0081  2.55672e+18  1.71574e-21  4.81605e-07  6.44904e+06  2.87667e-01  0.00000e+00
0082  2.57514e+18  1.58810e-21  4.80210e-07  6.62624e+06  3.02936e-01  0.00000e+00
0083  2.59355e+18  1.46564e-21  4.79960e-07  6.76791e+06  3.20297e-01  0.00000e+00
0084  2.61197e+18  1.34752e-21  4.78821e-07  6.90861e+06  3.40061e-01  0.00000e+00
0085  2.63038e+18  1.23391e-21  4.75517e-07  7.10591e+06  3.62413e-01  0.00000e+00
0086  2.64880e+18  1.13015e-21  4.72597e-07  7.26796e+06  3.87390e-01  0.00000e+00
0087  2.66721e+18  1.03589e-21  4.72279e-07  7.33681e+06  4.15033e-01  0.00000e+00
0088  2.68563e+18  9.43554e-22  4.72809e-07  7.34255e+06  4.46446e-01  0.00000e+00
0089  2.70404e+18  8.65830e-22  4.72836e-07  7.36540e+06  4.84697e-01  0.00000e+00
0090  2.72246e+18  8.45232e-22  4.68436e-07  7.55354e+06  5.16742e-01  0.00000e+00
0091  2.74088e+18  8.72907e-22  4.61917e-07  7.76329e+06  5.18592e-01  0.00000e+00
0092  2.75929e+18  1.26315e-21  4.62910e-07  7.91120e+06  4.96232e-01  0.00000e+00
0093  2.77771e+18  5.22894e-21  4.75973e-07  7.66109e+06  3.64522e-01  0.00000e+00
0094  2.79612e+18  1.83419e-20  4.28867e-07  6.17852e+06  2.11905e-01  0.00000e+00
0095  2.81454e+18  2.09727e-20  4.52283e-07  5.39520e+06  1.66091e-01  0.00000e+00
0096  2.83295e+18  2.05260e-20  4.44238e-07  5.31227e+06  1.61535e-01  0.00000e+00
0097  2.85137e+18  1.98714e-20  4.33800e-07  5.29651e+06  1.61546e-01  0.00000e+00
0098  2.86978e+18  1.91617e-20  4.22301e-07  5.30865e+06  1.61908e-01  0.00000e+00
0099  2.88820e+18  1.83347e-20  4.09314e-07  5.35198e+06  1.62881e-01  0.00000e+00
0100  2.90661e+18  1.74123e-20  3.95331e-07  5.42666e+06  1.64466e-01  0.00000e+00
0101  2.92503e+18  1.65306e-20  3.81912e-07  5.51459e+06  1.66394e-01  0.00000e+00
0102  2.94345e+18  1.57574e-20  3.69286e-07  5.58417e+06  1.68341e-01  0.00000e+00
0103  2.96186e+18  1.50415e-20  3.57868e-07  5.65213e+06  1.70112e-01  0.00000e+00
0104  2.98028e+18  1.43830e-20  3.47672e-07  5.70433e+06  1.71678e-01  0.00000e+00
0105  2.99869e+18  1.37308e-20  3.37940e-07  5.74983e+06  1.73083e-01  0.00000e+00
0106  3.01711e+18  1.30991e-20  3.28907e-07  5.80441e+06  1.74412e-01  0.00000e+00
0107  3.03552e+18  1.23358e-20  3.19433e-07  5.85246e+06  1.75797e-01  0.00000e+00
0108  3.05394e+18  1.06329e-20  3.07680e-07  5.90164e+06  1.77399e-01  0.00000e+00
0109  3.07235e+18  7.07264e-21  3.13255e-07  6.30034e+06  1.79221e-01  0.00000e+00
0110  3.09077e+18  4.05223e-21  2.82566e-07  7.81914e+06  1.81213e-01  0.00000e+00
0111  3.10918e+18  2.81705e-21  2.63845e-07  8.95496e+06  1.83361e-01  0.00000e+00
0112  3.12760e+18  2.28325e-21  2.53720e-07  9.68233e+06  1.85580e-01  0.00000e+00
0113  3.14602e+18  1.99081e-21  2.46377e-07  1.02267e+07  1.87805e-01  0.00000e+00
0114  3.16443e+18  1.79856e-21  2.40190e-07  1.06834e+07  1.90003e-01  0.00000e+00
0115  3.18285e+18  1.65671e-21  2.34832e-07  1.10838e+07  1.92163e-01  0.00000e+00
0116  3.20126e+18  1.54411e-21  2.29964e-07  1.14481e+07  1.94287e-01  0.00000e+00
0117  3.21968e+18  1.45125e-21  2.25477e-07  1.17821e+07  1.96384e-01  0.00000e+00
0118  3.23809e+18  1.37169e-21  2.21379e-07  1.20920e+07  1.98466e-01  0.00000e+00
0119  3.25651e+18  1.30151e-21  2.17467e-07  1.23891e+07  2.00548e-01  0.00000e+00
