# Athena++ data at time=1.905000e+13  cycle=1276543615  variables=prim 
# i       x1v         rho          press          vel1         vel2         vel3     
0002  1.13875e+18  2.14917e-18  8.97288e-06 -4.09800e+05  1.46607e-09  0.00000e+00
0003  1.15716e+18  9.91565e-19  5.45956e-06  2.43594e+05  7.93075e-03  0.00000e+00
0004  1.17558e+18  6.41286e-19  4.33775e-06  3.11370e+05  1.74215e-02  0.00000e+00
0005  1.19399e+18  4.31072e-19  3.63779e-06  4.31074e+05  2.60041e-02  0.00000e+00
0006  1.21241e+18  2.83179e-19  3.17893e-06  6.30627e+05  3.34734e-02  0.00000e+00
0007  1.23082e+18  1.70276e-19  2.89032e-06  9.60056e+05  4.01730e-02  0.00000e+00
0008  1.24924e+18  1.39930e-19  2.63488e-06  1.18967e+06  4.61857e-02  0.00000e+00
0009  1.26765e+18  1.25873e-19  2.48276e-06  1.25753e+06  5.17674e-02  0.00000e+00
0010  1.28607e+18  1.14905e-19  2.34262e-06  1.33326e+06  5.69943e-02  0.00000e+00
0011  1.30448e+18  1.06792e-19  2.21649e-06  1.39560e+06  6.19065e-02  0.00000e+00
0012  1.32290e+18  9.98068e-20  2.10580e-06  1.44948e+06  6.65447e-02  0.00000e+00
0013  1.34131e+18  9.33614e-20  2.00320e-06  1.50695e+06  7.09317e-02  0.00000e+00
0014  1.35973e+18  8.75135e-20  1.90930e-06  1.56415e+06  7.50887e-02  0.00000e+00
0015  1.37814e+18  8.24346e-20  1.82298e-06  1.61716e+06  7.90338e-02  0.00000e+00
0016  1.39656e+18  7.78874e-20  1.74446e-06  1.66616e+06  8.27865e-02  0.00000e+00
0017  1.41497e+18  7.36956e-20  1.67178e-06  1.71497e+06  8.63614e-02  0.00000e+00
0018  1.43339e+18  6.98516e-20  1.60473e-06  1.76261e+06  8.97739e-02  0.00000e+00
0019  1.45180e+18  6.67281e-20  1.54165e-06  1.80138e+06  9.30317e-02  0.00000e+00
0020  1.47022e+18  6.35916e-20  1.48572e-06  1.83968e+06  9.61544e-02  0.00000e+00
0021  1.48863e+18  6.04282e-20  1.43087e-06  1.88849e+06  9.91465e-02  0.00000e+00
0022  1.50705e+18  5.78120e-20  1.37948e-06  1.92879e+06  1.02014e-01  0.00000e+00
0023  1.52546e+18  5.53940e-20  1.33367e-06  1.96277e+06  1.04771e-01  0.00000e+00
0024  1.54388e+18  5.30245e-20  1.28950e-06  2.00186e+06  1.07423e-01  0.00000e+00
0027  1.56229e+18  5.07857e-20  1.24795e-06  2.04132e+06  1.09978e-01  0.00000e+00
0028  1.58071e+18  4.86844e-20  1.20901e-06  2.08011e+06  1.12440e-01  0.00000e+00
0029  1.59912e+18  4.67009e-20  1.17240e-06  2.11878e+06  1.14816e-01  0.00000e+00
0030  1.61754e+18  4.48176e-20  1.13789e-06  2.15780e+06  1.17112e-01  0.00000e+00
0031  1.63595e+18  4.30203e-20  1.10530e-06  2.19756e+06  1.19333e-01  0.00000e+00
0032  1.65437e+18  4.12976e-20  1.07453e-06  2.23831e+06  1.21482e-01  0.00000e+00
0033  1.67278e+18  3.96614e-20  1.04551e-06  2.27920e+06  1.23565e-01  0.00000e+00
0034  1.69120e+18  3.82032e-20  1.01821e-06  2.31567e+06  1.25586e-01  0.00000e+00
0035  1.70961e+18  3.69267e-20  9.93097e-07  2.34445e+06  1.27551e-01  0.00000e+00
0036  1.72803e+18  3.57836e-20  9.69619e-07  2.36822e+06  1.29464e-01  0.00000e+00
0037  1.74644e+18  3.46919e-20  9.47551e-07  2.39104e+06  1.31331e-01  0.00000e+00
0038  1.76486e+18  3.36111e-20  9.26264e-07  2.41656e+06  1.33152e-01  0.00000e+00
0039  1.78328e+18  3.25464e-20  9.05791e-07  2.44434e+06  1.34930e-01  0.00000e+00
0040  1.80169e+18  3.15074e-20  8.86184e-07  2.47356e+06  1.36668e-01  0.00000e+00
0041  1.82011e+18  3.04973e-20  8.67449e-07  2.50389e+06  1.38367e-01  0.00000e+00
0042  1.83852e+18  2.95031e-20  8.49562e-07  2.53600e+06  1.40029e-01  0.00000e+00
0043  1.85694e+18  2.85115e-20  8.32592e-07  2.57068e+06  1.41654e-01  0.00000e+00
0044  1.87535e+18  2.78664e-20  8.16499e-07  2.59850e+06  1.43232e-01  0.00000e+00
0045  1.89377e+18  2.74246e-20  8.00758e-07  2.60373e+06  1.44779e-01  0.00000e+00
0046  1.91218e+18  2.65035e-20  7.86306e-07  2.60722e+06  1.46404e-01  0.00000e+00
0047  1.93060e+18  2.39746e-20  7.74744e-07  2.66323e+06  1.48098e-01  0.00000e+00
0048  1.94901e+18  2.32218e-20  7.61244e-07  2.76819e+06  1.49595e-01  0.00000e+00
0049  1.96743e+18  2.42042e-20  7.48659e-07  2.70830e+06  1.50733e-01  0.00000e+00
0050  1.98584e+18  2.85733e-20  7.47653e-07  2.40670e+06  1.51854e-01  0.00000e+00
0051  2.00426e+18  3.23418e-20  7.75976e-07  2.01261e+06  1.53576e-01  0.00000e+00
0052  2.02267e+18  3.20715e-20  7.65644e-07  1.96755e+06  1.55704e-01  0.00000e+00
0053  2.04109e+18  3.12720e-20  7.49078e-07  1.94252e+06  1.57476e-01  0.00000e+00
0054  2.05951e+18  3.03794e-20  7.31566e-07  1.93066e+06  1.58789e-01  0.00000e+00
0055  2.07792e+18  2.94038e-20  7.13374e-07  1.98418e+06  1.60543e-01  0.00000e+00
0056  2.09634e+18  2.62093e-20  6.74715e-07  1.79755e+06  1.64589e-01  0.00000e+00
0057  2.11475e+18  1.16860e-20  7.68152e-07  1.94595e+06  1.73434e-01  0.00000e+00
0058  2.13317e+18  5.31512e-21  6.89856e-07  3.06871e+06  1.88237e-01  0.00000e+00
0059  2.15158e+18  3.46145e-21  6.81381e-07  3.35695e+06  2.08558e-01  0.00000e+00
0060  2.17000e+18  3.16886e-21  6.73629e-07  3.61198e+06  2.26229e-01  0.00000e+00
0061  2.18841e+18  3.16836e-21  6.64963e-07  3.90102e+06  2.29814e-01  0.00000e+00
0062  2.20683e+18  3.29304e-21  6.61250e-07  4.09452e+06  2.28058e-01  0.00000e+00
0063  2.22524e+18  3.87503e-21  6.63403e-07  4.21432e+06  2.18804e-01  0.00000e+00
0064  2.24366e+18  7.19056e-21  7.00042e-07  4.62863e+06  1.91846e-01  0.00000e+00
0065  2.26207e+18  2.02913e-20  5.72132e-07  4.68064e+06  1.66372e-01  0.00000e+00
0066  2.28049e+18  2.72562e-20  6.29710e-07  4.02002e+06  1.61816e-01  0.00000e+00
0067  2.29891e+18  2.67160e-20  6.17230e-07  3.98040e+06  1.61835e-01  0.00000e+00
0068  2.31732e+18  2.59787e-20  6.02505e-07  3.97067e+06  1.62461e-01  0.00000e+00
0069  2.33574e+18  2.52116e-20  5.88835e-07  3.96032e+06  1.63978e-01  0.00000e+00
0070  2.35415e+18  2.44865e-20  5.75909e-07  3.95226e+06  1.65996e-01  0.00000e+00
0071  2.37257e+18  2.38171e-20  5.63840e-07  3.94621e+06  1.67936e-01  0.00000e+00
0072  2.39098e+18  2.30977e-20  5.49754e-07  3.92389e+06  1.69647e-01  0.00000e+00
0073  2.40940e+18  2.20259e-20  5.32734e-07  3.84739e+06  1.71249e-01  0.00000e+00
0074  2.42781e+18  2.02442e-20  5.09305e-07  3.66002e+06  1.72761e-01  0.00000e+00
0075  2.44623e+18  1.80100e-20  4.86061e-07  3.40330e+06  1.74026e-01  0.00000e+00
0076  2.46464e+18  1.65754e-20  4.73396e-07  3.26306e+06  1.74942e-01  0.00000e+00
0077  2.48306e+18  1.60665e-20  4.65729e-07  3.24841e+06  1.75622e-01  0.00000e+00
0078  2.50147e+18  1.58407e-20  4.58810e-07  3.25738e+06  1.76218e-01  0.00000e+00
0079  2.51989e+18  1.57113e-20  4.52193e-07  3.27259e+06  1.76806e-01  0.00000e+00
0080  2.53831e+18  1.55938e-20  4.45797e-07  3.28842e+06  1.77413e-01  0.00000e+00
0081  2.55672e+18  1.54527e-20  4.39527e-07  3.30543e+06  1.78038e-01  0.00000e+00
0082  2.57514e+18  1.52882e-20  4.33363e-07  3.32429e+06  1.78672e-01  0.00000e+00
0083  2.59355e+18  1.51229e-20  4.27357e-07  3.34298e+06  1.79307e-01  0.00000e+00
0084  2.61197e+18  1.49904e-20  4.21594e-07  3.35773e+06  1.79938e-01  0.00000e+00
0085  2.63038e+18  1.49046e-20  4.16117e-07  3.36650e+06  1.80572e-01  0.00000e+00
0086  2.64880e+18  1.48308e-20  4.10833e-07  3.37080e+06  1.81221e-01  0.00000e+00
0087  2.66721e+18  1.47389e-20  4.05621e-07  3.37443e+06  1.81869e-01  0.00000e+00
0088  2.68563e+18  1.46373e-20  4.00518e-07  3.38029e+06  1.82476e-01  0.00000e+00
0089  2.70404e+18  1.44267e-20  3.94989e-07  3.38212e+06  1.83129e-01  0.00000e+00
0090  2.72246e+18  1.27973e-20  3.89319e-07  3.40783e+06  1.84171e-01  0.00000e+00
0091  2.74088e+18  7.88629e-21  4.03529e-07  3.91374e+06  1.85866e-01  0.00000e+00
0092  2.75929e+18  4.40182e-21  3.55056e-07  5.69143e+06  1.87997e-01  0.00000e+00
0093  2.77771e+18  3.19170e-21  3.36187e-07  6.77319e+06  1.90383e-01  0.00000e+00
0094  2.79612e+18  2.65944e-21  3.25724e-07  7.47896e+06  1.92877e-01  0.00000e+00
0095  2.81454e+18  2.34811e-21  3.17683e-07  8.01482e+06  1.95412e-01  0.00000e+00
0096  2.83295e+18  2.13180e-21  3.10622e-07  8.46380e+06  1.97954e-01  0.00000e+00
0097  2.85137e+18  1.96735e-21  3.04347e-07  8.85924e+06  2.00489e-01  0.00000e+00
0098  2.86978e+18  1.83618e-21  2.98797e-07  9.21651e+06  2.03012e-01  0.00000e+00
0099  2.88820e+18  1.72658e-21  2.93855e-07  9.54895e+06  2.05524e-01  0.00000e+00
0100  2.90661e+18  1.63221e-21  2.89219e-07  9.86672e+06  2.08024e-01  0.00000e+00
0101  2.92503e+18  1.55013e-21  2.84933e-07  1.01660e+07  2.10515e-01  0.00000e+00
0102  2.94345e+18  1.47724e-21  2.80958e-07  1.04499e+07  2.12997e-01  0.00000e+00
0103  2.96186e+18  1.41162e-21  2.77157e-07  1.07227e+07  2.15472e-01  0.00000e+00
0104  2.98028e+18  1.35223e-21  2.73520e-07  1.09831e+07  2.17943e-01  0.00000e+00
0105  2.99869e+18  1.29817e-21  2.70024e-07  1.12306e+07  2.20409e-01  0.00000e+00
0106  3.01711e+18  1.24878e-21  2.66660e-07  1.14651e+07  2.22873e-01  0.00000e+00
0107  3.03552e+18  1.20350e-21  2.63431e-07  1.16873e+07  2.25335e-01  0.00000e+00
0108  3.05394e+18  1.16171e-21  2.60335e-07  1.18999e+07  2.27797e-01  0.00000e+00
0109  3.07235e+18  1.12290e-21  2.57361e-07  1.21059e+07  2.30259e-01  0.00000e+00
0110  3.09077e+18  1.08685e-21  2.54526e-07  1.23061e+07  2.32722e-01  0.00000e+00
