# Athena++ data at time=1.360000e+12  cycle=91133822  variables=prim 
# i       x1v         rho          press          vel1         vel2         vel3     
0002  1.13875e+18  2.14917e-18  8.97288e-06 -4.25624e+05  1.46607e-09  0.00000e+00
0003  1.15716e+18  9.95567e-19  5.47047e-06  2.15030e+05  9.65256e-03  0.00000e+00
0004  1.17558e+18  6.43481e-19  4.34388e-06  2.68323e+05  2.17270e-02  0.00000e+00
0005  1.19399e+18  4.30504e-19  3.63644e-06  3.75875e+05  3.40562e-02  0.00000e+00
0006  1.21241e+18  2.84314e-19  3.18057e-06  5.48158e+05  4.64223e-02  0.00000e+00
0007  1.23082e+18  1.71870e-19  2.90038e-06  8.29477e+05  5.75839e-02  0.00000e+00
0008  1.24924e+18  1.43238e-19  2.65942e-06  1.01282e+06  6.81378e-02  0.00000e+00
0009  1.26765e+18  1.29165e-19  2.50833e-06  1.06367e+06  7.86591e-02  0.00000e+00
0010  1.28607e+18  1.17123e-19  2.37021e-06  1.13006e+06  8.92606e-02  0.00000e+00
0011  1.30448e+18  1.08977e-19  2.24347e-06  1.18236e+06  1.00091e-01  0.00000e+00
0012  1.32290e+18  1.02173e-19  2.13476e-06  1.22095e+06  1.11282e-01  0.00000e+00
0013  1.34131e+18  9.58460e-20  2.03331e-06  1.26476e+06  1.22876e-01  0.00000e+00
0014  1.35973e+18  9.00979e-20  1.94027e-06  1.30892e+06  1.34885e-01  0.00000e+00
0015  1.37814e+18  8.48892e-20  1.85505e-06  1.35202e+06  1.47277e-01  0.00000e+00
0016  1.39656e+18  8.03551e-20  1.77628e-06  1.39125e+06  1.60010e-01  0.00000e+00
0017  1.41497e+18  7.62522e-20  1.70422e-06  1.42680e+06  1.73002e-01  0.00000e+00
0018  1.43339e+18  7.24548e-20  1.63719e-06  1.46184e+06  1.86136e-01  0.00000e+00
0019  1.45180e+18  6.89531e-20  1.57495e-06  1.49577e+06  1.99284e-01  0.00000e+00
0020  1.47022e+18  6.57422e-20  1.51737e-06  1.52824e+06  2.12293e-01  0.00000e+00
0021  1.48863e+18  6.31789e-20  1.46275e-06  1.55310e+06  2.25081e-01  0.00000e+00
0022  1.50705e+18  6.05232e-20  1.41404e-06  1.57867e+06  2.37483e-01  0.00000e+00
0023  1.52546e+18  5.78211e-20  1.36618e-06  1.61346e+06  2.49280e-01  0.00000e+00
0024  1.54388e+18  5.56216e-20  1.32122e-06  1.64024e+06  2.60359e-01  0.00000e+00
0027  1.56229e+18  5.35689e-20  1.28084e-06  1.66166e+06  2.70603e-01  0.00000e+00
0028  1.58071e+18  5.15744e-20  1.24193e-06  1.68615e+06  2.79896e-01  0.00000e+00
0029  1.59912e+18  4.97174e-20  1.20542e-06  1.70890e+06  2.88174e-01  0.00000e+00
0030  1.61754e+18  4.79956e-20  1.17121e-06  1.72944e+06  2.95426e-01  0.00000e+00
0031  1.63595e+18  4.63892e-20  1.13897e-06  1.74864e+06  3.01687e-01  0.00000e+00
0032  1.65437e+18  4.48809e-20  1.10846e-06  1.76731e+06  3.07036e-01  0.00000e+00
0033  1.67278e+18  4.34698e-20  1.07961e-06  1.78479e+06  3.11592e-01  0.00000e+00
0034  1.69120e+18  4.21683e-20  1.05248e-06  1.79948e+06  3.15501e-01  0.00000e+00
0035  1.70961e+18  4.09526e-20  1.02675e-06  1.81293e+06  3.18923e-01  0.00000e+00
0036  1.72803e+18  3.97566e-20  1.00172e-06  1.83065e+06  3.22005e-01  0.00000e+00
0037  1.74644e+18  3.86348e-20  9.77987e-07  1.84854e+06  3.24887e-01  0.00000e+00
0038  1.76486e+18  3.76393e-20  9.55939e-07  1.84559e+06  3.27695e-01  0.00000e+00
0039  1.78328e+18  3.70390e-20  9.37887e-07  1.83126e+06  3.30530e-01  0.00000e+00
0040  1.80169e+18  3.59047e-20  9.14767e-07  1.88782e+06  3.33563e-01  0.00000e+00
0041  1.82011e+18  2.77248e-20  8.70108e-07  2.08259e+06  3.36951e-01  0.00000e+00
0042  1.83852e+18  1.23679e-20  9.07335e-07  3.19958e+06  3.40681e-01  0.00000e+00
0043  1.85694e+18  6.44406e-21  7.44019e-07  6.05669e+06  3.43744e-01  0.00000e+00
0044  1.87535e+18  4.89108e-21  7.03198e-07  7.36143e+06  3.46414e-01  0.00000e+00
0045  1.89377e+18  4.11919e-21  6.71416e-07  8.36786e+06  3.48821e-01  0.00000e+00
0046  1.91218e+18  3.59984e-21  6.44052e-07  9.23636e+06  3.51070e-01  0.00000e+00
0047  1.93060e+18  3.20081e-21  6.18268e-07  1.00499e+07  3.53209e-01  0.00000e+00
0048  1.94901e+18  2.88181e-21  5.94184e-07  1.08254e+07  3.55250e-01  0.00000e+00
0049  1.96743e+18  2.61935e-21  5.72032e-07  1.15743e+07  3.57192e-01  0.00000e+00
0050  1.98584e+18  2.39895e-21  5.51081e-07  1.23096e+07  3.59024e-01  0.00000e+00
0051  2.00426e+18  2.21259e-21  5.31373e-07  1.30237e+07  3.60732e-01  0.00000e+00
0052  2.02267e+18  2.05373e-21  5.12750e-07  1.37136e+07  3.62303e-01  0.00000e+00
0053  2.04109e+18  1.91682e-21  4.95150e-07  1.43786e+07  3.63731e-01  0.00000e+00
0054  2.05951e+18  1.79783e-21  4.78405e-07  1.50198e+07  3.65016e-01  0.00000e+00
0055  2.07792e+18  1.69331e-21  4.62595e-07  1.56365e+07  3.66171e-01  0.00000e+00
0056  2.09634e+18  1.59980e-21  4.47395e-07  1.62384e+07  3.67209e-01  0.00000e+00
0057  2.11475e+18  1.51544e-21  4.32841e-07  1.68241e+07  3.68151e-01  0.00000e+00
0058  2.13317e+18  1.43870e-21  4.18918e-07  1.73934e+07  3.69019e-01  0.00000e+00
0059  2.15158e+18  1.36851e-21  4.05623e-07  1.79454e+07  3.69832e-01  0.00000e+00
0060  2.17000e+18  1.30395e-21  3.92956e-07  1.84803e+07  3.70604e-01  0.00000e+00
0061  2.18841e+18  1.24424e-21  3.80828e-07  1.90007e+07  3.71344e-01  0.00000e+00
0062  2.20683e+18  1.18896e-21  3.69244e-07  1.95061e+07  3.72056e-01  0.00000e+00
0063  2.22524e+18  1.13779e-21  3.58197e-07  1.99960e+07  3.72739e-01  0.00000e+00
0064  2.24366e+18  1.09044e-21  3.47688e-07  2.04698e+07  3.73390e-01  0.00000e+00
0065  2.26207e+18  1.04664e-21  3.37712e-07  2.09271e+07  3.74004e-01  0.00000e+00
0066  2.28049e+18  1.00614e-21  3.28239e-07  2.13678e+07  3.74578e-01  0.00000e+00
0067  2.29891e+18  9.68599e-22  3.19282e-07  2.17924e+07  3.75108e-01  0.00000e+00
0068  2.31732e+18  9.33424e-22  3.10630e-07  2.22098e+07  3.75588e-01  0.00000e+00
0069  2.33574e+18  9.00470e-22  3.02295e-07  2.26194e+07  3.76016e-01  0.00000e+00
0070  2.35415e+18  8.69568e-22  2.94265e-07  2.30212e+07  3.76387e-01  0.00000e+00
0071  2.37257e+18  8.40562e-22  2.86533e-07  2.34153e+07  3.76700e-01  0.00000e+00
0072  2.39098e+18  8.13304e-22  2.79088e-07  2.38015e+07  3.76956e-01  0.00000e+00
0073  2.40940e+18  7.87631e-22  2.71905e-07  2.41806e+07  3.77151e-01  0.00000e+00
0074  2.42781e+18  7.63414e-22  2.64975e-07  2.45523e+07  3.77285e-01  0.00000e+00
0075  2.44623e+18  7.40547e-22  2.58295e-07  2.49162e+07  3.77389e-01  0.00000e+00
0076  2.46464e+18  7.18960e-22  2.51881e-07  2.52707e+07  3.77396e-01  0.00000e+00
0077  2.48306e+18  6.98560e-22  2.45735e-07  2.56152e+07  3.77377e-01  0.00000e+00
0078  2.50147e+18  6.79203e-22  2.39820e-07  2.59512e+07  3.77325e-01  0.00000e+00
0079  2.51989e+18  6.60771e-22  2.34111e-07  2.62800e+07  3.77241e-01  0.00000e+00
0080  2.53831e+18  6.43179e-22  2.28595e-07  2.66022e+07  3.77132e-01  0.00000e+00
0081  2.55672e+18  6.26361e-22  2.23267e-07  2.69180e+07  3.77004e-01  0.00000e+00
0082  2.57514e+18  6.10260e-22  2.18122e-07  2.72276e+07  3.76861e-01  0.00000e+00
0083  2.59355e+18  5.94830e-22  2.13158e-07  2.75312e+07  3.76711e-01  0.00000e+00
0084  2.61197e+18  5.80027e-22  2.08369e-07  2.78289e+07  3.76557e-01  0.00000e+00
0085  2.63038e+18  5.65813e-22  2.03750e-07  2.81207e+07  3.76403e-01  0.00000e+00
0086  2.64880e+18  5.52155e-22  1.99294e-07  2.84067e+07  3.76252e-01  0.00000e+00
0087  2.66721e+18  5.39023e-22  1.94992e-07  2.86868e+07  3.76105e-01  0.00000e+00
0088  2.68563e+18  5.26390e-22  1.90839e-07  2.89609e+07  3.75962e-01  0.00000e+00
0089  2.70404e+18  5.14235e-22  1.86826e-07  2.92287e+07  3.75821e-01  0.00000e+00
0090  2.72246e+18  5.02539e-22  1.82948e-07  2.94901e+07  3.75682e-01  0.00000e+00
0091  2.74088e+18  4.91289e-22  1.79201e-07  2.97448e+07  3.75543e-01  0.00000e+00
0092  2.75929e+18  4.80476e-22  1.75584e-07  2.99922e+07  3.75401e-01  0.00000e+00
0093  2.77771e+18  4.70075e-22  1.72086e-07  3.02333e+07  3.75254e-01  0.00000e+00
0094  2.79612e+18  4.60104e-22  1.68720e-07  3.04665e+07  3.75100e-01  0.00000e+00
0095  2.81454e+18  4.50574e-22  1.65504e-07  3.06907e+07  3.74937e-01  0.00000e+00
0096  2.83295e+18  4.41469e-22  1.62433e-07  3.09064e+07  3.74763e-01  0.00000e+00
0097  2.85137e+18  4.32773e-22  1.59503e-07  3.11138e+07  3.74576e-01  0.00000e+00
0098  2.86978e+18  4.24476e-22  1.56712e-07  3.13132e+07  3.74376e-01  0.00000e+00
0099  2.88820e+18  4.16569e-22  1.54058e-07  3.15044e+07  3.74162e-01  0.00000e+00
0100  2.90661e+18  4.09032e-22  1.51535e-07  3.16879e+07  3.73932e-01  0.00000e+00
0101  2.92503e+18  4.01843e-22  1.49132e-07  3.18640e+07  3.73688e-01  0.00000e+00
0102  2.94345e+18  3.94976e-22  1.46838e-07  3.20331e+07  3.73428e-01  0.00000e+00
0103  2.96186e+18  3.88409e-22  1.44646e-07  3.21954e+07  3.73154e-01  0.00000e+00
0104  2.98028e+18  3.82129e-22  1.42550e-07  3.23505e+07  3.72864e-01  0.00000e+00
0105  2.99869e+18  3.76131e-22  1.40553e-07  3.24975e+07  3.72561e-01  0.00000e+00
0106  3.01711e+18  3.70423e-22  1.38664e-07  3.26349e+07  3.72246e-01  0.00000e+00
0107  3.03552e+18  3.65026e-22  1.36900e-07  3.27597e+07  3.71921e-01  0.00000e+00
0108  3.05394e+18  3.59993e-22  1.35302e-07  3.28687e+07  3.71589e-01  0.00000e+00
0109  3.07235e+18  3.55385e-22  1.33903e-07  3.29524e+07  3.71253e-01  0.00000e+00
0110  3.09077e+18  3.51366e-22  1.32818e-07  3.30088e+07  3.70921e-01  0.00000e+00
0111  3.10918e+18  3.47822e-22  1.32025e-07  3.30281e+07  3.70598e-01  0.00000e+00
0112  3.12760e+18  3.44755e-22  1.31335e-07  3.30113e+07  3.70289e-01  0.00000e+00
0113  3.14602e+18  3.42403e-22  1.31209e-07  3.29596e+07  3.70002e-01  0.00000e+00
0114  3.16443e+18  3.40213e-22  1.31361e-07  3.28745e+07  3.69747e-01  0.00000e+00
0115  3.18285e+18  3.39012e-22  1.31976e-07  3.27282e+07  3.69545e-01  0.00000e+00
0116  3.20126e+18  3.39511e-22  1.33360e-07  3.24896e+07  3.69352e-01  0.00000e+00
0117  3.21968e+18  3.40925e-22  1.35526e-07  3.21611e+07  3.69263e-01  0.00000e+00
0118  3.23809e+18  3.42798e-22  1.38072e-07  3.17920e+07  3.69287e-01  0.00000e+00
0119  3.25651e+18  3.44638e-22  1.40639e-07  3.14236e+07  3.69372e-01  0.00000e+00
0120  3.27492e+18  3.46514e-22  1.43246e-07  3.10545e+07  3.69538e-01  0.00000e+00
0121  3.29334e+18  3.48566e-22  1.45992e-07  3.06739e+07  3.69795e-01  0.00000e+00
0122  3.31176e+18  3.50607e-22  1.48766e-07  3.02942e+07  3.70146e-01  0.00000e+00
0123  3.33017e+18  3.52284e-22  1.51327e-07  2.99401e+07  3.70589e-01  0.00000e+00
0124  3.34859e+18  3.53497e-22  1.53597e-07  2.96187e+07  3.71117e-01  0.00000e+00
0125  3.36700e+18  3.54492e-22  1.55722e-07  2.93146e+07  3.71725e-01  0.00000e+00
0126  3.38542e+18  3.55472e-22  1.57839e-07  2.90132e+07  3.72407e-01  0.00000e+00
0127  3.40383e+18  3.56430e-22  1.59947e-07  2.87151e+07  3.73159e-01  0.00000e+00
0128  3.42225e+18  3.57294e-22  1.61991e-07  2.84258e+07  3.73975e-01  0.00000e+00
0129  3.44066e+18  3.58050e-22  1.63951e-07  2.81466e+07  3.74849e-01  0.00000e+00
0130  3.45908e+18  3.58704e-22  1.65822e-07  2.78777e+07  3.75774e-01  0.00000e+00
0131  3.47749e+18  3.59238e-22  1.67585e-07  2.76209e+07  3.76743e-01  0.00000e+00
0132  3.49591e+18  3.59622e-22  1.69213e-07  2.73787e+07  3.77749e-01  0.00000e+00
0133  3.51433e+18  3.59860e-22  1.70706e-07  2.71509e+07  3.78786e-01  0.00000e+00
0134  3.53274e+18  3.60012e-22  1.72103e-07  2.69337e+07  3.79848e-01  0.00000e+00
0135  3.55116e+18  3.60149e-22  1.73452e-07  2.67221e+07  3.80930e-01  0.00000e+00
0136  3.56957e+18  3.60299e-22  1.74778e-07  2.65130e+07  3.82032e-01  0.00000e+00
0137  3.58799e+18  3.60456e-22  1.76082e-07  2.63064e+07  3.83153e-01  0.00000e+00
0138  3.60640e+18  3.60603e-22  1.77355e-07  2.61033e+07  3.84293e-01  0.00000e+00
0139  3.62482e+18  3.60734e-22  1.78592e-07  2.59042e+07  3.85456e-01  0.00000e+00
0140  3.64323e+18  3.60854e-22  1.79795e-07  2.57091e+07  3.86643e-01  0.00000e+00
0141  3.66165e+18  3.60974e-22  1.80967e-07  2.55181e+07  3.87861e-01  0.00000e+00
0142  3.68007e+18  3.61095e-22  1.82109e-07  2.53311e+07  3.89116e-01  0.00000e+00
0143  3.69848e+18  3.61139e-22  1.83222e-07  2.51480e+07  3.90420e-01  0.00000e+00
0144  3.71690e+18  3.61130e-22  1.84304e-07  2.49690e+07  3.91782e-01  0.00000e+00
