# Athena++ data at time=3.330000e+12  cycle=250169477  variables=prim 
# i       x1v         rho          press          vel1         vel2         vel3     
0002  1.07548e+18  2.40946e-18  1.00596e-05 -4.89640e+05  1.38461e-09  0.00000e+00
0003  1.09287e+18  1.08222e-18  6.04195e-06  1.46572e+05  1.97895e-02  0.00000e+00
0004  1.11027e+18  6.81449e-19  4.75363e-06  1.53205e+05  4.34480e-02  0.00000e+00
0005  1.12766e+18  4.41837e-19  3.96896e-06  2.10236e+05  6.42879e-02  0.00000e+00
0006  1.14505e+18  2.79334e-19  3.50192e-06  3.12372e+05  8.23190e-02  0.00000e+00
0007  1.16244e+18  1.85659e-19  3.20771e-06  4.41019e+05  9.84779e-02  0.00000e+00
0008  1.17983e+18  1.60259e-19  2.97916e-06  5.03366e+05  1.13468e-01  0.00000e+00
0009  1.19723e+18  1.43753e-19  2.80415e-06  5.32747e+05  1.27676e-01  0.00000e+00
0010  1.21462e+18  1.30395e-19  2.64598e-06  5.68847e+05  1.41175e-01  0.00000e+00
0011  1.23201e+18  1.21292e-19  2.50431e-06  5.94481e+05  1.53980e-01  0.00000e+00
0012  1.24940e+18  1.13340e-19  2.37856e-06  6.15715e+05  1.66076e-01  0.00000e+00
0013  1.26679e+18  1.06085e-19  2.26301e-06  6.38800e+05  1.77429e-01  0.00000e+00
0014  1.28419e+18  9.95475e-20  2.15777e-06  6.61073e+05  1.88040e-01  0.00000e+00
0015  1.30158e+18  9.37612e-20  2.06134e-06  6.81998e+05  1.97939e-01  0.00000e+00
0016  1.31897e+18  8.86406e-20  1.97275e-06  7.00997e+05  2.07187e-01  0.00000e+00
0017  1.33636e+18  8.39620e-20  1.89125e-06  7.18782e+05  2.15866e-01  0.00000e+00
0018  1.35375e+18  7.96675e-20  1.81595e-06  7.35469e+05  2.24065e-01  0.00000e+00
0019  1.37115e+18  7.57463e-20  1.74659e-06  7.50474e+05  2.31871e-01  0.00000e+00
0020  1.38854e+18  7.26249e-20  1.68140e-06  7.60442e+05  2.39349e-01  0.00000e+00
0021  1.40593e+18  6.92942e-20  1.62200e-06  7.71012e+05  2.46572e-01  0.00000e+00
0022  1.42332e+18  6.61011e-20  1.56570e-06  7.87236e+05  2.53578e-01  0.00000e+00
0023  1.44071e+18  6.34723e-20  1.51222e-06  7.99889e+05  2.60406e-01  0.00000e+00
0024  1.45811e+18  6.09325e-20  1.46353e-06  8.08895e+05  2.67105e-01  0.00000e+00
0025  1.47550e+18  5.85215e-20  1.41742e-06  8.18678e+05  2.73683e-01  0.00000e+00
0026  1.49289e+18  5.62769e-20  1.37425e-06  8.27197e+05  2.80144e-01  0.00000e+00
0027  1.51028e+18  5.42047e-20  1.33399e-06  8.34698e+05  2.86472e-01  0.00000e+00
0028  1.52767e+18  5.23077e-20  1.29652e-06  8.39096e+05  2.92714e-01  0.00000e+00
0029  1.54507e+18  5.07961e-20  1.26384e-06  8.05235e+05  2.98652e-01  0.00000e+00
0030  1.56246e+18  1.74932e-20  1.30654e-06  2.05555e+06  3.05112e-01  0.00000e+00
0031  1.57985e+18  8.14874e-21  1.03329e-06  5.41574e+06  3.09783e-01  0.00000e+00
0032  1.59724e+18  6.04433e-21  9.78106e-07  6.78565e+06  3.13804e-01  0.00000e+00
0033  1.61463e+18  5.01353e-21  9.33406e-07  7.87633e+06  3.17475e-01  0.00000e+00
0034  1.63203e+18  4.33038e-21  8.92658e-07  8.87471e+06  3.20884e-01  0.00000e+00
0035  1.64942e+18  3.81853e-21  8.54249e-07  9.83042e+06  3.24062e-01  0.00000e+00
0036  1.66681e+18  3.41414e-21  8.18077e-07  1.07526e+07  3.27027e-01  0.00000e+00
0037  1.68420e+18  3.08538e-21  7.83944e-07  1.16438e+07  3.29794e-01  0.00000e+00
0038  1.70160e+18  2.81353e-21  7.51884e-07  1.25008e+07  3.32374e-01  0.00000e+00
0039  1.71899e+18  2.58621e-21  7.21885e-07  1.33195e+07  3.34781e-01  0.00000e+00
0040  1.73638e+18  2.39278e-21  6.93934e-07  1.41022e+07  3.37028e-01  0.00000e+00
0041  1.75377e+18  2.22515e-21  6.67462e-07  1.48594e+07  3.39125e-01  0.00000e+00
0042  1.77116e+18  2.07874e-21  6.42451e-07  1.55901e+07  3.41082e-01  0.00000e+00
0043  1.78856e+18  1.94996e-21  6.18880e-07  1.62933e+07  3.42907e-01  0.00000e+00
0044  1.80595e+18  1.83571e-21  5.96646e-07  1.69709e+07  3.44608e-01  0.00000e+00
0045  1.82334e+18  1.73359e-21  5.75603e-07  1.76252e+07  3.46194e-01  0.00000e+00
0046  1.84073e+18  1.64192e-21  5.55741e-07  1.82552e+07  3.47672e-01  0.00000e+00
0047  1.85813e+18  1.55925e-21  5.37016e-07  1.88609e+07  3.49048e-01  0.00000e+00
0050  1.87552e+18  1.48448e-21  5.19369e-07  1.94421e+07  3.50331e-01  0.00000e+00
0051  1.89291e+18  1.41628e-21  5.02738e-07  2.00016e+07  3.51526e-01  0.00000e+00
0052  1.91030e+18  1.35328e-21  4.86736e-07  2.05501e+07  3.52639e-01  0.00000e+00
0053  1.92769e+18  1.29505e-21  4.71423e-07  2.10851e+07  3.53673e-01  0.00000e+00
0054  1.94509e+18  1.24109e-21  4.56761e-07  2.16071e+07  3.54632e-01  0.00000e+00
0055  1.96248e+18  1.19098e-21  4.42734e-07  2.21158e+07  3.55519e-01  0.00000e+00
0056  1.97987e+18  1.14437e-21  4.29326e-07  2.26111e+07  3.56338e-01  0.00000e+00
0057  1.99726e+18  1.10094e-21  4.16524e-07  2.30926e+07  3.57093e-01  0.00000e+00
0058  2.01466e+18  1.06041e-21  4.04311e-07  2.35602e+07  3.57787e-01  0.00000e+00
0059  2.03205e+18  1.02240e-21  3.92592e-07  2.40171e+07  3.58424e-01  0.00000e+00
0060  2.04944e+18  9.86635e-22  3.81319e-07  2.44643e+07  3.59006e-01  0.00000e+00
0061  2.06683e+18  9.52947e-22  3.70479e-07  2.49020e+07  3.59535e-01  0.00000e+00
0062  2.08423e+18  9.21165e-22  3.60050e-07  2.53305e+07  3.60015e-01  0.00000e+00
0063  2.10162e+18  8.91138e-22  3.50016e-07  2.57499e+07  3.60446e-01  0.00000e+00
0064  2.11901e+18  8.62730e-22  3.40358e-07  2.61605e+07  3.60832e-01  0.00000e+00
0065  2.13640e+18  8.35817e-22  3.31059e-07  2.65625e+07  3.61174e-01  0.00000e+00
0066  2.15379e+18  8.10289e-22  3.22104e-07  2.69563e+07  3.61474e-01  0.00000e+00
0067  2.17119e+18  7.86045e-22  3.13475e-07  2.73419e+07  3.61734e-01  0.00000e+00
0068  2.18858e+18  7.63001e-22  3.05167e-07  2.77195e+07  3.61957e-01  0.00000e+00
0069  2.20597e+18  7.41024e-22  2.97121e-07  2.80910e+07  3.62142e-01  0.00000e+00
0070  2.22336e+18  7.20211e-22  2.89465e-07  2.84502e+07  3.62293e-01  0.00000e+00
0071  2.24076e+18  7.00453e-22  2.82162e-07  2.87981e+07  3.62411e-01  0.00000e+00
0072  2.25815e+18  6.81638e-22  2.75164e-07  2.91368e+07  3.62501e-01  0.00000e+00
0073  2.27554e+18  6.63677e-22  2.68435e-07  2.94675e+07  3.62557e-01  0.00000e+00
0074  2.29293e+18  6.46501e-22  2.61950e-07  2.97912e+07  3.62603e-01  0.00000e+00
0075  2.31033e+18  6.30050e-22  2.55690e-07  3.01086e+07  3.62600e-01  0.00000e+00
0076  2.32772e+18  6.14276e-22  2.49640e-07  3.04200e+07  3.62582e-01  0.00000e+00
0077  2.34511e+18  5.99137e-22  2.43789e-07  3.07258e+07  3.62542e-01  0.00000e+00
0078  2.36250e+18  5.84594e-22  2.38125e-07  3.10263e+07  3.62481e-01  0.00000e+00
