# Athena++ data at time=4.000000e+10  cycle=3005031  variables=prim 
# i       x1v         rho          press          vel1         vel2         vel3     
0065  2.13640e+18  4.90195e-19  2.19212e-06  9.89371e+06  2.17723e-03  0.00000e+00
0066  2.15379e+18  4.84372e-19  2.16322e-06  9.98011e+06  2.15823e-03  0.00000e+00
0067  2.17119e+18  4.78623e-19  2.13482e-06  1.00648e+07  2.13958e-03  0.00000e+00
0068  2.18858e+18  4.72947e-19  2.10690e-06  1.01479e+07  2.12127e-03  0.00000e+00
0069  2.20597e+18  4.67345e-19  2.07947e-06  1.02295e+07  2.10329e-03  0.00000e+00
0070  2.22336e+18  4.61816e-19  2.05250e-06  1.03094e+07  2.08562e-03  0.00000e+00
0071  2.24076e+18  4.56361e-19  2.02599e-06  1.03879e+07  2.06827e-03  0.00000e+00
0072  2.25815e+18  4.50979e-19  1.99994e-06  1.04649e+07  2.05122e-03  0.00000e+00
0073  2.27554e+18  4.45669e-19  1.97433e-06  1.05404e+07  2.03447e-03  0.00000e+00
0074  2.29293e+18  4.40432e-19  1.94915e-06  1.06146e+07  2.01800e-03  0.00000e+00
0075  2.31033e+18  4.35266e-19  1.92440e-06  1.06874e+07  2.00180e-03  0.00000e+00
0076  2.32772e+18  4.30172e-19  1.90007e-06  1.07588e+07  1.98588e-03  0.00000e+00
0077  2.34511e+18  4.25148e-19  1.87616e-06  1.08289e+07  1.97022e-03  0.00000e+00
0078  2.36250e+18  4.20195e-19  1.85264e-06  1.08978e+07  1.95482e-03  0.00000e+00
0079  2.37989e+18  4.15310e-19  1.82952e-06  1.09654e+07  1.93966e-03  0.00000e+00
0080  2.39729e+18  4.10495e-19  1.80679e-06  1.10318e+07  1.92475e-03  0.00000e+00
0081  2.41468e+18  4.05747e-19  1.78444e-06  1.10971e+07  1.91008e-03  0.00000e+00
0082  2.43207e+18  4.01067e-19  1.76246e-06  1.11611e+07  1.89563e-03  0.00000e+00
0083  2.44946e+18  3.96454e-19  1.74085e-06  1.12241e+07  1.88141e-03  0.00000e+00
0084  2.46686e+18  3.91906e-19  1.71960e-06  1.12859e+07  1.86742e-03  0.00000e+00
0085  2.48425e+18  3.87424e-19  1.69870e-06  1.13466e+07  1.85363e-03  0.00000e+00
0086  2.50164e+18  3.83006e-19  1.67814e-06  1.14063e+07  1.84006e-03  0.00000e+00
0087  2.51903e+18  3.78651e-19  1.65793e-06  1.14650e+07  1.82669e-03  0.00000e+00
0088  2.53643e+18  3.74359e-19  1.63804e-06  1.15227e+07  1.81352e-03  0.00000e+00
0089  2.55382e+18  3.70129e-19  1.61849e-06  1.15794e+07  1.80054e-03  0.00000e+00
0090  2.57121e+18  3.65960e-19  1.59925e-06  1.16351e+07  1.78775e-03  0.00000e+00
0091  2.58860e+18  3.61851e-19  1.58032e-06  1.16899e+07  1.77515e-03  0.00000e+00
0092  2.60600e+18  3.57802e-19  1.56171e-06  1.17438e+07  1.76273e-03  0.00000e+00
0093  2.62339e+18  3.53811e-19  1.54340e-06  1.17967e+07  1.75049e-03  0.00000e+00
0094  2.64078e+18  3.49878e-19  1.52538e-06  1.18488e+07  1.73842e-03  0.00000e+00
0095  2.65817e+18  3.46002e-19  1.50765e-06  1.19001e+07  1.72653e-03  0.00000e+00
0096  2.67557e+18  3.42183e-19  1.49021e-06  1.19505e+07  1.71479e-03  0.00000e+00
0097  2.69296e+18  3.38418e-19  1.47305e-06  1.20000e+07  1.70322e-03  0.00000e+00
0098  2.71035e+18  3.34708e-19  1.45616e-06  1.20488e+07  1.69181e-03  0.00000e+00
0099  2.72774e+18  3.31052e-19  1.43954e-06  1.20968e+07  1.68056e-03  0.00000e+00
0100  2.74513e+18  3.27448e-19  1.42318e-06  1.21440e+07  1.66945e-03  0.00000e+00
0101  2.76253e+18  3.23897e-19  1.40708e-06  1.21905e+07  1.65850e-03  0.00000e+00
0102  2.77992e+18  3.20397e-19  1.39124e-06  1.22363e+07  1.64769e-03  0.00000e+00
0103  2.79731e+18  3.16947e-19  1.37565e-06  1.22813e+07  1.63702e-03  0.00000e+00
0104  2.81470e+18  3.13547e-19  1.36030e-06  1.23256e+07  1.62650e-03  0.00000e+00
0105  2.83210e+18  3.10196e-19  1.34519e-06  1.23692e+07  1.61611e-03  0.00000e+00
0106  2.84949e+18  3.06894e-19  1.33031e-06  1.24122e+07  1.60585e-03  0.00000e+00
0107  2.86688e+18  3.03638e-19  1.31567e-06  1.24545e+07  1.59573e-03  0.00000e+00
0108  2.88427e+18  3.00429e-19  1.30125e-06  1.24961e+07  1.58574e-03  0.00000e+00
0109  2.90167e+18  2.97267e-19  1.28705e-06  1.25371e+07  1.57587e-03  0.00000e+00
0110  2.91906e+18  2.94149e-19  1.27307e-06  1.25775e+07  1.56612e-03  0.00000e+00
0111  2.93645e+18  2.91076e-19  1.25931e-06  1.26173e+07  1.55650e-03  0.00000e+00
0112  2.95384e+18  2.88047e-19  1.24575e-06  1.26565e+07  1.54700e-03  0.00000e+00
0113  2.97124e+18  2.85060e-19  1.23241e-06  1.26951e+07  1.53761e-03  0.00000e+00
0114  2.98863e+18  2.82116e-19  1.21926e-06  1.27332e+07  1.52834e-03  0.00000e+00
0115  3.00602e+18  2.79214e-19  1.20631e-06  1.27707e+07  1.51918e-03  0.00000e+00
0116  3.02341e+18  2.76352e-19  1.19325e-06  1.28076e+07  1.51013e-03  0.00000e+00
0117  3.04081e+18  2.73531e-19  1.18051e-06  1.28440e+07  1.50120e-03  0.00000e+00
0118  3.05820e+18  2.70749e-19  1.16796e-06  1.28798e+07  1.49237e-03  0.00000e+00
0119  3.07559e+18  2.68007e-19  1.15560e-06  1.29152e+07  1.48366e-03  0.00000e+00
0120  3.09298e+18  2.65303e-19  1.14344e-06  1.29500e+07  1.47505e-03  0.00000e+00
0121  3.11037e+18  2.62636e-19  1.13145e-06  1.29844e+07  1.46654e-03  0.00000e+00
0122  3.12777e+18  2.60007e-19  1.11965e-06  1.30182e+07  1.45813e-03  0.00000e+00
0123  3.14516e+18  2.57415e-19  1.10803e-06  1.30516e+07  1.44983e-03  0.00000e+00
0124  3.16255e+18  2.54858e-19  1.09657e-06  1.30845e+07  1.44162e-03  0.00000e+00
0125  3.17994e+18  2.52336e-19  1.08529e-06  1.31170e+07  1.43351e-03  0.00000e+00
0126  3.19734e+18  2.49850e-19  1.07418e-06  1.31490e+07  1.42549e-03  0.00000e+00
0127  3.21473e+18  2.47397e-19  1.06323e-06  1.31806e+07  1.41757e-03  0.00000e+00
0128  3.23212e+18  2.44979e-19  1.05245e-06  1.32117e+07  1.40973e-03  0.00000e+00
0129  3.24951e+18  2.42593e-19  1.04182e-06  1.32424e+07  1.40199e-03  0.00000e+00
0130  3.26691e+18  2.40240e-19  1.03134e-06  1.32728e+07  1.39433e-03  0.00000e+00
0131  3.28430e+18  2.37919e-19  1.02102e-06  1.33027e+07  1.38677e-03  0.00000e+00
0132  3.30169e+18  2.35629e-19  1.01085e-06  1.33322e+07  1.37928e-03  0.00000e+00
0133  3.31908e+18  2.33371e-19  1.00082e-06  1.33613e+07  1.37188e-03  0.00000e+00
0134  3.33648e+18  2.31142e-19  9.90943e-07  1.33900e+07  1.36456e-03  0.00000e+00
0135  3.35387e+18  2.28944e-19  9.81203e-07  1.34183e+07  1.35732e-03  0.00000e+00
0136  3.37126e+18  2.26776e-19  9.71602e-07  1.34463e+07  1.35016e-03  0.00000e+00
0137  3.38865e+18  2.24636e-19  9.62137e-07  1.34739e+07  1.34308e-03  0.00000e+00
0138  3.40605e+18  2.22525e-19  9.52806e-07  1.35012e+07  1.33607e-03  0.00000e+00
0139  3.42344e+18  2.20442e-19  9.43606e-07  1.35281e+07  1.32914e-03  0.00000e+00
0140  3.44083e+18  2.18386e-19  9.34535e-07  1.35547e+07  1.32229e-03  0.00000e+00
0141  3.45822e+18  2.16358e-19  9.25591e-07  1.35809e+07  1.31550e-03  0.00000e+00
0142  3.47562e+18  2.14357e-19  9.16772e-07  1.36069e+07  1.30879e-03  0.00000e+00
0143  3.49301e+18  2.12383e-19  9.11226e-07  1.36328e+07  1.30211e-03  0.00000e+00
0144  3.51040e+18  2.10435e-19  9.02614e-07  1.36581e+07  1.29548e-03  0.00000e+00
0145  3.52779e+18  2.08510e-19  8.94111e-07  1.36829e+07  1.28892e-03  0.00000e+00
0146  3.54519e+18  2.06611e-19  8.85727e-07  1.37075e+07  1.28243e-03  0.00000e+00
0147  3.56258e+18  2.04737e-19  8.77459e-07  1.37319e+07  1.27600e-03  0.00000e+00
0148  3.57997e+18  2.02887e-19  8.69302e-07  1.37559e+07  1.26964e-03  0.00000e+00
0149  3.59736e+18  2.01060e-19  8.61256e-07  1.37796e+07  1.26335e-03  0.00000e+00
0150  3.61476e+18  1.99258e-19  8.53319e-07  1.38030e+07  1.25712e-03  0.00000e+00
0151  3.63215e+18  1.97478e-19  8.45489e-07  1.38262e+07  1.25095e-03  0.00000e+00
0152  3.64954e+18  1.95721e-19  8.37763e-07  1.38491e+07  1.24484e-03  0.00000e+00
0153  3.66693e+18  1.93986e-19  8.30141e-07  1.38717e+07  1.23879e-03  0.00000e+00
0154  3.68432e+18  1.92274e-19  8.22620e-07  1.38940e+07  1.23281e-03  0.00000e+00
0155  3.70172e+18  1.90583e-19  8.15198e-07  1.39161e+07  1.22688e-03  0.00000e+00
0156  3.71911e+18  1.88913e-19  8.07874e-07  1.39379e+07  1.22101e-03  0.00000e+00
0157  3.73650e+18  1.87265e-19  8.00647e-07  1.39594e+07  1.21520e-03  0.00000e+00
0158  3.75389e+18  1.85637e-19  7.93514e-07  1.39807e+07  1.20944e-03  0.00000e+00
0159  3.77129e+18  1.84029e-19  7.86474e-07  1.40018e+07  1.20374e-03  0.00000e+00
0160  3.78868e+18  1.82441e-19  7.79526e-07  1.40226e+07  1.19809e-03  0.00000e+00
0161  3.80607e+18  1.80873e-19  7.72667e-07  1.40431e+07  1.19249e-03  0.00000e+00
0162  3.82346e+18  1.79325e-19  7.65896e-07  1.40635e+07  1.18695e-03  0.00000e+00
0163  3.84086e+18  1.77795e-19  7.59213e-07  1.40836e+07  1.18147e-03  0.00000e+00
0164  3.85825e+18  1.76285e-19  7.52615e-07  1.41034e+07  1.17603e-03  0.00000e+00
0165  3.87564e+18  1.74793e-19  7.46101e-07  1.41231e+07  1.17064e-03  0.00000e+00
0166  3.89303e+18  1.73319e-19  7.39670e-07  1.41425e+07  1.16531e-03  0.00000e+00
0167  3.91043e+18  1.71863e-19  7.33319e-07  1.41617e+07  1.16002e-03  0.00000e+00
0168  3.92782e+18  1.70424e-19  7.27049e-07  1.41807e+07  1.15478e-03  0.00000e+00
0169  3.94521e+18  1.69003e-19  7.20858e-07  1.41995e+07  1.14959e-03  0.00000e+00
0170  3.96260e+18  1.67599e-19  7.14744e-07  1.42181e+07  1.14445e-03  0.00000e+00
0171  3.98000e+18  1.66212e-19  7.08706e-07  1.42365e+07  1.13935e-03  0.00000e+00
0172  3.99739e+18  1.64842e-19  7.02742e-07  1.42546e+07  1.13430e-03  0.00000e+00
0173  4.01478e+18  1.63488e-19  6.96853e-07  1.42726e+07  1.12929e-03  0.00000e+00
0174  4.03217e+18  1.62150e-19  6.91036e-07  1.42904e+07  1.12433e-03  0.00000e+00
0175  4.04957e+18  1.60828e-19  6.85290e-07  1.43080e+07  1.11941e-03  0.00000e+00
0176  4.06696e+18  1.59522e-19  6.79614e-07  1.43254e+07  1.11454e-03  0.00000e+00
0177  4.08435e+18  1.58230e-19  6.74008e-07  1.43426e+07  1.10971e-03  0.00000e+00
0178  4.10174e+18  1.56955e-19  6.68469e-07  1.43597e+07  1.10492e-03  0.00000e+00
0179  4.11914e+18  1.55694e-19  6.62998e-07  1.43765e+07  1.10017e-03  0.00000e+00
0180  4.13653e+18  1.54447e-19  6.57592e-07  1.43932e+07  1.09547e-03  0.00000e+00
0181  4.15392e+18  1.53215e-19  6.52251e-07  1.44097e+07  1.09080e-03  0.00000e+00
0182  4.17131e+18  1.51998e-19  6.46974e-07  1.44261e+07  1.08618e-03  0.00000e+00
