# Athena++ data at time=5.140000e+12  cycle=386147480  variables=prim 
# i       x1v         rho          press          vel1         vel2         vel3     
0002  1.07548e+18  2.40946e-18  1.00596e-05 -4.92000e+05  1.38461e-09  0.00000e+00
0003  1.09287e+18  1.08503e-18  6.04936e-06  1.40048e+05  1.93539e-02  0.00000e+00
0004  1.11027e+18  6.83420e-19  4.75998e-06  1.42536e+05  4.25026e-02  0.00000e+00
0005  1.12766e+18  4.42794e-19  3.97226e-06  1.95024e+05  6.32800e-02  0.00000e+00
0006  1.14505e+18  2.80849e-19  3.50553e-06  2.89357e+05  8.14401e-02  0.00000e+00
0007  1.16244e+18  1.86435e-19  3.21263e-06  4.10462e+05  9.77594e-02  0.00000e+00
0008  1.17983e+18  1.61121e-19  2.98551e-06  4.68809e+05  1.12714e-01  0.00000e+00
0009  1.19723e+18  1.44590e-19  2.81052e-06  4.96788e+05  1.26673e-01  0.00000e+00
0010  1.21462e+18  1.30931e-19  2.65264e-06  5.32099e+05  1.39790e-01  0.00000e+00
0011  1.23201e+18  1.21828e-19  2.51092e-06  5.57043e+05  1.52163e-01  0.00000e+00
0012  1.24940e+18  1.13885e-19  2.38523e-06  5.77417e+05  1.63881e-01  0.00000e+00
0013  1.26679e+18  1.06629e-19  2.26961e-06  5.99841e+05  1.74995e-01  0.00000e+00
0014  1.28419e+18  1.00092e-19  2.16430e-06  6.21528e+05  1.85549e-01  0.00000e+00
0015  1.30158e+18  9.42608e-20  2.06789e-06  6.42251e+05  1.95579e-01  0.00000e+00
0016  1.31897e+18  8.91431e-20  1.97924e-06  6.61228e+05  2.05119e-01  0.00000e+00
0017  1.33636e+18  8.44716e-20  1.89772e-06  6.79265e+05  2.14200e-01  0.00000e+00
0018  1.35375e+18  8.01739e-20  1.82227e-06  6.97068e+05  2.22852e-01  0.00000e+00
0019  1.37115e+18  7.62322e-20  1.75253e-06  7.14184e+05  2.31107e-01  0.00000e+00
0020  1.38854e+18  7.30241e-20  1.68711e-06  7.27748e+05  2.38987e-01  0.00000e+00
0021  1.40593e+18  6.97457e-20  1.62717e-06  7.41644e+05  2.46528e-01  0.00000e+00
0022  1.42332e+18  6.65280e-20  1.57057e-06  7.58526e+05  2.53758e-01  0.00000e+00
0023  1.44071e+18  6.38829e-20  1.51740e-06  7.71676e+05  2.60701e-01  0.00000e+00
0024  1.45811e+18  6.13321e-20  1.46843e-06  7.83486e+05  2.67389e-01  0.00000e+00
0025  1.47550e+18  5.89056e-20  1.42198e-06  7.96608e+05  2.73841e-01  0.00000e+00
