# Athena++ data at time=5.910000e+12  cycle=443994475  variables=prim 
# i       x1v         rho          press          vel1         vel2         vel3     
0002  1.07548e+18  2.40946e-18  1.00596e-05 -4.92305e+05  1.38461e-09  0.00000e+00
0003  1.09287e+18  1.08492e-18  6.04909e-06  1.39602e+05  1.95204e-02  0.00000e+00
0004  1.11027e+18  6.83336e-19  4.75971e-06  1.41956e+05  4.27267e-02  0.00000e+00
0005  1.12766e+18  4.42592e-19  3.97156e-06  1.94371e+05  6.35039e-02  0.00000e+00
0006  1.14505e+18  2.80578e-19  3.50488e-06  2.88651e+05  8.16917e-02  0.00000e+00
0007  1.16244e+18  1.86308e-19  3.21183e-06  4.09566e+05  9.80752e-02  0.00000e+00
0008  1.17983e+18  1.61001e-19  2.98463e-06  4.67855e+05  1.13112e-01  0.00000e+00
0009  1.19723e+18  1.44456e-19  2.80950e-06  4.96016e+05  1.27149e-01  0.00000e+00
0010  1.21462e+18  1.30836e-19  2.65146e-06  5.31307e+05  1.40323e-01  0.00000e+00
0011  1.23201e+18  1.21726e-19  2.50967e-06  5.56261e+05  1.52723e-01  0.00000e+00
0012  1.24940e+18  1.13772e-19  2.38385e-06  5.76770e+05  1.64434e-01  0.00000e+00
0013  1.26679e+18  1.06508e-19  2.26814e-06  5.99295e+05  1.75508e-01  0.00000e+00
0014  1.28419e+18  9.99640e-20  2.16276e-06  6.21098e+05  1.85996e-01  0.00000e+00
0015  1.30158e+18  9.41377e-20  2.06627e-06  6.41889e+05  1.95947e-01  0.00000e+00
0016  1.31897e+18  8.90152e-20  1.97758e-06  6.60964e+05  2.05404e-01  0.00000e+00
0017  1.33636e+18  8.43381e-20  1.89602e-06  6.79160e+05  2.14407e-01  0.00000e+00
0018  1.35375e+18  8.00365e-20  1.82055e-06  6.97079e+05  2.22995e-01  0.00000e+00
0019  1.37115e+18  7.60944e-20  1.75084e-06  7.14285e+05  2.31205e-01  0.00000e+00
0020  1.38854e+18  7.29465e-20  1.68531e-06  7.27474e+05  2.39062e-01  0.00000e+00
0021  1.40593e+18  6.96051e-20  1.62555e-06  7.41706e+05  2.46603e-01  0.00000e+00
0022  1.42332e+18  6.63653e-20  1.56881e-06  7.59295e+05  2.53849e-01  0.00000e+00
0023  1.44071e+18  6.37465e-20  1.51568e-06  7.72206e+05  2.60821e-01  0.00000e+00
0024  1.45811e+18  6.11988e-20  1.46679e-06  7.83954e+05  2.67545e-01  0.00000e+00
0025  1.47550e+18  5.87695e-20  1.42036e-06  7.97247e+05  2.74032e-01  0.00000e+00
0026  1.49289e+18  5.65155e-20  1.37698e-06  8.09379e+05  2.80305e-01  0.00000e+00
0027  1.51028e+18  5.44253e-20  1.33642e-06  8.20128e+05  2.86360e-01  0.00000e+00
0028  1.52767e+18  5.25499e-20  1.29911e-06  8.27690e+05  2.92275e-01  0.00000e+00
0029  1.54507e+18  5.10228e-20  1.26621e-06  7.97227e+05  2.97828e-01  0.00000e+00
0030  1.56246e+18  1.75283e-20  1.30796e-06  2.04732e+06  3.04096e-01  0.00000e+00
0031  1.57985e+18  8.17118e-21  1.03567e-06  5.39404e+06  3.08706e-01  0.00000e+00
0032  1.59724e+18  6.06399e-21  9.80786e-07  6.75821e+06  3.12705e-01  0.00000e+00
0033  1.61463e+18  5.03256e-21  9.36213e-07  7.84412e+06  3.16367e-01  0.00000e+00
0034  1.63203e+18  4.34858e-21  8.95639e-07  8.83766e+06  3.19773e-01  0.00000e+00
0035  1.64942e+18  3.83588e-21  8.57288e-07  9.78963e+06  3.22953e-01  0.00000e+00
0036  1.66681e+18  3.43060e-21  8.21207e-07  1.07079e+07  3.25923e-01  0.00000e+00
0037  1.68420e+18  3.10084e-21  7.87088e-07  1.15965e+07  3.28695e-01  0.00000e+00
0038  1.70160e+18  2.82804e-21  7.55035e-07  1.24512e+07  3.31282e-01  0.00000e+00
0039  1.71899e+18  2.59974e-21  7.25012e-07  1.32685e+07  3.33696e-01  0.00000e+00
0040  1.73638e+18  2.40556e-21  6.97018e-07  1.40498e+07  3.35951e-01  0.00000e+00
0041  1.75377e+18  2.23735e-21  6.70546e-07  1.48048e+07  3.38057e-01  0.00000e+00
0042  1.77116e+18  2.09033e-21  6.45503e-07  1.55341e+07  3.40023e-01  0.00000e+00
0043  1.78856e+18  1.96101e-21  6.21888e-07  1.62361e+07  3.41856e-01  0.00000e+00
0044  1.80595e+18  1.84628e-21  5.99622e-07  1.69124e+07  3.43567e-01  0.00000e+00
0045  1.82334e+18  1.74369e-21  5.78529e-07  1.75659e+07  3.45162e-01  0.00000e+00
0046  1.84073e+18  1.65157e-21  5.58609e-07  1.81954e+07  3.46648e-01  0.00000e+00
0047  1.85813e+18  1.56849e-21  5.39815e-07  1.88010e+07  3.48034e-01  0.00000e+00
0050  1.87552e+18  1.49326e-21  5.22096e-07  1.93828e+07  3.49325e-01  0.00000e+00
0051  1.89291e+18  1.42466e-21  5.05362e-07  1.99432e+07  3.50528e-01  0.00000e+00
0052  1.91030e+18  1.36148e-21  4.89361e-07  2.04894e+07  3.51649e-01  0.00000e+00
0053  1.92769e+18  1.30303e-21  4.74017e-07  2.10232e+07  3.52690e-01  0.00000e+00
0054  1.94509e+18  1.24885e-21  4.59322e-07  2.15441e+07  3.53657e-01  0.00000e+00
0055  1.96248e+18  1.19851e-21  4.45255e-07  2.20520e+07  3.54552e-01  0.00000e+00
0056  1.97987e+18  1.15167e-21  4.31798e-07  2.25469e+07  3.55379e-01  0.00000e+00
0057  1.99726e+18  1.10801e-21  4.18941e-07  2.30282e+07  3.56142e-01  0.00000e+00
0058  2.01466e+18  1.06727e-21  4.06673e-07  2.34958e+07  3.56844e-01  0.00000e+00
0059  2.03205e+18  1.02912e-21  3.94939e-07  2.39510e+07  3.57488e-01  0.00000e+00
0060  2.04944e+18  9.93204e-22  3.83640e-07  2.43971e+07  3.58078e-01  0.00000e+00
0061  2.06683e+18  9.59371e-22  3.72774e-07  2.48337e+07  3.58615e-01  0.00000e+00
0062  2.08423e+18  9.27447e-22  3.62318e-07  2.52612e+07  3.59102e-01  0.00000e+00
0063  2.10162e+18  8.97280e-22  3.52255e-07  2.56796e+07  3.59541e-01  0.00000e+00
0064  2.11901e+18  8.68735e-22  3.42568e-07  2.60894e+07  3.59934e-01  0.00000e+00
0065  2.13640e+18  8.41690e-22  3.33239e-07  2.64906e+07  3.60284e-01  0.00000e+00
0066  2.15379e+18  8.16033e-22  3.24253e-07  2.68836e+07  3.60591e-01  0.00000e+00
0067  2.17119e+18  7.91664e-22  3.15594e-07  2.72686e+07  3.60859e-01  0.00000e+00
0068  2.18858e+18  7.68493e-22  3.07250e-07  2.76458e+07  3.61089e-01  0.00000e+00
0069  2.20597e+18  7.46430e-22  2.99200e-07  2.80155e+07  3.61282e-01  0.00000e+00
0070  2.22336e+18  7.25427e-22  2.91453e-07  2.83770e+07  3.61440e-01  0.00000e+00
0071  2.24076e+18  7.05490e-22  2.84061e-07  2.87274e+07  3.61565e-01  0.00000e+00
0072  2.25815e+18  6.86520e-22  2.76989e-07  2.90679e+07  3.61661e-01  0.00000e+00
0073  2.27554e+18  6.68424e-22  2.70199e-07  2.93999e+07  3.61723e-01  0.00000e+00
0074  2.29293e+18  6.51128e-22  2.63663e-07  2.97244e+07  3.61772e-01  0.00000e+00
0075  2.31033e+18  6.34570e-22  2.57359e-07  3.00423e+07  3.61776e-01  0.00000e+00
0076  2.32772e+18  6.18697e-22  2.51270e-07  3.03540e+07  3.61763e-01  0.00000e+00
0077  2.34511e+18  6.03466e-22  2.45384e-07  3.06600e+07  3.61728e-01  0.00000e+00
0078  2.36250e+18  5.88837e-22  2.39688e-07  3.09605e+07  3.61671e-01  0.00000e+00
0079  2.37989e+18  5.74775e-22  2.34175e-07  3.12558e+07  3.61592e-01  0.00000e+00
0080  2.39729e+18  5.61248e-22  2.28834e-07  3.15461e+07  3.61493e-01  0.00000e+00
0081  2.41468e+18  5.48226e-22  2.23659e-07  3.18316e+07  3.61374e-01  0.00000e+00
0082  2.43207e+18  5.35683e-22  2.18642e-07  3.21125e+07  3.61236e-01  0.00000e+00
0083  2.44946e+18  5.23594e-22  2.13777e-07  3.23888e+07  3.61080e-01  0.00000e+00
0084  2.46686e+18  5.11936e-22  2.09058e-07  3.26607e+07  3.60907e-01  0.00000e+00
0085  2.48425e+18  5.00686e-22  2.04479e-07  3.29283e+07  3.60716e-01  0.00000e+00
0086  2.50164e+18  4.89826e-22  2.00035e-07  3.31918e+07  3.60510e-01  0.00000e+00
0087  2.51903e+18  4.79336e-22  1.95721e-07  3.34512e+07  3.60289e-01  0.00000e+00
0088  2.53643e+18  4.69199e-22  1.91531e-07  3.37067e+07  3.60053e-01  0.00000e+00
0089  2.55382e+18  4.59400e-22  1.87463e-07  3.39582e+07  3.59803e-01  0.00000e+00
0090  2.57121e+18  4.49924e-22  1.83515e-07  3.42057e+07  3.59539e-01  0.00000e+00
