# Athena++ data at time=9.670000e+12  cycle=726468115  variables=prim 
# i       x1v         rho          press          vel1         vel2         vel3     
0002  1.07548e+18  2.40946e-18  1.00596e-05 -4.92545e+05  1.38461e-09  0.00000e+00
0003  1.09287e+18  1.08519e-18  6.04979e-06  1.38986e+05  1.95051e-02  0.00000e+00
0004  1.11027e+18  6.83528e-19  4.76032e-06  1.41001e+05  4.26783e-02  0.00000e+00
0005  1.12766e+18  4.42663e-19  3.97181e-06  1.93025e+05  6.34521e-02  0.00000e+00
0006  1.14505e+18  2.80674e-19  3.50511e-06  2.86602e+05  8.16555e-02  0.00000e+00
0007  1.16244e+18  1.86356e-19  3.21213e-06  4.06792e+05  9.80621e-02  0.00000e+00
0008  1.17983e+18  1.61056e-19  2.98503e-06  4.64686e+05  1.13107e-01  0.00000e+00
0009  1.19723e+18  1.44507e-19  2.80988e-06  4.92728e+05  1.27133e-01  0.00000e+00
0010  1.21462e+18  1.30867e-19  2.65186e-06  5.27929e+05  1.40283e-01  0.00000e+00
0011  1.23201e+18  1.21758e-19  2.51006e-06  5.52819e+05  1.52652e-01  0.00000e+00
0012  1.24940e+18  1.13805e-19  2.38425e-06  5.73289e+05  1.64331e-01  0.00000e+00
0013  1.26679e+18  1.06541e-19  2.26854e-06  5.95801e+05  1.75379e-01  0.00000e+00
0014  1.28419e+18  9.99963e-20  2.16315e-06  6.17616e+05  1.85853e-01  0.00000e+00
0015  1.30158e+18  9.41666e-20  2.06665e-06  6.38457e+05  1.95802e-01  0.00000e+00
0016  1.31897e+18  8.90434e-20  1.97795e-06  6.57596e+05  2.05268e-01  0.00000e+00
0017  1.33636e+18  8.43656e-20  1.89637e-06  6.75874e+05  2.14293e-01  0.00000e+00
0018  1.35375e+18  8.00627e-20  1.82088e-06  6.93917e+05  2.22909e-01  0.00000e+00
0019  1.37115e+18  7.61186e-20  1.75114e-06  7.11300e+05  2.31151e-01  0.00000e+00
0020  1.38854e+18  7.29582e-20  1.68559e-06  7.24715e+05  2.39040e-01  0.00000e+00
0021  1.40593e+18  6.96260e-20  1.62579e-06  7.39048e+05  2.46609e-01  0.00000e+00
0022  1.42332e+18  6.63882e-20  1.56905e-06  7.56766e+05  2.53878e-01  0.00000e+00
0023  1.44071e+18  6.37637e-20  1.51589e-06  7.69976e+05  2.60863e-01  0.00000e+00
0024  1.45811e+18  6.12140e-20  1.46698e-06  7.81972e+05  2.67590e-01  0.00000e+00
0025  1.47550e+18  5.87834e-20  1.42052e-06  7.95485e+05  2.74073e-01  0.00000e+00
0026  1.49289e+18  5.65281e-20  1.37713e-06  8.07877e+05  2.80332e-01  0.00000e+00
0027  1.51028e+18  5.44360e-20  1.33654e-06  8.18871e+05  2.86368e-01  0.00000e+00
0028  1.52767e+18  5.25627e-20  1.29925e-06  8.26702e+05  2.92258e-01  0.00000e+00
0029  1.54507e+18  5.10347e-20  1.26634e-06  7.96549e+05  2.97782e-01  0.00000e+00
