# Athena++ data at time=1.020000e+12  cycle=76628489  variables=prim 
# i       x1v         rho          press          vel1         vel2         vel3     
0002  1.07548e+18  2.40946e-18  1.00596e-05 -4.21381e+05  1.38461e-09  0.00000e+00
0003  1.09287e+18  1.01331e-18  5.85682e-06  3.15232e+05  2.42274e-02  0.00000e+00
0004  1.11027e+18  6.23034e-19  4.56664e-06  4.06655e+05  7.16963e-02  0.00000e+00
0005  1.12766e+18  3.95065e-19  3.82385e-06  5.40669e+05  1.25514e-01  0.00000e+00
0006  1.14505e+18  2.22226e-19  3.39938e-06  8.11165e+05  1.67004e-01  0.00000e+00
0007  1.16244e+18  1.67426e-19  3.08603e-06  1.02866e+06  1.99839e-01  0.00000e+00
0008  1.17983e+18  1.48105e-19  2.88804e-06  1.08701e+06  2.27726e-01  0.00000e+00
0009  1.19723e+18  1.35455e-19  2.73323e-06  1.11536e+06  2.51409e-01  0.00000e+00
0010  1.21462e+18  1.27140e-19  2.60560e-06  1.12612e+06  2.71290e-01  0.00000e+00
0011  1.23201e+18  1.20094e-19  2.48955e-06  1.12524e+06  2.87714e-01  0.00000e+00
0012  1.24940e+18  1.13268e-19  2.37767e-06  1.13460e+06  3.01018e-01  0.00000e+00
0013  1.26679e+18  1.06083e-19  2.26294e-06  1.16775e+06  3.11533e-01  0.00000e+00
0014  1.28419e+18  9.91976e-20  2.15356e-06  1.20879e+06  3.19818e-01  0.00000e+00
0015  1.30158e+18  9.37519e-20  2.06125e-06  1.21967e+06  3.26657e-01  0.00000e+00
0016  1.31897e+18  8.98252e-20  1.98817e-06  1.18934e+06  3.32747e-01  0.00000e+00
0017  1.33636e+18  8.62369e-20  1.92034e-06  1.15552e+06  3.38530e-01  0.00000e+00
0018  1.35375e+18  8.20077e-20  1.84520e-06  1.19512e+06  3.44216e-01  0.00000e+00
0019  1.37115e+18  7.53604e-20  1.74108e-06  1.33828e+06  3.49811e-01  0.00000e+00
0020  1.38854e+18  6.98446e-20  1.64958e-06  1.45309e+06  3.54785e-01  0.00000e+00
0021  1.40593e+18  6.72344e-20  1.59554e-06  1.43260e+06  3.57569e-01  0.00000e+00
0022  1.42332e+18  6.60159e-20  1.56209e-06  1.27955e+06  3.59472e-01  0.00000e+00
0023  1.44071e+18  2.98112e-20  1.61196e-06  1.99974e+06  3.62978e-01  0.00000e+00
0024  1.45811e+18  1.25458e-20  1.38272e-06  4.58767e+06  3.67387e-01  0.00000e+00
0025  1.47550e+18  8.28597e-21  1.29100e-06  6.06241e+06  3.72377e-01  0.00000e+00
0026  1.49289e+18  6.51263e-21  1.24807e-06  6.99271e+06  3.77864e-01  0.00000e+00
0027  1.51028e+18  5.42450e-21  1.21009e-06  7.82932e+06  3.83613e-01  0.00000e+00
0028  1.52767e+18  4.67834e-21  1.17397e-06  8.62278e+06  3.89280e-01  0.00000e+00
0029  1.54507e+18  4.14368e-21  1.14102e-06  9.37192e+06  3.94549e-01  0.00000e+00
0030  1.56246e+18  3.75109e-21  1.10970e-06  1.00829e+07  3.99224e-01  0.00000e+00
0031  1.57985e+18  3.45357e-21  1.08070e-06  1.07445e+07  4.03279e-01  0.00000e+00
0032  1.59724e+18  3.21781e-21  1.05362e-06  1.13607e+07  4.06814e-01  0.00000e+00
0033  1.61463e+18  3.02299e-21  1.02846e-06  1.19320e+07  4.09987e-01  0.00000e+00
0034  1.63203e+18  2.85595e-21  1.00513e-06  1.24608e+07  4.12967e-01  0.00000e+00
0035  1.64942e+18  2.70845e-21  9.83546e-07  1.29507e+07  4.15902e-01  0.00000e+00
0036  1.66681e+18  2.57518e-21  9.63518e-07  1.34063e+07  4.18912e-01  0.00000e+00
0037  1.68420e+18  2.45310e-21  9.44944e-07  1.38304e+07  4.22094e-01  0.00000e+00
0038  1.70160e+18  2.34047e-21  9.27848e-07  1.42231e+07  4.25524e-01  0.00000e+00
0039  1.71899e+18  2.23599e-21  9.12182e-07  1.45858e+07  4.29262e-01  0.00000e+00
0040  1.73638e+18  2.13870e-21  8.97871e-07  1.49196e+07  4.33356e-01  0.00000e+00
0041  1.75377e+18  2.04791e-21  8.84824e-07  1.52258e+07  4.37836e-01  0.00000e+00
0042  1.77116e+18  1.96302e-21  8.72947e-07  1.55062e+07  4.42714e-01  0.00000e+00
