# Athena++ data at time=5.610000e+12  cycle=421456685  variables=prim 
# i       x1v         rho          press          vel1         vel2         vel3     
0002  1.07548e+18  2.40946e-18  1.00596e-05 -4.92401e+05  1.38461e-09  0.00000e+00
0003  1.09287e+18  1.08531e-18  6.05011e-06  1.39136e+05  1.93992e-02  0.00000e+00
0004  1.11027e+18  6.83617e-19  4.76060e-06  1.41153e+05  4.25308e-02  0.00000e+00
0005  1.12766e+18  4.42793e-19  3.97226e-06  1.93145e+05  6.33041e-02  0.00000e+00
0006  1.14505e+18  2.80846e-19  3.50552e-06  2.86683e+05  8.14924e-02  0.00000e+00
0007  1.16244e+18  1.86433e-19  3.21262e-06  4.06946e+05  9.78616e-02  0.00000e+00
0008  1.17983e+18  1.61130e-19  2.98557e-06  4.64864e+05  1.12854e-01  0.00000e+00
0009  1.19723e+18  1.44589e-19  2.81051e-06  4.92809e+05  1.26828e-01  0.00000e+00
0010  1.21462e+18  1.30926e-19  2.65259e-06  5.28012e+05  1.39937e-01  0.00000e+00
0011  1.23201e+18  1.21823e-19  2.51086e-06  5.52873e+05  1.52283e-01  0.00000e+00
0012  1.24940e+18  1.13877e-19  2.38514e-06  5.73238e+05  1.63962e-01  0.00000e+00
0013  1.26679e+18  1.06619e-19  2.26948e-06  5.95662e+05  1.75031e-01  0.00000e+00
0014  1.28419e+18  1.00079e-19  2.16414e-06  6.17384e+05  1.85543e-01  0.00000e+00
0015  1.30158e+18  9.42465e-20  2.06770e-06  6.38165e+05  1.95541e-01  0.00000e+00
0016  1.31897e+18  8.91267e-20  1.97902e-06  6.57229e+05  2.05062e-01  0.00000e+00
0017  1.33636e+18  8.44529e-20  1.89748e-06  6.75397e+05  2.14138e-01  0.00000e+00
0018  1.35375e+18  8.01531e-20  1.82201e-06  6.93354e+05  2.22799e-01  0.00000e+00
0019  1.37115e+18  7.62101e-20  1.75226e-06  7.10668e+05  2.31074e-01  0.00000e+00
0020  1.38854e+18  7.30101e-20  1.68678e-06  7.24329e+05  2.38983e-01  0.00000e+00
0021  1.40593e+18  6.97201e-20  1.62687e-06  7.38454e+05  2.46558e-01  0.00000e+00
0022  1.42332e+18  6.64963e-20  1.57022e-06  7.55751e+05  2.53819e-01  0.00000e+00
