# Athena++ data at time=6.080000e+12  cycle=456765890  variables=prim 
# i       x1v         rho          press          vel1         vel2         vel3     
0002  1.07548e+18  2.40946e-18  1.00596e-05 -4.92609e+05  1.38461e-09  0.00000e+00
0003  1.09287e+18  1.08534e-18  6.05018e-06  1.38755e+05  1.94555e-02  0.00000e+00
0004  1.11027e+18  6.83638e-19  4.76067e-06  1.40611e+05  4.25941e-02  0.00000e+00
0005  1.12766e+18  4.42735e-19  3.97206e-06  1.92447e+05  6.33651e-02  0.00000e+00
0006  1.14505e+18  2.80777e-19  3.50536e-06  2.85685e+05  8.15692e-02  0.00000e+00
0007  1.16244e+18  1.86407e-19  3.21246e-06  4.05557e+05  9.79708e-02  0.00000e+00
0008  1.17983e+18  1.61111e-19  2.98544e-06  4.63263e+05  1.12997e-01  0.00000e+00
0009  1.19723e+18  1.44564e-19  2.81032e-06  4.91197e+05  1.26995e-01  0.00000e+00
0010  1.21462e+18  1.30907e-19  2.65235e-06  5.26340e+05  1.40116e-01  0.00000e+00
0011  1.23201e+18  1.21800e-19  2.51058e-06  5.51173e+05  1.52459e-01  0.00000e+00
0012  1.24940e+18  1.13851e-19  2.38481e-06  5.71563e+05  1.64122e-01  0.00000e+00
0013  1.26679e+18  1.06589e-19  2.26912e-06  5.94013e+05  1.75167e-01  0.00000e+00
0014  1.28419e+18  1.00047e-19  2.16375e-06  6.15776e+05  1.85649e-01  0.00000e+00
0015  1.30158e+18  9.42142e-20  2.06728e-06  6.36600e+05  1.95617e-01  0.00000e+00
0016  1.31897e+18  8.90921e-20  1.97858e-06  6.55730e+05  2.05111e-01  0.00000e+00
0017  1.33636e+18  8.44156e-20  1.89700e-06  6.73996e+05  2.14168e-01  0.00000e+00
0018  1.35375e+18  8.01134e-20  1.82151e-06  6.92055e+05  2.22817e-01  0.00000e+00
0019  1.37115e+18  7.61692e-20  1.75176e-06  7.09479e+05  2.31088e-01  0.00000e+00
0020  1.38854e+18  7.29862e-20  1.68623e-06  7.23093e+05  2.39002e-01  0.00000e+00
0021  1.40593e+18  6.96767e-20  1.62637e-06  7.37374e+05  2.46587e-01  0.00000e+00
0022  1.42332e+18  6.64457e-20  1.56967e-06  7.54970e+05  2.53864e-01  0.00000e+00
0023  1.44071e+18  6.38106e-20  1.51649e-06  7.68415e+05  2.60848e-01  0.00000e+00
0024  1.45811e+18  6.12590e-20  1.46753e-06  7.80574e+05  2.67568e-01  0.00000e+00
0025  1.47550e+18  5.88287e-20  1.42106e-06  7.94177e+05  2.74037e-01  0.00000e+00
0026  1.49289e+18  5.65727e-20  1.37764e-06  8.06708e+05  2.80278e-01  0.00000e+00
0027  1.51028e+18  5.44796e-20  1.33703e-06  8.17842e+05  2.86295e-01  0.00000e+00
0028  1.52767e+18  5.26071e-20  1.29973e-06  8.25830e+05  2.92169e-01  0.00000e+00
0029  1.54507e+18  5.10776e-20  1.26679e-06  7.95859e+05  2.97679e-01  0.00000e+00
0030  1.56246e+18  1.75415e-20  1.30840e-06  2.04566e+06  3.03928e-01  0.00000e+00
0031  1.57985e+18  8.17816e-21  1.03623e-06  5.38975e+06  3.08533e-01  0.00000e+00
0032  1.59724e+18  6.06941e-21  9.81383e-07  6.75306e+06  3.12531e-01  0.00000e+00
0033  1.61463e+18  5.03753e-21  9.36820e-07  7.83810e+06  3.16193e-01  0.00000e+00
0034  1.63203e+18  4.35317e-21  8.96276e-07  8.83067e+06  3.19601e-01  0.00000e+00
0035  1.64942e+18  3.84014e-21  8.57927e-07  9.78193e+06  3.22781e-01  0.00000e+00
0036  1.66681e+18  3.43457e-21  8.21859e-07  1.06995e+07  3.25753e-01  0.00000e+00
0037  1.68420e+18  3.10450e-21  7.87736e-07  1.15875e+07  3.28527e-01  0.00000e+00
0038  1.70160e+18  2.83142e-21  7.55677e-07  1.24419e+07  3.31116e-01  0.00000e+00
0039  1.71899e+18  2.60285e-21  7.25643e-07  1.32590e+07  3.33532e-01  0.00000e+00
0040  1.73638e+18  2.40845e-21  6.97635e-07  1.40401e+07  3.35789e-01  0.00000e+00
0041  1.75377e+18  2.24008e-21  6.71158e-07  1.47948e+07  3.37896e-01  0.00000e+00
0042  1.77116e+18  2.09289e-21  6.46103e-07  1.55239e+07  3.39863e-01  0.00000e+00
0043  1.78856e+18  1.96342e-21  6.22475e-07  1.62258e+07  3.41699e-01  0.00000e+00
0044  1.80595e+18  1.84857e-21  6.00198e-07  1.69019e+07  3.43411e-01  0.00000e+00
0045  1.82334e+18  1.74585e-21  5.79091e-07  1.75553e+07  3.45008e-01  0.00000e+00
0046  1.84073e+18  1.65361e-21  5.59155e-07  1.81849e+07  3.46496e-01  0.00000e+00
0047  1.85813e+18  1.57042e-21  5.40343e-07  1.87906e+07  3.47883e-01  0.00000e+00
0050  1.87552e+18  1.49508e-21  5.22606e-07  1.93724e+07  3.49175e-01  0.00000e+00
0051  1.89291e+18  1.42640e-21  5.05854e-07  1.99329e+07  3.50380e-01  0.00000e+00
0052  1.91030e+18  1.36316e-21  4.89850e-07  2.04789e+07  3.51502e-01  0.00000e+00
0053  1.92769e+18  1.30465e-21  4.74499e-07  2.10125e+07  3.52545e-01  0.00000e+00
0054  1.94509e+18  1.25041e-21  4.59796e-07  2.15332e+07  3.53513e-01  0.00000e+00
0055  1.96248e+18  1.20002e-21  4.45719e-07  2.20410e+07  3.54410e-01  0.00000e+00
0056  1.97987e+18  1.15313e-21  4.32251e-07  2.25359e+07  3.55238e-01  0.00000e+00
0057  1.99726e+18  1.10942e-21  4.19382e-07  2.30173e+07  3.56002e-01  0.00000e+00
0058  2.01466e+18  1.06862e-21  4.07101e-07  2.34849e+07  3.56705e-01  0.00000e+00
0059  2.03205e+18  1.03043e-21  3.95363e-07  2.39398e+07  3.57351e-01  0.00000e+00
0060  2.04944e+18  9.94482e-22  3.84058e-07  2.43858e+07  3.57942e-01  0.00000e+00
0061  2.06683e+18  9.60615e-22  3.73186e-07  2.48222e+07  3.58480e-01  0.00000e+00
0062  2.08423e+18  9.28656e-22  3.62724e-07  2.52495e+07  3.58968e-01  0.00000e+00
0063  2.10162e+18  8.98456e-22  3.52654e-07  2.56679e+07  3.59409e-01  0.00000e+00
0064  2.11901e+18  8.69880e-22  3.42960e-07  2.60775e+07  3.59803e-01  0.00000e+00
0065  2.13640e+18  8.42804e-22  3.33625e-07  2.64787e+07  3.60154e-01  0.00000e+00
0066  2.15379e+18  8.17117e-22  3.24632e-07  2.68716e+07  3.60463e-01  0.00000e+00
0067  2.17119e+18  7.92720e-22  3.15967e-07  2.72565e+07  3.60732e-01  0.00000e+00
0068  2.18858e+18  7.69520e-22  3.07615e-07  2.76336e+07  3.60963e-01  0.00000e+00
0069  2.20597e+18  7.47434e-22  2.99560e-07  2.80032e+07  3.61157e-01  0.00000e+00
0070  2.22336e+18  7.26393e-22  2.91797e-07  2.83652e+07  3.61317e-01  0.00000e+00
0071  2.24076e+18  7.06420e-22  2.84389e-07  2.87161e+07  3.61443e-01  0.00000e+00
0072  2.25815e+18  6.87419e-22  2.77303e-07  2.90569e+07  3.61539e-01  0.00000e+00
0073  2.27554e+18  6.69296e-22  2.70502e-07  2.93891e+07  3.61604e-01  0.00000e+00
0074  2.29293e+18  6.51975e-22  2.63957e-07  2.97138e+07  3.61650e-01  0.00000e+00
0075  2.31033e+18  6.35395e-22  2.57644e-07  3.00317e+07  3.61658e-01  0.00000e+00
0076  2.32772e+18  6.19502e-22  2.51548e-07  3.03435e+07  3.61645e-01  0.00000e+00
0077  2.34511e+18  6.04252e-22  2.45655e-07  3.06495e+07  3.61611e-01  0.00000e+00
0078  2.36250e+18  5.89605e-22  2.39954e-07  3.09501e+07  3.61554e-01  0.00000e+00
0079  2.37989e+18  5.75526e-22  2.34435e-07  3.12454e+07  3.61476e-01  0.00000e+00
0080  2.39729e+18  5.61982e-22  2.29089e-07  3.15357e+07  3.61378e-01  0.00000e+00
0081  2.41468e+18  5.48945e-22  2.23908e-07  3.18212e+07  3.61259e-01  0.00000e+00
0082  2.43207e+18  5.36387e-22  2.18887e-07  3.21021e+07  3.61122e-01  0.00000e+00
0083  2.44946e+18  5.24283e-22  2.14017e-07  3.23784e+07  3.60967e-01  0.00000e+00
0084  2.46686e+18  5.12611e-22  2.09294e-07  3.26503e+07  3.60794e-01  0.00000e+00
0085  2.48425e+18  5.01348e-22  2.04711e-07  3.29179e+07  3.60604e-01  0.00000e+00
0086  2.50164e+18  4.90475e-22  2.00263e-07  3.31813e+07  3.60399e-01  0.00000e+00
0087  2.51903e+18  4.79973e-22  1.95944e-07  3.34407e+07  3.60178e-01  0.00000e+00
0088  2.53643e+18  4.69823e-22  1.91751e-07  3.36962e+07  3.59943e-01  0.00000e+00
0089  2.55382e+18  4.60012e-22  1.87679e-07  3.39477e+07  3.59693e-01  0.00000e+00
0090  2.57121e+18  4.50524e-22  1.83726e-07  3.41952e+07  3.59430e-01  0.00000e+00
0091  2.58860e+18  4.41345e-22  1.79889e-07  3.44388e+07  3.59154e-01  0.00000e+00
0092  2.60600e+18  4.32461e-22  1.76162e-07  3.46787e+07  3.58865e-01  0.00000e+00
0093  2.62339e+18  4.23859e-22  1.72541e-07  3.49148e+07  3.58565e-01  0.00000e+00
0094  2.64078e+18  4.15525e-22  1.69022e-07  3.51475e+07  3.58254e-01  0.00000e+00
0095  2.65817e+18  4.07448e-22  1.65601e-07  3.53766e+07  3.57931e-01  0.00000e+00
0096  2.67557e+18  3.99617e-22  1.62275e-07  3.56025e+07  3.57598e-01  0.00000e+00
0097  2.69296e+18  3.92021e-22  1.59039e-07  3.58250e+07  3.57256e-01  0.00000e+00
0098  2.71035e+18  3.84650e-22  1.55891e-07  3.60444e+07  3.56903e-01  0.00000e+00
0099  2.72774e+18  3.77495e-22  1.52828e-07  3.62606e+07  3.56542e-01  0.00000e+00
0100  2.74513e+18  3.70547e-22  1.49846e-07  3.64738e+07  3.56172e-01  0.00000e+00
0101  2.76253e+18  3.63798e-22  1.46943e-07  3.66841e+07  3.55793e-01  0.00000e+00
0102  2.77992e+18  3.57241e-22  1.44116e-07  3.68915e+07  3.55407e-01  0.00000e+00
0103  2.79731e+18  3.50866e-22  1.41363e-07  3.70960e+07  3.55013e-01  0.00000e+00
0104  2.81470e+18  3.44668e-22  1.38680e-07  3.72978e+07  3.54611e-01  0.00000e+00
0105  2.83210e+18  3.38640e-22  1.36067e-07  3.74969e+07  3.54203e-01  0.00000e+00
0106  2.84949e+18  3.32775e-22  1.33520e-07  3.76934e+07  3.53787e-01  0.00000e+00
0107  2.86688e+18  3.27067e-22  1.31037e-07  3.78872e+07  3.53366e-01  0.00000e+00
0108  2.88427e+18  3.21510e-22  1.28616e-07  3.80785e+07  3.52938e-01  0.00000e+00
0109  2.90167e+18  3.16099e-22  1.26256e-07  3.82674e+07  3.52504e-01  0.00000e+00
0110  2.91906e+18  3.10829e-22  1.23954e-07  3.84538e+07  3.52065e-01  0.00000e+00
0111  2.93645e+18  3.05695e-22  1.21708e-07  3.86379e+07  3.51620e-01  0.00000e+00
0112  2.95384e+18  3.00691e-22  1.19518e-07  3.88196e+07  3.51170e-01  0.00000e+00
0113  2.97124e+18  2.95813e-22  1.17380e-07  3.89990e+07  3.50716e-01  0.00000e+00
0114  2.98863e+18  2.91057e-22  1.15294e-07  3.91762e+07  3.50256e-01  0.00000e+00
0115  3.00602e+18  2.86419e-22  1.13258e-07  3.93512e+07  3.49793e-01  0.00000e+00
0116  3.02341e+18  2.81895e-22  1.11270e-07  3.95240e+07  3.49324e-01  0.00000e+00
0117  3.04081e+18  2.77481e-22  1.09329e-07  3.96947e+07  3.48852e-01  0.00000e+00
0118  3.05820e+18  2.73173e-22  1.07434e-07  3.98634e+07  3.48376e-01  0.00000e+00
0119  3.07559e+18  2.68967e-22  1.05583e-07  4.00300e+07  3.47897e-01  0.00000e+00
0120  3.09298e+18  2.64861e-22  1.03774e-07  4.01946e+07  3.47413e-01  0.00000e+00
0121  3.11037e+18  2.60851e-22  1.02008e-07  4.03573e+07  3.46927e-01  0.00000e+00
0122  3.12777e+18  2.56935e-22  1.00282e-07  4.05180e+07  3.46437e-01  0.00000e+00
0123  3.14516e+18  2.53108e-22  9.85950e-08  4.06769e+07  3.45945e-01  0.00000e+00
0124  3.16255e+18  2.49369e-22  9.69454e-08  4.08340e+07  3.45449e-01  0.00000e+00
0125  3.17994e+18  2.45714e-22  9.53336e-08  4.09892e+07  3.44951e-01  0.00000e+00
0126  3.19734e+18  2.42142e-22  9.37590e-08  4.11424e+07  3.44450e-01  0.00000e+00
0127  3.21473e+18  2.38651e-22  9.22205e-08  4.12939e+07  3.43947e-01  0.00000e+00
0128  3.23212e+18  2.35237e-22  9.07171e-08  4.14435e+07  3.43442e-01  0.00000e+00
0129  3.24951e+18  2.31898e-22  8.92477e-08  4.15913e+07  3.42934e-01  0.00000e+00
0130  3.26691e+18  2.28632e-22  8.78112e-08  4.17373e+07  3.42425e-01  0.00000e+00
0131  3.28430e+18  2.25437e-22  8.64066e-08  4.18817e+07  3.41913e-01  0.00000e+00
0132  3.30169e+18  2.22310e-22  8.50331e-08  4.20243e+07  3.41401e-01  0.00000e+00
0133  3.31908e+18  2.19251e-22  8.36896e-08  4.21654e+07  3.40886e-01  0.00000e+00
0134  3.33648e+18  2.16255e-22  8.23754e-08  4.23048e+07  3.40370e-01  0.00000e+00
0135  3.35387e+18  2.13323e-22  8.10895e-08  4.24426e+07  3.39853e-01  0.00000e+00
0136  3.37126e+18  2.10451e-22  7.98312e-08  4.25790e+07  3.39334e-01  0.00000e+00
0137  3.38865e+18  2.07639e-22  7.85996e-08  4.27138e+07  3.38814e-01  0.00000e+00
0138  3.40605e+18  2.04884e-22  7.73942e-08  4.28471e+07  3.38294e-01  0.00000e+00
0139  3.42344e+18  2.02185e-22  7.62140e-08  4.29790e+07  3.37772e-01  0.00000e+00
0140  3.44083e+18  1.99540e-22  7.50584e-08  4.31094e+07  3.37250e-01  0.00000e+00
0141  3.45822e+18  1.96948e-22  7.39268e-08  4.32384e+07  3.36726e-01  0.00000e+00
0142  3.47562e+18  1.94407e-22  7.28186e-08  4.33661e+07  3.36202e-01  0.00000e+00
0143  3.49301e+18  1.91917e-22  7.17330e-08  4.34925e+07  3.35678e-01  0.00000e+00
0144  3.51040e+18  1.89475e-22  7.06694e-08  4.36175e+07  3.35153e-01  0.00000e+00
0145  3.52779e+18  1.87080e-22  6.96274e-08  4.37412e+07  3.34627e-01  0.00000e+00
0146  3.54519e+18  1.84732e-22  6.86063e-08  4.38636e+07  3.34101e-01  0.00000e+00
0147  3.56258e+18  1.82428e-22  6.76056e-08  4.39848e+07  3.33575e-01  0.00000e+00
0148  3.57997e+18  1.80168e-22  6.66247e-08  4.41047e+07  3.33048e-01  0.00000e+00
0149  3.59736e+18  1.77951e-22  6.56633e-08  4.42234e+07  3.32522e-01  0.00000e+00
0150  3.61476e+18  1.75775e-22  6.47206e-08  4.43410e+07  3.31995e-01  0.00000e+00
0151  3.63215e+18  1.73640e-22  6.37964e-08  4.44573e+07  3.31468e-01  0.00000e+00
0152  3.64954e+18  1.71544e-22  6.28901e-08  4.45726e+07  3.30941e-01  0.00000e+00
0153  3.66693e+18  1.69487e-22  6.20013e-08  4.46866e+07  3.30414e-01  0.00000e+00
