# Athena++ data at time=4.950000e+12  cycle=371873546  variables=prim 
# i       x1v         rho          press          vel1         vel2         vel3     
0002  1.07548e+18  2.40946e-18  1.00596e-05 -4.93008e+05  1.38461e-09  0.00000e+00
0003  1.09287e+18  1.08519e-18  6.04980e-06  1.38201e+05  1.96970e-02  0.00000e+00
0004  1.11027e+18  6.83528e-19  4.76032e-06  1.39954e+05  4.29256e-02  0.00000e+00
0005  1.12766e+18  4.42467e-19  3.97113e-06  1.91767e+05  6.36968e-02  0.00000e+00
0006  1.14505e+18  2.80406e-19  3.50447e-06  2.84977e+05  8.19381e-02  0.00000e+00
0007  1.16244e+18  1.86237e-19  3.21138e-06  4.04581e+05  9.84304e-02  0.00000e+00
0008  1.17983e+18  1.60951e-19  2.98426e-06  4.62176e+05  1.13579e-01  0.00000e+00
0009  1.19723e+18  1.44383e-19  2.80894e-06  4.90355e+05  1.27697e-01  0.00000e+00
0010  1.21462e+18  1.30776e-19  2.65072e-06  5.25537e+05  1.40909e-01  0.00000e+00
0011  1.23201e+18  1.21657e-19  2.50881e-06  5.50491e+05  1.53299e-01  0.00000e+00
0012  1.24940e+18  1.13688e-19  2.38282e-06  5.71201e+05  1.64957e-01  0.00000e+00
0013  1.26679e+18  1.06412e-19  2.26697e-06  5.93940e+05  1.75947e-01  0.00000e+00
0014  1.28419e+18  9.98569e-20  2.16147e-06  6.16010e+05  1.86336e-01  0.00000e+00
0015  1.30158e+18  9.40304e-20  2.06487e-06  6.37050e+05  1.96186e-01  0.00000e+00
0016  1.31897e+18  8.89000e-20  1.97610e-06  6.56410e+05  2.05555e-01  0.00000e+00
0017  1.33636e+18  8.42139e-20  1.89444e-06  6.74972e+05  2.14492e-01  0.00000e+00
0018  1.35375e+18  7.99043e-20  1.81890e-06  6.93278e+05  2.23040e-01  0.00000e+00
0019  1.37115e+18  7.59549e-20  1.74913e-06  7.10920e+05  2.31237e-01  0.00000e+00
0020  1.38854e+18  7.28032e-20  1.68354e-06  7.24489e+05  2.39107e-01  0.00000e+00
0021  1.40593e+18  6.94506e-20  1.62378e-06  7.39145e+05  2.46681e-01  0.00000e+00
0022  1.42332e+18  6.62010e-20  1.56704e-06  7.57285e+05  2.53972e-01  0.00000e+00
0023  1.44071e+18  6.36040e-20  1.51388e-06  7.70442e+05  2.60995e-01  0.00000e+00
0024  1.45811e+18  6.10576e-20  1.46505e-06  7.82431e+05  2.67767e-01  0.00000e+00
0025  1.47550e+18  5.86236e-20  1.41862e-06  7.96193e+05  2.74295e-01  0.00000e+00
0026  1.49289e+18  5.63679e-20  1.37528e-06  8.08730e+05  2.80591e-01  0.00000e+00
0027  1.51028e+18  5.42762e-20  1.33476e-06  8.19826e+05  2.86649e-01  0.00000e+00
0028  1.52767e+18  5.24056e-20  1.29756e-06  8.27740e+05  2.92546e-01  0.00000e+00
0029  1.54507e+18  5.08813e-20  1.26472e-06  7.97666e+05  2.98046e-01  0.00000e+00
0030  1.56246e+18  1.74717e-20  1.30640e-06  2.04954e+06  3.04283e-01  0.00000e+00
0031  1.57985e+18  8.14674e-21  1.03434e-06  5.39914e+06  3.08878e-01  0.00000e+00
0032  1.59724e+18  6.04800e-21  9.79614e-07  6.76278e+06  3.12869e-01  0.00000e+00
0033  1.61463e+18  5.01936e-21  9.35124e-07  7.84942e+06  3.16525e-01  0.00000e+00
0034  1.63203e+18  4.33721e-21  8.94543e-07  8.84427e+06  3.19927e-01  0.00000e+00
0035  1.64942e+18  3.82589e-21  8.56243e-07  9.79697e+06  3.23102e-01  0.00000e+00
0036  1.66681e+18  3.42173e-21  8.20169e-07  1.07163e+07  3.26068e-01  0.00000e+00
0037  1.68420e+18  3.09299e-21  7.86091e-07  1.16052e+07  3.28836e-01  0.00000e+00
0038  1.70160e+18  2.82105e-21  7.54070e-07  1.24603e+07  3.31420e-01  0.00000e+00
0039  1.71899e+18  2.59353e-21  7.24089e-07  1.32776e+07  3.33831e-01  0.00000e+00
0040  1.73638e+18  2.39996e-21  6.96141e-07  1.40588e+07  3.36083e-01  0.00000e+00
0041  1.75377e+18  2.23224e-21  6.69693e-07  1.48141e+07  3.38185e-01  0.00000e+00
0042  1.77116e+18  2.08567e-21  6.44685e-07  1.55434e+07  3.40148e-01  0.00000e+00
0043  1.78856e+18  1.95674e-21  6.21108e-07  1.62453e+07  3.41978e-01  0.00000e+00
0044  1.80595e+18  1.84235e-21  5.98870e-07  1.69216e+07  3.43686e-01  0.00000e+00
0045  1.82334e+18  1.74007e-21  5.77811e-07  1.75749e+07  3.45278e-01  0.00000e+00
0046  1.84073e+18  1.64823e-21  5.57923e-07  1.82042e+07  3.46762e-01  0.00000e+00
0047  1.85813e+18  1.56538e-21  5.39170e-07  1.88094e+07  3.48145e-01  0.00000e+00
0050  1.87552e+18  1.49048e-21  5.21495e-07  1.93899e+07  3.49434e-01  0.00000e+00
0051  1.89291e+18  1.42224e-21  5.04880e-07  1.99473e+07  3.50636e-01  0.00000e+00
0052  1.91030e+18  1.35916e-21  4.88875e-07  2.04942e+07  3.51755e-01  0.00000e+00
0053  1.92769e+18  1.30085e-21  4.73555e-07  2.10278e+07  3.52796e-01  0.00000e+00
