# Athena++ data at time=5.580000e+12  cycle=464741985  variables=prim 
# i       x1v         rho          press          vel1         vel2         vel3     
1 1.01162e+18 2.68461e-18 1.12659e-05 -35511.3 1.33464e-09 0 
2 1.01366e+18 2.43479e-18 1.05431e-05 45682.4 0.00382567 0 
3 1.01569e+18 2.29593e-18 1.00939e-05 41655.1 0.00915731 0 
4 1.01773e+18 2.1647e-18 9.67401e-06 43591.8 0.0146831 0 
5 1.01977e+18 2.04197e-18 9.28415e-06 45814.4 0.0200455 0 
6 1.02181e+18 1.92691e-18 8.91797e-06 48332.2 0.0252002 0 
7 1.02384e+18 1.81641e-18 8.57423e-06 51046.2 0.0301643 0 
8 1.02588e+18 1.70957e-18 8.25177e-06 54035.7 0.0349491 0 
9 1.02792e+18 1.61138e-18 7.94902e-06 57118.6 0.0395593 0 
10 1.02996e+18 1.51763e-18 7.66517e-06 60397.8 0.0440009 0 
11 1.03199e+18 1.43224e-18 7.39828e-06 63774.9 0.0482821 0 
12 1.03403e+18 1.35136e-18 7.14764e-06 67305.7 0.052412 0 
13 1.03607e+18 1.27372e-18 6.91204e-06 71126.9 0.0563998 0 
14 1.03811e+18 1.19749e-18 6.69121e-06 75345.4 0.0602554 0 
15 1.04014e+18 1.12514e-18 6.48433e-06 79879.9 0.0639889 0 
16 1.04218e+18 1.0608e-18 6.29051e-06 84436.2 0.0676105 0 
17 1.04422e+18 1.01323e-18 6.10639e-06 88147.9 0.0711273 0 
18 1.04626e+18 9.60076e-19 5.93364e-06 92391 0.0745457 0 
19 1.04829e+18 9.10667e-19 5.76892e-06 97213.2 0.077869 0 
20 1.05033e+18 8.64726e-19 5.61379e-06 101934 0.081101 0 
21 1.05237e+18 8.19369e-19 5.46716e-06 107101 0.0842448 0 
22 1.05441e+18 7.74011e-19 5.32908e-06 112887 0.0873039 0 
23 1.05644e+18 7.36761e-19 5.19782e-06 118316 0.0902817 0 
24 1.05848e+18 7.01592e-19 5.07419e-06 123607 0.0931822 0 
25 1.06052e+18 6.66714e-19 4.9567e-06 129538 0.0960091 0 
26 1.06256e+18 6.33126e-19 4.84542e-06 135885 0.0987663 0 
27 1.06459e+18 6.0236e-19 4.73981e-06 142324 0.101458 0 
28 1.06663e+18 5.71785e-19 4.64012e-06 149247 0.104087 0 
29 1.06867e+18 5.40152e-19 4.54599e-06 157278 0.106659 0 
30 1.07071e+18 5.09658e-19 4.45725e-06 166018 0.109176 0 
31 1.07274e+18 4.84547e-19 4.3731e-06 174128 0.111642 0 
32 1.07478e+18 4.63497e-19 4.29339e-06 181333 0.11406 0 
33 1.07682e+18 4.42068e-19 4.21793e-06 189194 0.116432 0 
34 1.07886e+18 4.19323e-19 4.14599e-06 198662 0.118759 0 
35 1.08089e+18 3.9581e-19 4.07793e-06 209693 0.121045 0 
36 1.08293e+18 3.72064e-19 4.01367e-06 222291 0.123292 0 
37 1.08497e+18 3.44992e-19 3.95456e-06 238361 0.125502 0 
38 1.08701e+18 3.15782e-19 3.9e-06 258808 0.127679 0 
39 1.08904e+18 2.97202e-19 3.84591e-06 275862 0.129823 0 
40 1.09108e+18 2.78667e-19 3.80001e-06 291701 0.131938 0 
41 1.09312e+18 2.58477e-19 3.75541e-06 313013 0.134025 0 
42 1.09516e+18 2.40621e-19 3.71314e-06 335233 0.136087 0 
43 1.09719e+18 2.25791e-19 3.67478e-06 355326 0.138125 0 
44 1.09923e+18 2.15711e-19 3.63815e-06 370469 0.140141 0 
45 1.10127e+18 2.11354e-19 3.60247e-06 377794 0.142134 0 
