# Athena++ data at time=3.980000e+12  cycle=331488783  variables=prim 
# i       x1v         rho          press          vel1         vel2         vel3     
1 1.01162e+18 2.68461e-18 1.12659e-05 -35408.7 1.33464e-09 0 
2 1.01366e+18 2.43482e-18 1.05431e-05 45786.6 0.00376395 0 
3 1.01569e+18 2.29596e-18 1.0094e-05 41765.7 0.00894192 0 
4 1.01773e+18 2.16474e-18 9.67413e-06 43701.8 0.0143373 0 
5 1.01977e+18 2.04202e-18 9.28431e-06 45921.4 0.0196563 0 
6 1.02181e+18 1.92698e-18 8.91818e-06 48432.8 0.0248031 0 
7 1.02384e+18 1.81651e-18 8.5745e-06 51135.9 0.0297337 0 
8 1.02588e+18 1.70969e-18 8.2521e-06 54109 0.0344514 0 
9 1.02792e+18 1.61152e-18 7.94943e-06 57170.7 0.0389883 0 
10 1.02996e+18 1.5178e-18 7.66565e-06 60422.9 0.0433764 0 
11 1.03199e+18 1.43243e-18 7.39884e-06 63768.2 0.0476318 0 
12 1.03403e+18 1.35157e-18 7.14827e-06 67262.9 0.0517567 0 
13 1.03607e+18 1.27398e-18 6.91275e-06 71042 0.0557485 0 
14 1.03811e+18 1.19779e-18 6.69199e-06 75211 0.0596079 0 
15 1.04014e+18 1.12543e-18 6.48518e-06 79695.7 0.0633406 0 
16 1.04218e+18 1.06113e-18 6.29143e-06 84200.2 0.066956 0 
17 1.04422e+18 1.01356e-18 6.10737e-06 87865 0.0704627 0 
18 1.04626e+18 9.60424e-19 5.93468e-06 92061.9 0.0738701 0 
19 1.04829e+18 9.11011e-19 5.77002e-06 96838.5 0.0771847 0 
20 1.05033e+18 8.651e-19 5.61493e-06 101516 0.0804124 0 
21 1.05237e+18 8.19778e-19 5.46834e-06 106639 0.0835583 0 
22 1.05441e+18 7.74462e-19 5.33027e-06 112382 0.0866263 0 
23 1.05644e+18 7.37138e-19 5.19905e-06 117791 0.0896195 0 
24 1.05848e+18 7.01987e-19 5.07542e-06 123065 0.0925412 0 
25 1.06052e+18 6.67136e-19 4.95795e-06 128976 0.0953937 0 
26 1.06256e+18 6.33539e-19 4.84666e-06 135319 0.098179 0 
27 1.06459e+18 6.0277e-19 4.74105e-06 141767 0.100899 0 
28 1.06663e+18 5.72224e-19 4.64134e-06 148703 0.103556 0 
29 1.06867e+18 5.40635e-19 4.54717e-06 156756 0.106153 0 
30 1.07071e+18 5.1008e-19 4.4584e-06 165558 0.108691 0 
31 1.07274e+18 4.84869e-19 4.37419e-06 173755 0.111175 0 
32 1.07478e+18 4.63829e-19 4.29444e-06 181027 0.113607 0 
33 1.07682e+18 4.42424e-19 4.21895e-06 188956 0.115991 0 
34 1.07886e+18 4.19692e-19 4.14696e-06 198521 0.118328 0 
35 1.08089e+18 3.96228e-19 4.07883e-06 209654 0.120623 0 
36 1.08293e+18 3.72498e-19 4.01453e-06 222391 0.122876 0 
37 1.08497e+18 3.45443e-19 3.95534e-06 238620 0.125092 0 
