# Athena++ data at time=1.470000e+12  cycle=122447902  variables=prim 
# i       x1v         rho          press          vel1         vel2         vel3     
1 1.01162e+18 2.68461e-18 1.12659e-05 -77930.7 1.51513e-09 0 
2 1.01366e+18 2.43426e-18 1.05414e-05 -547.438 0.00647789 0 
3 1.01569e+18 2.29819e-18 1.0101e-05 -7810.95 0.00990964 0 
4 1.01773e+18 2.16893e-18 9.68708e-06 -7606.64 0.014167 0 
5 1.01977e+18 2.04623e-18 9.29743e-06 -7146.71 0.0197997 0 
6 1.02181e+18 1.931e-18 8.9304e-06 -6557.99 0.0261115 0 
7 1.02384e+18 1.81991e-18 8.58454e-06 -5895.83 0.0316508 0 
8 1.02588e+18 1.71215e-18 8.25907e-06 -5130.43 0.0359923 0 
9 1.02792e+18 1.61258e-18 7.95255e-06 -4342.13 0.039714 0 
10 1.02996e+18 1.51728e-18 7.66417e-06 -3436.05 0.0434262 0 
11 1.03199e+18 1.43034e-18 7.3927e-06 -2420.58 0.0473599 0 
12 1.03403e+18 1.34778e-18 7.13715e-06 -1074.08 0.0514018 0 
13 1.03607e+18 1.26829e-18 6.89684e-06 866.262 0.0552556 0 
14 1.03811e+18 1.19006e-18 6.67175e-06 3583.05 0.0586787 0 
15 1.04014e+18 1.11735e-18 6.46203e-06 6718.47 0.0616006 0 
16 1.04218e+18 1.05405e-18 6.26347e-06 8836.09 0.06407 0 
17 1.04422e+18 1.00478e-18 6.08053e-06 11121.2 0.0661739 0 
18 1.04626e+18 9.50341e-19 5.90463e-06 15470.3 0.0681115 0 
19 1.04829e+18 9.01215e-19 5.73883e-06 20352.7 0.0699729 0 
20 1.05033e+18 8.54275e-19 5.58203e-06 25650.5 0.0718137 0 
21 1.05237e+18 8.07676e-19 5.43379e-06 31783.4 0.0736768 0 
22 1.05441e+18 7.62495e-19 5.29274e-06 38540.9 0.0755869 0 
23 1.05644e+18 7.24807e-19 5.15896e-06 45599.1 0.0775429 0 
24 1.05848e+18 6.88035e-19 5.0322e-06 53640.9 0.0795345 0 
25 1.06052e+18 6.5185e-19 4.9135e-06 63014.2 0.0815535 0 
26 1.06256e+18 6.18866e-19 4.80143e-06 72659 0.0836025 0 
27 1.06459e+18 5.87862e-19 4.69708e-06 82325.3 0.0856784 0 
28 1.06663e+18 5.56344e-19 4.5988e-06 93522.4 0.0877701 0 
29 1.06867e+18 5.23354e-19 4.50723e-06 107800 0.0898628 0 
30 1.07071e+18 4.94889e-19 4.41907e-06 122244 0.0919522 0 
31 1.07274e+18 4.74321e-19 4.33889e-06 134174 0.0940431 0 
32 1.07478e+18 4.5386e-19 4.2636e-06 146748 0.0961279 0 
33 1.07682e+18 4.32113e-19 4.19044e-06 161174 0.0981885 0 
34 1.07886e+18 4.09288e-19 4.12071e-06 177208 0.10022 0 
35 1.08089e+18 3.85543e-19 4.0547e-06 194960 0.102227 0 
36 1.08293e+18 3.61091e-19 3.99387e-06 215581 0.104214 0 
37 1.08497e+18 3.3431e-19 3.93799e-06 240921 0.106191 0 
38 1.08701e+18 3.09423e-19 3.88457e-06 266334 0.108176 0 
39 1.08904e+18 2.91575e-19 3.83499e-06 286239 0.110171 0 
40 1.09108e+18 2.73004e-19 3.79088e-06 306894 0.112172 0 
41 1.09312e+18 2.53924e-19 3.74674e-06 332957 0.114177 0 
42 1.09516e+18 2.34755e-19 3.70574e-06 363218 0.116192 0 
43 1.09719e+18 2.21424e-19 3.66413e-06 389621 0.118212 0 
44 1.09923e+18 2.13758e-19 3.62595e-06 403859 0.120228 0 
45 1.10127e+18 2.0942e-19 3.59031e-06 409461 0.122238 0 
46 1.10331e+18 2.05481e-19 3.55703e-06 412363 0.12426 0 
47 1.10534e+18 2.01676e-19 3.52454e-06 414839 0.126316 0 
48 1.10738e+18 1.98046e-19 3.49311e-06 416584 0.128423 0 
49 1.10942e+18 1.94541e-19 3.46243e-06 418000 0.130592 0 
50 1.11146e+18 1.91113e-19 3.43219e-06 419320 0.132835 0 
51 1.11349e+18 1.87808e-19 3.4024e-06 420944 0.135163 0 
52 1.11553e+18 1.84744e-19 3.37269e-06 422858 0.137583 0 
53 1.11757e+18 1.81767e-19 3.34356e-06 425003 0.1401 0 
54 1.11961e+18 1.78854e-19 3.31486e-06 427672 0.142714 0 
55 1.12164e+18 1.76024e-19 3.28672e-06 430781 0.145424 0 
56 1.12368e+18 1.73281e-19 3.25919e-06 434313 0.148233 0 
57 1.12572e+18 1.70622e-19 3.23225e-06 438282 0.151143 0 
58 1.12776e+18 1.68036e-19 3.20583e-06 442814 0.154154 0 
59 1.12979e+18 1.65505e-19 3.17977e-06 448194 0.157262 0 
60 1.13183e+18 1.63003e-19 3.1539e-06 454756 0.160457 0 
61 1.13387e+18 1.60518e-19 3.12813e-06 462565 0.163723 0 
62 1.13591e+18 1.58073e-19 3.10265e-06 471167 0.167041 0 
63 1.13794e+18 1.55808e-19 3.07755e-06 479250 0.170403 0 
64 1.13998e+18 1.53759e-19 3.05337e-06 485930 0.173808 0 
65 1.14202e+18 1.51805e-19 3.03002e-06 491559 0.177271 0 
66 1.14406e+18 1.49927e-19 3.00735e-06 496365 0.180809 0 
67 1.14609e+18 1.4812e-19 2.98531e-06 500441 0.184446 0 
68 1.14813e+18 1.46162e-19 2.96414e-06 504498 0.188195 0 
69 1.15017e+18 1.44771e-19 2.94281e-06 507485 0.19207 0 
70 1.15221e+18 1.43463e-19 2.92251e-06 509430 0.196073 0 
71 1.15424e+18 1.42155e-19 2.90224e-06 511819 0.200193 0 
72 1.15628e+18 1.40868e-19 2.88226e-06 514311 0.204419 0 
73 1.15832e+18 1.39595e-19 2.86249e-06 516964 0.208737 0 
74 1.16036e+18 1.38333e-19 2.8429e-06 519739 0.213137 0 
75 1.16239e+18 1.37082e-19 2.82345e-06 522593 0.217614 0 
76 1.16443e+18 1.35842e-19 2.80419e-06 525537 0.222169 0 
77 1.16647e+18 1.34619e-19 2.78517e-06 528640 0.226802 0 
78 1.16851e+18 1.33418e-19 2.76643e-06 531963 0.231512 0 
79 1.17054e+18 1.32237e-19 2.74799e-06 535470 0.236293 0 
80 1.17258e+18 1.31073e-19 2.72978e-06 539014 0.241138 0 
81 1.17462e+18 1.2992e-19 2.71175e-06 542451 0.246033 0 
82 1.17666e+18 1.2878e-19 2.69391e-06 545765 0.250967 0 
83 1.17869e+18 1.27659e-19 2.67631e-06 549081 0.255926 0 
84 1.18073e+18 1.26561e-19 2.65904e-06 552579 0.260895 0 
85 1.18277e+18 1.25493e-19 2.64215e-06 556370 0.265863 0 
86 1.18481e+18 1.24451e-19 2.62563e-06 560434 0.270817 0 
87 1.18684e+18 1.23432e-19 2.6094e-06 564653 0.275742 0 
88 1.18888e+18 1.22431e-19 2.59342e-06 568888 0.280624 0 
89 1.19092e+18 1.21442e-19 2.57763e-06 573042 0.285449 0 
90 1.19296e+18 1.20465e-19 2.562e-06 577073 0.2902 0 
91 1.19499e+18 1.19498e-19 2.54652e-06 580973 0.294863 0 
92 1.19703e+18 1.1854e-19 2.53119e-06 584748 0.299426 0 
93 1.19907e+18 1.17592e-19 2.51599e-06 588401 0.303878 0 
94 1.20111e+18 1.16652e-19 2.50093e-06 591947 0.308207 0 
95 1.20314e+18 1.15722e-19 2.48602e-06 595406 0.312406 0 
96 1.20518e+18 1.14802e-19 2.47125e-06 598816 0.316465 0 
97 1.20722e+18 1.13893e-19 2.45664e-06 602220 0.320374 0 
98 1.20926e+18 1.12996e-19 2.4422e-06 605668 0.324123 0 
99 1.21129e+18 1.12113e-19 2.42795e-06 609203 0.327704 0 
100 1.21333e+18 1.11244e-19 2.41391e-06 612860 0.331108 0 
101 1.21537e+18 1.1039e-19 2.40006e-06 616666 0.334333 0 
102 1.21741e+18 1.0955e-19 2.38641e-06 620633 0.337373 0 
103 1.21944e+18 1.08724e-19 2.37295e-06 624746 0.340229 0 
104 1.22148e+18 1.07918e-19 2.35964e-06 628839 0.342901 0 
105 1.22352e+18 1.07156e-19 2.34651e-06 632719 0.345392 0 
106 1.22556e+18 1.06406e-19 2.33353e-06 636531 0.347707 0 
107 1.22759e+18 1.05657e-19 2.3206e-06 640395 0.34985 0 
108 1.22963e+18 1.04911e-19 2.30773e-06 644234 0.351828 0 
109 1.23167e+18 1.04166e-19 2.2949e-06 648054 0.353647 0 
110 1.23371e+18 1.03423e-19 2.28212e-06 651870 0.355317 0 
111 1.23574e+18 1.02682e-19 2.2694e-06 655689 0.356847 0 
112 1.23778e+18 1.01944e-19 2.25674e-06 659495 0.358248 0 
113 1.23982e+18 1.0121e-19 2.24415e-06 663246 0.359532 0 
114 1.24186e+18 1.00479e-19 2.23164e-06 666886 0.360708 0 
115 1.24389e+18 9.97537e-20 2.21922e-06 670358 0.361789 0 
116 1.24593e+18 9.90341e-20 2.20691e-06 673627 0.362786 0 
117 1.24797e+18 9.83214e-20 2.1947e-06 676694 0.363707 0 
118 1.25001e+18 9.76168e-20 2.18263e-06 679603 0.364563 0 
119 1.25204e+18 9.69211e-20 2.1707e-06 682424 0.365361 0 
120 1.25408e+18 9.62348e-20 2.15891e-06 685234 0.366109 0 
121 1.25612e+18 9.55583e-20 2.14727e-06 688093 0.366813 0 
122 1.25816e+18 9.48914e-20 2.13578e-06 691023 0.36748 0 
123 1.26019e+18 9.42338e-20 2.12443e-06 694005 0.368115 0 
124 1.26223e+18 9.35851e-20 2.11322e-06 696986 0.368722 0 
125 1.26427e+18 9.29446e-20 2.10214e-06 699898 0.369308 0 
