# Athena++ data at time=7.970000e+12  cycle=663789091  variables=prim 
# i       x1v         rho          press          vel1         vel2         vel3     
1 1.01162e+18 2.68461e-18 1.12659e-05 -35482 1.33464e-09 0 
2 1.01366e+18 2.4348e-18 1.05431e-05 45711.8 0.00381424 0 
3 1.01569e+18 2.29594e-18 1.00939e-05 41684.2 0.0091248 0 
4 1.01773e+18 2.16471e-18 9.67406e-06 43617.4 0.0146461 0 
5 1.01977e+18 2.04199e-18 9.28422e-06 45835.1 0.0200241 0 
6 1.02181e+18 1.92694e-18 8.91806e-06 48345.6 0.0251971 0 
7 1.02384e+18 1.81645e-18 8.57434e-06 51050 0.0301708 0 
8 1.02588e+18 1.70962e-18 8.2519e-06 54027 0.034957 0 
9 1.02792e+18 1.61143e-18 7.94919e-06 57095.3 0.039565 0 
10 1.02996e+18 1.5177e-18 7.66537e-06 60357.5 0.0440038 0 
11 1.03199e+18 1.43231e-18 7.39851e-06 63715.7 0.0482819 0 
12 1.03403e+18 1.35145e-18 7.14789e-06 67225.7 0.0524091 0 
13 1.03607e+18 1.27382e-18 6.91232e-06 71023.3 0.0563961 0 
14 1.03811e+18 1.19761e-18 6.69152e-06 75214.4 0.0602539 0 
15 1.04014e+18 1.12525e-18 6.48467e-06 79720.9 0.0639928 0 
16 1.04218e+18 1.06093e-18 6.29088e-06 84248 0.0676214 0 
17 1.04422e+18 1.01336e-18 6.10678e-06 87932.7 0.0711447 0 
18 1.04626e+18 9.60214e-19 5.93405e-06 92148.3 0.0745671 0 
19 1.04829e+18 9.10803e-19 5.76936e-06 96941.7 0.0778911 0 
20 1.05033e+18 8.64875e-19 5.61424e-06 101634 0.0811205 0 
21 1.05237e+18 8.19534e-19 5.46763e-06 106770 0.0842592 0 
22 1.05441e+18 7.74194e-19 5.32956e-06 112524 0.087312 0 
23 1.05644e+18 7.36917e-19 5.19833e-06 117928 0.0902833 0 
24 1.05848e+18 7.01757e-19 5.0747e-06 123195 0.0931778 0 
25 1.06052e+18 6.66894e-19 4.95723e-06 129097 0.0959999 0 
26 1.06256e+18 6.33305e-19 4.84596e-06 135418 0.0987534 0 
27 1.06459e+18 6.02542e-19 4.74036e-06 141834 0.101442 0 
28 1.06663e+18 5.71983e-19 4.64067e-06 148731 0.10407 0 
29 1.06867e+18 5.40375e-19 4.54654e-06 156730 0.106641 0 
30 1.07071e+18 5.09858e-19 4.45779e-06 165450 0.109157 0 
31 1.07274e+18 4.84704e-19 4.37363e-06 173553 0.111622 0 
32 1.07478e+18 4.63663e-19 4.29392e-06 180741 0.114039 0 
33 1.07682e+18 4.42249e-19 4.21845e-06 188574 0.116409 0 
34 1.07886e+18 4.19518e-19 4.1465e-06 198015 0.118735 0 
35 1.08089e+18 3.96037e-19 4.07842e-06 209007 0.12102 0 
36 1.08293e+18 3.72306e-19 4.01415e-06 221567 0.123264 0 
37 1.08497e+18 3.45253e-19 3.95501e-06 237596 0.125472 0 
38 1.08701e+18 3.15963e-19 3.90045e-06 258034 0.127647 0 
39 1.08904e+18 2.97405e-19 3.84632e-06 275070 0.129788 0 
40 1.09108e+18 2.78905e-19 3.80041e-06 290855 0.1319 0 
41 1.09312e+18 2.58681e-19 3.75581e-06 312163 0.133985 0 
42 1.09516e+18 2.40864e-19 3.71347e-06 334357 0.136044 0 
43 1.09719e+18 2.25945e-19 3.67515e-06 354519 0.138079 0 
44 1.09923e+18 2.15767e-19 3.63849e-06 369825 0.140093 0 
45 1.10127e+18 2.11407e-19 3.6028e-06 377188 0.142084 0 
46 1.10331e+18 2.07558e-19 3.57015e-06 381927 0.144055 0 
47 1.10534e+18 2.03669e-19 3.53719e-06 387839 0.146005 0 
48 1.10738e+18 1.9992e-19 3.50507e-06 393654 0.147936 0 
49 1.10942e+18 1.96293e-19 3.47366e-06 399436 0.149848 0 
50 1.11146e+18 1.92779e-19 3.44292e-06 405207 0.15174 0 
51 1.11349e+18 1.89377e-19 3.41286e-06 410943 0.153614 0 
52 1.11553e+18 1.86215e-19 3.38336e-06 416431 0.155469 0 
53 1.11757e+18 1.83266e-19 3.3545e-06 421583 0.157307 0 
54 1.11961e+18 1.80405e-19 3.32624e-06 426667 0.159128 0 
55 1.12164e+18 1.77617e-19 3.29847e-06 431784 0.160931 0 
56 1.12368e+18 1.74905e-19 3.27123e-06 436879 0.162719 0 
57 1.12572e+18 1.72265e-19 3.24449e-06 441957 0.16449 0 
58 1.12776e+18 1.69695e-19 3.21825e-06 447018 0.166246 0 
59 1.12979e+18 1.67193e-19 3.19248e-06 452060 0.167986 0 
60 1.13183e+18 1.64755e-19 3.16718e-06 457083 0.169711 0 
61 1.13387e+18 1.62381e-19 3.14233e-06 462086 0.171421 0 
62 1.13591e+18 1.60069e-19 3.11793e-06 467064 0.173116 0 
63 1.13794e+18 1.57816e-19 3.09396e-06 472002 0.174797 0 
64 1.13998e+18 1.55682e-19 3.0704e-06 476763 0.176464 0 
65 1.14202e+18 1.5374e-19 3.0472e-06 481113 0.178116 0 
66 1.14406e+18 1.51854e-19 3.02448e-06 485285 0.179755 0 
67 1.14609e+18 1.5e-19 3.00205e-06 489541 0.18138 0 
68 1.14813e+18 1.48182e-19 2.97995e-06 493805 0.182992 0 
69 1.15017e+18 1.4604e-19 2.95856e-06 498768 0.184591 0 
70 1.15221e+18 1.44603e-19 2.93667e-06 502691 0.186177 0 
71 1.15424e+18 1.43261e-19 2.91597e-06 505258 0.18775 0 
72 1.15628e+18 1.4191e-19 2.89518e-06 508303 0.189311 0 
73 1.15832e+18 1.40581e-19 2.87471e-06 511289 0.190859 0 
74 1.16036e+18 1.39271e-19 2.85451e-06 514276 0.192394 0 
75 1.16239e+18 1.37979e-19 2.83455e-06 517262 0.193918 0 
76 1.16443e+18 1.36705e-19 2.81485e-06 520247 0.195429 0 
77 1.16647e+18 1.35449e-19 2.7954e-06 523230 0.196929 0 
78 1.16851e+18 1.34209e-19 2.77619e-06 526212 0.198416 0 
79 1.17054e+18 1.32986e-19 2.75722e-06 529192 0.199892 0 
80 1.17258e+18 1.3178e-19 2.73849e-06 532170 0.201357 0 
81 1.17462e+18 1.30591e-19 2.71999e-06 535145 0.20281 0 
82 1.17666e+18 1.29417e-19 2.70172e-06 538119 0.204252 0 
