# Athena++ data at time=6.240000e+12  cycle=519708968  variables=prim 
# i       x1v         rho          press          vel1         vel2         vel3     
1 1.01162e+18 2.68461e-18 1.12659e-05 -35419.8 1.33464e-09 0 
2 1.01366e+18 2.43479e-18 1.0543e-05 45786.1 0.00380472 0 
3 1.01569e+18 2.29591e-18 1.00939e-05 41765.7 0.00907842 0 
4 1.01773e+18 2.16467e-18 9.67392e-06 43705.3 0.0145606 0 
5 1.01977e+18 2.04193e-18 9.28404e-06 45930.4 0.0199266 0 
6 1.02181e+18 1.92687e-18 8.91785e-06 48450.1 0.0251058 0 
7 1.02384e+18 1.81637e-18 8.57411e-06 51165.2 0.0300837 0 
8 1.02588e+18 1.70953e-18 8.25164e-06 54154.9 0.0348673 0 
9 1.02792e+18 1.61133e-18 7.9489e-06 57237.2 0.0394749 0 
10 1.02996e+18 1.51759e-18 7.66504e-06 60515.4 0.043925 0 
11 1.03199e+18 1.43219e-18 7.39816e-06 63891.2 0.0482282 0 
12 1.03403e+18 1.35132e-18 7.14751e-06 67421.1 0.0523888 0 
13 1.03607e+18 1.27368e-18 6.91191e-06 71241.9 0.0564088 0 
14 1.03811e+18 1.19744e-18 6.69108e-06 75461 0.060292 0 
15 1.04014e+18 1.12509e-18 6.4842e-06 79997.3 0.0640449 0 
16 1.04218e+18 1.06075e-18 6.29038e-06 84557.2 0.0676761 0 
17 1.04422e+18 1.01319e-18 6.10624e-06 88273 0.071193 0 
18 1.04626e+18 9.60028e-19 5.93349e-06 92523.2 0.0746038 0 
19 1.04829e+18 9.10619e-19 5.76877e-06 97355.4 0.0779146 0 
20 1.05033e+18 8.64675e-19 5.61363e-06 102089 0.0811316 0 
21 1.05237e+18 8.19314e-19 5.467e-06 107272 0.0842602 0 
22 1.05441e+18 7.7395e-19 5.32891e-06 113080 0.0873055 0 
23 1.05644e+18 7.3671e-19 5.19765e-06 118531 0.0902716 0 
24 1.05848e+18 7.01539e-19 5.07402e-06 123845 0.0931627 0 
25 1.06052e+18 6.66657e-19 4.95653e-06 129806 0.0959823 0 
26 1.06256e+18 6.3307e-19 4.84525e-06 136186 0.0987339 0 
27 1.06459e+18 6.02303e-19 4.73964e-06 142661 0.101421 0 
28 1.06663e+18 5.71723e-19 4.63995e-06 149629 0.104046 0 
29 1.06867e+18 5.40081e-19 4.54582e-06 157714 0.106612 0 
30 1.07071e+18 5.09593e-19 4.45708e-06 166512 0.109123 0 
31 1.07274e+18 4.84493e-19 4.37291e-06 174674 0.111581 0 
32 1.07478e+18 4.63439e-19 4.29321e-06 181932 0.11399 0 
33 1.07682e+18 4.42002e-19 4.21774e-06 189858 0.116351 0 
34 1.07886e+18 4.1925e-19 4.1458e-06 199403 0.118667 0 
35 1.08089e+18 3.95722e-19 4.07774e-06 210529 0.12094 0 
36 1.08293e+18 3.71967e-19 4.01348e-06 223237 0.123173 0 
37 1.08497e+18 3.44889e-19 3.95439e-06 239438 0.125368 0 
38 1.08701e+18 3.15711e-19 3.89982e-06 260010 0.12753 0 
39 1.08904e+18 2.97124e-19 3.84575e-06 277168 0.129657 0 
40 1.09108e+18 2.7859e-19 3.79988e-06 293114 0.131756 0 
41 1.09312e+18 2.58423e-19 3.7553e-06 314522 0.133827 0 
42 1.09516e+18 2.40576e-19 3.71308e-06 336829 0.135873 0 
43 1.09719e+18 2.25776e-19 3.67474e-06 356975 0.137894 0 
44 1.09923e+18 2.15713e-19 3.63816e-06 372137 0.139894 0 
45 1.10127e+18 2.11363e-19 3.60253e-06 379472 0.141871 0 
46 1.10331e+18 2.0752e-19 3.56991e-06 384210 0.143829 0 
47 1.10534e+18 2.03638e-19 3.53699e-06 390109 0.145768 0 
48 1.10738e+18 1.99895e-19 3.50491e-06 395907 0.147687 0 
49 1.10942e+18 1.96275e-19 3.47354e-06 401668 0.149587 0 
50 1.11146e+18 1.92768e-19 3.44285e-06 407414 0.15147 0 
51 1.11349e+18 1.89371e-19 3.41283e-06 413122 0.153335 0 
52 1.11553e+18 1.86216e-19 3.38336e-06 418581 0.155183 0 
53 1.11757e+18 1.83273e-19 3.35454e-06 423704 0.157013 0 
54 1.11961e+18 1.80417e-19 3.32632e-06 428758 0.158828 0 
55 1.12164e+18 1.77634e-19 3.29859e-06 433843 0.160626 0 
56 1.12368e+18 1.74926e-19 3.27139e-06 438908 0.162408 0 
57 1.12572e+18 1.72291e-19 3.24469e-06 443954 0.164175 0 
58 1.12776e+18 1.69725e-19 3.21848e-06 448984 0.165926 0 
59 1.12979e+18 1.67227e-19 3.19274e-06 453997 0.167663 0 
60 1.13183e+18 1.64794e-19 3.16747e-06 458991 0.169384 0 
61 1.13387e+18 1.62423e-19 3.14265e-06 463967 0.171092 0 
62 1.13591e+18 1.60114e-19 3.11827e-06 468920 0.172784 0 
63 1.13794e+18 1.57865e-19 3.09434e-06 473836 0.174463 0 
64 1.13998e+18 1.55727e-19 3.0708e-06 478591 0.176128 0 
65 1.14202e+18 1.53787e-19 3.04762e-06 482935 0.177778 0 
66 1.14406e+18 1.51904e-19 3.02492e-06 487088 0.179416 0 
