# Athena++ data at time=8.140000e+12  cycle=677947253  variables=prim 
# i       x1v         rho          press          vel1         vel2         vel3     
1 1.01162e+18 2.68461e-18 1.12659e-05 -35787.2 1.33464e-09 0 
2 1.01366e+18 2.43482e-18 1.05432e-05 45367.7 0.00381495 0 
3 1.01569e+18 2.296e-18 1.00941e-05 41313.7 0.00910971 0 
4 1.01773e+18 2.16481e-18 9.67435e-06 43231.3 0.0146285 0 
5 1.01977e+18 2.0421e-18 9.28456e-06 45432.3 0.0200267 0 
6 1.02181e+18 1.92707e-18 8.91845e-06 47924.9 0.0252311 0 
7 1.02384e+18 1.8166e-18 8.57477e-06 50611.2 0.0302358 0 
8 1.02588e+18 1.70978e-18 8.25237e-06 53569.8 0.0350462 0 
9 1.02792e+18 1.6116e-18 7.94968e-06 56620.7 0.0396691 0 
10 1.02996e+18 1.51788e-18 7.66587e-06 59865.7 0.0441142 0 
11 1.03199e+18 1.43249e-18 7.39903e-06 63207.7 0.0483943 0 
12 1.03403e+18 1.35163e-18 7.14842e-06 66702.3 0.0525226 0 
13 1.03607e+18 1.27401e-18 6.91286e-06 70484.1 0.0565105 0 
14 1.03811e+18 1.19781e-18 6.69205e-06 74659.8 0.0603675 0 
15 1.04014e+18 1.12544e-18 6.4852e-06 79152.4 0.0641012 0 
16 1.04218e+18 1.06112e-18 6.29139e-06 83667.2 0.0677187 0 
17 1.04422e+18 1.01353e-18 6.10729e-06 87346.8 0.0712252 0 
18 1.04626e+18 9.60378e-19 5.93454e-06 91556 0.0746273 0 
19 1.04829e+18 9.10955e-19 5.76985e-06 96340.2 0.0779304 0 
20 1.05033e+18 8.65029e-19 5.61471e-06 101025 0.0811404 0 
21 1.05237e+18 8.19692e-19 5.46809e-06 106153 0.0842631 0 
22 1.05441e+18 7.74359e-19 5.33e-06 111899 0.0873045 0 
23 1.05644e+18 7.37046e-19 5.19875e-06 117302 0.090269 0 
24 1.05848e+18 7.01886e-19 5.07511e-06 122566 0.0931612 0 
25 1.06052e+18 6.67026e-19 4.95762e-06 128460 0.0959846 0 
26 1.06256e+18 6.3343e-19 4.84633e-06 134776 0.0987424 0 
27 1.06459e+18 6.02662e-19 4.74072e-06 141186 0.101437 0 
28 1.06663e+18 5.72109e-19 4.64102e-06 148076 0.104072 0 
29 1.06867e+18 5.40511e-19 4.54686e-06 156064 0.10665 0 
30 1.07071e+18 5.09975e-19 4.45811e-06 164778 0.109173 0 
31 1.07274e+18 4.84794e-19 4.37394e-06 172880 0.111644 0 
32 1.07478e+18 4.63756e-19 4.29421e-06 180062 0.114066 0 
33 1.07682e+18 4.4235e-19 4.21874e-06 187884 0.11644 0 
34 1.07886e+18 4.19623e-19 4.14678e-06 197312 0.11877 0 
35 1.08089e+18 3.9616e-19 4.07868e-06 208284 0.121058 0 
36 1.08293e+18 3.72435e-19 4.01441e-06 220825 0.123305 0 
37 1.08497e+18 3.45392e-19 3.95525e-06 236827 0.125515 0 
38 1.08701e+18 3.16059e-19 3.90069e-06 257246 0.127691 0 
39 1.08904e+18 2.97515e-19 3.84655e-06 274257 0.129834 0 
40 1.09108e+18 2.79033e-19 3.80063e-06 290000 0.131948 0 
41 1.09312e+18 2.58792e-19 3.75603e-06 311286 0.134035 0 
42 1.09516e+18 2.40998e-19 3.71366e-06 333442 0.136095 0 
43 1.09719e+18 2.26031e-19 3.67536e-06 353620 0.138132 0 
44 1.09923e+18 2.15798e-19 3.63869e-06 368999 0.140147 0 
45 1.10127e+18 2.11436e-19 3.60299e-06 376376 0.14214 0 
46 1.10331e+18 2.07589e-19 3.57034e-06 381108 0.144113 0 
47 1.10534e+18 2.037e-19 3.53739e-06 387021 0.146066 0 
48 1.10738e+18 1.99951e-19 3.50526e-06 392835 0.147999 0 
49 1.10942e+18 1.96324e-19 3.47386e-06 398618 0.149914 0 
50 1.11146e+18 1.92811e-19 3.44313e-06 404390 0.15181 0 
51 1.11349e+18 1.89409e-19 3.41307e-06 410128 0.153689 0 
52 1.11553e+18 1.86244e-19 3.38357e-06 415623 0.155549 0 
53 1.11757e+18 1.83295e-19 3.35471e-06 420781 0.157391 0 
54 1.11961e+18 1.80435e-19 3.32645e-06 425866 0.159217 0 
55 1.12164e+18 1.77647e-19 3.29869e-06 430986 0.161026 0 
56 1.12368e+18 1.74935e-19 3.27145e-06 436085 0.162818 0 
57 1.12572e+18 1.72295e-19 3.24472e-06 441166 0.164594 0 
58 1.12776e+18 1.69726e-19 3.21848e-06 446231 0.166354 0 
59 1.12979e+18 1.67224e-19 3.19272e-06 451277 0.168098 0 
60 1.13183e+18 1.64787e-19 3.16742e-06 456305 0.169827 0 
61 1.13387e+18 1.62414e-19 3.14258e-06 461312 0.171541 0 
62 1.13591e+18 1.60101e-19 3.11818e-06 466296 0.17324 0 
63 1.13794e+18 1.5785e-19 3.09422e-06 471240 0.174925 0 
64 1.13998e+18 1.55712e-19 3.07066e-06 476015 0.176596 0 
65 1.14202e+18 1.5377e-19 3.04746e-06 480376 0.178253 0 
66 1.14406e+18 1.51885e-19 3.02475e-06 484550 0.179896 0 
67 1.14609e+18 1.50031e-19 3.00233e-06 488811 0.181526 0 
68 1.14813e+18 1.48214e-19 2.98023e-06 493082 0.183142 0 
69 1.15017e+18 1.46064e-19 2.95885e-06 498067 0.184746 0 
70 1.15221e+18 1.44626e-19 2.93697e-06 502006 0.186337 0 
71 1.15424e+18 1.43285e-19 2.91627e-06 504573 0.187915 0 
72 1.15628e+18 1.41935e-19 2.89549e-06 507622 0.189481 0 
73 1.15832e+18 1.40607e-19 2.87503e-06 510611 0.191034 0 
74 1.16036e+18 1.39298e-19 2.85483e-06 513601 0.192576 0 
75 1.16239e+18 1.38007e-19 2.83489e-06 516591 0.194105 0 
76 1.16443e+18 1.36733e-19 2.8152e-06 519579 0.195623 0 
77 1.16647e+18 1.35477e-19 2.79575e-06 522566 0.197129 0 
78 1.16851e+18 1.34238e-19 2.77655e-06 525551 0.198623 0 
79 1.17054e+18 1.33016e-19 2.75759e-06 528534 0.200106 0 
80 1.17258e+18 1.31811e-19 2.73886e-06 531515 0.201578 0 
81 1.17462e+18 1.30622e-19 2.72037e-06 534494 0.203039 0 
82 1.17666e+18 1.29449e-19 2.7021e-06 537470 0.204488 0 
83 1.17869e+18 1.28291e-19 2.68406e-06 540445 0.205927 0 
84 1.18073e+18 1.27149e-19 2.66624e-06 543417 0.207355 0 
85 1.18277e+18 1.26023e-19 2.64864e-06 546386 0.208772 0 
86 1.18481e+18 1.24911e-19 2.63125e-06 549353 0.210179 0 
87 1.18684e+18 1.23814e-19 2.61407e-06 552317 0.211575 0 
88 1.18888e+18 1.22732e-19 2.5971e-06 555278 0.21296 0 
89 1.19092e+18 1.21664e-19 2.58034e-06 558236 0.214335 0 
90 1.19296e+18 1.2061e-19 2.56377e-06 561191 0.2157 0 
91 1.19499e+18 1.19569e-19 2.5474e-06 564143 0.217055 0 
92 1.19703e+18 1.18542e-19 2.53123e-06 567092 0.2184 0 
93 1.19907e+18 1.17529e-19 2.51525e-06 570037 0.219735 0 
94 1.20111e+18 1.16529e-19 2.49946e-06 572979 0.22106 0 
95 1.20314e+18 1.15541e-19 2.48385e-06 575917 0.222375 0 
96 1.20518e+18 1.14567e-19 2.46842e-06 578852 0.223681 0 
97 1.20722e+18 1.13605e-19 2.45318e-06 581783 0.224978 0 
98 1.20926e+18 1.12655e-19 2.43811e-06 584709 0.226266 0 
99 1.21129e+18 1.11717e-19 2.42322e-06 587632 0.227545 0 
100 1.21333e+18 1.10791e-19 2.4085e-06 590550 0.228815 0 
101 1.21537e+18 1.09877e-19 2.39395e-06 593462 0.230076 0 
102 1.21741e+18 1.08975e-19 2.37957e-06 596358 0.231329 0 
103 1.21944e+18 1.0811e-19 2.36534e-06 599142 0.232573 0 
104 1.22148e+18 1.07281e-19 2.35129e-06 601765 0.233808 0 
105 1.22352e+18 1.06462e-19 2.33741e-06 604356 0.235036 0 
106 1.22556e+18 1.05651e-19 2.32367e-06 606969 0.236255 0 
107 1.22759e+18 1.0485e-19 2.31007e-06 609575 0.237466 0 
108 1.22963e+18 1.04058e-19 2.29662e-06 612178 0.238668 0 
109 1.23167e+18 1.03275e-19 2.28332e-06 614778 0.239863 0 
110 1.23371e+18 1.025e-19 2.27016e-06 617375 0.24105 0 
111 1.23574e+18 1.01735e-19 2.25714e-06 619969 0.242229 0 
112 1.23778e+18 1.00978e-19 2.24426e-06 622559 0.2434 0 
113 1.23982e+18 1.00229e-19 2.23151e-06 625146 0.244563 0 
114 1.24186e+18 9.94886e-20 2.2189e-06 627730 0.245719 0 
115 1.24389e+18 9.87565e-20 2.20642e-06 630310 0.246867 0 
116 1.24593e+18 9.80325e-20 2.19408e-06 632887 0.248008 0 
117 1.24797e+18 9.73165e-20 2.18186e-06 635460 0.249141 0 
118 1.25001e+18 9.66083e-20 2.16977e-06 638030 0.250267 0 
119 1.25204e+18 9.59079e-20 2.15781e-06 640596 0.251386 0 
120 1.25408e+18 9.52152e-20 2.14597e-06 643158 0.252498 0 
121 1.25612e+18 9.453e-20 2.13425e-06 645716 0.253602 0 
122 1.25816e+18 9.38523e-20 2.12266e-06 648271 0.2547 0 
123 1.26019e+18 9.31819e-20 2.11118e-06 650822 0.25579 0 
124 1.26223e+18 9.25187e-20 2.09982e-06 653369 0.256874 0 
125 1.26427e+18 9.18627e-20 2.08858e-06 655911 0.257951 0 
126 1.26631e+18 9.12138e-20 2.07745e-06 658450 0.259021 0 
127 1.26834e+18 9.05718e-20 2.06644e-06 660985 0.260084 0 
128 1.27038e+18 8.99367e-20 2.05553e-06 663516 0.26114 0 
129 1.27242e+18 8.93083e-20 2.04474e-06 666042 0.26219 0 
130 1.27446e+18 8.86867e-20 2.03406e-06 668564 0.263234 0 
131 1.27649e+18 8.80717e-20 2.02348e-06 671080 0.264271 0 
132 1.27853e+18 8.74633e-20 2.01301e-06 673588 0.265301 0 
133 1.28057e+18 8.68621e-20 2.00266e-06 676072 0.266325 0 
134 1.28261e+18 8.62693e-20 1.99244e-06 678478 0.267344 0 
135 1.28464e+18 8.57977e-20 1.98222e-06 680239 0.268356 0 
136 1.28668e+18 8.5366e-20 1.97225e-06 681427 0.269362 0 
137 1.28872e+18 8.49361e-20 1.96232e-06 682704 0.270362 0 
138 1.29076e+18 8.45088e-20 1.95244e-06 684025 0.271356 0 
139 1.29279e+18 8.40327e-20 1.94269e-06 685683 0.272344 0 
