# Athena++ data at time=1.630000e+12  cycle=135773217  variables=prim 
# i       x1v         rho          press          vel1         vel2         vel3     
1 1.01162e+18 2.68461e-18 1.12659e-05 -146195 5.68628e-09 0 
2 1.01366e+18 2.39876e-18 1.0429e-05 -62978 0.0154783 0 
3 1.01569e+18 2.25101e-18 9.95358e-06 -77313.2 0.0202786 0 
4 1.01773e+18 2.1e-18 9.47536e-06 -84080.7 0.0260876 0 
5 1.01977e+18 1.96219e-18 9.03777e-06 -94133.9 0.0313371 0 
6 1.02181e+18 1.82887e-18 8.62382e-06 -106277 0.03631 0 
7 1.02384e+18 1.69995e-18 8.23722e-06 -121074 0.0413361 0 
8 1.02588e+18 1.5817e-18 7.87539e-06 -137603 0.0464012 0 
9 1.02792e+18 1.47325e-18 7.54526e-06 -152690 0.0511702 0 
10 1.02996e+18 1.37874e-18 7.25337e-06 -160700 0.0553866 0 
11 1.03199e+18 1.2959e-18 7.00077e-06 -161233 0.0590858 0 
12 1.03403e+18 1.21695e-18 6.77048e-06 -153623 0.0624708 0 
13 1.03607e+18 1.14653e-18 6.57154e-06 -132544 0.065764 0 
14 1.03811e+18 1.09086e-18 6.40007e-06 -99515.9 0.0691175 0 
15 1.04014e+18 1.04684e-18 6.23331e-06 -67390.3 0.0725692 0 
16 1.04218e+18 1.01004e-18 6.10836e-06 -33641.3 0.0760429 0 
17 1.04422e+18 9.67273e-19 5.96709e-06 1078.21 0.0793966 0 
18 1.04626e+18 9.21663e-19 5.81529e-06 25217.1 0.0825369 0 
19 1.04829e+18 8.76184e-19 5.66049e-06 40305 0.0853918 0 
20 1.05033e+18 8.2811e-19 5.50448e-06 49398.6 0.0879553 0 
21 1.05237e+18 7.77985e-19 5.35232e-06 54221.6 0.0902657 0 
22 1.05441e+18 7.36165e-19 5.20667e-06 56660 0.0923841 0 
23 1.05644e+18 6.96628e-19 5.06991e-06 59081.5 0.094368 0 
24 1.05848e+18 6.57844e-19 4.94244e-06 63313.9 0.0962701 0 
25 1.06052e+18 6.22639e-19 4.82424e-06 69300 0.0981359 0 
26 1.06256e+18 5.9022e-19 4.71541e-06 76667.6 0.0999933 0 
27 1.06459e+18 5.5757e-19 4.61409e-06 85209.4 0.101863 0 
28 1.06663e+18 5.23405e-19 4.52026e-06 94971.5 0.10376 0 
29 1.06867e+18 4.95053e-19 4.42993e-06 103853 0.105686 0 
30 1.07071e+18 4.72849e-19 4.34475e-06 111070 0.107637 0 
31 1.07274e+18 4.50084e-19 4.26348e-06 119285 0.109608 0 
32 1.07478e+18 4.26142e-19 4.18666e-06 129594 0.111588 0 
33 1.07682e+18 4.0174e-19 4.11524e-06 142537 0.113572 0 
34 1.07886e+18 3.77099e-19 4.04848e-06 158416 0.115563 0 
35 1.08089e+18 3.47889e-19 3.98496e-06 175218 0.117563 0 
36 1.08293e+18 3.18793e-19 3.93101e-06 193429 0.119564 0 
37 1.08497e+18 2.99756e-19 3.87552e-06 208879 0.121545 0 
38 1.08701e+18 2.79222e-19 3.82602e-06 222217 0.123528 0 
39 1.08904e+18 2.57326e-19 3.77772e-06 238892 0.125521 0 
40 1.09108e+18 2.37242e-19 3.73447e-06 257969 0.127509 0 
41 1.09312e+18 2.23841e-19 3.69345e-06 274708 0.129496 0 
42 1.09516e+18 2.1586e-19 3.6562e-06 284557 0.131502 0 
43 1.09719e+18 2.11621e-19 3.62106e-06 290098 0.133518 0 
44 1.09923e+18 2.07706e-19 3.58785e-06 295207 0.135537 0 
45 1.10127e+18 2.0387e-19 3.55509e-06 301062 0.137567 0 
46 1.10331e+18 2.00194e-19 3.5233e-06 306826 0.139621 0 
47 1.10534e+18 1.96646e-19 3.49227e-06 312488 0.141707 0 
48 1.10738e+18 1.93211e-19 3.46191e-06 318069 0.143829 0 
49 1.10942e+18 1.89887e-19 3.43224e-06 323709 0.145984 0 
50 1.11146e+18 1.86871e-19 3.40304e-06 329262 0.148166 0 
51 1.11349e+18 1.83993e-19 3.37458e-06 334880 0.150363 0 
52 1.11553e+18 1.8118e-19 3.34656e-06 340875 0.152555 0 
53 1.11757e+18 1.78424e-19 3.31894e-06 346963 0.154719 0 
54 1.11961e+18 1.75717e-19 3.29165e-06 352809 0.156831 0 
55 1.12164e+18 1.73054e-19 3.26466e-06 358170 0.158879 0 
56 1.12368e+18 1.70444e-19 3.23802e-06 362984 0.160857 0 
57 1.12572e+18 1.67899e-19 3.21185e-06 367361 0.162767 0 
58 1.12776e+18 1.65434e-19 3.18624e-06 371479 0.164615 0 
59 1.12979e+18 1.63057e-19 3.16128e-06 375474 0.166409 0 
60 1.13183e+18 1.60769e-19 3.13698e-06 379370 0.168156 0 
61 1.13387e+18 1.58569e-19 3.11333e-06 383072 0.169865 0 
62 1.13591e+18 1.56546e-19 3.09024e-06 386303 0.171542 0 
63 1.13794e+18 1.54688e-19 3.06771e-06 388884 0.173196 0 
64 1.13998e+18 1.52887e-19 3.04569e-06 390972 0.174836 0 
65 1.14202e+18 1.51131e-19 3.02408e-06 392683 0.176469 0 
66 1.14406e+18 1.49413e-19 3.0028e-06 394022 0.178099 0 
67 1.14609e+18 1.47297e-19 2.98236e-06 396088 0.179731 0 
68 1.14813e+18 1.45939e-19 2.96142e-06 397556 0.181367 0 
69 1.15017e+18 1.44663e-19 2.94148e-06 397915 0.183008 0 
70 1.15221e+18 1.43385e-19 2.92155e-06 398806 0.184652 0 
71 1.15424e+18 1.42135e-19 2.902e-06 399883 0.186302 0 
72 1.15628e+18 1.40906e-19 2.88275e-06 401298 0.187958 0 
73 1.15832e+18 1.39698e-19 2.86378e-06 403095 0.189626 0 
74 1.16036e+18 1.38508e-19 2.84506e-06 405299 0.191309 0 
75 1.16239e+18 1.37331e-19 2.82654e-06 407898 0.193014 0 
76 1.16443e+18 1.36163e-19 2.80815e-06 410862 0.194748 0 
77 1.16647e+18 1.34997e-19 2.78983e-06 414155 0.196519 0 
78 1.16851e+18 1.33829e-19 2.7715e-06 417747 0.198334 0 
