# Athena++ data at time=2.930000e+12  cycle=244041402  variables=prim 
# i       x1v         rho          press          vel1         vel2         vel3     
1 1.01162e+18 2.68461e-18 1.12659e-05 -38131.1 1.33464e-09 0 
2 1.01366e+18 2.43523e-18 1.05445e-05 42639 0.00367436 0 
3 1.01569e+18 2.29687e-18 1.00969e-05 38422.8 0.00873626 0 
4 1.01773e+18 2.16602e-18 9.67809e-06 40271.6 0.014302 0 
5 1.01977e+18 2.04352e-18 9.28898e-06 42412 0.0199388 0 
6 1.02181e+18 1.9287e-18 8.92342e-06 44849.2 0.0253364 0 
7 1.02384e+18 1.81844e-18 8.5802e-06 47484.3 0.0304214 0 
8 1.02588e+18 1.71184e-18 8.2582e-06 50383.5 0.0352404 0 
9 1.02792e+18 1.61371e-18 7.95589e-06 53364.4 0.0398231 0 
10 1.02996e+18 1.52019e-18 7.67243e-06 56510.5 0.0441699 0 
11 1.03199e+18 1.43484e-18 7.40598e-06 59730.4 0.0482967 0 
12 1.03403e+18 1.35412e-18 7.15573e-06 63072.5 0.052253 0 
13 1.03607e+18 1.27675e-18 6.92053e-06 66664.1 0.0560982 0 
14 1.03811e+18 1.20084e-18 6.70004e-06 70614.6 0.0598708 0 
15 1.04014e+18 1.12833e-18 6.49352e-06 74885.5 0.0635741 0 
16 1.04218e+18 1.06424e-18 6.29997e-06 79169.1 0.0671846 0 
17 1.04422e+18 1.01644e-18 6.11622e-06 82676.6 0.0706696 0 
18 1.04626e+18 9.63414e-19 5.94362e-06 86693.6 0.074008 0 
19 1.04829e+18 9.13882e-19 5.77922e-06 91262.7 0.0771917 0 
20 1.05033e+18 8.68139e-19 5.62424e-06 95736.9 0.0802305 0 
21 1.05237e+18 8.23036e-19 5.47775e-06 100622 0.0831461 0 
22 1.05441e+18 7.77991e-19 5.33968e-06 106108 0.0859654 0 
23 1.05644e+18 7.40049e-19 5.2086e-06 111372 0.0887102 0 
24 1.05848e+18 7.05009e-19 5.08491e-06 116463 0.0913982 0 
25 1.06052e+18 6.7036e-19 4.96751e-06 122086 0.0940409 0 
26 1.06256e+18 6.36705e-19 4.85625e-06 128176 0.096644 0 
27 1.06459e+18 6.05941e-19 4.75063e-06 134362 0.0992085 0 
28 1.06663e+18 5.75656e-19 4.65087e-06 140947 0.101734 0 
29 1.06867e+18 5.44477e-19 4.55659e-06 148535 0.10422 0 
30 1.07071e+18 5.13536e-19 4.46781e-06 156989 0.106667 0 
31 1.07274e+18 4.87623e-19 4.38362e-06 165022 0.109075 0 
32 1.07478e+18 4.6676e-19 4.30378e-06 171938 0.111442 0 
33 1.07682e+18 4.45677e-19 4.22833e-06 179301 0.113771 0 
34 1.07886e+18 4.23382e-19 4.15624e-06 188179 0.116064 0 
35 1.08089e+18 4.00368e-19 4.08798e-06 198473 0.118322 0 
36 1.08293e+18 3.76853e-19 4.02347e-06 210309 0.120546 0 
