# Athena++ data at time=7.690000e+12  cycle=640469765  variables=prim 
# i       x1v         rho          press          vel1         vel2         vel3     
1 1.01162e+18 2.68461e-18 1.12659e-05 -35299.6 1.33464e-09 0 
2 1.01366e+18 2.4348e-18 1.05431e-05 45914.5 0.00380739 0 
3 1.01569e+18 2.29592e-18 1.00939e-05 41903.7 0.00909734 0 
4 1.01773e+18 2.16467e-18 9.67393e-06 43847.8 0.0145805 0 
5 1.01977e+18 2.04194e-18 9.28407e-06 46077.5 0.0199301 0 
6 1.02181e+18 1.92688e-18 8.91788e-06 48601.7 0.0251034 0 
7 1.02384e+18 1.81639e-18 8.57415e-06 51320.8 0.0301027 0 
8 1.02588e+18 1.70955e-18 8.25169e-06 54313.9 0.034926 0 
9 1.02792e+18 1.61135e-18 7.94896e-06 57398.9 0.0395704 0 
10 1.02996e+18 1.51761e-18 7.66511e-06 60678.8 0.0440399 0 
11 1.03199e+18 1.43222e-18 7.39823e-06 64055.2 0.0483436 0 
12 1.03403e+18 1.35134e-18 7.14759e-06 67584.4 0.0524929 0 
13 1.03607e+18 1.27371e-18 6.91199e-06 71403 0.056499 0 
14 1.03811e+18 1.19748e-18 6.69117e-06 75617.5 0.060372 0 
15 1.04014e+18 1.12512e-18 6.48429e-06 80147.7 0.0641203 0 
16 1.04218e+18 1.06078e-18 6.29047e-06 84698.8 0.0677521 0 
17 1.04422e+18 1.01322e-18 6.10634e-06 88402.7 0.0712726 0 
18 1.04626e+18 9.60062e-19 5.9336e-06 92639.2 0.0746877 0 
19 1.04829e+18 9.10652e-19 5.76888e-06 97456.4 0.0780017 0 
20 1.05033e+18 8.6471e-19 5.61374e-06 102172 0.08122 0 
21 1.05237e+18 8.1935e-19 5.4671e-06 107334 0.0843474 0 
22 1.05441e+18 7.73989e-19 5.32902e-06 113117 0.0873894 0 
23 1.05644e+18 7.36742e-19 5.19776e-06 118543 0.0903502 0 
24 1.05848e+18 7.01571e-19 5.07412e-06 123835 0.0932344 0 
25 1.06052e+18 6.66689e-19 4.95663e-06 129770 0.0960461 0 
26 1.06256e+18 6.331e-19 4.84534e-06 136123 0.0987893 0 
27 1.06459e+18 6.02332e-19 4.73973e-06 142573 0.101468 0 
28 1.06663e+18 5.71752e-19 4.64003e-06 149512 0.104085 0 
29 1.06867e+18 5.40112e-19 4.5459e-06 157566 0.106645 0 
30 1.07071e+18 5.0962e-19 4.45715e-06 166332 0.109151 0 
31 1.07274e+18 4.84514e-19 4.37298e-06 174466 0.111605 0 
32 1.07478e+18 4.6346e-19 4.29328e-06 181697 0.114011 0 
33 1.07682e+18 4.42024e-19 4.21781e-06 189590 0.116372 0 
34 1.07886e+18 4.19273e-19 4.14586e-06 199096 0.118688 0 
35 1.08089e+18 3.95748e-19 4.0778e-06 210175 0.120963 0 
36 1.08293e+18 3.71995e-19 4.01353e-06 222830 0.123199 0 
37 1.08497e+18 3.44914e-19 3.95443e-06 238973 0.125397 0 
38 1.08701e+18 3.15725e-19 3.89986e-06 259494 0.127563 0 
39 1.08904e+18 2.97133e-19 3.84577e-06 276624 0.129695 0 
40 1.09108e+18 2.7859e-19 3.79988e-06 292564 0.131798 0 
41 1.09312e+18 2.58407e-19 3.75527e-06 313985 0.133874 0 
42 1.09516e+18 2.40539e-19 3.71303e-06 336342 0.135924 0 
43 1.09719e+18 2.25738e-19 3.67465e-06 356542 0.13795 0 
44 1.09923e+18 2.15691e-19 3.63802e-06 371714 0.139954 0 
45 1.10127e+18 2.11338e-19 3.60237e-06 379066 0.141936 0 
46 1.10331e+18 2.07489e-19 3.56971e-06 383846 0.143898 0 
47 1.10534e+18 2.03602e-19 3.53676e-06 389789 0.14584 0 
48 1.10738e+18 1.99854e-19 3.50464e-06 395635 0.147763 0 
49 1.10942e+18 1.96228e-19 3.47324e-06 401450 0.149666 0 
50 1.11146e+18 1.92716e-19 3.44251e-06 407255 0.151551 0 
51 1.11349e+18 1.89315e-19 3.41246e-06 413024 0.153419 0 
52 1.11553e+18 1.8616e-19 3.38296e-06 418537 0.155268 0 
53 1.11757e+18 1.83213e-19 3.35411e-06 423715 0.157099 0 
54 1.11961e+18 1.80353e-19 3.32585e-06 428835 0.158914 0 
55 1.12164e+18 1.77566e-19 3.29809e-06 433986 0.160712 0 
56 1.12368e+18 1.74854e-19 3.27085e-06 439116 0.162493 0 
57 1.12572e+18 1.72215e-19 3.24413e-06 444228 0.164259 0 
58 1.12776e+18 1.69647e-19 3.21789e-06 449323 0.166009 0 
59 1.12979e+18 1.67145e-19 3.19213e-06 454400 0.167743 0 
60 1.13183e+18 1.64709e-19 3.16683e-06 459458 0.169464 0 
61 1.13387e+18 1.62336e-19 3.14199e-06 464496 0.171169 0 
62 1.13591e+18 1.60025e-19 3.11759e-06 469509 0.172861 0 
63 1.13794e+18 1.57774e-19 3.09364e-06 474481 0.174539 0 
64 1.13998e+18 1.55645e-19 3.07008e-06 479264 0.176203 0 
65 1.14202e+18 1.53705e-19 3.04689e-06 483638 0.177854 0 
66 1.14406e+18 1.5182e-19 3.02418e-06 487843 0.179491 0 
67 1.14609e+18 1.49966e-19 3.00175e-06 492129 0.181115 0 
68 1.14813e+18 1.48149e-19 2.97966e-06 496424 0.182726 0 
69 1.15017e+18 1.46017e-19 2.95827e-06 501402 0.184325 0 
70 1.15221e+18 1.44581e-19 2.9364e-06 505338 0.18591 0 
71 1.15424e+18 1.43239e-19 2.9157e-06 507931 0.187482 0 
72 1.15628e+18 1.41888e-19 2.89492e-06 510998 0.189042 0 
73 1.15832e+18 1.40561e-19 2.87446e-06 514007 0.19059 0 
74 1.16036e+18 1.39251e-19 2.85426e-06 517018 0.192127 0 
75 1.16239e+18 1.3796e-19 2.83431e-06 520029 0.193651 0 
76 1.16443e+18 1.36686e-19 2.81462e-06 523040 0.195163 0 
77 1.16647e+18 1.3543e-19 2.79517e-06 526049 0.196665 0 
78 1.16851e+18 1.34191e-19 2.77597e-06 529057 0.198154 0 
79 1.17054e+18 1.32969e-19 2.75701e-06 532063 0.199633 0 
80 1.17258e+18 1.31763e-19 2.73828e-06 535069 0.201101 0 
81 1.17462e+18 1.30574e-19 2.71979e-06 538073 0.202558 0 
82 1.17666e+18 1.29401e-19 2.70152e-06 541075 0.204004 0 
83 1.17869e+18 1.28243e-19 2.68348e-06 544075 0.205439 0 
84 1.18073e+18 1.27101e-19 2.66565e-06 547073 0.206865 0 
85 1.18277e+18 1.25975e-19 2.64805e-06 550070 0.208279 0 
86 1.18481e+18 1.24863e-19 2.63066e-06 553064 0.209684 0 
87 1.18684e+18 1.23766e-19 2.61348e-06 556055 0.211079 0 
88 1.18888e+18 1.22683e-19 2.59651e-06 559044 0.212463 0 
89 1.19092e+18 1.21615e-19 2.57974e-06 562030 0.213838 0 
90 1.19296e+18 1.2056e-19 2.56317e-06 565014 0.215203 0 
91 1.19499e+18 1.1952e-19 2.5468e-06 567994 0.216559 0 
92 1.19703e+18 1.18493e-19 2.53063e-06 570971 0.217905 0 
93 1.19907e+18 1.17479e-19 2.51464e-06 573945 0.219241 0 
94 1.20111e+18 1.16478e-19 2.49885e-06 576916 0.220569 0 
95 1.20314e+18 1.15491e-19 2.48324e-06 579883 0.221887 0 
96 1.20518e+18 1.14516e-19 2.46781e-06 582846 0.223197 0 
97 1.20722e+18 1.13553e-19 2.45256e-06 585806 0.224497 0 
98 1.20926e+18 1.12603e-19 2.43749e-06 588762 0.225789 0 
99 1.21129e+18 1.11665e-19 2.4226e-06 591714 0.227072 0 
100 1.21333e+18 1.10739e-19 2.40788e-06 594662 0.228346 0 
101 1.21537e+18 1.09825e-19 2.39332e-06 597603 0.229611 0 
102 1.21741e+18 1.08923e-19 2.37895e-06 600528 0.230868 0 
103 1.21944e+18 1.08062e-19 2.36471e-06 603323 0.232116 0 
104 1.22148e+18 1.07233e-19 2.35066e-06 605962 0.233355 0 
105 1.22352e+18 1.06413e-19 2.33678e-06 608587 0.234587 0 
106 1.22556e+18 1.05603e-19 2.32303e-06 611228 0.235809 0 
107 1.22759e+18 1.04801e-19 2.30943e-06 613864 0.237024 0 
108 1.22963e+18 1.04009e-19 2.29598e-06 616497 0.23823 0 
109 1.23167e+18 1.03225e-19 2.28267e-06 619127 0.239428 0 
110 1.23371e+18 1.0245e-19 2.26951e-06 621754 0.240618 0 
111 1.23574e+18 1.01684e-19 2.25649e-06 624379 0.2418 0 
112 1.23778e+18 1.00927e-19 2.2436e-06 627000 0.242975 0 
113 1.23982e+18 1.00178e-19 2.23086e-06 629618 0.244142 0 
114 1.24186e+18 9.94376e-20 2.21824e-06 632233 0.245301 0 
115 1.24389e+18 9.87052e-20 2.20576e-06 634845 0.246452 0 
116 1.24593e+18 9.79809e-20 2.19342e-06 637454 0.247596 0 
117 1.24797e+18 9.72647e-20 2.1812e-06 640060 0.248733 0 
118 1.25001e+18 9.65563e-20 2.16911e-06 642662 0.249862 0 
119 1.25204e+18 9.58556e-20 2.15714e-06 645261 0.250985 0 
120 1.25408e+18 9.51627e-20 2.1453e-06 647857 0.2521 0 
121 1.25612e+18 9.44773e-20 2.13359e-06 650449 0.253208 0 
122 1.25816e+18 9.37994e-20 2.12199e-06 653037 0.254309 0 
123 1.26019e+18 9.31288e-20 2.11051e-06 655621 0.255403 0 
124 1.26223e+18 9.24655e-20 2.09915e-06 658202 0.25649 0 
125 1.26427e+18 9.18093e-20 2.08791e-06 660779 0.257571 0 
126 1.26631e+18 9.11602e-20 2.07678e-06 663352 0.258645 0 
127 1.26834e+18 9.05181e-20 2.06577e-06 665921 0.259712 0 
128 1.27038e+18 8.98828e-20 2.05486e-06 668486 0.260773 0 
129 1.27242e+18 8.92543e-20 2.04407e-06 671047 0.261827 0 
130 1.27446e+18 8.86326e-20 2.03339e-06 673604 0.262875 0 
131 1.27649e+18 8.80174e-20 2.02281e-06 676156 0.263917 0 
132 1.27853e+18 8.7409e-20 2.01235e-06 678699 0.264952 0 
133 1.28057e+18 8.68077e-20 2.00199e-06 681216 0.265981 0 
134 1.28261e+18 8.62154e-20 1.99178e-06 683642 0.267005 0 
135 1.28464e+18 8.57682e-20 1.98154e-06 685292 0.268022 0 
136 1.28668e+18 8.53384e-20 1.97161e-06 686415 0.269033 0 
137 1.28872e+18 8.49074e-20 1.96165e-06 687759 0.270038 0 
138 1.29076e+18 8.448e-20 1.95178e-06 689101 0.271038 0 
139 1.29279e+18 8.39796e-20 1.94205e-06 690933 0.272032 0 
140 1.29483e+18 8.34128e-20 1.9323e-06 693448 0.27302 0 
141 1.29687e+18 8.28462e-20 1.92261e-06 696075 0.274002 0 
142 1.29891e+18 8.22876e-20 1.91305e-06 698608 0.274978 0 
143 1.30094e+18 8.1733e-20 1.90359e-06 701159 0.275949 0 
144 1.30298e+18 8.11823e-20 1.89422e-06 703722 0.276915 0 
145 1.30502e+18 8.06357e-20 1.88494e-06 706296 0.277874 0 
146 1.30706e+18 8.00929e-20 1.87575e-06 708882 0.278829 0 
147 1.30909e+18 7.9554e-20 1.86664e-06 711479 0.279778 0 
148 1.31113e+18 7.90187e-20 1.85763e-06 714088 0.280721 0 
149 1.31317e+18 7.84872e-20 1.8487e-06 716705 0.281659 0 
150 1.31521e+18 7.79599e-20 1.83987e-06 719322 0.282592 0 
151 1.31724e+18 7.74379e-20 1.83115e-06 721870 0.28352 0 
152 1.31928e+18 7.69375e-20 1.82263e-06 724180 0.284442 0 
153 1.32132e+18 7.67004e-20 1.81375e-06 724754 0.285359 0 
154 1.32336e+18 7.62873e-20 1.80575e-06 725769 0.286272 0 
155 1.32539e+18 7.58061e-20 1.79704e-06 728538 0.287179 0 
156 1.32743e+18 7.53487e-20 1.78867e-06 730702 0.288081 0 
157 1.32947e+18 7.48969e-20 1.78038e-06 732859 0.288979 0 
158 1.33151e+18 7.44485e-20 1.77217e-06 735034 0.289871 0 
159 1.33354e+18 7.4004e-20 1.76402e-06 737207 0.290759 0 
160 1.33558e+18 7.35634e-20 1.75595e-06 739378 0.291642 0 
161 1.33762e+18 7.31266e-20 1.74796e-06 741548 0.29252 0 
162 1.33966e+18 7.26935e-20 1.74003e-06 743716 0.293393 0 
163 1.34169e+18 7.2264e-20 1.73217e-06 745883 0.294262 0 
164 1.34373e+18 7.18382e-20 1.72439e-06 748049 0.295126 0 
165 1.34577e+18 7.1416e-20 1.71667e-06 750213 0.295986 0 
166 1.34781e+18 7.09974e-20 1.70902e-06 752377 0.296841 0 
167 1.34984e+18 7.05822e-20 1.70143e-06 754539 0.297692 0 
168 1.35188e+18 7.01705e-20 1.69392e-06 756700 0.298539 0 
169 1.35392e+18 6.97622e-20 1.68647e-06 758860 0.299381 0 
170 1.35596e+18 6.93574e-20 1.67908e-06 761019 0.300219 0 
171 1.35799e+18 6.89558e-20 1.67176e-06 763176 0.301052 0 
172 1.36003e+18 6.85576e-20 1.6645e-06 765333 0.301882 0 
173 1.36207e+18 6.81627e-20 1.65731e-06 767488 0.302707 0 
174 1.36411e+18 6.77709e-20 1.65018e-06 769642 0.303528 0 
175 1.36614e+18 6.73824e-20 1.64311e-06 771794 0.304345 0 
176 1.36818e+18 6.69971e-20 1.6361e-06 773944 0.305158 0 
177 1.37022e+18 6.66148e-20 1.62915e-06 776092 0.305966 0 
178 1.37226e+18 6.62357e-20 1.62227e-06 778237 0.306771 0 
179 1.37429e+18 6.58596e-20 1.61544e-06 780378 0.307572 0 
180 1.37633e+18 6.54865e-20 1.60867e-06 782516 0.308369 0 
181 1.37837e+18 6.51165e-20 1.60196e-06 784650 0.309162 0 
182 1.38041e+18 6.47493e-20 1.5953e-06 786780 0.309951 0 
183 1.38244e+18 6.43851e-20 1.58871e-06 788906 0.310737 0 
184 1.38448e+18 6.40239e-20 1.58217e-06 791028 0.311518 0 
185 1.38652e+18 6.36654e-20 1.57568e-06 793146 0.312296 0 
186 1.38856e+18 6.33098e-20 1.56926e-06 795259 0.31307 0 
187 1.39059e+18 6.29571e-20 1.56288e-06 797368 0.313841 0 
188 1.39263e+18 6.2607e-20 1.55657e-06 799473 0.314608 0 
189 1.39467e+18 6.22597e-20 1.5503e-06 801574 0.315371 0 
190 1.39671e+18 6.19151e-20 1.54409e-06 803670 0.316131 0 
191 1.39874e+18 6.15732e-20 1.53793e-06 805763 0.316887 0 
192 1.40078e+18 6.12339e-20 1.53183e-06 807853 0.31764 0 
193 1.40282e+18 6.08972e-20 1.52577e-06 809940 0.318389 0 
194 1.40486e+18 6.0563e-20 1.51977e-06 812025 0.319134 0 
195 1.40689e+18 6.02313e-20 1.51382e-06 814107 0.319877 0 
196 1.40893e+18 5.99021e-20 1.50791e-06 816188 0.320615 0 
197 1.41097e+18 5.95753e-20 1.50206e-06 818268 0.321351 0 
198 1.41301e+18 5.92508e-20 1.49625e-06 820347 0.322083 0 
199 1.41504e+18 5.89287e-20 1.4905e-06 822426 0.322812 0 
200 1.41708e+18 5.86089e-20 1.48479e-06 824506 0.323537 0 
201 1.41912e+18 5.82912e-20 1.47912e-06 826587 0.324259 0 
202 1.42116e+18 5.79758e-20 1.47351e-06 828670 0.324978 0 
203 1.42319e+18 5.76625e-20 1.46794e-06 830755 0.325694 0 
204 1.42523e+18 5.73513e-20 1.46241e-06 832843 0.326406 0 
205 1.42727e+18 5.70422e-20 1.45693e-06 834936 0.327115 0 
206 1.42931e+18 5.6735e-20 1.45149e-06 837033 0.327821 0 
207 1.43134e+18 5.64298e-20 1.4461e-06 839135 0.328524 0 
208 1.43338e+18 5.61265e-20 1.44075e-06 841244 0.329224 0 
209 1.43542e+18 5.5825e-20 1.43544e-06 843359 0.329921 0 
210 1.43746e+18 5.55254e-20 1.43018e-06 845483 0.330614 0 
211 1.43949e+18 5.52275e-20 1.42495e-06 847614 0.331305 0 
212 1.44153e+18 5.49313e-20 1.41977e-06 849756 0.331993 0 
213 1.44357e+18 5.46367e-20 1.41463e-06 851907 0.332678 0 
214 1.44561e+18 5.43438e-20 1.40953e-06 854069 0.33336 0 
215 1.44764e+18 5.40524e-20 1.40447e-06 856242 0.334039 0 
216 1.44968e+18 5.37625e-20 1.39945e-06 858428 0.334715 0 
217 1.45172e+18 5.3474e-20 1.39447e-06 860627 0.335389 0 
218 1.45376e+18 5.31869e-20 1.38953e-06 862840 0.336059 0 
219 1.45579e+18 5.29011e-20 1.38462e-06 865067 0.336727 0 
220 1.45783e+18 5.26166e-20 1.37976e-06 867308 0.337393 0 
