# Athena++ data at time=1.080000e+12  cycle=89967447  variables=prim 
# i       x1v         rho          press          vel1         vel2         vel3     
1 1.01162e+18 2.68461e-18 1.12659e-05 -27331.3 1.33464e-09 0 
2 1.01366e+18 2.43316e-18 1.05379e-05 54957.4 0.00561707 0 
3 1.01569e+18 2.2926e-18 1.00835e-05 50405.7 0.00967176 0 
4 1.01773e+18 2.16114e-18 9.66302e-06 51358.1 0.0125362 0 
5 1.01977e+18 2.03728e-18 9.26956e-06 52390.2 0.0150807 0 
6 1.02181e+18 1.92106e-18 8.90019e-06 52936.7 0.0174231 0 
7 1.02384e+18 1.80909e-18 8.55263e-06 52710.9 0.0197862 0 
8 1.02588e+18 1.70157e-18 8.22912e-06 51483.8 0.0224272 0 
9 1.02792e+18 1.60415e-18 7.92784e-06 49006 0.0254637 0 
10 1.02996e+18 1.51117e-18 7.64684e-06 45548.6 0.0288046 0 
11 1.03199e+18 1.42745e-18 7.38417e-06 41329.9 0.0321946 0 
12 1.03403e+18 1.34791e-18 7.13755e-06 36812.9 0.0354537 0 
13 1.03607e+18 1.27121e-18 6.90502e-06 32240.2 0.0386659 0 
14 1.03811e+18 1.19557e-18 6.68617e-06 27685.1 0.0421778 0 
15 1.04014e+18 1.12361e-18 6.47996e-06 23255 0.0464918 0 
16 1.04218e+18 1.05949e-18 6.28694e-06 19469.6 0.0522155 0 
17 1.04422e+18 1.01277e-18 6.10499e-06 15587.6 0.0601158 0 
18 1.04626e+18 9.59706e-19 5.93254e-06 11949.2 0.0709116 0 
19 1.04829e+18 9.10281e-19 5.7677e-06 8917.5 0.0849895 0 
20 1.05033e+18 8.6347e-19 5.60996e-06 6482.41 0.102367 0 
21 1.05237e+18 8.16575e-19 5.45913e-06 5108.95 0.12251 0 
22 1.05441e+18 7.69003e-19 5.31588e-06 5099.04 0.144281 0 
23 1.05644e+18 7.30772e-19 5.17828e-06 7659.03 0.166314 0 
24 1.05848e+18 6.924e-19 5.04562e-06 13349.2 0.187161 0 
25 1.06052e+18 6.54719e-19 4.92173e-06 20987.4 0.205452 0 
26 1.06256e+18 6.20001e-19 4.80497e-06 29383.9 0.220298 0 
27 1.06459e+18 5.87806e-19 4.69692e-06 38419.8 0.231441 0 
28 1.06663e+18 5.55032e-19 4.5954e-06 49840.9 0.239172 0 
29 1.06867e+18 5.20726e-19 4.50154e-06 65204.2 0.244203 0 
30 1.07071e+18 4.92249e-19 4.40987e-06 79859.9 0.247415 0 
31 1.07274e+18 4.70887e-19 4.3277e-06 91878.2 0.249535 0 
32 1.07478e+18 4.4934e-19 4.25012e-06 105681 0.251026 0 
33 1.07682e+18 4.2666e-19 4.17621e-06 120984 0.252171 0 
34 1.07886e+18 4.03429e-19 4.10692e-06 136853 0.253147 0 
35 1.08089e+18 3.80004e-19 4.04232e-06 153246 0.254057 0 
36 1.08293e+18 3.553e-19 3.9851e-06 173897 0.254958 0 
37 1.08497e+18 3.29871e-19 3.93216e-06 201478 0.255877 0 
38 1.08701e+18 3.07622e-19 3.88039e-06 228188 0.256836 0 
39 1.08904e+18 2.91011e-19 3.83394e-06 249440 0.257831 0 
40 1.09108e+18 2.73428e-19 3.79151e-06 272210 0.258876 0 
41 1.09312e+18 2.55197e-19 3.74911e-06 297817 0.259984 0 
42 1.09516e+18 2.38615e-19 3.71043e-06 323954 0.261139 0 
43 1.09719e+18 2.25199e-19 3.67329e-06 348073 0.262323 0 
44 1.09923e+18 2.15763e-19 3.63847e-06 364782 0.263525 0 
45 1.10127e+18 2.11771e-19 3.60509e-06 372944 0.264724 0 
46 1.10331e+18 2.0824e-19 3.57445e-06 378358 0.265919 0 
47 1.10534e+18 2.04657e-19 3.54347e-06 384416 0.267115 0 
48 1.10738e+18 2.01169e-19 3.51305e-06 389761 0.268323 0 
49 1.10942e+18 1.97756e-19 3.48306e-06 394327 0.269549 0 
50 1.11146e+18 1.94415e-19 3.4535e-06 398115 0.270794 0 
51 1.11349e+18 1.91155e-19 3.42443e-06 401129 0.272056 0 
52 1.11553e+18 1.87991e-19 3.39593e-06 403376 0.27332 0 
53 1.11757e+18 1.85121e-19 3.36806e-06 404893 0.274563 0 
54 1.11961e+18 1.82392e-19 3.34083e-06 405932 0.275761 0 
55 1.12164e+18 1.79742e-19 3.31415e-06 406726 0.276899 0 
56 1.12368e+18 1.77165e-19 3.28799e-06 407342 0.27798 0 
57 1.12572e+18 1.74653e-19 3.26228e-06 407929 0.279019 0 
58 1.12776e+18 1.72197e-19 3.23695e-06 408683 0.28004 0 
59 1.12979e+18 1.69782e-19 3.21192e-06 409838 0.281063 0 
60 1.13183e+18 1.67396e-19 3.18707e-06 411659 0.2821 0 
61 1.13387e+18 1.65023e-19 3.16231e-06 414426 0.283154 0 
62 1.13591e+18 1.62652e-19 3.13753e-06 418389 0.284219 0 
63 1.13794e+18 1.60281e-19 3.11273e-06 423619 0.285286 0 
64 1.13998e+18 1.57923e-19 3.08802e-06 429838 0.286347 0 
65 1.14202e+18 1.55606e-19 3.06359e-06 436569 0.287394 0 
66 1.14406e+18 1.53524e-19 3.03926e-06 443150 0.28842 0 
67 1.14609e+18 1.51492e-19 3.01528e-06 449935 0.289418 0 
68 1.14813e+18 1.49454e-19 2.99124e-06 457449 0.290382 0 
69 1.15017e+18 1.4747e-19 2.96771e-06 464710 0.291304 0 
70 1.15221e+18 1.45298e-19 2.94528e-06 470931 0.29218 0 
71 1.15424e+18 1.43831e-19 2.92305e-06 474800 0.29301 0 
72 1.15628e+18 1.42483e-19 2.90229e-06 477562 0.293797 0 
73 1.15832e+18 1.41172e-19 2.88203e-06 481123 0.294546 0 
74 1.16036e+18 1.39919e-19 2.86253e-06 484748 0.295265 0 
75 1.16239e+18 1.38692e-19 2.84337e-06 487954 0.295965 0 
76 1.16443e+18 1.37477e-19 2.8244e-06 490609 0.296659 0 
77 1.16647e+18 1.36283e-19 2.8057e-06 493136 0.297355 0 
78 1.16851e+18 1.35112e-19 2.78733e-06 496027 0.29806 0 
79 1.17054e+18 1.33957e-19 2.76918e-06 499478 0.298777 0 
80 1.17258e+18 1.328e-19 2.75103e-06 503442 0.299507 0 
81 1.17462e+18 1.31623e-19 2.73266e-06 507884 0.300252 0 
82 1.17666e+18 1.30417e-19 2.71396e-06 512910 0.301014 0 
