# Athena++ data at time=4.900000e+11  cycle=40808773  variables=uov 
# i       x1v         user_out_var0          user_out_var1          user_out_var2          user_out_var3          user_out_var4          user_out_var5      
1 1.01162e+18 4.98827 30503.7 1.00196e-15 0 0 3.83719e-05 
2 1.01366e+18 5.4984 31506.8 -3.5483e-17 0 0 3.82178e-05 
3 1.01569e+18 5.79284 31967.9 -5.66997e-17 0 0 3.80646e-05 
4 1.01773e+18 6.11757 32493.2 -6.32646e-17 0 0 3.79124e-05 
5 1.01977e+18 6.44611 33036.7 -5.73762e-17 0 0 3.7761e-05 
6 1.02181e+18 6.79305 33609.3 -4.69643e-17 0 0 3.76106e-05 
7 1.02384e+18 7.18008 34280.9 -4.03511e-17 0 0 3.7461e-05 
8 1.02588e+18 7.61799 35087.2 -3.5684e-17 0 0 3.73124e-05 
9 1.02792e+18 8.08181 35916.8 -4.11943e-17 0 0 3.71646e-05 
10 1.02996e+18 8.57501 36830.6 -4.66434e-17 0 0 3.70177e-05 
11 1.03199e+18 9.0586 37680.6 -6.29584e-17 0 0 3.68717e-05 
12 1.03403e+18 9.55371 38571.6 -7.92605e-17 0 0 3.67265e-05 
13 1.03607e+18 10.0832 39559.9 -8.8612e-17 0 0 3.65822e-05 
14 1.03811e+18 10.6866 40752.3 -8.35934e-17 0 0 3.64387e-05 
15 1.04014e+18 11.3479 42059.3 -6.29527e-17 0 0 3.62961e-05 
16 1.04218e+18 11.9889 43201.8 -7.87951e-14 0 0 3.61543e-05 
17 1.04422e+18 12.575 44104.2 -3.23085e-17 0 0 3.60134e-05 
18 1.04626e+18 13.2632 45323 -4.00216e-17 0 0 3.58733e-05 
19 1.04829e+18 13.9353 46451.5 -7.06697e-17 0 0 3.5734e-05 
20 1.05033e+18 14.6458 47680.4 -1.06199e-16 0 0 3.55954e-05 
21 1.05237e+18 15.4289 49103.3 -1.17036e-16 0 0 3.54577e-05 
22 1.05441e+18 16.2344 50571.2 -8.1143e-17 0 0 3.53208e-05 
23 1.05644e+18 17.0091 51851.3 -5.82616e-17 0 0 3.51847e-05 
24 1.05848e+18 17.8973 53371.7 -5.13603e-17 0 0 3.50494e-05 
25 1.06052e+18 18.9033 55160.4 -5.26886e-17 0 0 3.49149e-05 
26 1.06256e+18 19.9226 56931.3 -7.69669e-17 0 0 3.47811e-05 
27 1.06459e+18 21.0038 58872.6 -1.30022e-16 0 0 3.46481e-05 
28 1.06663e+18 22.1898 61126.8 -1.69188e-16 0 0 3.45158e-05 
29 1.06867e+18 23.3683 63409 -1.11773e-16 0 0 3.43844e-05 
30 1.07071e+18 24.3911 65295.1 -7.99327e-17 0 0 3.42536e-05 
31 1.07274e+18 26.3709 68705.4 -5.3167e-16 0 0 3.41236e-05 
32 1.07478e+18 36.3575 89171.5 -3.00192e-15 0 0 3.39944e-05 
33 1.07682e+18 68.5406 145315 -6.19138e-15 0 0 3.38658e-05 
34 1.07886e+18 134.28 212620 -4.28435e-15 0 0 3.3738e-05 
35 1.08089e+18 160.982 248579 -1.67384e-16 0 0 3.3611e-05 
36 1.08293e+18 161.874 249421 3.41057e-18 0 0 3.34846e-05 
37 1.08497e+18 161.684 249023 2.0628e-17 0 0 3.3359e-05 
38 1.08701e+18 161.389 248545 1.39002e-17 0 0 3.3234e-05 
39 1.08904e+18 161.194 248220 1.21172e-17 0 0 3.31098e-05 
40 1.09108e+18 160.991 247875 1.1958e-17 0 0 3.29862e-05 
41 1.09312e+18 160.793 247537 1.20242e-17 0 0 3.28634e-05 
42 1.09516e+18 160.593 247197 1.20058e-17 0 0 3.27412e-05 
43 1.09719e+18 160.393 246859 1.19629e-17 0 0 3.26197e-05 
44 1.09923e+18 160.194 246523 1.19192e-17 0 0 3.24989e-05 
45 1.10127e+18 159.996 246187 1.18768e-17 0 0 3.23788e-05 
46 1.10331e+18 159.798 245853 1.18349e-17 0 0 3.22593e-05 
47 1.10534e+18 159.6 245520 1.1793e-17 0 0 3.21405e-05 
48 1.10738e+18 159.402 245189 1.17514e-17 0 0 3.20223e-05 
49 1.10942e+18 159.206 244859 1.17102e-17 0 0 3.19048e-05 
50 1.11146e+18 159.009 244530 1.16696e-17 0 0 3.17879e-05 
51 1.11349e+18 158.813 244203 1.16296e-17 0 0 3.16717e-05 
52 1.11553e+18 158.618 243877 1.15902e-17 0 0 3.15561e-05 
53 1.11757e+18 158.423 243552 1.1551e-17 0 0 3.14412e-05 
54 1.11961e+18 158.228 243229 1.15122e-17 0 0 3.13268e-05 
55 1.12164e+18 158.034 242906 1.14737e-17 0 0 3.12131e-05 
56 1.12368e+18 157.84 242586 1.14354e-17 0 0 3.11e-05 
57 1.12572e+18 157.647 242266 1.13973e-17 0 0 3.09876e-05 
58 1.12776e+18 157.454 241948 1.13591e-17 0 0 3.08757e-05 
59 1.12979e+18 157.261 241630 1.13209e-17 0 0 3.07644e-05 
60 1.13183e+18 157.069 241314 1.12826e-17 0 0 3.06538e-05 
61 1.13387e+18 156.877 241000 1.12443e-17 0 0 3.05437e-05 
62 1.13591e+18 156.686 240686 1.12061e-17 0 0 3.04342e-05 
63 1.13794e+18 156.495 240374 1.11683e-17 0 0 3.03253e-05 
64 1.13998e+18 156.305 240063 1.11311e-17 0 0 3.0217e-05 
65 1.14202e+18 156.115 239753 1.10943e-17 0 0 3.01093e-05 
66 1.14406e+18 155.925 239444 1.1058e-17 0 0 3.00021e-05 
67 1.14609e+18 155.736 239137 1.1022e-17 0 0 2.98956e-05 
68 1.14813e+18 155.547 238831 1.09862e-17 0 0 2.97896e-05 
69 1.15017e+18 155.359 238526 1.09505e-17 0 0 2.96841e-05 
70 1.15221e+18 155.171 238222 1.0915e-17 0 0 2.95792e-05 
71 1.15424e+18 154.983 237919 1.08794e-17 0 0 2.94749e-05 
72 1.15628e+18 154.796 237618 1.08439e-17 0 0 2.93711e-05 
73 1.15832e+18 154.61 237317 1.08084e-17 0 0 2.92679e-05 
74 1.16036e+18 154.423 237018 1.0773e-17 0 0 2.91652e-05 
75 1.16239e+18 154.237 236720 1.07376e-17 0 0 2.9063e-05 
76 1.16443e+18 154.052 236423 1.07025e-17 0 0 2.89614e-05 
77 1.16647e+18 153.866 236127 1.06676e-17 0 0 2.88603e-05 
78 1.16851e+18 153.681 235832 1.0633e-17 0 0 2.87597e-05 
79 1.17054e+18 153.497 235538 1.05987e-17 0 0 2.86597e-05 
80 1.17258e+18 153.313 235245 1.05647e-17 0 0 2.85602e-05 
81 1.17462e+18 153.129 234954 1.0531e-17 0 0 2.84612e-05 
82 1.17666e+18 152.946 234663 1.04976e-17 0 0 2.83627e-05 
83 1.17869e+18 152.763 234374 1.04644e-17 0 0 2.82648e-05 
84 1.18073e+18 152.581 234086 1.04314e-17 0 0 2.81673e-05 
85 1.18277e+18 152.399 233799 1.03986e-17 0 0 2.80703e-05 
86 1.18481e+18 152.217 233513 1.03658e-17 0 0 2.79739e-05 
87 1.18684e+18 152.036 233228 1.03331e-17 0 0 2.78779e-05 
