# Athena++ data at time=4.840000e+12  cycle=403112351  variables=prim 
# i       x1v         rho          press          vel1         vel2         vel3     
1 1.01162e+18 2.68461e-18 1.12659e-05 -35984.3 1.33464e-09 0 
2 1.01366e+18 2.43477e-18 1.0543e-05 45170.1 0.00384355 0 
3 1.01569e+18 2.29593e-18 1.00939e-05 41097.9 0.00915056 0 
4 1.01773e+18 2.16472e-18 9.67407e-06 43007.1 0.0146741 0 
5 1.01977e+18 2.04199e-18 9.28421e-06 45199.5 0.0200922 0 
6 1.02181e+18 1.92693e-18 8.91802e-06 47683.1 0.0253166 0 
7 1.02384e+18 1.81643e-18 8.57427e-06 50360.7 0.030324 0 
8 1.02588e+18 1.70959e-18 8.2518e-06 53310.9 0.0351277 0 
9 1.02792e+18 1.61139e-18 7.94906e-06 56353.1 0.0397551 0 
10 1.02996e+18 1.51764e-18 7.6652e-06 59590.2 0.0442278 0 
11 1.03199e+18 1.43225e-18 7.39832e-06 62924.2 0.0485543 0 
12 1.03403e+18 1.35137e-18 7.14767e-06 66411 0.0527352 0 
13 1.03607e+18 1.27373e-18 6.91207e-06 70185.8 0.05677 0 
14 1.03811e+18 1.19751e-18 6.69125e-06 74355.2 0.0606619 0 
15 1.04014e+18 1.12515e-18 6.48437e-06 78838.8 0.0644177 0 
16 1.04218e+18 1.06082e-18 6.29056e-06 83347.1 0.0680469 0 
17 1.04422e+18 1.01325e-18 6.10645e-06 87021.7 0.0715571 0 
18 1.04626e+18 9.60097e-19 5.9337e-06 91226.7 0.0749581 0 
19 1.04829e+18 9.10691e-19 5.769e-06 96005.2 0.0782575 0 
20 1.05033e+18 8.64753e-19 5.61387e-06 100687 0.0814628 0 
21 1.05237e+18 8.194e-19 5.46724e-06 105814 0.0845804 0 
22 1.05441e+18 7.74046e-19 5.32917e-06 111560 0.0876163 0 
23 1.05644e+18 7.36793e-19 5.19792e-06 116955 0.0905745 0 
24 1.05848e+18 7.01626e-19 5.07429e-06 122214 0.0934592 0 
25 1.06052e+18 6.66752e-19 4.95681e-06 128112 0.0962739 0 
26 1.06256e+18 6.33164e-19 4.84553e-06 134426 0.0990214 0 
27 1.06459e+18 6.024e-19 4.73994e-06 140837 0.101705 0 
28 1.06663e+18 5.71828e-19 4.64024e-06 147733 0.104326 0 
29 1.06867e+18 5.40201e-19 4.54612e-06 155736 0.106889 0 
30 1.07071e+18 5.09702e-19 4.45737e-06 164453 0.109396 0 
31 1.07274e+18 4.84581e-19 4.37321e-06 172543 0.111851 0 
32 1.07478e+18 4.63534e-19 4.29351e-06 179734 0.114256 0 
33 1.07682e+18 4.42107e-19 4.21804e-06 187585 0.116613 0 
