# Athena++ data at time=6.860000e+12  cycle=571344619  variables=prim 
# i       x1v         rho          press          vel1         vel2         vel3     
1 1.01162e+18 2.68461e-18 1.12659e-05 -35988.7 1.33464e-09 0 
2 1.01366e+18 2.43478e-18 1.0543e-05 45161.1 0.00382658 0 
3 1.01569e+18 2.29595e-18 1.0094e-05 41093.1 0.00908721 0 
4 1.01773e+18 2.16474e-18 9.67416e-06 43007.5 0.0145471 0 
5 1.01977e+18 2.04202e-18 9.28431e-06 45206.2 0.0199144 0 
6 1.02181e+18 1.92697e-18 8.91814e-06 47698.3 0.0251213 0 
7 1.02384e+18 1.81648e-18 8.57441e-06 50386.4 0.0301411 0 
8 1.02588e+18 1.70964e-18 8.25196e-06 53348.8 0.0349661 0 
9 1.02792e+18 1.61144e-18 7.94922e-06 56404.3 0.0396029 0 
10 1.02996e+18 1.5177e-18 7.66538e-06 59654.6 0.044064 0 
11 1.03199e+18 1.43231e-18 7.3985e-06 63001.2 0.0483625 0 
12 1.03403e+18 1.35144e-18 7.14786e-06 66499.4 0.0525102 0 
13 1.03607e+18 1.27381e-18 6.91228e-06 70284.5 0.056517 0 
14 1.03811e+18 1.19758e-18 6.69145e-06 74464.5 0.0603917 0 
15 1.04014e+18 1.12522e-18 6.48458e-06 78960.3 0.0641418 0 
16 1.04218e+18 1.06089e-18 6.29076e-06 83482.6 0.0677742 0 
17 1.04422e+18 1.01331e-18 6.10663e-06 87173.4 0.0712933 0 
18 1.04626e+18 9.60148e-19 5.93385e-06 91398.3 0.0747057 0 
19 1.04829e+18 9.10729e-19 5.76912e-06 96201.2 0.0780158 0 
20 1.05033e+18 8.64784e-19 5.61396e-06 100910 0.0812294 0 
21 1.05237e+18 8.19423e-19 5.46731e-06 106070 0.0843517 0 
22 1.05441e+18 7.74062e-19 5.32921e-06 111856 0.0873885 0 
23 1.05644e+18 7.36796e-19 5.19793e-06 117291 0.0903441 0 
24 1.05848e+18 7.01623e-19 5.07428e-06 122590 0.093224 0 
25 1.06052e+18 6.66742e-19 4.95678e-06 128532 0.0960325 0 
26 1.06256e+18 6.33148e-19 4.84549e-06 134893 0.0987738 0 
27 1.06459e+18 6.02378e-19 4.73987e-06 141350 0.101452 0 
28 1.06663e+18 5.71799e-19 4.64016e-06 148296 0.104069 0 
29 1.06867e+18 5.40161e-19 4.54602e-06 156356 0.10663 0 
30 1.07071e+18 5.09659e-19 4.45726e-06 165131 0.109137 0 
31 1.07274e+18 4.84541e-19 4.37307e-06 173271 0.111593 0 
32 1.07478e+18 4.63486e-19 4.29336e-06 180508 0.114001 0 
33 1.07682e+18 4.42048e-19 4.21787e-06 188413 0.116362 0 
34 1.07886e+18 4.19293e-19 4.14591e-06 197933 0.118679 0 
35 1.08089e+18 3.95768e-19 4.07784e-06 209034 0.120955 0 
36 1.08293e+18 3.72009e-19 4.01356e-06 221724 0.12319 0 
37 1.08497e+18 3.44925e-19 3.95445e-06 237910 0.125389 0 
38 1.08701e+18 3.15723e-19 3.89985e-06 258461 0.127554 0 
39 1.08904e+18 2.97134e-19 3.84577e-06 275622 0.129686 0 
40 1.09108e+18 2.78587e-19 3.79987e-06 291631 0.131788 0 
41 1.09312e+18 2.58395e-19 3.75525e-06 313123 0.133863 0 
42 1.09516e+18 2.40528e-19 3.71301e-06 335555 0.135912 0 
43 1.09719e+18 2.25727e-19 3.67462e-06 355832 0.137937 0 
44 1.09923e+18 2.15685e-19 3.63799e-06 371031 0.139939 0 
45 1.10127e+18 2.11333e-19 3.60234e-06 378393 0.141919 0 
46 1.10331e+18 2.07484e-19 3.56968e-06 383197 0.14388 0 
47 1.10534e+18 2.03597e-19 3.53674e-06 389161 0.14582 0 
48 1.10738e+18 1.9985e-19 3.50462e-06 395028 0.147741 0 
49 1.10942e+18 1.96225e-19 3.47322e-06 400864 0.149644 0 
50 1.11146e+18 1.92712e-19 3.44249e-06 406689 0.151529 0 
51 1.11349e+18 1.89312e-19 3.41244e-06 412479 0.153397 0 
52 1.11553e+18 1.86158e-19 3.38294e-06 418010 0.155248 0 
53 1.11757e+18 1.83211e-19 3.3541e-06 423205 0.157082 0 
54 1.11961e+18 1.80352e-19 3.32584e-06 428342 0.1589 0 
55 1.12164e+18 1.77565e-19 3.29809e-06 433509 0.160702 0 
56 1.12368e+18 1.74854e-19 3.27086e-06 438655 0.162488 0 
57 1.12572e+18 1.72216e-19 3.24413e-06 443784 0.164258 0 
58 1.12776e+18 1.69648e-19 3.2179e-06 448896 0.166012 0 
59 1.12979e+18 1.67148e-19 3.19215e-06 453989 0.16775 0 
60 1.13183e+18 1.64713e-19 3.16686e-06 459064 0.169473 0 
61 1.13387e+18 1.6234e-19 3.14202e-06 464120 0.171182 0 
62 1.13591e+18 1.6003e-19 3.11763e-06 469150 0.172876 0 
63 1.13794e+18 1.57779e-19 3.09368e-06 474142 0.174556 0 
64 1.13998e+18 1.55651e-19 3.07013e-06 478944 0.176221 0 
65 1.14202e+18 1.53712e-19 3.04694e-06 483337 0.177874 0 
66 1.14406e+18 1.51827e-19 3.02424e-06 487559 0.179512 0 
67 1.14609e+18 1.49974e-19 3.00182e-06 491864 0.181138 0 
68 1.14813e+18 1.48158e-19 2.97974e-06 496179 0.18275 0 
69 1.15017e+18 1.46024e-19 2.95835e-06 501179 0.18435 0 
70 1.15221e+18 1.44588e-19 2.93649e-06 505132 0.185938 0 
71 1.15424e+18 1.43247e-19 2.9158e-06 507738 0.187513 0 
72 1.15628e+18 1.41897e-19 2.89503e-06 510821 0.189076 0 
73 1.15832e+18 1.4057e-19 2.87457e-06 513845 0.190627 0 
74 1.16036e+18 1.39261e-19 2.85438e-06 516871 0.192166 0 
75 1.16239e+18 1.37971e-19 2.83444e-06 519896 0.193693 0 
76 1.16443e+18 1.36698e-19 2.81476e-06 522921 0.195209 0 
77 1.16647e+18 1.35442e-19 2.79532e-06 525944 0.196714 0 
78 1.16851e+18 1.34204e-19 2.77613e-06 528965 0.198208 0 
79 1.17054e+18 1.32982e-19 2.75717e-06 531985 0.19969 0 
80 1.17258e+18 1.31777e-19 2.73845e-06 535003 0.201162 0 
81 1.17462e+18 1.30589e-19 2.71996e-06 538020 0.202623 0 
82 1.17666e+18 1.29416e-19 2.7017e-06 541035 0.204073 0 
83 1.17869e+18 1.28259e-19 2.68367e-06 544047 0.205513 0 
84 1.18073e+18 1.27118e-19 2.66586e-06 547059 0.206943 0 
85 1.18277e+18 1.25992e-19 2.64826e-06 550068 0.208362 0 
86 1.18481e+18 1.24881e-19 2.63088e-06 553076 0.209771 0 
87 1.18684e+18 1.23784e-19 2.61371e-06 556083 0.211169 0 
88 1.18888e+18 1.22702e-19 2.59675e-06 559087 0.212558 0 
89 1.19092e+18 1.21635e-19 2.57999e-06 562090 0.213936 0 
90 1.19296e+18 1.20581e-19 2.56343e-06 565091 0.215305 0 
91 1.19499e+18 1.19542e-19 2.54707e-06 568090 0.216663 0 
92 1.19703e+18 1.18516e-19 2.5309e-06 571086 0.218012 0 
93 1.19907e+18 1.17503e-19 2.51493e-06 574080 0.21935 0 
94 1.20111e+18 1.16503e-19 2.49915e-06 577070 0.22068 0 
95 1.20314e+18 1.15516e-19 2.48355e-06 580058 0.221999 0 
96 1.20518e+18 1.14542e-19 2.46813e-06 583042 0.22331 0 
97 1.20722e+18 1.13581e-19 2.45289e-06 586023 0.224611 0 
98 1.20926e+18 1.12632e-19 2.43783e-06 589000 0.225903 0 
99 1.21129e+18 1.11694e-19 2.42295e-06 591973 0.227185 0 
100 1.21333e+18 1.10769e-19 2.40824e-06 594942 0.228459 0 
101 1.21537e+18 1.09856e-19 2.39369e-06 597905 0.229724 0 
102 1.21741e+18 1.08955e-19 2.37933e-06 600852 0.230981 0 
103 1.21944e+18 1.08092e-19 2.3651e-06 603678 0.232228 0 
104 1.22148e+18 1.07263e-19 2.35106e-06 606343 0.233467 0 
105 1.22352e+18 1.06445e-19 2.33719e-06 608983 0.234698 0 
106 1.22556e+18 1.05635e-19 2.32345e-06 611642 0.23592 0 
107 1.22759e+18 1.04834e-19 2.30986e-06 614295 0.237135 0 
108 1.22963e+18 1.04042e-19 2.29642e-06 616945 0.238341 0 
109 1.23167e+18 1.0326e-19 2.28312e-06 619592 0.239539 0 
