# Athena++ data at time=3.150000e+12  cycle=262363710  variables=prim 
# i       x1v         rho          press          vel1         vel2         vel3     
1 1.01162e+18 2.68461e-18 1.12659e-05 -37995.4 1.33464e-09 0 
2 1.01366e+18 2.43465e-18 1.05426e-05 42995 0.00404413 0 
3 1.01569e+18 2.29593e-18 1.00939e-05 38749.4 0.00952165 0 
4 1.01773e+18 2.16479e-18 9.67429e-06 40564.5 0.0151978 0 
5 1.01977e+18 2.04205e-18 9.2844e-06 42655.8 0.0208417 0 
6 1.02181e+18 1.92698e-18 8.91818e-06 45030.8 0.0262986 0 
7 1.02384e+18 1.81647e-18 8.57438e-06 47599 0.031446 0 
8 1.02588e+18 1.70961e-18 8.25186e-06 50437.8 0.0363036 0 
9 1.02792e+18 1.61139e-18 7.94906e-06 53371.8 0.0409706 0 
10 1.02996e+18 1.51762e-18 7.66513e-06 56503.8 0.0455191 0 
11 1.03199e+18 1.4322e-18 7.39817e-06 59736.9 0.0499541 0 
12 1.03403e+18 1.35129e-18 7.14743e-06 63126.3 0.0542437 0 
13 1.03607e+18 1.27361e-18 6.91173e-06 66802.2 0.0583593 0 
14 1.03811e+18 1.19733e-18 6.69079e-06 70870.1 0.0622941 0 
15 1.04014e+18 1.12495e-18 6.48378e-06 75238.8 0.0660588 0 
16 1.04218e+18 1.06056e-18 6.28987e-06 79631 0.0696701 0 
17 1.04422e+18 1.013e-18 6.10567e-06 83207.6 0.0731378 0 
18 1.04626e+18 9.59789e-19 5.93278e-06 87292.3 0.0764782 0 
19 1.04829e+18 9.10379e-19 5.768e-06 91917.5 0.0797056 0 
20 1.05033e+18 8.64396e-19 5.61278e-06 96455.2 0.0828359 0 
21 1.05237e+18 8.18979e-19 5.46603e-06 101439 0.0858841 0 
22 1.05441e+18 7.73545e-19 5.32784e-06 107048 0.0888644 0 
23 1.05644e+18 7.36342e-19 5.19645e-06 112320 0.0917839 0 
24 1.05848e+18 7.01106e-19 5.07266e-06 117486 0.0946476 0 
25 1.06052e+18 6.66145e-19 4.95502e-06 123307 0.0974568 0 
26 1.06256e+18 6.32518e-19 4.84359e-06 129539 0.100211 0 
27 1.06459e+18 6.0171e-19 4.73786e-06 135871 0.102906 0 
28 1.06663e+18 5.71034e-19 4.63806e-06 142699 0.105539 0 
29 1.06867e+18 5.39268e-19 4.54386e-06 150634 0.108108 0 
30 1.07071e+18 5.08836e-19 4.45504e-06 159225 0.110612 0 
31 1.07274e+18 4.83878e-19 4.37082e-06 167133 0.113052 0 
32 1.07478e+18 4.62771e-19 4.2911e-06 174213 0.115429 0 
33 1.07682e+18 4.41237e-19 4.21557e-06 181994 0.117746 0 
34 1.07886e+18 4.18409e-19 4.14361e-06 191336 0.120008 0 
35 1.08089e+18 3.94724e-19 4.07562e-06 202261 0.122222 0 
36 1.08293e+18 3.70896e-19 4.01139e-06 214732 0.124391 0 
37 1.08497e+18 3.43722e-19 3.95243e-06 230606 0.126524 0 
38 1.08701e+18 3.14901e-19 3.89781e-06 250493 0.128628 0 
39 1.08904e+18 2.96303e-19 3.84411e-06 267093 0.130704 0 
40 1.09108e+18 2.77619e-19 3.79825e-06 282854 0.132758 0 
41 1.09312e+18 2.5759e-19 3.75369e-06 303680 0.134792 0 
42 1.09516e+18 2.39666e-19 3.71187e-06 325423 0.136808 0 
43 1.09719e+18 2.25228e-19 3.67342e-06 344808 0.138804 0 
44 1.09923e+18 2.15523e-19 3.63698e-06 358964 0.140782 0 
45 1.10127e+18 2.11196e-19 3.60148e-06 365964 0.14274 0 
46 1.10331e+18 2.0734e-19 3.56878e-06 370660 0.144679 0 
47 1.10534e+18 2.03458e-19 3.53585e-06 376436 0.146602 0 
48 1.10738e+18 1.99714e-19 3.50375e-06 382120 0.148509 0 
49 1.10942e+18 1.96093e-19 3.47237e-06 387778 0.150402 0 
50 1.11146e+18 1.92585e-19 3.44167e-06 393430 0.152282 0 
51 1.11349e+18 1.89189e-19 3.41164e-06 399049 0.154148 0 
52 1.11553e+18 1.8605e-19 3.38216e-06 404403 0.156 0 
53 1.11757e+18 1.83109e-19 3.35335e-06 409440 0.157839 0 
54 1.11961e+18 1.80253e-19 3.32512e-06 414440 0.159665 0 
55 1.12164e+18 1.77471e-19 3.2974e-06 419466 0.161478 0 
56 1.12368e+18 1.74765e-19 3.2702e-06 424475 0.163278 0 
57 1.12572e+18 1.72132e-19 3.24351e-06 429469 0.165065 0 
58 1.12776e+18 1.69569e-19 3.21731e-06 434450 0.166838 0 
59 1.12979e+18 1.67073e-19 3.19159e-06 439416 0.168599 0 
60 1.13183e+18 1.64642e-19 3.16633e-06 444366 0.170347 0 
61 1.13387e+18 1.62275e-19 3.14153e-06 449298 0.172082 0 
62 1.13591e+18 1.59968e-19 3.11717e-06 454205 0.173804 0 
63 1.13794e+18 1.57722e-19 3.09325e-06 459071 0.175514 0 
64 1.13998e+18 1.55604e-19 3.06972e-06 463738 0.17721 0 
65 1.14202e+18 1.53669e-19 3.04656e-06 468008 0.178894 0 
66 1.14406e+18 1.51786e-19 3.02387e-06 472128 0.180565 0 
67 1.14609e+18 1.49935e-19 3.00148e-06 476324 0.182222 0 
68 1.14813e+18 1.48121e-19 2.97941e-06 480532 0.183866 0 
69 1.15017e+18 1.45997e-19 2.95802e-06 485388 0.185498 0 
70 1.15221e+18 1.44564e-19 2.93619e-06 489230 0.187116 0 
71 1.15424e+18 1.43222e-19 2.91548e-06 491800 0.188721 0 
72 1.15628e+18 1.41873e-19 2.89472e-06 494834 0.190313 0 
73 1.15832e+18 1.40546e-19 2.87427e-06 497816 0.191893 0 
74 1.16036e+18 1.39237e-19 2.85408e-06 500807 0.193459 0 
75 1.16239e+18 1.37947e-19 2.83415e-06 503803 0.195012 0 
76 1.16443e+18 1.36674e-19 2.81447e-06 506803 0.196552 0 
77 1.16647e+18 1.3542e-19 2.79504e-06 509805 0.19808 0 
78 1.16851e+18 1.34182e-19 2.77586e-06 512809 0.199594 0 
79 1.17054e+18 1.32961e-19 2.75691e-06 515812 0.201096 0 
80 1.17258e+18 1.31757e-19 2.7382e-06 518816 0.202586 0 
81 1.17462e+18 1.30569e-19 2.71973e-06 521819 0.204063 0 
82 1.17666e+18 1.29397e-19 2.70148e-06 524821 0.205529 0 
83 1.17869e+18 1.28241e-19 2.68345e-06 527823 0.206983 0 
84 1.18073e+18 1.27101e-19 2.66564e-06 530826 0.208426 0 
85 1.18277e+18 1.25975e-19 2.64806e-06 533829 0.209858 0 
86 1.18481e+18 1.24864e-19 2.63068e-06 536834 0.211278 0 
87 1.18684e+18 1.23769e-19 2.61351e-06 539840 0.212688 0 
88 1.18888e+18 1.22687e-19 2.59656e-06 542848 0.214086 0 
89 1.19092e+18 1.2162e-19 2.5798e-06 545858 0.215473 0 
90 1.19296e+18 1.20566e-19 2.56325e-06 548870 0.216848 0 
91 1.19499e+18 1.19527e-19 2.54689e-06 551883 0.218211 0 
92 1.19703e+18 1.18501e-19 2.53072e-06 554898 0.219563 0 
93 1.19907e+18 1.17488e-19 2.51475e-06 557915 0.220904 0 
94 1.20111e+18 1.16488e-19 2.49896e-06 560933 0.222233 0 
95 1.20314e+18 1.15501e-19 2.48336e-06 563952 0.223551 0 
96 1.20518e+18 1.14527e-19 2.46794e-06 566971 0.224858 0 
97 1.20722e+18 1.13565e-19 2.4527e-06 569991 0.226155 0 
98 1.20926e+18 1.12616e-19 2.43764e-06 573010 0.227441 0 
99 1.21129e+18 1.11678e-19 2.42275e-06 576028 0.228717 0 
100 1.21333e+18 1.10752e-19 2.40803e-06 579044 0.229982 0 
101 1.21537e+18 1.09839e-19 2.39349e-06 582053 0.231237 0 
102 1.21741e+18 1.08937e-19 2.37911e-06 585047 0.232482 0 
103 1.21944e+18 1.08075e-19 2.36488e-06 587911 0.233717 0 
104 1.22148e+18 1.07246e-19 2.35084e-06 590612 0.234941 0 
105 1.22352e+18 1.06427e-19 2.33696e-06 593292 0.236155 0 
106 1.22556e+18 1.05617e-19 2.32321e-06 595987 0.237359 0 
107 1.22759e+18 1.04816e-19 2.30962e-06 598674 0.238552 0 
108 1.22963e+18 1.04024e-19 2.29617e-06 601354 0.239735 0 
109 1.23167e+18 1.03241e-19 2.28287e-06 604027 0.240909 0 
110 1.23371e+18 1.02466e-19 2.26971e-06 606693 0.242072 0 
111 1.23574e+18 1.01701e-19 2.2567e-06 609351 0.243226 0 
112 1.23778e+18 1.00944e-19 2.24382e-06 612002 0.244371 0 
113 1.23982e+18 1.00195e-19 2.23108e-06 614644 0.245507 0 
114 1.24186e+18 9.94552e-20 2.21847e-06 617277 0.246634 0 
115 1.24389e+18 9.87233e-20 2.206e-06 619902 0.247753 0 
116 1.24593e+18 9.79996e-20 2.19365e-06 622517 0.248863 0 
117 1.24797e+18 9.72838e-20 2.18144e-06 625124 0.249966 0 
118 1.25001e+18 9.6576e-20 2.16936e-06 627721 0.251062 0 
119 1.25204e+18 9.5876e-20 2.1574e-06 630309 0.252151 0 
120 1.25408e+18 9.51837e-20 2.14557e-06 632887 0.253233 0 
121 1.25612e+18 9.44991e-20 2.13386e-06 635456 0.254309 0 
122 1.25816e+18 9.38219e-20 2.12227e-06 638015 0.25538 0 
123 1.26019e+18 9.31521e-20 2.1108e-06 640564 0.256445 0 
124 1.26223e+18 9.24897e-20 2.09946e-06 643105 0.257504 0 
125 1.26427e+18 9.18345e-20 2.08822e-06 645635 0.258558 0 
126 1.26631e+18 9.11864e-20 2.07711e-06 648157 0.259608 0 
127 1.26834e+18 9.05454e-20 2.06611e-06 650670 0.260652 0 
128 1.27038e+18 8.99114e-20 2.05522e-06 653174 0.261691 0 
129 1.27242e+18 8.92842e-20 2.04444e-06 655669 0.262727 0 
130 1.27446e+18 8.86637e-20 2.03377e-06 658157 0.263757 0 
131 1.27649e+18 8.80501e-20 2.02321e-06 660636 0.264784 0 
132 1.27853e+18 8.74431e-20 2.01276e-06 663103 0.265807 0 
133 1.28057e+18 8.68434e-20 2.00243e-06 665544 0.266827 0 
134 1.28261e+18 8.62523e-20 1.99223e-06 667904 0.267843 0 
135 1.28464e+18 8.57895e-20 1.98202e-06 669590 0.268856 0 
136 1.28668e+18 8.53591e-20 1.97208e-06 670731 0.269867 0 
137 1.28872e+18 8.49297e-20 1.96217e-06 672000 0.270874 0 
138 1.29076e+18 8.45031e-20 1.95231e-06 673295 0.271879 0 
