# Athena++ data at time=4.050000e+12  cycle=337318608  variables=prim 
# i       x1v         rho          press          vel1         vel2         vel3     
1 1.01162e+18 2.68461e-18 1.12659e-05 -34782.5 1.33464e-09 0 
2 1.01366e+18 2.43475e-18 1.05429e-05 46504 0.00379482 0 
3 1.01569e+18 2.29579e-18 1.00935e-05 42541 0.00906069 0 
4 1.01773e+18 2.16447e-18 9.6733e-06 44517.1 0.0144905 0 
5 1.01977e+18 2.0417e-18 9.2833e-06 46782.2 0.0197721 0 
6 1.02181e+18 1.92659e-18 8.917e-06 49346.6 0.0248784 0 
7 1.02384e+18 1.81605e-18 8.57315e-06 52108.6 0.0298134 0 
8 1.02588e+18 1.70916e-18 8.2506e-06 55148.2 0.0345663 0 
9 1.02792e+18 1.61095e-18 7.94777e-06 58279.8 0.039128 0 
10 1.02996e+18 1.51717e-18 7.66385e-06 61608.5 0.0435065 0 
11 1.03199e+18 1.43177e-18 7.39689e-06 65033.6 0.0477238 0 
12 1.03403e+18 1.35086e-18 7.14618e-06 68612.3 0.0518036 0 
13 1.03607e+18 1.27318e-18 6.91053e-06 72484.6 0.0557615 0 
14 1.03811e+18 1.1969e-18 6.68966e-06 76757.1 0.059604 0 
15 1.04014e+18 1.12458e-18 6.48274e-06 81343.7 0.0633325 0 
16 1.04218e+18 1.06021e-18 6.2889e-06 85952.1 0.0669485 0 
17 1.04422e+18 1.01269e-18 6.10473e-06 89699.5 0.0704536 0 
18 1.04626e+18 9.59524e-19 5.93199e-06 93986 0.0738528 0 
19 1.04829e+18 9.1014e-19 5.76724e-06 98862.6 0.0771518 0 
20 1.05033e+18 8.64174e-19 5.6121e-06 103638 0.0803581 0 
21 1.05237e+18 8.18784e-19 5.46547e-06 108869 0.0834782 0 
22 1.05441e+18 7.73384e-19 5.32741e-06 114727 0.0865182 0 
23 1.05644e+18 7.36252e-19 5.19615e-06 120206 0.0894831 0 
24 1.05848e+18 7.01073e-19 5.07256e-06 125553 0.0923777 0 
25 1.06052e+18 6.66168e-19 4.95509e-06 131563 0.0952054 0 
26 1.06256e+18 6.326e-19 4.84383e-06 137981 0.0979692 0 
27 1.06459e+18 6.01842e-19 4.73826e-06 144493 0.100672 0 
28 1.06663e+18 5.71234e-19 4.63861e-06 151505 0.103316 0 
29 1.06867e+18 5.39545e-19 4.54453e-06 159646 0.105903 0 
30 1.07071e+18 5.09126e-19 4.45582e-06 168478 0.108437 0 
31 1.07274e+18 4.84133e-19 4.37169e-06 176645 0.110918 0 
32 1.07478e+18 4.63065e-19 4.29203e-06 183937 0.11335 0 
33 1.07682e+18 4.41597e-19 4.21659e-06 191921 0.115735 0 
34 1.07886e+18 4.18824e-19 4.14469e-06 201533 0.118074 0 
35 1.08089e+18 3.95231e-19 4.07669e-06 212760 0.120369 0 
36 1.08293e+18 3.71452e-19 4.01247e-06 225582 0.122622 0 
37 1.08497e+18 3.44343e-19 3.95347e-06 241938 0.124836 0 
38 1.08701e+18 3.15336e-19 3.89889e-06 262635 0.127012 0 
39 1.08904e+18 2.96702e-19 3.8449e-06 279957 0.129152 0 
40 1.09108e+18 2.78104e-19 3.79906e-06 296192 0.131261 0 
41 1.09312e+18 2.57997e-19 3.75447e-06 317854 0.13334 0 
42 1.09516e+18 2.40065e-19 3.71239e-06 340526 0.135393 0 
43 1.09719e+18 2.25445e-19 3.67393e-06 360847 0.137419 0 
44 1.09923e+18 2.1559e-19 3.63739e-06 375871 0.139423 0 
45 1.10127e+18 2.11248e-19 3.6018e-06 383228 0.141405 0 
46 1.10331e+18 2.07403e-19 3.56917e-06 388074 0.143368 0 
47 1.10534e+18 2.03522e-19 3.53625e-06 394067 0.14531 0 
48 1.10738e+18 1.99779e-19 3.50416e-06 399965 0.147234 0 
49 1.10942e+18 1.96158e-19 3.47279e-06 405830 0.149139 0 
50 1.11146e+18 1.92651e-19 3.44209e-06 411682 0.151026 0 
51 1.11349e+18 1.89254e-19 3.41206e-06 417497 0.152895 0 
52 1.11553e+18 1.86109e-19 3.38259e-06 423042 0.154747 0 
53 1.11757e+18 1.83167e-19 3.35377e-06 428253 0.156582 0 
