# Athena++ data at time=5.780000e+12  cycle=481398647  variables=prim 
# i       x1v         rho          press          vel1         vel2         vel3     
1 1.01162e+18 2.68461e-18 1.12659e-05 -35749.1 1.33464e-09 0 
2 1.01366e+18 2.43481e-18 1.05431e-05 45412.8 0.00381814 0 
3 1.01569e+18 2.29598e-18 1.00941e-05 41362 0.00911674 0 
4 1.01773e+18 2.16478e-18 9.67428e-06 43281.8 0.0146325 0 
5 1.01977e+18 2.04207e-18 9.28447e-06 45485.1 0.0200231 0 
6 1.02181e+18 1.92703e-18 8.91834e-06 47980.1 0.0252223 0 
7 1.02384e+18 1.81656e-18 8.57465e-06 50668.7 0.0302288 0 
8 1.02588e+18 1.70974e-18 8.25224e-06 53629.5 0.0350464 0 
9 1.02792e+18 1.61155e-18 7.94954e-06 56682.1 0.0396762 0 
10 1.02996e+18 1.51783e-18 7.66572e-06 59928.6 0.0441228 0 
11 1.03199e+18 1.43244e-18 7.39888e-06 63271.8 0.0483979 0 
12 1.03403e+18 1.35157e-18 7.14826e-06 66767.2 0.0525177 0 
13 1.03607e+18 1.27395e-18 6.91269e-06 70549.8 0.0564974 0 
14 1.03811e+18 1.19775e-18 6.69188e-06 74726 0.0603491 0 
15 1.04014e+18 1.12538e-18 6.48502e-06 79218.5 0.0640812 0 
16 1.04218e+18 1.06105e-18 6.29122e-06 83733.2 0.0676999 0 
17 1.04422e+18 1.01347e-18 6.10712e-06 87411.6 0.0712091 0 
18 1.04626e+18 9.6032e-19 5.93437e-06 91619.9 0.0746143 0 
19 1.04829e+18 9.109e-19 5.76967e-06 96403.6 0.0779196 0 
20 1.05033e+18 8.64973e-19 5.61454e-06 101088 0.0811304 0 
21 1.05237e+18 8.19632e-19 5.46791e-06 106215 0.0842519 0 
22 1.05441e+18 7.74296e-19 5.32983e-06 111961 0.0872899 0 
23 1.05644e+18 7.36996e-19 5.19859e-06 117361 0.0902488 0 
24 1.05848e+18 7.01835e-19 5.07495e-06 122622 0.0931336 0 
25 1.06052e+18 6.66973e-19 4.95746e-06 128516 0.0959487 0 
26 1.06256e+18 6.3338e-19 4.84618e-06 134829 0.0986979 0 
27 1.06459e+18 6.02613e-19 4.74058e-06 141237 0.101385 0 
28 1.06663e+18 5.72058e-19 4.64088e-06 148124 0.104013 0 
29 1.06867e+18 5.40456e-19 4.54673e-06 156111 0.106586 0 
30 1.07071e+18 5.09928e-19 4.45798e-06 164820 0.109106 0 
31 1.07274e+18 4.84758e-19 4.37381e-06 172916 0.111576 0 
32 1.07478e+18 4.63719e-19 4.2941e-06 180095 0.113998 0 
33 1.07682e+18 4.42311e-19 4.21862e-06 187916 0.116374 0 
34 1.07886e+18 4.19583e-19 4.14667e-06 197342 0.118707 0 
35 1.08089e+18 3.96114e-19 4.07859e-06 208314 0.120998 0 
36 1.08293e+18 3.72389e-19 4.01431e-06 220852 0.123249 0 
37 1.08497e+18 3.45346e-19 3.95517e-06 236850 0.125463 0 
38 1.08701e+18 3.16029e-19 3.90062e-06 257257 0.127644 0 
39 1.08904e+18 2.97485e-19 3.84649e-06 274257 0.12979 0 
40 1.09108e+18 2.79001e-19 3.80058e-06 289994 0.131908 0 
41 1.09312e+18 2.58768e-19 3.75598e-06 311261 0.133997 0 
42 1.09516e+18 2.40975e-19 3.71363e-06 333394 0.136061 0 
43 1.09719e+18 2.2602e-19 3.67534e-06 353540 0.1381 0 
44 1.09923e+18 2.15796e-19 3.63867e-06 368888 0.140117 0 
45 1.10127e+18 2.11435e-19 3.60298e-06 376253 0.142111 0 
46 1.10331e+18 2.07588e-19 3.57034e-06 380976 0.144085 0 
47 1.10534e+18 2.037e-19 3.53739e-06 386877 0.14604 0 
48 1.10738e+18 1.99952e-19 3.50527e-06 392679 0.147974 0 
49 1.10942e+18 1.96326e-19 3.47387e-06 398448 0.14989 0 
50 1.11146e+18 1.92814e-19 3.44315e-06 404206 0.151786 0 
51 1.11349e+18 1.89412e-19 3.41309e-06 409929 0.153665 0 
52 1.11553e+18 1.86248e-19 3.3836e-06 415409 0.155525 0 
53 1.11757e+18 1.833e-19 3.35474e-06 420552 0.157368 0 
54 1.11961e+18 1.8044e-19 3.32649e-06 425622 0.159194 0 
55 1.12164e+18 1.77653e-19 3.29873e-06 430726 0.161003 0 
56 1.12368e+18 1.74941e-19 3.2715e-06 435808 0.162795 0 
57 1.12572e+18 1.72303e-19 3.24478e-06 440873 0.164571 0 
58 1.12776e+18 1.69734e-19 3.21854e-06 445920 0.166331 0 
59 1.12979e+18 1.67233e-19 3.19278e-06 450950 0.168076 0 
60 1.13183e+18 1.64797e-19 3.16749e-06 455960 0.169805 0 
61 1.13387e+18 1.62424e-19 3.14265e-06 460950 0.171519 0 
62 1.13591e+18 1.60112e-19 3.11826e-06 465916 0.173218 0 
63 1.13794e+18 1.57861e-19 3.0943e-06 470843 0.174903 0 
64 1.13998e+18 1.55722e-19 3.07075e-06 475604 0.176574 0 
65 1.14202e+18 1.53781e-19 3.04755e-06 479952 0.17823 0 
66 1.14406e+18 1.51896e-19 3.02485e-06 484111 0.179873 0 
67 1.14609e+18 1.50042e-19 3.00243e-06 488358 0.181503 0 
68 1.14813e+18 1.48225e-19 2.98034e-06 492615 0.18312 0 
69 1.15017e+18 1.46073e-19 2.95896e-06 497594 0.184723 0 
70 1.15221e+18 1.44635e-19 2.93708e-06 501527 0.186314 0 
71 1.15424e+18 1.43294e-19 2.91639e-06 504084 0.187892 0 
72 1.15628e+18 1.41944e-19 2.89561e-06 507124 0.189458 0 
73 1.15832e+18 1.40617e-19 2.87516e-06 510104 0.191012 0 
74 1.16036e+18 1.39308e-19 2.85496e-06 513086 0.192553 0 
75 1.16239e+18 1.38017e-19 2.83502e-06 516068 0.194083 0 
76 1.16443e+18 1.36744e-19 2.81533e-06 519048 0.195601 0 
77 1.16647e+18 1.35488e-19 2.79588e-06 522027 0.197107 0 
78 1.16851e+18 1.34249e-19 2.77669e-06 525005 0.198602 0 
79 1.17054e+18 1.33027e-19 2.75773e-06 527981 0.200086 0 
80 1.17258e+18 1.31822e-19 2.739e-06 530955 0.201558 0 
81 1.17462e+18 1.30633e-19 2.72051e-06 533928 0.203019 0 
82 1.17666e+18 1.2946e-19 2.70225e-06 536898 0.20447 0 
83 1.17869e+18 1.28303e-19 2.68421e-06 539867 0.20591 0 
84 1.18073e+18 1.27161e-19 2.66639e-06 542834 0.207339 0 
85 1.18277e+18 1.26035e-19 2.64879e-06 545798 0.208758 0 
86 1.18481e+18 1.24923e-19 2.6314e-06 548760 0.210167 0 
87 1.18684e+18 1.23827e-19 2.61422e-06 551720 0.211565 0 
88 1.18888e+18 1.22744e-19 2.59725e-06 554678 0.212953 0 
89 1.19092e+18 1.21676e-19 2.58049e-06 557632 0.214331 0 
90 1.19296e+18 1.20622e-19 2.56392e-06 560584 0.215699 0 
91 1.19499e+18 1.19582e-19 2.54756e-06 563534 0.217057 0 
92 1.19703e+18 1.18555e-19 2.53138e-06 566480 0.218405 0 
93 1.19907e+18 1.17542e-19 2.5154e-06 569424 0.219744 0 
94 1.20111e+18 1.16542e-19 2.49961e-06 572364 0.221073 0 
95 1.20314e+18 1.15554e-19 2.484e-06 575301 0.222392 0 
96 1.20518e+18 1.1458e-19 2.46858e-06 578235 0.223702 0 
97 1.20722e+18 1.13618e-19 2.45333e-06 581165 0.225002 0 
98 1.20926e+18 1.12668e-19 2.43827e-06 584092 0.226294 0 
99 1.21129e+18 1.1173e-19 2.42337e-06 587015 0.227576 0 
100 1.21333e+18 1.10804e-19 2.40865e-06 589934 0.228849 0 
101 1.21537e+18 1.0989e-19 2.3941e-06 592846 0.230113 0 
102 1.21741e+18 1.08988e-19 2.37973e-06 595744 0.231368 0 
103 1.21944e+18 1.08122e-19 2.3655e-06 598533 0.232615 0 
