# Athena++ data at time=4.500000e+11  cycle=37477444  variables=prim 
# i       x1v         rho          press          vel1         vel2         vel3     
1 1.01162e+18 2.68461e-18 1.12659e-05 -184842 8.16634e-08 0 
2 1.01366e+18 2.42631e-18 1.05162e-05 -113809 0.127877 0 
3 1.01569e+18 2.29963e-18 1.01055e-05 -130662 0.129673 0 
4 1.01773e+18 2.16798e-18 9.68415e-06 -140961 0.132261 0 
5 1.01977e+18 2.04562e-18 9.29552e-06 -151290 0.13456 0 
6 1.02181e+18 1.92941e-18 8.92559e-06 -158507 0.136837 0 
7 1.02384e+18 1.81605e-18 8.57316e-06 -163815 0.139029 0 
8 1.02588e+18 1.70522e-18 8.23944e-06 -168900 0.141141 0 
9 1.02792e+18 1.60298e-18 7.92442e-06 -176739 0.143165 0 
10 1.02996e+18 1.50705e-18 7.63513e-06 -188973 0.145106 0 
11 1.03199e+18 1.42244e-18 7.36942e-06 -204869 0.146964 0 
12 1.03403e+18 1.34307e-18 7.1234e-06 -221737 0.148748 0 
13 1.03607e+18 1.26531e-18 6.88856e-06 -236588 0.150453 0 
14 1.03811e+18 1.18594e-18 6.66104e-06 -248339 0.15207 0 
15 1.04014e+18 1.11096e-18 6.4438e-06 -257317 0.153592 0 
16 1.04218e+18 1.0487e-18 6.23236e-06 -267687 0.15503 0 
17 1.04422e+18 9.91997e-19 6.04167e-06 -280228 0.1564 0 
18 1.04626e+18 9.37554e-19 5.86681e-06 -294096 0.157706 0 
19 1.04829e+18 8.90899e-19 5.70633e-06 -311902 0.158945 0 
20 1.05033e+18 8.44939e-19 5.55408e-06 -335004 0.160125 0 
21 1.05237e+18 7.98489e-19 5.40813e-06 -361853 0.161242 0 
22 1.05441e+18 7.55105e-19 5.26917e-06 -385609 0.162288 0 
23 1.05644e+18 7.16207e-19 5.13142e-06 -400333 0.163258 0 
24 1.05848e+18 6.75069e-19 4.99304e-06 -404478 0.164165 0 
25 1.06052e+18 5.91417e-19 4.73154e-06 -566033 0.164971 0 
26 1.06256e+18 2.99812e-19 4.03481e-06 -1.54449e+06 0.165415 0 
27 1.06459e+18 1.16735e-19 2.83828e-06 -4.05393e+06 0.165246 0 
28 1.06663e+18 8.23318e-20 2.55687e-06 -5.19981e+06 0.16487 0 
29 1.06867e+18 8.09633e-20 2.53692e-06 -5.24754e+06 0.164482 0 
30 1.07071e+18 8.07725e-20 2.5316e-06 -5.23314e+06 0.164099 0 
31 1.07274e+18 8.05958e-20 2.5211e-06 -5.22128e+06 0.163716 0 
32 1.07478e+18 8.03796e-20 2.51077e-06 -5.21033e+06 0.163336 0 
33 1.07682e+18 8.01739e-20 2.50044e-06 -5.19933e+06 0.162957 0 
34 1.07886e+18 7.9967e-20 2.49021e-06 -5.18836e+06 0.162579 0 
35 1.08089e+18 7.97619e-20 2.48004e-06 -5.17738e+06 0.162203 0 
36 1.08293e+18 7.95577e-20 2.46995e-06 -5.16642e+06 0.161829 0 
37 1.08497e+18 7.93545e-20 2.45993e-06 -5.15546e+06 0.161456 0 
38 1.08701e+18 7.91524e-20 2.44998e-06 -5.14451e+06 0.161085 0 
39 1.08904e+18 7.89514e-20 2.4401e-06 -5.13357e+06 0.160716 0 
40 1.09108e+18 7.87513e-20 2.43028e-06 -5.12263e+06 0.160348 0 
41 1.09312e+18 7.85523e-20 2.42054e-06 -5.11171e+06 0.159981 0 
42 1.09516e+18 7.83542e-20 2.41087e-06 -5.10079e+06 0.159616 0 
43 1.09719e+18 7.81572e-20 2.40126e-06 -5.08988e+06 0.159252 0 
44 1.09923e+18 7.79612e-20 2.39172e-06 -5.07898e+06 0.15889 0 
45 1.10127e+18 7.77661e-20 2.38224e-06 -5.06808e+06 0.15853 0 
46 1.10331e+18 7.7572e-20 2.37283e-06 -5.0572e+06 0.158171 0 
47 1.10534e+18 7.73789e-20 2.36349e-06 -5.04632e+06 0.157813 0 
48 1.10738e+18 7.71868e-20 2.35421e-06 -5.03545e+06 0.157457 0 
49 1.10942e+18 7.69956e-20 2.34499e-06 -5.02459e+06 0.157102 0 
50 1.11146e+18 7.68054e-20 2.33584e-06 -5.01374e+06 0.156749 0 
51 1.11349e+18 7.66161e-20 2.32675e-06 -5.0029e+06 0.156397 0 
52 1.11553e+18 7.64277e-20 2.31772e-06 -4.99206e+06 0.156047 0 
53 1.11757e+18 7.62403e-20 2.30875e-06 -4.98123e+06 0.155698 0 
54 1.11961e+18 7.60538e-20 2.29985e-06 -4.97042e+06 0.15535 0 
55 1.12164e+18 7.58682e-20 2.291e-06 -4.95961e+06 0.155004 0 
56 1.12368e+18 7.56836e-20 2.28222e-06 -4.9488e+06 0.154659 0 
57 1.12572e+18 7.54998e-20 2.27349e-06 -4.93801e+06 0.154315 0 
58 1.12776e+18 7.53169e-20 2.26482e-06 -4.92723e+06 0.153973 0 
59 1.12979e+18 7.51349e-20 2.25621e-06 -4.91645e+06 0.153633 0 
60 1.13183e+18 7.49538e-20 2.24766e-06 -4.90569e+06 0.153293 0 
61 1.13387e+18 7.47736e-20 2.23916e-06 -4.89493e+06 0.152955 0 
62 1.13591e+18 7.45943e-20 2.23073e-06 -4.88418e+06 0.152619 0 
63 1.13794e+18 7.44158e-20 2.22234e-06 -4.87344e+06 0.152283 0 
64 1.13998e+18 7.42381e-20 2.21402e-06 -4.8627e+06 0.151949 0 
65 1.14202e+18 7.40614e-20 2.20574e-06 -4.85198e+06 0.151616 0 
66 1.14406e+18 7.38854e-20 2.19753e-06 -4.84127e+06 0.151285 0 
67 1.14609e+18 7.37104e-20 2.18936e-06 -4.83056e+06 0.150955 0 
68 1.14813e+18 7.35361e-20 2.18125e-06 -4.81986e+06 0.150626 0 
69 1.15017e+18 7.33627e-20 2.1732e-06 -4.80918e+06 0.150299 0 
70 1.15221e+18 7.31901e-20 2.16519e-06 -4.7985e+06 0.149972 0 
71 1.15424e+18 7.30183e-20 2.15724e-06 -4.78783e+06 0.149647 0 
72 1.15628e+18 7.28473e-20 2.14934e-06 -4.77716e+06 0.149324 0 
73 1.15832e+18 7.26771e-20 2.14149e-06 -4.76651e+06 0.149001 0 
74 1.16036e+18 7.25079e-20 2.13369e-06 -4.75587e+06 0.14868 0 
75 1.16239e+18 7.23391e-20 2.12594e-06 -4.74526e+06 0.14836 0 
76 1.16443e+18 7.21722e-20 2.11831e-06 -4.7345e+06 0.148041 0 
77 1.16647e+18 7.20077e-20 2.11087e-06 -4.72358e+06 0.147724 0 
