# Athena++ data at time=9.000001e+10  cycle=7495483  variables=prim 
# i       x1v         rho          press          vel1         vel2         vel3     
1 1.01162e+18 2.68461e-18 1.12659e-05 -1.03278e+06 6.75385e-08 0 
2 1.01366e+18 2.41431e-18 1.04782e-05 -1.01449e+06 0.012268 0 
3 1.01569e+18 2.29888e-18 1.01032e-05 -1.08274e+06 0.0124414 0 
4 1.01773e+18 2.12807e-18 9.56133e-06 -1.1483e+06 0.0127024 0 
5 1.01977e+18 1.96771e-18 9.05473e-06 -1.23172e+06 0.0129236 0 
6 1.02181e+18 1.80467e-18 8.55266e-06 -1.32485e+06 0.0131217 0 
7 1.02384e+18 1.65047e-18 8.08983e-06 -1.42335e+06 0.0132897 0 
8 1.02588e+18 1.5143e-18 7.68153e-06 -1.51756e+06 0.013435 0 
9 1.02792e+18 1.39515e-18 7.31467e-06 -1.60793e+06 0.0135649 0 
10 1.02996e+18 1.28527e-18 6.98432e-06 -1.69852e+06 0.0136828 0 
11 1.03199e+18 1.18694e-18 6.7065e-06 -1.78169e+06 0.0137881 0 
12 1.03403e+18 1.11163e-18 6.48484e-06 -1.84371e+06 0.0138808 0 
13 1.03607e+18 1.05904e-18 6.29475e-06 -1.88762e+06 0.0139649 0 
14 1.03811e+18 1.01241e-18 6.13948e-06 -1.92837e+06 0.0140455 0 
15 1.04014e+18 9.67909e-19 5.99323e-06 -1.96464e+06 0.0141235 0 
16 1.04218e+18 9.30855e-19 5.86726e-06 -1.99286e+06 0.0141983 0 
17 1.04422e+18 8.98753e-19 5.75374e-06 -2.01609e+06 0.0142707 0 
18 1.04626e+18 8.69305e-19 5.65101e-06 -2.03544e+06 0.0143401 0 
19 1.04829e+18 8.41906e-19 5.55693e-06 -2.05151e+06 0.0144044 0 
20 1.05033e+18 8.15865e-19 5.46927e-06 -2.06545e+06 0.014462 0 
21 1.05237e+18 7.90933e-19 5.38728e-06 -2.07783e+06 0.0145118 0 
22 1.05441e+18 7.6874e-19 5.31521e-06 -2.08632e+06 0.014554 0 
23 1.05644e+18 7.49921e-19 5.24127e-06 -2.09339e+06 0.0145903 0 
24 1.05848e+18 7.32655e-19 5.17369e-06 -2.09966e+06 0.0146237 0 
25 1.06052e+18 7.16092e-19 5.10927e-06 -2.10484e+06 0.0146562 0 
26 1.06256e+18 7.00156e-19 5.04773e-06 -2.10905e+06 0.014688 0 
27 1.06459e+18 6.84782e-19 4.98883e-06 -2.11218e+06 0.0147191 0 
28 1.06663e+18 6.69915e-19 4.93239e-06 -2.11417e+06 0.0147489 0 
29 1.06867e+18 6.55534e-19 4.87831e-06 -2.1151e+06 0.0147768 0 
30 1.07071e+18 6.41726e-19 4.82684e-06 -2.11517e+06 0.0148023 0 
31 1.07274e+18 6.28663e-19 4.77666e-06 -2.11433e+06 0.0148248 0 
32 1.07478e+18 6.16503e-19 4.72892e-06 -2.11346e+06 0.0148443 0 
33 1.07682e+18 6.05041e-19 4.68279e-06 -2.11236e+06 0.0148614 0 
34 1.07886e+18 5.9409e-19 4.63827e-06 -2.11118e+06 0.0148771 0 
35 1.08089e+18 5.83408e-19 4.5952e-06 -2.10988e+06 0.0148923 0 
36 1.08293e+18 5.72919e-19 4.55334e-06 -2.1084e+06 0.0149078 0 
37 1.08497e+18 5.6259e-19 4.5126e-06 -2.1068e+06 0.0149238 0 
38 1.08701e+18 5.52368e-19 4.47286e-06 -2.10509e+06 0.0149404 0 
39 1.08904e+18 5.42212e-19 4.43403e-06 -2.10325e+06 0.014957 0 
40 1.09108e+18 5.32102e-19 4.39611e-06 -2.10126e+06 0.0149728 0 
41 1.09312e+18 5.22007e-19 4.35908e-06 -2.09923e+06 0.0149867 0 
42 1.09516e+18 5.11789e-19 4.32267e-06 -2.09759e+06 0.0149974 0 
43 1.09719e+18 5.01325e-19 4.28673e-06 -2.0966e+06 0.0150037 0 
