# Athena++ data at time=1.370000e+12  cycle=114119580  variables=prim 
# i       x1v         rho          press          vel1         vel2         vel3     
1 1.01162e+18 2.68461e-18 1.12659e-05 19128.2 1.33464e-09 0 
2 1.01366e+18 2.43844e-18 1.05546e-05 104185 0.00357268 0 
3 1.01569e+18 2.29711e-18 1.00976e-05 104089 0.0112974 0 
4 1.01773e+18 2.16495e-18 9.67478e-06 107840 0.0182432 0 
5 1.01977e+18 2.04194e-18 9.28407e-06 112553 0.0227281 0 
6 1.02181e+18 1.92584e-18 8.9147e-06 118365 0.026548 0 
7 1.02384e+18 1.81343e-18 8.56541e-06 125240 0.0307859 0 
8 1.02588e+18 1.7039e-18 8.2357e-06 133099 0.035489 0 
9 1.02792e+18 1.6034e-18 7.92563e-06 140997 0.0401433 0 
10 1.02996e+18 1.50786e-18 7.63747e-06 148477 0.0442209 0 
11 1.03199e+18 1.42238e-18 7.36921e-06 155057 0.0475239 0 
12 1.03403e+18 1.34214e-18 7.12068e-06 160865 0.0501663 0 
13 1.03607e+18 1.2653e-18 6.88851e-06 166455 0.0523976 0 
14 1.03811e+18 1.19005e-18 6.6717e-06 171994 0.0544537 0 
15 1.04014e+18 1.11938e-18 6.46782e-06 177148 0.0564873 0 
16 1.04218e+18 1.0567e-18 6.2793e-06 183167 0.0585691 0 
17 1.04422e+18 1.00963e-18 6.09536e-06 187282 0.0607346 0 
18 1.04626e+18 9.57906e-19 5.92716e-06 189481 0.0629992 0 
19 1.04829e+18 9.09533e-19 5.7653e-06 192284 0.0653551 0 
20 1.05033e+18 8.63955e-19 5.61143e-06 194317 0.0677975 0 
21 1.05237e+18 8.18096e-19 5.4635e-06 196419 0.0703134 0 
22 1.05441e+18 7.71011e-19 5.32115e-06 200002 0.0728613 0 
23 1.05644e+18 7.32722e-19 5.18463e-06 203636 0.0754059 0 
24 1.05848e+18 6.95915e-19 5.0565e-06 206828 0.0779344 0 
25 1.06052e+18 6.58935e-19 4.93392e-06 210728 0.0804365 0 
26 1.06256e+18 6.24282e-19 4.81839e-06 215292 0.0829115 0 
27 1.06459e+18 5.91948e-19 4.70896e-06 220337 0.0853884 0 
28 1.06663e+18 5.59557e-19 4.60721e-06 225326 0.08791 0 
29 1.06867e+18 5.25359e-19 4.51169e-06 229153 0.0904949 0 
30 1.07071e+18 4.96623e-19 4.42518e-06 232556 0.093161 0 
31 1.07274e+18 4.74637e-19 4.33996e-06 235000 0.0959656 0 
32 1.07478e+18 4.524e-19 4.25926e-06 236875 0.0989854 0 
33 1.07682e+18 4.27357e-19 4.17803e-06 241680 0.102254 0 
34 1.07886e+18 3.99247e-19 4.09756e-06 251275 0.105778 0 
35 1.08089e+18 3.66758e-19 4.01624e-06 266704 0.10955 0 
36 1.08293e+18 3.24412e-19 3.9396e-06 287120 0.113421 0 
37 1.08497e+18 2.9548e-19 3.86722e-06 297661 0.117286 0 
38 1.08701e+18 2.65143e-19 3.80565e-06 294210 0.121162 0 
39 1.08904e+18 2.37904e-19 3.7487e-06 283986 0.125028 0 
40 1.09108e+18 2.2197e-19 3.70118e-06 268468 0.128849 0 
41 1.09312e+18 2.15355e-19 3.66177e-06 257098 0.132696 0 
42 1.09516e+18 2.10271e-19 3.62116e-06 250728 0.136689 0 
43 1.09719e+18 2.05445e-19 3.58203e-06 244923 0.140892 0 
44 1.09923e+18 2.00999e-19 3.54518e-06 241318 0.145317 0 
45 1.10127e+18 1.96939e-19 3.51071e-06 240072 0.149953 0 
46 1.10331e+18 1.93187e-19 3.47817e-06 239939 0.154769 0 
47 1.10534e+18 1.89873e-19 3.44758e-06 240975 0.159729 0 
48 1.10738e+18 1.86993e-19 3.41899e-06 244460 0.164811 0 
49 1.10942e+18 1.8435e-19 3.39209e-06 251176 0.170013 0 
50 1.11146e+18 1.81917e-19 3.36672e-06 261129 0.175343 0 
51 1.11349e+18 1.79686e-19 3.34283e-06 274118 0.180808 0 
52 1.11553e+18 1.77632e-19 3.32027e-06 289907 0.18641 0 
53 1.11757e+18 1.75714e-19 3.29872e-06 307924 0.192144 0 
54 1.11961e+18 1.7388e-19 3.27782e-06 327275 0.197998 0 
55 1.12164e+18 1.72087e-19 3.25726e-06 346986 0.203957 0 
56 1.12368e+18 1.70313e-19 3.23686e-06 366272 0.21 0 
57 1.12572e+18 1.68546e-19 3.21653e-06 384653 0.216108 0 
58 1.12776e+18 1.66775e-19 3.19619e-06 401965 0.222259 0 
59 1.12979e+18 1.64981e-19 3.17569e-06 418238 0.228429 0 
60 1.13183e+18 1.63151e-19 3.15493e-06 433463 0.23459 0 
61 1.13387e+18 1.61288e-19 3.13393e-06 447366 0.240713 0 
62 1.13591e+18 1.59415e-19 3.11287e-06 459442 0.24677 0 
63 1.13794e+18 1.5756e-19 3.09195e-06 469373 0.252734 0 
64 1.13998e+18 1.55755e-19 3.07102e-06 477083 0.25858 0 
65 1.14202e+18 1.54069e-19 3.05009e-06 482935 0.26429 0 
66 1.14406e+18 1.52367e-19 3.02903e-06 487853 0.269839 0 
67 1.14609e+18 1.50629e-19 3.00765e-06 492266 0.275206 0 
68 1.14813e+18 1.48855e-19 2.98596e-06 495911 0.280371 0 
69 1.15017e+18 1.46551e-19 2.96491e-06 499994 0.285305 0 
70 1.15221e+18 1.45093e-19 2.9428e-06 502576 0.290004 0 
71 1.15424e+18 1.43689e-19 2.92132e-06 502751 0.294457 0 
72 1.15628e+18 1.4227e-19 2.89969e-06 503184 0.298656 0 
73 1.15832e+18 1.4086e-19 2.8782e-06 503440 0.302595 0 
74 1.16036e+18 1.39449e-19 2.85674e-06 503553 0.30627 0 
75 1.16239e+18 1.38049e-19 2.83545e-06 503719 0.309681 0 
76 1.16443e+18 1.36658e-19 2.8143e-06 504208 0.31283 0 
77 1.16647e+18 1.35292e-19 2.79349e-06 505202 0.315724 0 
78 1.16851e+18 1.33962e-19 2.77316e-06 506884 0.318371 0 
79 1.17054e+18 1.32672e-19 2.75335e-06 509192 0.320782 0 
80 1.17258e+18 1.31413e-19 2.73398e-06 511789 0.322972 0 
81 1.17462e+18 1.30178e-19 2.71493e-06 514280 0.324957 0 
82 1.17666e+18 1.28963e-19 2.69616e-06 516461 0.326752 0 
83 1.17869e+18 1.2777e-19 2.6777e-06 518344 0.328377 0 
84 1.18073e+18 1.26605e-19 2.6596e-06 520030 0.329848 0 
85 1.18277e+18 1.25469e-19 2.64189e-06 521603 0.331185 0 
86 1.18481e+18 1.2436e-19 2.62455e-06 523104 0.332405 0 
87 1.18684e+18 1.23278e-19 2.60757e-06 524547 0.333524 0 
88 1.18888e+18 1.2222e-19 2.5909e-06 525950 0.334559 0 
89 1.19092e+18 1.21184e-19 2.57452e-06 527334 0.33552 0 
90 1.19296e+18 1.20165e-19 2.5584e-06 528717 0.336419 0 
91 1.19499e+18 1.19162e-19 2.54249e-06 530112 0.337264 0 
92 1.19703e+18 1.18171e-19 2.52676e-06 531522 0.338064 0 
