# Athena++ data at time=3.710000e+12  cycle=309002313  variables=uov 
# i       x1v         user_out_var0          user_out_var1          user_out_var2          user_out_var3          user_out_var4          user_out_var5      
1 1.01162e+18 4.98827 30503.7 9.69265e-16 0 0 3.83719e-05 
2 1.01366e+18 5.47764 31474.8 4.08572e-17 0 0 3.82178e-05 
3 1.01569e+18 5.78575 31956.6 1.48271e-17 0 0 3.80646e-05 
4 1.01773e+18 6.11202 32484 1.79875e-17 0 0 3.79124e-05 
5 1.01977e+18 6.45337 33048.4 1.82974e-17 0 0 3.7761e-05 
6 1.02181e+18 6.81128 33640.1 1.88142e-17 0 0 3.76106e-05 
7 1.02384e+18 7.19666 34310.5 2.02844e-17 0 0 3.7461e-05 
8 1.02588e+18 7.61581 35083.1 2.14983e-17 0 0 3.73124e-05 
9 1.02792e+18 8.04772 35855.1 2.12641e-17 0 0 3.71646e-05 
10 1.02996e+18 8.51071 36709.6 2.2384e-17 0 0 3.70177e-05 
11 1.03199e+18 8.98238 37543.7 2.18542e-17 0 0 3.68717e-05 
12 1.03403e+18 9.48217 38441.9 2.3234e-17 0 0 3.67265e-05 
13 1.03607e+18 10.0202 39439.4 2.51113e-17 0 0 3.65822e-05 
14 1.03811e+18 10.6157 40608.1 2.77288e-17 0 0 3.64387e-05 
15 1.04014e+18 11.2541 41883.7 2.82987e-17 0 0 3.62961e-05 
16 1.04218e+18 11.8896 43094.6 2.43889e-17 0 0 3.61543e-05 
17 1.04422e+18 12.3996 43798.5 1.85899e-17 0 0 3.60134e-05 
18 1.04626e+18 13.0346 44914.4 2.69698e-17 0 0 3.58733e-05 
19 1.04829e+18 13.6886 46037.6 2.5295e-17 0 0 3.5734e-05 
20 1.05033e+18 14.3595 47178.1 2.59778e-17 0 0 3.55954e-05 
21 1.05237e+18 15.095 48487 2.92804e-17 0 0 3.54577e-05 
22 1.05441e+18 15.917 50029.2 3.07917e-17 0 0 3.53208e-05 
23 1.05644e+18 16.659 51269 2.54517e-17 0 0 3.51847e-05 
24 1.05848e+18 17.4263 52556.9 2.77774e-17 0 0 3.50494e-05 
25 1.06052e+18 18.2669 54023.6 3.0674e-17 0 0 3.49149e-05 
26 1.06256e+18 19.1625 55612.7 3.15649e-17 0 0 3.47811e-05 
27 1.06459e+18 20.0644 57179.2 3.13994e-17 0 0 3.46481e-05 
28 1.06663e+18 21.0559 58967.3 3.60627e-17 0 0 3.45158e-05 
29 1.06867e+18 22.203 61150.5 4.18014e-17 0 0 3.43844e-05 
30 1.07071e+18 23.4439 63548.6 4.17792e-17 0 0 3.42536e-05 
31 1.07274e+18 24.5686 65587.7 3.44142e-17 0 0 3.41236e-05 
32 1.07478e+18 25.5875 67316.5 3.20711e-17 0 0 3.39944e-05 
33 1.07682e+18 26.7262 69337.7 3.90071e-17 0 0 3.38658e-05 
34 1.07886e+18 28.07 71851.9 4.68445e-17 0 0 3.3738e-05 
35 1.08089e+18 29.626 74870.3 5.37879e-17 0 0 3.3611e-05 
36 1.08293e+18 31.4005 78397.4 6.34893e-17 0 0 3.34846e-05 
37 1.08497e+18 33.7402 83309.2 8.72717e-17 0 0 3.3359e-05 
38 1.08701e+18 36.7275 89768.9 9.53813e-17 0 0 3.3234e-05 
39 1.08904e+18 38.8888 94080.6 6.31525e-17 0 0 3.31098e-05 
40 1.09108e+18 41.3257 99151.9 8.43379e-17 0 0 3.29862e-05 
41 1.09312e+18 44.39 105646 1.03137e-16 0 0 3.28634e-05 
42 1.09516e+18 47.5252 112250 9.59018e-17 0 0 3.27412e-05 
43 1.09719e+18 50.4493 118363 8.09224e-17 0 0 3.26197e-05 
44 1.09923e+18 52.5921 122614 4.50556e-17 0 0 3.24989e-05 
45 1.10127e+18 53.4786 123916 1.7063e-17 0 0 3.23788e-05 
46 1.10331e+18 54.2698 125071 2.13429e-17 0 0 3.22593e-05 
47 1.10534e+18 55.1025 126282 2.27508e-17 0 0 3.21405e-05 
48 1.10738e+18 55.9297 127483 2.2163e-17 0 0 3.20223e-05 
49 1.10942e+18 56.7541 128675 2.19487e-17 0 0 3.19048e-05 
50 1.11146e+18 57.5767 129861 2.17437e-17 0 0 3.17879e-05 
51 1.11349e+18 58.3966 131039 2.11498e-17 0 0 3.16717e-05 
52 1.11553e+18 59.1681 132105 1.9334e-17 0 0 3.15561e-05 
53 1.11757e+18 59.9002 133085 1.8416e-17 0 0 3.14412e-05 
54 1.11961e+18 60.6284 134056 1.84697e-17 0 0 3.13268e-05 
55 1.12164e+18 61.356 135023 1.8335e-17 0 0 3.12131e-05 
56 1.12368e+18 62.081 135983 1.81443e-17 0 0 3.11e-05 
57 1.12572e+18 62.8036 136938 1.79687e-17 0 0 3.09876e-05 
58 1.12776e+18 63.5236 137886 1.77957e-17 0 0 3.08757e-05 
59 1.12979e+18 64.2411 138828 1.76245e-17 0 0 3.07644e-05 
60 1.13183e+18 64.9558 139764 1.74551e-17 0 0 3.06538e-05 
61 1.13387e+18 65.6678 140693 1.7286e-17 0 0 3.05437e-05 
62 1.13591e+18 66.3767 141616 1.7113e-17 0 0 3.04342e-05 
63 1.13794e+18 67.0821 142532 1.673e-17 0 0 3.03253e-05 
64 1.13998e+18 67.7552 143379 1.54184e-17 0 0 3.0217e-05 
65 1.14202e+18 68.365 144091 1.38414e-17 0 0 3.01093e-05 
66 1.14406e+18 68.967 144792 1.40263e-17 0 0 3.00021e-05 
67 1.14609e+18 69.5706 145494 1.40171e-17 0 0 2.98956e-05 
68 1.14813e+18 70.1733 146193 1.49742e-17 0 0 2.97896e-05 
69 1.15017e+18 70.9454 147263 1.72347e-17 0 0 2.96841e-05 
70 1.15221e+18 71.3971 147627 7.89022e-18 0 0 2.95792e-05 
71 1.15424e+18 71.811 147958 9.06373e-18 0 0 2.94749e-05 
72 1.15628e+18 72.2387 148302 9.39988e-18 0 0 2.93711e-05 
73 1.15832e+18 72.6643 148644 9.27e-18 0 0 2.92679e-05 
74 1.16036e+18 73.0898 148987 9.23668e-18 0 0 2.91652e-05 
75 1.16239e+18 73.5151 149331 9.19683e-18 0 0 2.9063e-05 
76 1.16443e+18 73.9402 149674 9.15641e-18 0 0 2.89614e-05 
77 1.16647e+18 74.3652 150019 9.11605e-18 0 0 2.88603e-05 
78 1.16851e+18 74.7899 150363 9.07544e-18 0 0 2.87597e-05 
79 1.17054e+18 75.2145 150709 9.03459e-18 0 0 2.86597e-05 
80 1.17258e+18 75.6387 151054 8.99352e-18 0 0 2.85602e-05 
81 1.17462e+18 76.0628 151400 8.95231e-18 0 0 2.84612e-05 
82 1.17666e+18 76.4865 151746 8.91106e-18 0 0 2.83627e-05 
83 1.17869e+18 76.91 152093 8.86983e-18 0 0 2.82648e-05 
84 1.18073e+18 77.3332 152440 8.8287e-18 0 0 2.81673e-05 
